skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
23072350,6064198,2276456,178205762,15393378,0,965776,52528,961254,17024,442890,7590058,140,947324,23019822,5102944,2259432,177762872,7803320,0,18452,21230552,232862,5017586,16177126,0,52878,311052,11721514,0,2576,117362,0,52542,307090,9509038,232862,5015010,16059764,0,336,3962
23115036,6097686,2187248,178677968,15359638,0,964544,53900,950180,11872,441084,7540708,140,949060,23061136,5147506,2175376,178236884,7818930,0,15484,21219072,232540,5020862,15861972,0,52976,311402,11697938,0,952,17374,0,52514,307734,9521134,232540,5019910,15844598,0,462,3668
23056026,6005776,1893052,181371120,15277402,0,950908,63504,963270,14280,435414,7382550,140,938784,22992522,5042506,1878772,180935706,7894852,0,12124,21262752,232064,4516036,15993474,0,52780,308364,11432022,0,42,107702,0,52486,308112,9830730,232064,4515994,15885772,0,294,252
23069144,6100724,1717408,181164942,15359162,0,930804,61684,960932,29316,437388,7269038,140,920976,23007460,5139792,1688092,180727554,8090124,0,9828,21151438,233366,4458202,16067156,0,52668,309400,11845722,0,168,80696,0,52542,307300,9305716,233366,4458034,15986460,0,126,2100
23029356,6103720,3096688,141057476,15434678,0,912100,27510,976864,29442,2915878,9130268,140,896602,23001846,5126856,3067246,138141598,6304410,0,15498,21230482,233310,4485152,24063522,0,52710,308434,11837896,0,448,2855384,0,52542,302932,9392586,233310,4484704,21208138,0,168,5502
22706768,6003186,1724520,181040160,15363446,140,936012,77182,1131242,55930,453446,7234892,140,945896,22629586,4871944,1668590,180586714,8128554,0,0,21155680,233100,4422922,16226182,0,52122,308168,12773978,0,1610,602434,0,52262,310884,8381702,233100,4421312,15623748,0,0,0
22516270,5846890,1691312,181255438,15360436,140,939134,59822,1080730,39970,468314,7304010,140,961576,22456448,4766160,1651342,180787124,8056426,0,0,21161854,234024,4491270,16037644,0,52416,306852,12121732,0,3528,79100,0,52262,309764,9040122,234024,4487742,15958544,0,154,0
22460368,6017844,1727278,181722688,15376088,140,949774,61208,1072624,149590,476420,7203896,140,967680,22399160,4945220,1577688,181246268,8172192,0,0,21160552,232554,4454478,15759506,0,52500,308574,11909562,0,3332,22288,0,52458,312060,9250990,232554,4451146,15737218,0,42,0
22372140,6040272,1747816,182043190,15381800,140,943040,55790,1033928,41608,484330,7136332,0,967610,22316350,5006344,1706208,181558860,8245468,140,0,21169512,233338,4295466,16002532,0,52584,308210,11591860,0,3290,44926,0,52682,312816,9577652,233338,4292176,15957606,0,0,0
22801996,6114906,1626940,183753332,15289372,140,944524,57064,995638,39004,471954,7076146,0,969010,22744932,5119268,1587936,183281378,8213226,140,0,21195958,235018,4419856,16378040,0,52374,307860,11702992,0,2996,23156,0,52850,311668,9492966,235018,4416860,16354884,0,0,0
22641962,6073788,1612086,164539438,15265502,140,942578,57974,1042748,90930,536158,7760368,0,921704,22583988,5031040,1521156,164003280,7505134,140,20874,21210868,234416,4323060,16382982,0,52262,309862,11790898,0,3626,262276,0,52710,313390,9419970,234416,4319434,16120706,0,0,0
22346604,5654586,1666364,179264932,15333542,140,955178,58212,1036756,57274,455280,7318948,0,968772,22288392,4617830,1609090,178809652,8014594,140,0,21134764,234234,4978498,16179562,0,52360,310884,12064192,0,47978,48860,0,52794,311976,9070572,234234,4930520,16130702,0,0,0
22912078,6095124,1706978,179550938,15364412,140,956298,54586,1063986,43722,474670,7173544,0,969052,22857492,5031138,1663256,179076268,8190868,140,0,21538608,235774,4442858,16396058,0,52220,308294,11581402,0,3234,74914,0,52626,311276,9957206,235774,4439624,16321144,0,0,0
22658300,6102138,1644188,173539478,15393518,140,935704,58436,1025248,47586,478100,7425544,0,945952,22599864,5076890,1596602,173061378,7967974,140,0,21544152,234108,4421116,16891630,0,52248,309708,11558106,0,3402,100128,0,52808,312032,9986046,234108,4417714,16791502,0,0,0
23080498,6121164,1730134,179447688,15436582,154,827890,160860,1036098,28546,490336,7220850,0,633430,22919638,5085066,1701588,178957352,8215732,154,194460,21444472,235424,4511822,16694104,0,51674,311864,11431280,0,2604,27146,0,52472,303520,10013192,235424,4509218,16666958,0,0,8344
22169448,5937736,1604092,176647702,15387974,140,962178,82124,1296358,20356,423248,7524972,0,943348,22087324,4641378,1583736,176224454,7863002,140,18830,21527100,233870,4335422,16036230,0,52178,308518,12733294,0,3738,267652,0,52780,306880,8793806,233870,4331684,15768578,0,0,1638
23174858,6025180,1805678,178327828,15349362,140,966770,1722,1113140,21532,472808,7277396,0,943950,23173136,4912040,1784146,177855020,8071966,140,22820,21539364,234584,4584202,16338532,0,52290,313390,12040798,0,3094,101458,0,52444,307258,9498566,234584,4581108,16237074,0,0,6132
