Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,3367816270,3922226,2225524,108097808,14545202,0,669984(Total)
0,188860,2567936,35140,1713558,9998898,140,638708(Miss)
0,3367627410,1354290,2190384,106384250,4546304,0,31276(Hit)
1,83267912,232960,5262362,27980946,0,52990,313068(Total)
1,11426142,0,2940,1856596,0,52094,308658(Miss)
1,71841770,232960,5259422,26124350,0,896,4410(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21801122,4774350,2248022,152720414,15638854,0,714616(Total)
0,162134,2011408,73696,585158,7535346,112,695240(Miss)
0,21638988,2762942,2174326,152135256,8103508,0,19376(Hit)
1,21138852,230650,5107998,16523276,0,53060,310254(Total)
1,12423992,0,266,46732,0,52192,310884(Miss)
1,8714860,230650,5107732,16476544,0,868,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22256654,4959234,2234764,155626268,15714650,0,749672(Total)
0,119392,1600830,17556,643062,7330260,140,732970(Miss)
0,22137262,3358404,2217208,154983206,8384390,0,16702(Hit)
1,21271320,230412,5289592,18143566,0,52934,312550(Total)
1,11890466,0,28,67060,0,52696,309372(Miss)
1,9380854,230412,5289564,18076506,0,238,3178(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21561918,5205844,2138052,160137012,15679272,0,767060(Total)
0,94906,1420510,23968,672966,7258720,140,753760(Miss)
0,21467012,3785334,2114084,159464046,8420552,0,13300(Hit)
1,20958560,231196,5001990,16728264,0,53060,312480(Total)
1,11880120,0,364,82894,0,52976,309134(Miss)
1,9078440,231196,5001626,16645370,0,84,3346(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21837060,5337108,1709932,162103760,15658146,0,809620(Total)
0,86548,1356726,33180,743932,7149912,140,785736(Miss)
0,21750512,3980382,1676752,161359828,8508234,0,23884(Hit)
1,21284830,231966,4465202,16478168,0,52920,310982(Total)
1,11870208,0,28,59178,0,52514,310842(Miss)
1,9414622,231966,4465174,16418990,0,406,140(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22055236,5402082,1697934,164992996,15663928,0,812126(Total)
0,78120,1263444,38626,775908,7171024,140,789950(Miss)
0,21977116,4138638,1659308,164217088,8492904,0,22176(Hit)
1,21277494,231938,4524394,16220022,0,52934,312312(Total)
1,11534194,0,280,219450,0,52934,308518(Miss)
1,9743300,231938,4524114,16000572,0,0,3794(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22033942,5463304,1615236,168330372,15644482,0,807814(Total)
0,69160,1247988,33880,746214,7174986,196,805588(Miss)
0,21964782,4215316,1581356,167584158,8469496,0,2226(Hit)
1,21275702,230944,4427710,16500862,0,53354,307874(Total)
1,11784108,0,98,243726,0,52192,309428(Miss)
1,9491594,230944,4427612,16257136,0,1162,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22178058,5462534,1738352,169190966,15504720,0,812854(Total)
0,59850,1164926,42630,920402,7125664,140,821870(Miss)
0,22118208,4297608,1695722,168270564,8379056,0,0(Hit)
1,21287728,230860,4396406,15795864,0,53620,309554(Total)
1,11758236,0,462,87486,0,52346,308770(Miss)
1,9529492,230860,4395944,15708378,0,1274,784(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22243984,5517260,1692474,170054150,15569120,0,828338(Total)
0,53970,1174810,46214,751030,7149352,224,823648(Miss)
0,22190014,4342450,1646260,169303120,8419768,0,4690(Hit)
1,21296912,232008,4362176,15862686,0,53340,309064(Total)
1,11574990,0,56,307020,0,52402,310296(Miss)
1,9721922,232008,4362120,15555666,0,938,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22298724,5493278,1717380,172014164,15541106,112,823312(Total)
0,46886,1171688,36456,736932,7165382,140,842338(Miss)
0,22251838,4321590,1680924,171277232,8375724,0,0(Hit)
1,21325612,231728,4469934,16102618,0,52682,308630(Total)
1,11485348,0,756,92764,0,52360,314328(Miss)
1,9840264,231728,4469178,16009854,0,322,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22376270,5501048,1637356,173025216,14543424,112,816900(Total)
0,44506,1179276,44352,739242,7164010,140,790230(Miss)
0,22331764,4321772,1593004,172285974,7379414,0,26670(Hit)
1,21303982,231924,4408446,16422854,0,52332,309806(Total)
1,11372690,0,4536,1006446,0,52360,311318(Miss)
1,9931292,231924,4403910,15416408,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22303582,5632452,1534470,173801950,15495116,140,858074(Total)
0,47138,1178128,47306,692510,7140126,140,881328(Miss)
0,22256444,4454324,1487164,173109440,8354990,0,0(Hit)
1,21218932,231028,4291406,15715112,0,52234,309498(Total)
1,12657918,0,2772,143052,0,52430,314272(Miss)
1,8561014,231028,4288634,15572060,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22731968,5632648,1622432,174343260,15522570,154,870576(Total)
0,35196,1113616,45682,675864,7097804,140,884324(Miss)
0,22696772,4519032,1576750,173667396,8424766,14,0(Hit)
1,21314776,230664,4415656,16090816,0,52402,307916(Total)
