SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   62.92,  273.06,  211.60,  359.15,  274.52,  632.20,2132301841,  906.72,  384.37,    4.16,  389.34,    7.44,  773.71,   11.60,2132381856,  785.31,   1048.23,    643.80,   1692.03
   71.28,  285.55,  238.53,  380.98,  309.81,  666.52,2134541438,  976.33,  409.32,   15.35,  412.79,   18.44,  822.11,   33.79,2134601392,  855.90,   1131.92,    700.31,   1832.23
   70.78,  301.70,  236.25,  397.42,  307.03,  699.12,2132561753, 1006.15,  420.24,    7.03,  424.06,   10.33,  844.30,   17.36,2132486705,  861.66,   1151.34,    716.48,   1867.81
   62.70,  274.01,  211.11,  360.51,  273.81,  634.52,2132500963,  908.33,  394.96,    3.19,  401.06,    6.52,  796.01,    9.71,2132497302,  805.72,   1069.82,    644.23,   1714.05
   63.08,  273.93,  212.44,  360.73,  275.52,  634.65,2134430650,  910.17,  389.03,    3.27,  392.84,    6.58,  781.87,    9.85,2134609006,  791.72,   1057.39,    644.50,   1701.89
   63.27,  275.32,  212.76,  361.86,  276.03,  637.19,2132547346,  913.22,  387.84,    3.27,  393.02,    6.61,  780.87,    9.88,2132330908,  790.74,   1056.90,    647.07,   1703.97
   63.06,  273.01,  212.06,  359.21,  275.12,  632.22,2134416109,  907.34,  391.01,    4.15,  397.02,    7.42,  788.03,   11.57,2134459084,  799.60,   1063.14,    643.80,   1706.94
   63.29,  274.88,  213.84,  362.20,  277.13,  637.08,2132595511,  914.21,  385.38,    2.92,  392.52,    6.25,  777.91,    9.18,2132545789,  787.08,   1055.04,    646.26,   1701.29
   62.47,  273.03,  211.30,  359.89,  273.77,  632.92,2134383355,  906.69,  376.35,    2.63,  384.67,    5.93,  761.01,    8.57,2134410254,  769.58,   1034.78,    641.49,   1676.27
   62.47,  273.93,  210.68,  360.01,  273.15,  633.94,2132330038,  907.09,  373.89,    2.36,  382.70,    5.68,  756.59,    8.04,2132350043,  764.63,   1029.73,    641.98,   1671.71
   62.77,  271.76,  211.94,  358.63,  274.72,  630.39,2132271150,  905.11,  378.45,    3.64,  387.40,    6.94,  765.85,   10.58,2132238306,  776.44,   1040.57,    640.97,   1681.54
   62.57,  272.87,  210.96,  359.16,  273.53,  632.03,2134465285,  905.56,  377.76,    2.63,  385.83,    5.94,  763.59,    8.57,2134751229,  772.16,   1037.12,    640.60,   1677.72
   78.83,  312.83,  263.25,  418.55,  342.07,  731.38,2132620907, 1073.46,  437.78,   20.44,  443.67,   23.81,  881.45,   44.25,2132386360,  925.70,   1223.52,    775.64,   1999.16
   63.20,  274.95,  213.33,  362.83,  276.54,  637.79,2134533234,  914.32,  399.79,    3.71,  407.49,    7.02,  807.29,   10.73,2134521857,  818.02,   1083.82,    648.52,   1732.34
   63.81,  275.93,  215.81,  364.44,  279.62,  640.37,2132477258,  919.99,  387.22,    2.69,  395.41,    6.02,  782.63,    8.71,2132430628,  791.34,   1062.25,    649.08,   1711.33
   63.96,  276.93,  215.45,  365.05,  279.41,  641.97,2134353666,  921.38,  382.16,    2.78,  388.83,    6.08,  770.99,    8.86,2134396873,  779.85,   1050.40,    650.83,   1701.23
   62.86,  272.63,  211.66,  359.46,  274.52,  632.09,2132276236,  906.61,  380.97,    3.25,  388.69,    6.52,  769.66,    9.77,2132307196,  779.43,   1044.18,    641.86,   1686.04
   63.05,  274.83,  212.13,  361.07,  275.18,  635.90,2134511309,  911.08,  390.46,    4.32,  395.59,    7.65,  786.06,   11.97,2134443468,  798.03,   1061.23,    647.87,   1709.11
   63.67,  277.92,  214.49,  365.45,  278.16,  643.37,2132172855,  921.53,  384.89,    3.08,  391.68,    6.43,  776.58,    9.51,2132205783,  786.09,   1054.73,    652.88,   1707.61
   63.66,  276.17,  213.90,  363.50,  277.56,  639.67,2134442961,  917.23,  379.81,    2.59,  387.53,    5.89,  767.34,    8.48,2134423948,  775.82,   1044.90,    648.15,   1693.05
   63.73,  275.80,  214.11,  363.10,  277.84,  638.90,2132282504,  916.74,  381.56,    3.27,  389.87,    6.56,  771.43,    9.83,2132319783,  781.26,   1049.27,    648.73,   1698.00
   63.48,  274.73,  214.08,  362.44,  277.56,  637.18,2134491917,  914.74,  374.75,    2.38,  383.63,    5.72,  758.37,    8.09,2134454313,  766.47,   1035.93,    645.27,   1681.20
   79.55,  313.06,  267.56,  419.94,  347.11,  732.99,2132261144, 1080.11,  431.04,   19.25,  435.85,   22.58,  866.89,   41.84,2132253577,  908.73,   1214.00,    774.83,   1988.83
   64.18,  280.17,  217.69,  369.68,  281.87,  649.85,2132388117,  931.71,  404.32,    4.62,  408.68,    7.94,  813.00,   12.56,2132406442,  825.56,   1094.87,    662.41,   1757.28
   63.93,  276.23,  216.07,  365.00,  280.00,  641.23,2134438454,  921.23,  391.15,    3.22,  395.22,    6.51,  786.38,    9.74,2134444429,  796.11,   1066.38,    650.96,   1717.34
   63.39,  273.85,  214.40,  362.29,  277.79,  636.14,2132326851,  913.93,  383.32,    2.99,  389.58,    6.34,  772.90,    9.33,2132320975,  782.23,   1050.69,    645.47,   1696.16
   63.96,  278.03,  216.65,  367.20,  280.61,  645.23,2134440755,  925.84,  380.62,    2.78,  388.15,    6.06,  768.77,    8.84,2134424993,  777.61,   1049.37,    654.08,   1703.45
   62.97,  274.51,  212.81,  361.47,  275.78,  635.98,2132268398,  911.76,  377.92,    2.59,  383.64,    5.89,  761.56,    8.48,2132289498,  770.04,   1037.35,    644.45,   1681.80
   62.71,  272.20,  211.54,  358.63,  274.26,  630.83,2134413124,  905.09,  382.49,    3.98,  388.33,    7.30,  770.81,   11.28,2134410845,  782.09,   1045.07,    642.11,   1687.18
   62.97,  273.62,  212.31,  360.70,  275.29,  634.32,2132331138,  909.61,  382.13,    2.83,  388.36,    6.15,  770.49,    8.98,2132299558,  779.47,   1045.77,    643.30,   1689.08
   63.53,  274.64,  213.42,  361.73,  276.96,  636.38,2134338808,  913.33,  383.72,    3.77,  389.76,    7.06,  773.48,   10.83,2134362373,  784.31,   1050.44,    647.21,   1697.64
   62.92,  273.37,  211.89,  360.27,  274.80,  633.63,2132326763,  908.44,  376.75,    2.37,  383.00,    5.69,  759.75,    8.06,2132307666,  767.81,   1034.55,    641.70,   1676.24
   77.00,  301.49,  258.26,  404.97,  335.25,  706.47,2134407520, 1041.72,  416.18,   17.51,  421.14,   20.97,  837.32,   38.48,2134453425,  875.80,   1172.57,    744.95,   1917.52
   65.92,  287.22,  222.85,  378.56,  288.77,  665.78,2132454188,  954.55,  408.07,    5.35,  413.72,    8.65,  821.79,   13.99,2132448485,  835.79,   1110.56,    679.77,   1790.34
   64.52,  277.06,  217.62,  366.04,  282.14,  643.10,2134365033,  925.24,  391.61,    3.60,  397.33,    6.90,  788.94,   10.50,2134326166,  799.44,   1071.08,    653.60,   1724.68
   62.85,  272.62,  211.60,  359.32,  274.45,  631.94,2132161884,  906.39,  384.72,    3.12,  390.37,    6.43,  775.10,    9.55,2132187257,  784.64,   1049.55,    641.49,   1691.04
   63.17,  274.27,  211.76,  360.79,  274.93,  635.05,2134362735,  909.99,  384.70,    3.36,  389.94,    6.67,  774.64,   10.03,2134395963,  784.68,   1049.58,    645.09,   1694.67
   63.38,  275.23,  213.98,  362.87,  277.36,  638.11,2132270813,  915.46,  379.94,    2.31,  384.83,    5.61,  764.77,    7.92,2132245528,  772.68,   1042.12,    646.02,   1688.15
   62.87,  272.59,  212.07,  359.57,  274.94,  632.16,2134328492,  907.11,  377.23,    3.14,  382.97,    6.45,  760.20,    9.60,2134332680,  769.80,   1035.15,    641.76,   1676.91
   62.76,  273.19,  211.49,  359.29,  274.24,  632.48,2132261543,  906.72,  382.96,    3.64,  387.77,    6.96,  770.72,   10.59,2132218633,  781.32,   1044.96,    643.07,   1688.04
   63.58,  275.51,  214.12,  363.02,  277.70,  638.53,2134351058,  916.23,  385.67,    3.45,  392.45,    6.74,  778.12,   10.19,2134387383,  788.31,   1055.82,    648.72,   1704.54
   64.14,  276.92,  215.93,  364.89,  280.06,  641.81,2132220013,  921.87,  376.50,    2.47,  381.45,    5.78,  757.96,    8.25,2132200085,  766.21,   1038.02,    650.06,   1688.08
   72.52,  286.24,  242.59,  382.52,  315.11,  668.76,2134495028,  983.87,  403.86,   15.85,  405.59,   18.87,  809.45,   34.73,2134569784,  844.17,   1124.56,    703.49,   1828.05
   73.90,  314.65,  249.34,  415.48,  323.24,  730.12,2132444905, 1053.37,  419.11,    6.73,  425.88,   10.04,  844.98,   16.77,2132395774,  861.75,   1168.23,    746.89,   1915.12
   64.46,  277.56,  217.21,  366.55,  281.67,  644.11,2134400269,  925.78,  391.61,    3.11,  397.00,    6.39,  788.61,    9.50,2134370282,  798.11,   1070.28,    653.61,   1723.89
   63.63,  275.15,  214.74,  363.47,  278.37,  638.62,2132261606,  916.99,  390.82,    3.69,  395.89,    7.02,  786.71,   10.71,2132274694,  797.42,   1065.08,    649.33,   1714.41
   62.82,  272.81,  211.94,  359.46,  274.75,  632.27,2134367856,  907.02,  388.96,    3.97,  394.76,    7.25,  783.72,   11.22,2134354144,  794.94,   1058.47,    643.49,   1701.97
   63.36,  274.81,  214.05,  362.53,  277.41,  637.34,2132220538,  914.75,  378.35,    2.33,  386.02,    5.64,  764.37,    7.97,2132230712,  772.34,   1041.78,    645.31,   1687.08
   63.45,  274.52,  213.35,  361.62,  276.81,  636.14,2134382018,  912.94,  374.56,    3.03,  381.68,    6.36,  756.24,    9.38,2134475973,  765.63,   1033.05,    645.52,   1678.57
   62.17,  272.05,  209.55,  358.12,  271.72,  630.17,2132374785,  901.89,  375.77,    3.01,  381.98,    6.33,  757.75,    9.34,2132285458,  767.09,   1029.47,    639.51,   1668.98
   62.58,  273.30,  210.65,  360.05,  273.22,  633.35,2134600482,  906.58,  380.92,    3.86,  387.81,    7.16,  768.74,   11.01,2134578038,  779.75,   1041.96,    644.37,   1686.33
   62.43,  272.15,  211.88,  359.49,  274.31,  631.64,2132224838,  905.94,  378.59,    3.20,  385.75,    6.53,  764.35,    9.73,2132415225,  774.08,   1038.65,    641.36,   1680.02
   62.39,  271.24,  210.50,  357.74,  272.89,  628.98,2134532755,  901.87,  378.35,    3.04,  385.99,    6.35,  764.33,    9.38,2134413944,  773.72,   1037.22,    638.36,   1675.58
   99.81,  349.41,  338.61,  481.01,  438.42,  830.42,2132322632, 1268.84,  418.19,   10.99,  423.83,   14.23,  842.02,   25.22,2132309196,  867.25,   1280.45,    855.64,   2136.09
   65.83,  284.58,  221.83,  375.56,  287.67,  660.14,2134496703,  947.81,  397.24,    3.34,  402.84,    6.65,  800.07,    9.99,2134441593,  810.06,   1087.74,    670.13,   1757.87
   63.44,  275.88,  213.97,  363.49,  277.42,  639.37,2132167983,  916.79,  390.16,    3.19,  395.20,    6.50,  785.36,    9.69,2132195803,  795.05,   1062.78,    649.05,   1711.83
   63.61,  275.73,  213.47,  362.73,  277.08,  638.46,2134402177,  915.54,  393.12,    4.31,  398.62,    7.60,  791.74,   11.91,2134376666,  803.64,   1068.82,    650.37,   1719.18
   63.42,  275.43,  213.30,  362.66,  276.72,  638.08,2132228506,  914.81,  381.15,    2.34,  388.48,    5.66,  769.63,    8.00,2132245500,  777.63,   1046.35,    646.08,   1692.44
   63.33,  273.35,  212.33,  360.12,  275.65,  633.46,2134328113,  909.12,  377.18,    3.03,  383.11,    6.33,  760.30,    9.35,2134326855,  769.65,   1035.95,    642.82,   1678.77
   62.81,  273.90,  211.39,  360.56,  274.21,  634.46,2132269934,  908.66,  378.05,    2.50,  382.14,    5.83,  760.19,    8.33,2132283585,  768.53,   1034.40,    642.79,   1677.19
   63.13,  273.84,  212.56,  360.53,  275.69,  634.38,2134385632,  910.06,  381.68,    3.31,  383.30,    6.60,  764.98,    9.90,2134411506,  774.88,   1040.66,    644.28,   1684.95
   62.21,  272.21,  210.41,  357.87,  272.62,  630.08,2132263557,  902.70,  380.21,    3.09,  384.48,    6.40,  764.69,    9.48,2132321911,  774.17,   1037.31,    639.57,   1676.87
   62.89,  273.86,  211.74,  360.26,  274.63,  634.12,2134508138,  908.76,  385.33,    3.60,  390.25,    6.94,  775.59,   10.53,2134448115,  786.12,   1050.22,    644.66,   1694.88
   89.65,  320.25,  305.78,  439.06,  395.43,  759.31,2132346601, 1154.74,  412.47,   11.43,  417.68,   14.65,  830.15,   26.07,2132397544,  856.23,   1225.58,    785.39,   2010.97
   69.32,  305.11,  232.97,  400.16,  302.30,  705.28,2134539049, 1007.58,  404.99,    3.77,  411.55,    7.09,  816.54,   10.86,2134450772,  827.40,   1118.84,    716.14,   1834.98
   64.50,  279.91,  217.44,  369.07,  281.94,  648.98,2132217881,  930.92,  388.91,    2.52,  398.13,    5.81,  787.04,    8.33,2132222840,  795.37,   1068.98,    657.31,   1726.29
   63.29,  273.79,  212.78,  361.08,  276.06,  634.87,2134386954,  910.93,  392.68,    3.73,  398.43,    7.03,  791.11,   10.76,2134369738,  801.87,   1067.17,    645.63,   1712.80
   63.04,  276.04,  212.86,  363.23,  275.90,  639.27,2132231773,  915.17,  387.49,    3.07,  396.25,    6.38,  783.74,    9.45,2132226708,  793.19,   1059.65,    648.71,   1708.36
   63.51,  277.44,  214.38,  365.23,  277.88,  642.67,2134352498,  920.55,  382.68,    2.91,  390.31,    6.24,  772.99,    9.15,2134374123,  782.14,   1050.87,    651.82,   1702.69
   63.46,  275.15,  214.32,  362.78,  277.77,  637.93,2132184183,  915.70,  380.59,    2.89,  389.08,    6.19,  769.67,    9.08,2132156203,  778.75,   1047.44,    647.01,   1694.45
   63.32,  276.05,  214.25,  364.20,  277.56,  640.25,2134321458,  917.81,  375.65,    2.48,  382.85,    5.78,  758.51,    8.26,2134360579,  766.76,   1036.07,    648.51,   1684.58
   62.25,  271.55,  209.79,  356.81,  272.04,  628.36,2132232646,  900.40,  376.78,    3.00,  384.85,    6.32,  761.63,    9.32,2132229877,  770.95,   1033.67,    637.68,   1671.35
   62.35,  272.20,  209.94,  358.00,  272.29,  630.21,2134385402,  902.50,  381.01,    3.50,  388.70,    6.81,  769.71,   10.31,2134368630,  780.01,   1042.00,    640.51,   1682.51
   72.97,  289.30,  244.37,  387.19,  317.34,  676.49,2132437940,  993.83,  413.26,   17.10,  419.86,   20.19,  833.12,   37.29,2132529634,  870.40,   1150.45,    713.77,   1864.23
   69.90,  298.97,  236.85,  396.02,  306.75,  694.99,2134722228, 1001.74,  420.57,    6.88,  424.29,   10.19,  844.86,   17.07,2134663086,  861.92,   1151.61,    712.06,   1863.66
   64.08,  278.07,  216.87,  367.12,  280.96,  645.19,2132265727,  926.14,  394.85,    2.83,  399.09,    6.13,  793.94,    8.96,2132412261,  802.90,   1074.90,    654.14,   1729.04
   62.89,  271.81,  212.70,  358.88,  275.59,  630.69,2132384734,  906.28,  389.74,    3.73,  396.58,    7.04,  786.33,   10.77,2132191384,  797.10,   1061.92,    641.47,   1703.38
   63.26,  275.59,  213.76,  362.80,  277.02,  638.39,2134431780,  915.40,  380.71,    2.38,  387.66,    5.69,  768.37,    8.07,2134456208,  776.44,   1045.39,    646.46,   1691.84
   63.62,  275.87,  214.60,  363.27,  278.22,  639.14,2132176577,  917.36,  382.47,    3.60,  388.84,    6.90,  771.31,   10.50,2132143873,  781.81,   1049.53,    649.64,   1699.17
   63.38,  276.69,  214.36,  364.28,  277.73,  640.97,2134383154,  918.70,  384.00,    2.83,  391.18,    6.15,  775.19,    8.98,2134391557,  784.17,   1052.92,    649.95,   1702.87
   64.08,  277.15,  216.21,  365.91,  280.29,  643.06,2134329300,  923.36,  377.93,    2.53,  385.90,    5.82,  763.83,    8.35,2134338269,  772.18,   1044.12,    651.41,   1695.54
   62.86,  273.81,  211.71,  360.60,  274.58,  634.41,2132210073,  908.99,  373.17,    2.54,  380.74,    5.88,  753.91,    8.42,2132208387,  762.33,   1028.49,    642.83,   1671.32
   63.19,  274.17,  212.53,  360.83,  275.71,  635.00,2134400194,  910.72,  375.00,    3.16,  382.58,    6.47,  757.58,    9.63,2134362986,  767.20,   1033.29,    644.63,   1677.92
   63.33,  273.53,  213.87,  361.17,  277.20,  634.70,2132130535,  911.90,  378.64,    2.92,  383.72,    6.23,  762.36,    9.15,2132180150,  771.51,   1039.56,    643.85,   1683.41
   90.85,  339.01,  310.55,  461.23,  401.41,  800.24,2134390148, 1201.65,  416.10,   15.76,  421.84,   19.05,  837.94,   34.81,2134400491,  872.75,   1239.34,    835.05,   2074.40
   66.04,  284.98,  222.75,  376.30,  288.80,  661.28,2132431622,  950.07,  376.22,    3.11,  381.47,    6.40,  757.69,    9.51,2132444618,  767.20,   1046.48,    670.79,   1717.27
   64.37,  279.55,  218.28,  369.57,  282.65,  649.12,2132450590,  931.77,  379.14,    3.32,  383.66,    6.59,  762.80,    9.91,2132411506,  772.71,   1045.45,    659.03,   1704.48
   63.87,  277.59,  216.74,  366.72,  280.60,  644.31,2134357099,  924.91,  372.09,    2.23,  378.02,    5.52,  750.11,    7.75,2134558240,  757.86,   1030.71,    652.06,   1682.77
   63.22,  275.19,  213.65,  362.31,  276.87,  637.49,2132364561,  914.36,  370.83,    2.89,  376.63,    6.17,  747.46,    9.06,2132209978,  756.52,   1024.33,    646.55,   1670.89
   63.88,  278.91,  216.13,  367.38,  280.01,  646.29,2134653682,  926.30,  376.39,    3.39,  383.65,    6.68,  760.03,   10.07,2134646454,  770.11,   1040.04,    656.36,   1696.40
   63.71,  276.83,  214.85,  364.48,  278.56,  641.31,2132264140,  919.87,  375.73,    2.88,  383.37,    6.19,  759.10,    9.07,2132303398,  768.17,   1037.66,    650.38,   1688.04
   63.25,  275.39,  213.91,  362.77,  277.16,  638.16,2134433037,  915.32,  374.44,    2.54,  380.78,    5.88,  755.23,    8.42,2134386028,  763.65,   1032.39,    646.58,   1678.97
   63.31,  275.38,  213.64,  362.34,  276.95,  637.72,2132217304,  914.68,  373.08,    2.94,  379.49,    6.20,  752.57,    9.15,2132260759,  761.71,   1029.52,    646.87,   1676.39
   64.22,  278.03,  216.37,  366.58,  280.59,  644.61,2134407214,  925.21,  379.44,    2.99,  386.10,    6.29,  765.54,    9.28,2134325529,  774.82,   1046.13,    653.89,   1700.02
   84.46,  322.34,  285.23,  435.06,  369.69,  757.40,2132230960, 1127.09,  429.39,   18.35,  435.82,   21.79,  865.21,   40.14,2132271590,  905.35,   1234.90,    797.54,   2032.44
   66.16,  286.74,  224.31,  378.84,  290.47,  665.58,2134461646,  956.05,  405.80,    4.33,  412.26,    7.66,  818.06,   12.00,2134461206,  830.06,   1108.53,    677.58,   1786.10
   64.27,  278.79,  216.83,  367.84,  281.10,  646.63,2132263320,  927.73,  391.03,    3.45,  400.24,    6.72,  791.27,   10.16,2132252733,  801.43,   1072.36,    656.79,   1729.16
   64.38,  279.13,  217.65,  368.07,  282.03,  647.20,2134377003,  929.22,  380.42,    2.28,  387.89,    5.58,  768.30,    7.86,2134400829,  776.16,   1050.33,    655.06,   1705.39
   63.65,  276.17,  215.20,  364.01,  278.85,  640.18,2132277660,  919.03,  366.71,    2.55,  376.02,    5.87,  742.73,    8.42,2132227122,  751.15,   1021.58,    648.60,   1670.18
   62.79,  274.94,  213.15,  362.24,  275.94,  637.17,2134365645,  913.12,  355.58,    2.87,  364.70,    6.16,  720.27,    9.03,2134377142,  729.30,    996.22,    646.20,   1642.42
   63.55,  277.56,  215.10,  365.64,  278.64,  643.21,2132227346,  921.85,  363.33,    3.29,  369.19,    6.56,  732.52,    9.85,2132517251,  742.36,   1011.16,    653.05,   1664.21
   62.56,  274.15,  210.88,  360.11,  273.45,  634.26,2134606565,  907.71,  371.39,    2.64,  375.85,    5.97,  747.24,    8.62,2134312808,  755.86,   1020.69,    642.88,   1663.57
   63.02,  275.10,  212.20,  361.66,  275.22,  636.76,2132180071,  911.98,  374.30,    3.51,  380.42,    6.75,  754.71,   10.26,2132177061,  764.97,   1029.93,    647.02,   1676.95
   63.38,  277.46,  214.38,  365.34,  277.76,  642.80,2134336245,  920.56,  371.03,    1.99,  378.11,    5.31,  749.14,    7.30,2134331222,  756.44,   1026.90,    650.10,   1677.00
   76.94,  305.18,  258.79,  409.14,  335.73,  714.32,2132260687, 1050.06,  411.56,   17.82,  417.11,   21.17,  828.67,   39.00,2132287984,  867.66,   1164.40,    753.32,   1917.72
   65.70,  286.97,  222.34,  378.99,  288.04,  665.95,2134438302,  953.99,  410.63,    5.22,  416.96,    8.52,  827.59,   13.74,2134422520,  841.33,   1115.63,    679.69,   1795.32
   63.91,  278.08,  215.51,  366.47,  279.42,  644.55,2132240644,  923.97,  396.95,    4.07,  404.50,    7.36,  801.46,   11.42,2132231318,  812.88,   1080.88,    655.97,   1736.85
   64.22,  277.48,  216.51,  365.88,  280.73,  643.36,2134402643,  924.09,  383.51,    2.39,  393.14,    5.71,  776.65,    8.10,2134437081,  784.75,   1057.38,    651.46,   1708.84
   70.52,  280.31,  240.20,  377.02,  310.72,  657.33,2132232557,  968.05,  379.92,    2.82,  389.08,    6.10,  769.00,    8.92,2132288631,  777.92,   1079.72,    666.26,   1745.98
   65.43,  289.54,  220.10,  379.68,  285.54,  669.22,2134462243,  954.76,  378.97,    2.66,  388.07,    6.01,  767.04,    8.67,2134381572,  775.71,   1052.58,    677.89,   1730.47
   63.93,  278.36,  215.96,  366.57,  279.89,  644.94,2132318019,  924.83,  366.47,    2.53,  374.67,    5.85,  741.14,    8.38,2132365488,  749.52,   1021.03,    653.32,   1674.35
   63.29,  276.07,  214.03,  363.62,  277.32,  639.70,2134537350,  917.02,  350.75,    2.97,  358.75,    6.26,  709.50,    9.23,2134715291,  718.74,    986.82,    648.93,   1635.75
   63.93,  276.78,  215.35,  364.68,  279.28,  641.46,2132485493,  920.74,  368.63,    4.03,  373.43,    7.32,  742.05,   11.35,2132257322,  753.41,   1021.33,    652.81,   1674.15
   62.71,  273.88,  211.04,  359.85,  273.75,  633.74,2134537792,  907.48,  366.86,    2.17,  371.71,    5.51,  738.57,    7.68,2134595033,  746.25,   1012.32,    641.42,   1653.73
   73.80,  287.15,  247.73,  385.86,  321.53,  673.01,2133142400,  994.54,  397.67,   16.89,  402.82,   20.11,  800.50,   36.99,2133148063,  837.49,   1122.03,    710.00,   1832.03
   71.21,  307.80,  240.64,  406.01,  311.84,  713.81,2132498463, 1025.66,  421.71,    7.09,  426.10,   10.35,  847.82,   17.44,2132430280,  865.26,   1159.66,    731.26,   1890.92
   63.79,  276.60,  214.81,  364.19,  278.60,  640.79,2134410645,  919.39,  396.94,    3.83,  403.83,    7.13,  800.77,   10.96,2134401895,  811.74,   1079.37,    651.75,   1731.13
   63.53,  275.31,  213.84,  362.07,  277.37,  637.38,2132169954,  914.75,  389.53,    3.35,  396.57,    6.66,  786.10,   10.01,2132199802,  796.12,   1063.48,    647.39,   1710.87
   63.43,  275.23,  214.19,  363.19,  277.62,  638.42,2134365982,  916.04,  387.49,    3.05,  393.43,    6.37,  780.93,    9.42,2134383844,  790.34,   1058.55,    647.84,   1706.39
   62.79,  274.28,  211.41,  360.76,  274.19,  635.04,2132254464,  909.23,  382.55,    2.63,  385.89,    5.94,  768.43,    8.56,2132238156,  776.99,   1042.62,    643.60,   1686.23
   62.89,  273.91,  211.41,  360.24,  274.30,  634.15,2134378715,  908.45,  377.30,    2.68,  380.12,    6.00,  757.42,    8.68,2134411216,  766.10,   1031.72,    642.83,   1674.55
   62.68,  274.10,  211.06,  360.68,  273.74,  634.77,2132295585,  908.51,  376.79,    2.49,  380.79,    5.81,  757.58,    8.31,2132237873,  765.89,   1031.32,    643.08,   1674.40
   64.10,  277.72,  216.54,  366.49,  280.64,  644.21,2134346374,  924.84,  379.18,    3.45,  385.75,    6.76,  764.93,   10.21,2134377215,  775.14,   1045.57,    654.41,   1699.98
   64.74,  280.64,  218.42,  370.17,  283.16,  650.81,2132229238,  933.98,  382.17,    3.42,  388.00,    6.75,  770.17,   10.17,2132241617,  780.34,   1053.34,    660.98,   1714.32
   63.78,  278.23,  216.24,  367.15,  280.01,  645.38,2134393693,  925.39,  381.72,    2.97,  386.96,    6.27,  768.67,    9.24,2134346519,  777.92,   1048.69,    654.62,   1703.31
   79.32,  313.40,  265.85,  419.89,  345.17,  733.29,2132216752, 1078.46,  438.81,   19.58,  444.93,   22.84,  883.75,   42.41,2132263741,  926.16,   1228.92,    775.70,   2004.62
   63.71,  276.54,  215.45,  364.89,  279.16,  641.43,2134470533,  920.60,  397.06,    3.96,  405.98,    7.24,  803.04,   11.20,2134434967,  814.24,   1082.20,    652.63,   1734.83
   63.31,  275.59,  214.50,  363.75,  277.81,  639.34,2132286647,  917.15,  384.32,    2.47,  390.91,    5.77,  775.23,    8.24,2132303936,  783.47,   1053.05,    647.58,   1700.63
   63.60,  275.59,  215.38,  364.26,  278.98,  639.85,2134337145,  918.83,  385.86,    3.69,  393.51,    6.96,  779.37,   10.65,2134300725,  790.02,   1058.35,    650.50,   1708.85
   63.00,  272.77,  211.10,  358.49,  274.10,  631.26,2132208989,  905.36,  387.93,    3.08,  391.52,    6.39,  779.44,    9.47,2132238148,  788.92,   1053.54,    640.74,   1694.28
   63.42,  275.14,  212.85,  361.83,  276.27,  636.97,2134409114,  913.24,  375.27,    3.33,  379.99,    6.64,  755.26,    9.97,2134488348,  765.23,   1031.54,    646.93,   1678.47
   63.08,  273.38,  212.65,  360.28,  275.73,  633.66,2132451560,  909.40,  349.77,    2.63,  357.75,    5.92,  707.52,    8.55,2132388315,  716.08,    983.26,    642.22,   1625.47
   63.12,  273.52,  212.23,  360.84,  275.36,  634.36,2134372771,  909.72,  355.96,    3.53,  364.65,    6.79,  720.61,   10.32,2134375733,  730.93,    995.97,    644.68,   1640.65
   62.18,  270.12,  209.59,  356.53,  271.78,  626.65,2132282567,  898.43,  364.26,    3.43,  371.94,    6.74,  736.21,   10.17,2132288519,  746.38,   1007.98,    636.83,   1644.81
   63.36,  273.76,  212.47,  360.57,  275.83,  634.34,2134384856,  910.17,  383.32,    3.66,  390.77,    6.96,  774.09,   10.62,2134336751,  784.71,   1049.92,    644.96,   1694.88
   79.43,  316.77,  265.47,  422.88,  344.90,  739.65,2132413311, 1084.55,  436.20,   20.71,  440.04,   23.66,  876.24,   44.37,2132447066,  920.61,   1221.14,    784.02,   2005.16
   65.23,  281.40,  220.12,  371.48,  285.34,  652.88,2132319725,  938.22,  401.68,    3.79,  407.74,    7.08,  809.42,   10.87,2132294838,  820.29,   1094.76,    663.74,   1758.51
   63.12,  275.60,  213.52,  363.77,  276.64,  639.38,2134356431,  916.02,  384.01,    2.27,  390.71,    5.58,  774.72,    7.85,2134385519,  782.57,   1051.36,    647.23,   1698.59
   63.08,  273.43,  213.18,  361.24,  276.25,  634.67,2134393779,  910.92,  384.97,    3.21,  391.98,    6.53,  776.95,    9.73,2134362103,  786.69,   1053.21,    644.40,   1697.61
   62.57,  272.27,  211.18,  358.67,  273.74,  630.94,2132228140,  904.69,  388.35,    4.00,  394.49,    7.30,  782.84,   11.30,2132252175,  794.14,   1056.58,    642.24,   1698.82
   63.19,  273.67,  212.13,  360.48,  275.32,  634.15,2134374336,  909.47,  383.57,    2.89,  390.95,    6.21,  774.52,    9.11,2134384132,  783.62,   1049.84,    643.26,   1693.10
