System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,Socket 1-EXEC,Socket 1-IPC,Socket 1-FREQ,Socket 1-AFREQ,Socket 1-L3MISS,Socket 1-L2MISS,Socket 1-L3HIT,Socket 1-L2HIT,Socket 1-L3MPI,Socket 1-L2MPI,Socket 1-L3OCC,Socket 1-READ,Socket 1-WRITE,Socket 1-LOCAL,Socket 1-TEMP,Socket 1-INST,Socket 1-ACYC,Socket 1-TIME(ticks),Socket 1-PhysIPC,Socket 1-PhysIPC%,Socket 1-INSTnom,Socket 1-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,SKT1 Core C-State-C0res%,SKT1 Core C-State-C1res%,SKT1 Core C-State-C3res%,SKT1 Core C-State-C6res%,SKT1 Core C-State-C7res%,SKT1 Package C-State-C0res%,SKT1 Package C-State-C2res%,SKT1 Package C-State-C3res%,SKT1 Package C-State-C6res%,SKT1 Package C-State-C7res%,Proc Energy (Joules)-SKT0,Proc Energy (Joules)-SKT1,DRAM Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT1,LLCRDMISSLAT (ns)-SKT0,LLCRDMISSLAT (ns)-SKT1,UncFREQ (Ghz)-SKT0,UncFREQ (Ghz)-SKT1,Core6 (Socket 0)-EXEC,Core6 (Socket 0)-IPC,Core6 (Socket 0)-FREQ,Core6 (Socket 0)-AFREQ,Core6 (Socket 0)-L3MISS,Core6 (Socket 0)-L2MISS,Core6 (Socket 0)-L3HIT,Core6 (Socket 0)-L2HIT,Core6 (Socket 0)-L3MPI,Core6 (Socket 0)-L2MPI,Core6 (Socket 0)-L3OCC,Core6 (Socket 0)-C0res%,Core6 (Socket 0)-C1res%,Core6 (Socket 0)-C3res%,Core6 (Socket 0)-C6res%,Core6 (Socket 0)-C7res%,Core6 (Socket 0)-TEMP,Core6 (Socket 0)-INST,Core6 (Socket 0)-ACYC,Core6 (Socket 0)-TIME(ticks),Core6 (Socket 0)-PhysIPC,Core6 (Socket 0)-PhysIPC%,Core6 (Socket 0)-INSTnom,Core6 (Socket 0)-INSTnom%,-
2024-02-26,13:36:08.109,0.24,2.87,0.08,1.12,0.10,16.85,0.99,0.51,0.0000,0.0013, 11920,0.27,0.38,98,48,12487.94,4357.81,2599.01,5.73,143.28,0.48,12.01,0.03,1.34,0.03,1.21,0.08,3.90,0.98,0.72,0.0000,0.0022, 23960,0.40,0.03,95,48,1798.46,1341.79,2599.01,2.68,67.02,0.07,1.73,7.51,75.33,0.04,17.12,0.00,100.00,0.00,0.00,0.00,0.00,2.13,30.11,0.25,67.51,0.00,100.00,0.00,0.00,0.00,0.00,79.51,52.46,4.25 ,4.46 ,1686913.48 ,1713970.88 ,3.00,3.00,0.68,3.39,0.20,1.12,0.01,2.70,1.00,0.09,0.0000,0.0015,  2680,18.11,81.89,0.00,0.00,0.00,52,1777.45,525.04,2599.01,6.77,169.27,1.37,34.19,
2024-02-26,13:36:09.108,0.16,2.37,0.07,1.12,0.07,25.24,1.00,0.37,0.0000,0.0031, 13480,0.54,0.86,99,47,8074.97,3403.47,2596.55,4.75,118.63,0.31,7.78,0.03,1.45,0.02,1.21,0.06,3.29,0.98,0.41,0.0000,0.0021, 23280,0.85,0.02,97,47,1538.51,1064.00,2596.55,2.89,72.30,0.06,1.48,5.88,76.73,0.08,17.31,0.00,100.00,0.00,0.00,0.00,0.00,1.69,29.35,0.14,68.81,0.00,100.00,0.00,0.00,0.00,0.00,78.46,52.28,4.59 ,4.55 ,0.33 ,0.33 ,3.00,3.00,0.45,2.85,0.16,1.12,0.01,4.10,1.00,0.09,0.0000,0.0035,  5760,14.21,85.79,0.00,0.00,0.00,52,1174.23,411.46,2596.55,5.71,142.69,0.90,22.61,
2024-02-26,13:36:10.108,0.15,2.33,0.06,1.12,0.04,26.42,1.00,0.36,0.0000,0.0034, 13360,0.47,0.76,99,47,7730.96,3321.67,2597.38,4.65,116.37,0.30,7.44,0.03,1.52,0.02,1.22,0.01,3.21,1.00,0.40,0.0000,0.0021, 23600,0.79,0.01,98,46,1566.49,1029.95,2597.38,3.04,76.05,0.06,1.51,5.73,76.63,0.01,17.63,0.00,100.00,0.00,0.00,0.00,0.00,1.62,28.26,0.14,69.98,0.00,100.00,0.00,0.00,0.00,0.00,78.40,52.07,4.56 ,4.53 ,0.33 ,0.33 ,3.00,3.00,0.43,2.76,0.16,1.12,0.01,4.30,1.00,0.09,0.0000,0.0038,  5480,13.96,86.04,0.00,0.00,0.00,52,1116.09,404.37,2597.38,5.52,138.00,0.86,21.49,
2024-02-26,13:36:11.109,0.15,2.37,0.06,1.12,0.03,27.34,1.00,0.35,0.0000,0.0035, 14320,0.44,0.73,99,46,7748.57,3274.12,2599.66,4.73,118.33,0.30,7.45,0.03,1.52,0.02,1.22,0.02,3.20,0.99,0.40,0.0000,0.0021, 24000,0.79,0.01,98,45,1539.75,1011.86,2599.66,3.04,76.08,0.06,1.48,5.65,76.66,0.01,17.68,0.00,100.00,0.00,0.00,0.00,0.00,1.59,28.29,0.14,69.97,0.00,100.00,0.00,0.00,0.00,0.00,78.48,52.13,4.52 ,4.53 ,0.33 ,0.33 ,3.00,3.00,0.43,2.76,0.16,1.12,0.01,4.44,1.00,0.10,0.0000,0.0040,  5480,13.94,86.06,0.00,0.00,0.00,51,1114.64,404.34,2599.66,5.51,137.83,0.86,21.44,
2024-02-26,13:36:12.109,0.15,2.29,0.06,1.12,0.04,27.58,1.00,0.35,0.0000,0.0036, 14560,0.43,0.72,99,47,7671.45,3350.43,2597.24,4.58,114.48,0.30,7.38,0.03,1.50,0.02,1.22,0.02,3.14,0.99,0.40,0.0000,0.0020, 23160,0.79,0.01,98,45,1546.88,1028.07,2597.24,3.01,75.23,0.06,1.49,5.78,76.68,0.08,17.46,0.00,100.00,0.00,0.00,0.00,0.00,1.62,28.19,0.21,69.97,0.00,100.00,0.00,0.00,0.00,0.00,78.48,52.07,4.52 ,4.53 ,474284.19 ,474108.78 ,3.00,3.00,0.43,2.70,0.16,1.12,0.01,4.48,1.00,0.10,0.0000,0.0041,  5640,14.14,85.86,0.00,0.00,0.00,51,1105.12,409.58,2597.24,5.40,134.91,0.85,21.28,
2024-02-26,13:36:13.109,0.15,2.30,0.06,1.12,0.03,28.05,1.00,0.35,0.0000,0.0036, 14520,0.41,0.70,99,46,7724.31,3364.89,2597.06,4.59,114.78,0.30,7.44,0.03,1.50,0.02,1.22,0.02,3.09,0.99,0.41,0.0000,0.0020, 23440,0.78,0.01,98,46,1549.30,1034.82,2597.06,2.99,74.86,0.06,1.49,5.81,77.12,0.02,17.05,0.00,100.00,0.00,0.00,0.00,0.00,1.64,28.68,0.15,69.52,0.00,100.00,0.00,0.00,0.00,0.00,78.67,52.18,4.49 ,4.52 ,0.33 ,0.33 ,3.00,3.00,0.43,2.69,0.16,1.12,0.01,4.55,1.00,0.10,0.0000,0.0041,  5120,14.20,85.80,0.00,0.00,0.00,51,1105.06,411.37,2597.06,5.37,134.32,0.85,21.27,
2024-02-26,13:36:14.109,0.14,2.28,0.06,1.12,0.04,27.58,1.00,0.34,0.0000,0.0037, 14880,0.40,0.70,99,46,7454.65,3269.13,2597.21,4.56,114.02,0.29,7.18,0.03,1.54,0.02,1.22,0.04,3.21,0.99,0.40,0.0000,0.0021, 23120,0.79,0.01,98,46,1531.44,996.79,2597.21,3.07,76.82,0.06,1.47,5.64,77.19,0.03,17.14,0.00,100.00,0.00,0.00,0.00,0.00,1.57,28.56,0.13,69.73,0.00,100.00,0.00,0.00,0.00,0.00,78.68,52.13,4.49 ,4.52 ,0.33 ,0.33 ,3.00,3.00,0.41,2.68,0.15,1.12,0.01,4.47,1.00,0.10,0.0000,0.0042,  5480,13.71,86.29,0.00,0.00,0.00,50,1063.47,397.14,2597.21,5.36,133.89,0.82,20.47,
2024-02-26,13:36:15.109,0.15,2.29,0.06,1.12,0.04,28.54,1.00,0.34,0.0000,0.0037, 14920,0.40,0.69,99,46,7652.82,3335.93,2597.06,4.59,114.70,0.29,7.37,0.03,1.51,0.02,1.22,0.02,3.16,0.99,0.40,0.0000,0.0020, 23840,0.79,0.01,98,45,1547.45,1027.77,2597.06,3.01,75.28,0.06,1.49,5.76,76.58,0.01,17.65,0.00,100.00,0.00,0.00,0.00,0.00,1.62,28.22,0.14,70.02,0.00,100.00,0.00,0.00,0.00,0.00,78.59,52.15,4.49 ,4.53 ,0.00 ,0.33 ,3.00,3.00,0.42,2.66,0.16,1.12,0.01,4.63,1.00,0.10,0.0000,0.0042,  5520,14.15,85.85,0.00,0.00,0.00,50,1091.36,410.01,2597.06,5.32,133.09,0.84,21.01,
2024-02-26,13:36:16.109,0.15,2.29,0.06,1.12,0.03,28.71,1.00,0.34,0.0000,0.0038, 15160,0.39,0.68,99,46,7617.05,3332.30,2597.10,4.57,114.29,0.29,7.33,0.03,1.53,0.02,1.22,0.01,3.00,1.00,0.41,0.0000,0.0020, 23800,0.77,0.01,98,45,1533.52,1003.66,2597.10,3.06,76.40,0.06,1.48,5.75,76.69,0.01,17.55,0.00,100.00,0.00,0.00,0.00,0.00,1.58,28.27,0.14,70.01,0.00,100.00,0.00,0.00,0.00,0.00,78.56,52.22,4.48 ,4.52 ,0.33 ,0.33 ,3.00,3.00,0.42,2.65,0.16,1.12,0.01,4.65,1.00,0.10,0.0000,0.0043,  5560,14.15,85.85,0.00,0.00,0.00,51,1086.64,409.99,2597.10,5.30,132.52,0.84,20.92,
2024-02-26,13:36:17.109,0.15,2.26,0.06,1.12,0.04,28.40,1.00,0.34,0.0000,0.0038, 14360,0.38,0.68,99,46,7545.57,3340.09,2597.12,4.52,112.95,0.29,7.26,0.03,1.52,0.02,1.22,0.01,3.15,1.00,0.40,0.0000,0.0020, 23520,0.77,0.01,98,45,1566.81,1032.70,2597.12,3.03,75.86,0.06,1.51,5.77,76.64,0.01,17.59,0.00,100.00,0.00,0.00,0.00,0.00,1.63,28.23,0.13,70.01,0.00,100.00,0.00,0.00,0.00,0.00,78.69,52.19,4.49 ,4.52 ,0.33 ,0.00 ,3.00,3.00,0.41,2.64,0.16,1.12,0.01,4.60,1.00,0.10,0.0000,0.0043,  5440,14.09,85.91,0.00,0.00,0.00,50,1077.72,408.18,2597.12,5.28,132.02,0.83,20.75,
