Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13494488,3188010,1712788,115136616,10077466,140,482342(Total)
0,12577984020,1747480,272664,1183714,5516532,140,498470(Miss)
0,0,1440530,1440124,113952902,4560934,0,0(Hit)
1,12770856,147812,4746280,11549636,0,33096,192920(Total)
1,8696562,0,137242,23954,0,33152,199220(Miss)
1,4074294,147812,4609038,11525682,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13716290,3336298,1674456,113330294,10038546,140,487872(Total)
0,8302,1552124,339486,1203538,5439602,140,507766(Miss)
0,13707988,1784174,1334970,112126756,4598944,0,0(Hit)
1,12833590,148106,4761428,12053636,0,33054,194628(Total)
1,7748454,0,10892,26866,0,33376,199612(Miss)
1,5085136,148106,4750536,12026770,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13768258,3467660,1797376,116281018,9914786,140,312732(Total)
0,9422,1444044,369264,1228500,5441002,0,293300(Miss)
0,13758836,2023616,1428112,115052518,4473784,140,19432(Hit)
1,12836208,148484,4796540,12253430,0,33054,196994(Total)
1,7463750,0,5586,20048,0,33656,198226(Miss)
1,5372458,148484,4790954,12233382,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10947762,3243492,1923488,125395928,9760198,140,576730(Total)
0,140798,1397144,443618,1035608,5235580,0,605276(Miss)
0,10806964,1846348,1479870,124360320,4524618,140,0(Hit)
1,12816132,148302,5282984,12300232,0,33110,195566(Total)
1,7905212,0,127792,220892,0,33656,199892(Miss)
1,4910920,148302,5155192,12079340,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14243376,3906490,1833832,123732266,9754808,140,593656(Total)
0,4662,1245720,279664,1067668,5239514,0,602672(Miss)
0,14238714,2660770,1554168,122664598,4515294,140,0(Hit)
1,12949888,149688,5071388,12304894,0,33124,195496(Total)
1,7792246,0,48160,153944,0,33866,199668(Miss)
1,5157642,149688,5023228,12150950,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14243320,3943772,2096206,124661502,9766512,140,587370(Total)
0,3850,1152494,233828,1094590,5175828,0,618800(Miss)
0,14239470,2791278,1862378,123566912,4590684,140,0(Hit)
1,12963384,149926,5891074,12487650,0,33404,194712(Total)
1,7578858,0,14350,328930,0,33894,200326(Miss)
1,5384526,149926,5876724,12158720,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14256830,3964268,3237416,123969034,9742936,140,604954(Total)
0,4340,1105790,123634,1080380,5168114,0,604394(Miss)
0,14252490,2858478,3113782,122888654,4574822,140,560(Hit)
1,12961424,150626,6636322,12505990,0,33544,198128(Total)
1,7518616,0,10192,95774,0,33852,196084(Miss)
1,5442808,150626,6626130,12410216,0,0,2044(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14319746,4016824,2642920,124255180,9787988,140,606970(Total)
0,4774,1072792,81186,1119594,5108138,0,604898(Miss)
0,14314972,2944032,2561734,123135586,4679850,140,2072(Hit)
1,12967850,152194,7320684,12249538,0,33432,198324(Total)
1,7393400,0,2674,24122,0,34006,195944(Miss)
1,5574450,152194,7318010,12225416,0,0,2380(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10748836,4006282,3422524,125555472,9721698,0,624386(Total)
0,3234,1157730,28112,1075396,5122866,140,616952(Miss)
0,10745602,2848552,3394412,124480076,4598832,0,7434(Hit)
1,13018250,151032,6299356,12896814,0,33586,196826(Total)
1,7209832,0,14,18326,0,33404,195258(Miss)
1,5808418,151032,6299342,12878488,0,182,1568(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14319578,4013982,3032484,127704850,9749754,0,616504(Total)
0,3150,1015000,21112,1126090,5058270,154,618366(Miss)
0,14316428,2998982,3011372,126578760,4691484,0,0(Hit)
1,12943980,150136,6875806,12587470,0,33544,195118(Total)
1,7241402,0,28,63392,0,33488,196406(Miss)
1,5702578,150136,6875778,12524078,0,56,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14309554,4022550,2994502,127718570,9819432,0,618576(Total)
0,3108,996240,52374,1154230,5037718,196,614908(Miss)
0,14306446,3026310,2942128,126564340,4781714,0,3668(Hit)
1,12946668,149870,6678000,12034456,0,34020,193760(Total)
1,7393988,0,0,116732,0,33292,194460(Miss)
1,5552680,149870,6678000,11917724,0,728,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14186452,4001550,3053218,126956270,9849252,0,617092(Total)
0,2534,978348,27342,1151948,5080404,140,618198(Miss)
0,14183918,3023202,3025876,125804322,4768848,0,0(Hit)
1,12830790,149464,7078092,11917612,0,34258,195356(Total)
1,7454790,0,378,139328,0,33152,194796(Miss)
1,5376000,149464,7077714,11778284,0,1106,560(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14159502,4034856,3041724,127450610,9833740,0,609434(Total)
0,3542,980224,24556,1166382,5026322,140,615678(Miss)
0,14155960,3054632,3017168,126284228,4807418,0,0(Hit)
1,12824784,150738,6914124,11650268,0,34160,195160(Total)
1,7483336,0,14,36232,0,33194,195832(Miss)
1,5341448,150738,6914110,11614036,0,966,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14179634,3785642,3168620,126010318,9851450,0,607726(Total)
0,6342,974288,224532,1715042,5266226,140,615790(Miss)
0,14173292,2811354,2944088,124295276,4585224,0,0(Hit)
1,12829600,150234,6965882,11649330,0,34174,193620(Total)
1,7389648,0,1254442,588742,0,33334,193928(Miss)
1,5439952,150234,5711440,11060588,0,840,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14093478,4026974,3073378,129632748,9729944,0,603484(Total)
0,2422,1024940,17612,1222858,5022374,140,613242(Miss)
0,14091056,3002034,3055766,128409890,4707570,0,0(Hit)
1,12752558,149506,6596072,12005168,0,33796,195678(Total)
1,8036364,0,140,99470,0,33376,195286(Miss)
1,4716194,149506,6595932,11905698,0,420,392(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14111104,4054526,3364130,129855670,9734564,140,608524(Total)
0,3332,988792,32116,1275694,5222994,140,633066(Miss)
0,14107772,3065734,3332014,128579976,4511570,0,0(Hit)
1,12774076,149828,6066536,11651472,0,33306,194110(Total)
1,7774970,0,2380,192822,0,33432,197708(Miss)
1,4999106,149828,6064156,11458650,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14061656,4049864,2821168,130031874,9774044,140,606424(Total)
0,1512,975506,32774,1250858,5027288,112,633528(Miss)
0,14060144,3074358,2788394,128781016,4746756,28,0(Hit)
1,12731124,149366,6584732,11963826,0,33502,193382(Total)
1,7653464,0,2702,257012,0,33166,198114(Miss)
1,5077660,149366,6582030,11706814,0,336,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14049812,4103190,2692858,130591496,9681602,140,613466(Total)
0,1722,955906,30380,1258810,5224744,0,642418(Miss)
0,14048090,3147284,2662478,129332686,4456858,140,0(Hit)
1,12719826,150920,6005090,11549986,0,33124,194082(Total)
1,7648172,0,2254,123004,0,33810,199556(Miss)
1,5071654,150920,6002836,11426982,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14051786,4101160,2343558,131027624,9682022,140,624302(Total)
0,1484,942802,48286,1291332,4992554,0,629398(Miss)
0,14050302,3158358,2295272,129736292,4689468,140,0(Hit)
1,12730200,151844,6445026,11553556,0,33054,196854(Total)
1,7565376,0,2226,121688,0,33810,195244(Miss)
1,5164824,151844,6442800,11431868,0,0,1610(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14063336,4119864,2218692,127918630,9666706,112,631876(Total)
0,1218,932232,28294,1407364,5205284,0,631204(Miss)
0,14062118,3187632,2190398,126511266,4461422,112,672(Hit)
1,12743906,151620,5302962,11842320,0,33096,196364(Total)
1,7425236,0,2436,168560,0,33516,195440(Miss)
1,5318670,151620,5300526,11673760,0,0,924(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14189910,4110652,2025968,128893282,9675358,140,630616(Total)
0,2674,926996,30660,1617588,5050150,0,626122(Miss)
0,14187236,3183656,1995308,127275694,4625208,140,4494(Hit)
1,12851048,151200,5283880,11781714,0,33138,197512(Total)
1,7286034,0,2128,175868,0,33782,197358(Miss)
1,5565014,151200,5281752,11605846,0,0,154(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14175854,4127088,2232356,124571986,9674518,140,648326(Total)
0,3024,913934,33166,1478400,5154800,0,620592(Miss)
0,14172830,3213154,2199190,123093586,4519718,140,27734(Hit)
1,12807452,151046,5345312,11857216,0,33306,198772(Total)
1,7321132,0,4746,182308,0,33824,193830(Miss)
1,5486320,151046,5340566,11674908,0,0,4942(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14205100,4146156,2149056,128877378,9658838,140,648256(Total)
0,2940,916384,31346,1516060,5010124,0,613396(Miss)
0,14202160,3229772,2117710,127361318,4648714,140,34860(Hit)
1,12866378,152082,5260976,11580716,0,33208,199948(Total)
1,7390096,0,16170,158900,0,33628,193326(Miss)
1,5476282,152082,5244806,11421816,0,0,6622(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14278502,4148424,2264962,106676640,9738512,0,642824(Total)
0,3010,912044,33362,4056178,5789854,0,613676(Miss)
0,14275492,3236380,2231600,102620462,3948658,0,29148(Hit)
1,12917408,152460,5330892,17469984,0,32844,199080(Total)
1,7238042,0,4102,3507686,0,33390,193592(Miss)
1,5679366,152460,5326790,13962298,0,0,5488(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14270732,4066566,2648072,126564340,9717694,0,644770(Total)
0,2758,956550,26726,1396220,5024796,140,612850(Miss)
0,14267974,3110016,2621346,125168120,4692898,0,31920(Hit)
1,12886272,149548,5264504,12045250,0,33488,198786(Total)
1,8016918,0,34706,390586,0,33278,192766(Miss)
1,4869354,149548,5229798,11654664,0,210,6020(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14328776,4057746,2453584,121532544,9709168,0,653114(Total)
0,3598,930342,25438,1466878,5120080,140,614222(Miss)
0,14325178,3127404,2428146,120065666,4589088,0,38892(Hit)
1,12942496,149450,5382034,12085836,0,33614,199248(Total)
1,7544278,0,21532,176344,0,33194,193396(Miss)
1,5398218,149450,5360502,11909492,0,420,5852(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14324800,4081896,2374624,123828740,9774086,0,652596(Total)
0,3556,945028,52024,1469874,5035422,112,613102(Miss)
0,14321244,3136868,2322600,122358866,4738664,0,39494(Hit)
1,12927432,150528,5470332,12259870,0,33810,200172(Total)
1,7479948,0,5432,149072,0,33166,194124(Miss)
1,5447484,150528,5464900,12110798,0,644,6048(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14216188,4062940,2458386,122705464,9818942,0,648452(Total)
0,3794,933898,27048,1570352,5037802,112,628880(Miss)
0,14212394,3129042,2431338,121135112,4781140,0,19572(Hit)
1,12828410,149030,5406534,12101502,0,32956,199010(Total)
1,7417760,0,1148,254604,0,33096,197624(Miss)
1,5410650,149030,5405386,11846898,0,0,1386(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14224868,4064382,1826580,127250354,9817010,0,642502(Total)
0,5544,927864,59822,1319458,5007044,140,633752(Miss)
0,14219324,3136518,1766758,125930896,4809966,0,8750(Hit)
1,12829166,150514,4614820,11843468,0,33278,197638(Total)
1,7405790,0,840,125636,0,33152,196742(Miss)
1,5423376,150514,4613980,11717832,0,126,896(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14230734,4086936,2002602,128347282,9818564,14,644630(Total)
0,2030,919464,59472,1523410,5026322,140,636482(Miss)
0,14228704,3167472,1943130,126823872,4792242,0,8148(Hit)
1,12850936,149786,4732616,12217408,0,33530,196672(Total)
1,7389662,0,868,153720,0,32760,197932(Miss)
1,5461274,149786,4731748,12063688,0,770,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14287588,4082148,1820084,125369510,9819824,140,634508(Total)
0,30660,916524,58982,1301216,5069344,112,654038(Miss)
0,14256928,3165624,1761102,124068294,4750480,28,0(Hit)
1,12840534,149324,4906468,13170192,0,32942,192990(Total)
