Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21276570,4858770,86016,57133762,15813406,140,773584(Total)
0,7028,2488892,30926,352786,7893018,0,781186(Miss)
0,21269542,2369878,55090,56780976,7920388,140,0(Hit)
1,21324156,234752,2733192,14236180,0,52108,308938(Total)
1,13169534,0,2590,18116,14,53214,315084(Miss)
1,8154622,234752,2730602,14218064,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21988932,5298594,125986,58152962,15571206,140,833994(Total)
0,125818,2196334,22974,325234,7574518,0,851228(Miss)
0,21863114,3102260,103012,57827728,7996688,140,0(Hit)
1,21302988,235102,2831570,14362110,0,52066,310912(Total)
1,12072550,0,4494,13986,14,52892,314216(Miss)
1,9230438,235102,2827076,14348124,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22458660,5776666,119826,58268770,15433110,168,898464(Total)
0,107464,1897308,16870,310100,7380366,0,912926(Miss)
0,22351196,3879358,102956,57958670,8052744,168,0(Hit)
1,21312186,234822,2871610,13844810,0,52220,310464(Total)
1,11542538,0,2702,56714,14,53130,313796(Miss)
1,9769648,234822,2868908,13788096,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23056628,5669958,103866,58065938,15402170,140,928942(Total)
0,83832,1794926,11242,295582,6919892,0,942144(Miss)
0,22972796,3875032,92624,57770356,8482278,140,0(Hit)
1,21547526,234682,2786714,13323128,0,52430,310212(Total)
1,11323550,0,2324,42224,0,52556,313894(Miss)
1,10223976,234682,2784390,13280904,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23274370,6024662,105042,58294054,15322958,140,973308(Total)
0,76146,1569302,11606,279552,6712244,0,986230(Miss)
0,23198224,4455360,93436,58014502,8610714,140,0(Hit)
1,21554190,235144,2711282,13092814,0,52500,310744(Total)
1,11102868,0,2254,15778,0,52458,314944(Miss)
1,10451322,235144,2709028,13077036,0,42,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23421230,6036352,108360,58408868,15330644,140,998438(Total)
0,66892,1421434,40698,278866,6745774,0,1001882(Miss)
0,23354338,4614918,67662,58130002,8584870,140,0(Hit)
1,21550214,233520,2864498,13652506,0,52626,309736(Total)
1,10976028,0,3024,25480,0,52570,313852(Miss)
1,10574186,233520,2861474,13627026,0,56,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23511376,6154848,144648,55903274,15321768,140,1034082(Total)
0,64960,1289778,9422,246834,6578068,0,1010688(Miss)
0,23446416,4865070,135226,55656440,8743700,140,23394(Hit)
1,21547204,234150,2810024,13527906,0,52612,312900(Total)
1,10990630,0,2198,16828,0,52472,310590(Miss)
1,10556574,234150,2807826,13511078,0,140,2310(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,17239502,3219146,4043550,55517868,15394246,644,997542(Total)
0,68614,1467060,309974,113120,10279962,0,972874(Miss)
0,17170888,1752086,3733576,55404748,5114284,644,24668(Hit)
1,21544754,238630,7469322,13226514,0,52668,313824(Total)
1,11183830,0,39578,82152,0,52458,310828(Miss)
1,10360924,238630,7429744,13144362,0,210,2996(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23476908,6242236,152936,57465408,15299480,140,1074570(Total)
0,126154,1556520,4046,111482,7753634,0,1054438(Miss)
0,23350754,4685716,148890,57353926,7545846,140,20132(Hit)
1,21535724,235060,2902032,13534794,0,52654,313712(Total)
1,11968894,0,2716,44646,0,52402,311626(Miss)
1,9566830,235060,2899316,13490148,0,252,2086(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23711758,6341790,212156,57876126,15298388,0,1108352(Total)
0,75012,1243998,20664,115948,7141176,0,1087800(Miss)
0,23636746,5097792,191492,57760178,8157212,0,20552(Hit)
1,21543760,235158,2890272,13475028,0,53032,312354(Total)
1,11643814,0,5222,9856,0,52472,308896(Miss)
1,9899946,235158,2885050,13465172,0,560,3458(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23794974,6265476,147322,58131570,15295210,0,1131242(Total)
0,93072,1028258,1316,121268,6927424,168,1102626(Miss)
0,23701902,5237218,146006,58010302,8367786,0,28616(Hit)
1,21535122,233422,2860774,13692322,0,52962,314216(Total)
1,11348218,0,0,10430,0,52248,309554(Miss)
1,10186904,233422,2860774,13681892,0,714,4662(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23797886,6215510,186690,58495836,15281140,0,1148406(Total)
0,46144,988526,23660,117754,6809684,504,1117494(Miss)
0,23751742,5226984,163030,58378082,8471456,0,30912(Hit)
1,21528906,233688,2857316,13531070,0,52794,313390(Total)
1,11082134,0,0,7182,0,52164,311066(Miss)
1,10446772,233688,2857316,13523888,0,630,2324(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23843050,6293210,148764,58635304,15262870,0,1146978(Total)
0,49616,888496,3038,120526,6826708,168,1122926(Miss)
0,23793434,5404714,145726,58514778,8436162,0,24052(Hit)
1,21533120,233506,2891868,13295912,0,52780,315364(Total)
1,11004448,0,98,11172,0,52248,310114(Miss)
1,10528672,233506,2891770,13284740,0,532,5250(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23803556,6256866,298256,58784460,15262226,0,1156176(Total)
0,46158,893158,2604,125244,6793878,168,1132376(Miss)
0,23757398,5363708,295652,58659216,8468348,0,23800(Hit)
1,21538132,233786,2940070,13387570,0,52668,313292(Total)
1,10805984,0,364,33880,0,52388,310170(Miss)
1,10732148,233786,2939706,13353690,0,280,3122(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23883384,6329666,151872,58695042,15365910,0,1162224(Total)
0,50120,828310,6468,110894,6790448,168,1135946(Miss)
0,23833264,5501356,145404,58584148,8575462,0,26278(Hit)
1,21537110,233254,2785202,12958582,0,52794,313810(Total)
1,10731056,0,0,6636,0,52206,309792(Miss)
1,10806054,233254,2785202,12951946,0,588,4018(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23593388,6317682,321552,58690898,15369970,0,1138382(Total)
0,45934,852642,2800,111160,6790714,140,1140076(Miss)
0,23547454,5465040,318752,58579738,8579256,0,0(Hit)
1,21351162,233380,2928352,13381648,0,52976,313922(Total)
1,10638614,0,42,12124,0,52164,310758(Miss)
1,10712548,233380,2928310,13369524,0,812,3164(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23686544,6377980,156324,58558164,15380484,0,1172472(Total)
0,47474,807744,22400,104860,6771520,140,1145228(Miss)
