,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-23,16:44:09.499,  135.27,  386.52,  547.48,  584.54,,,,,  682.76,  971.06,    107320, 1653.82,  537.63,   10.84,  532.77,    7.48,,,,, 1070.40,   18.32,     55095, 1088.72,   1753.16,    989.38,   2742.54
2023-11-23,16:44:10.500,  139.05,  392.84,  565.19,  596.82,,,,,  704.24,  989.65,    106521, 1693.90,  522.91,    5.72,  517.49,    2.33,,,,, 1040.41,    8.05,     55044, 1048.46,   1744.65,    997.70,   2742.35
2023-11-23,16:44:11.500,  151.30,  360.90,  572.72,  565.76,,,,,  724.02,  926.65,    106708, 1650.68,  550.05,   13.91,  544.93,   10.57,,,,, 1094.98,   24.47,     55001, 1119.46,   1819.01,    951.13,   2770.13
2023-11-23,16:44:12.500,  144.59,  385.11,  576.80,  592.38,,,,,  721.39,  977.49,    106755, 1698.87,  540.99,    4.83,  538.76,    1.46,,,,, 1079.75,    6.29,     54958, 1086.04,   1801.14,    983.77,   2784.91
2023-11-23,16:44:13.500,  144.95,  382.97,  576.85,  590.28,,,,,  721.80,  973.25,    106637, 1695.05,  519.25,    4.46,  515.13,    1.05,,,,, 1034.38,    5.51,     54775, 1039.89,   1756.17,    978.76,   2734.94
2023-11-23,16:44:14.501,  143.31,  385.85,  574.33,  592.48,,,,,  717.65,  978.33,    106653, 1695.98,  512.98,    4.51,  507.74,    1.13,,,,, 1020.72,    5.64,     54749, 1026.36,   1738.37,    983.97,   2722.34
2023-11-23,16:44:15.501,  143.65,  386.24,  574.30,  592.95,,,,,  717.96,  979.19,    106781, 1697.15,  510.85,    4.69,  506.92,    1.29,,,,, 1017.77,    5.98,     54910, 1023.75,   1735.73,    985.17,   2720.90
2023-11-23,16:44:16.501,  133.81,  402.88,  533.17,  595.89,,,,,  666.98,  998.78,    106298, 1665.76,  507.80,    5.04,  503.27,    1.65,,,,, 1011.07,    6.70,     54906, 1017.77,   1678.05,   1005.47,   2683.52
2023-11-23,16:44:17.501,  142.79,  388.23,  571.70,  594.22,,,,,  714.50,  982.45,    106539, 1696.95,  509.71,    4.35,  505.99,    0.99,,,,, 1015.70,    5.34,     54955, 1021.04,   1730.20,    987.79,   2717.99
2023-11-23,16:44:18.501,  142.24,  387.90,  571.11,  593.65,,,,,  713.35,  981.55,    106534, 1694.90,  498.90,    3.95,  496.85,    0.57,,,,,  995.75,    4.52,     54893, 1000.27,   1709.10,    986.07,   2695.17
2023-11-23,16:44:19.502,  142.08,  389.05,  570.73,  594.77,,,,,  712.80,  983.82,    106495, 1696.62,  492.27,    4.15,  490.05,    0.77,,,,,  982.33,    4.92,     54811,  987.25,   1695.13,    988.74,   2683.87
2023-11-23,16:44:20.502,  142.04,  389.23,  569.47,  594.68,,,,,  711.51,  983.90,    106609, 1695.41,  494.25,    4.61,  493.43,    1.23,,,,,  987.68,    5.83,     54686,  993.51,   1699.19,    989.73,   2688.92
2023-11-23,16:44:21.502,  146.73,  375.22,  577.71,  582.96,,,,,  724.43,  958.18,    106692, 1682.61,  522.03,   17.49,  520.38,   14.19,,,,, 1042.41,   31.67,     54973, 1074.08,   1766.84,    989.85,   2756.69
2023-11-23,16:44:22.502,  145.44,  380.56,  575.85,  587.71,,,,,  721.29,  968.27,    106589, 1689.56,  552.31,   10.67,  549.78,    7.31,,,,, 1102.09,   17.98,     55181, 1120.08,   1823.38,    986.25,   2809.63
2023-11-23,16:44:23.502,  142.79,  387.78,  571.56,  593.88,,,,,  714.36,  981.66,    106615, 1696.01,  524.91,    4.72,  521.47,    1.33,,,,, 1046.39,    6.04,     54985, 1052.43,   1760.74,    987.70,   2748.44
2023-11-23,16:44:24.502,  142.09,  388.60,  570.35,  594.37,,,,,  712.44,  982.97,    106569, 1695.41,  509.29,    4.11,  506.57,    0.74,,,,, 1015.86,    4.85,     54867, 1020.71,   1728.30,    987.82,   2716.13
2023-11-23,16:44:25.503,  142.24,  389.10,  570.21,  594.95,,,,,  712.44,  984.05,    106648, 1696.50,  507.96,    5.22,  502.77,    1.81,,,,, 1010.74,    7.03,     54803, 1017.77,   1723.18,    991.09,   2714.27
2023-11-23,16:44:26.503,  141.57,  388.81,  568.97,  594.26,,,,,  710.54,  983.08,    106551, 1693.62,  510.77,    4.26,  506.97,    0.89,,,,, 1017.74,    5.16,     54876, 1022.89,   1728.28,    988.23,   2716.51
2023-11-23,16:44:27.503,  141.29,  389.99,  567.88,  595.19,,,,,  709.17,  985.18,    106507, 1694.35,  502.96,    4.21,  498.62,    0.82,,,,, 1001.58,    5.04,     55027, 1006.61,   1710.75,    990.21,   2700.96
2023-11-23,16:44:28.503,  140.54,  390.79,  567.03,  595.81,,,,,  707.58,  986.60,    106487, 1694.18,  496.08,    3.99,  492.76,    0.63,,,,,  988.84,    4.62,     54904,  993.46,   1696.42,    991.22,   2687.64
2023-11-23,16:44:29.503,  140.83,  390.86,  566.51,  595.70,,,,,  707.34,  986.56,    106592, 1693.90,  490.99,    4.11,  487.62,    0.75,,,,,  978.60,    4.86,     54960,  983.46,   1685.95,    991.41,   2677.36
2023-11-23,16:44:30.503,  140.42,  392.25,  565.55,  596.87,,,,,  705.97,  989.11,    106392, 1695.08,  487.70,    4.10,  485.08,    0.74,,,,,  972.78,    4.84,     54834,  977.62,   1678.75,    993.95,   2672.70
2023-11-23,16:44:31.503,  140.89,  391.79,  566.12,  596.66,,,,,  707.01,  988.45,    106482, 1695.46,  492.13,    4.57,  488.75,    1.19,,,,,  980.88,    5.75,     54835,  986.63,   1687.89,    994.20,   2682.09
2023-11-23,16:44:32.504,  150.48,  365.22,  582.81,  574.49,,,,,  733.29,  939.70,    106520, 1672.99,  564.51,   24.89,  560.28,   21.49,,,,, 1124.79,   46.38,     55229, 1171.17,   1858.08,    986.08,   2844.16
2023-11-23,16:44:33.504,  143.14,  385.98,  572.54,  592.53,,,,,  715.67,  978.51,    106368, 1694.18,  547.80,    8.92,  542.14,    5.51,,,,, 1089.94,   14.43,     55189, 1104.36,   1805.61,    992.93,   2798.54
2023-11-23,16:44:34.506,  142.29,  387.88,  570.53,  593.80,,,,,  712.82,  981.68,    106683, 1694.50,  531.02,    4.36,  526.24,    0.99,,,,, 1057.26,    5.35,     55022, 1062.61,   1770.08,    987.02,   2757.10
2023-11-23,16:44:35.507,  141.98,  388.53,  569.23,  594.07,,,,,  711.21,  982.60,    106469, 1693.81,  514.93,    4.06,  510.24,    0.70,,,,, 1025.17,    4.76,     54971, 1029.93,   1736.37,    987.36,   2723.74
2023-11-23,16:44:36.508,  141.58,  389.72,  568.07,  594.85,,,,,  709.65,  984.57,    106562, 1694.22,  505.32,    4.20,  500.26,    0.82,,,,, 1005.58,    5.02,     55011, 1010.60,   1715.23,    989.59,   2704.82
2023-11-23,16:44:37.508,  141.50,  389.81,  568.43,  595.05,,,,,  709.93,  984.85,    106618, 1694.79,  503.42,    4.19,  498.18,    0.79,,,,, 1001.60,    4.97,     54733, 1006.58,   1711.54,    989.83,   2701.36
2023-11-23,16:44:38.507,  140.96,  390.58,  566.85,  595.27,,,,,  707.81,  985.85,    106521, 1693.66,  496.43,    3.90,  490.29,    0.54,,,,,  986.72,    4.44,     54743,  991.16,   1694.53,    990.28,   2684.82
2023-11-23,16:44:39.508,  140.90,  391.01,  565.91,  595.35,,,,,  706.81,  986.36,    106396, 1693.17,  490.81,    4.03,  484.74,    0.67,,,,,  975.56,    4.71,     54646,  980.26,   1682.37,    991.06,   2673.43
2023-11-23,16:44:40.508,  140.73,  392.43,  565.38,  596.63,,,,,  706.11,  989.06,    106511, 1695.17,  486.27,    4.10,  481.36,    0.74,,,,,  967.63,    4.85,     54719,  972.48,   1673.74,    993.91,   2667.65
2023-11-23,16:44:41.508,  140.73,  392.20,  565.85,  596.65,,,,,  706.57,  988.85,    106771, 1695.42,  483.16,    4.14,  479.93,    0.78,,,,,  963.09,    4.91,     54768,  968.00,   1669.66,    993.77,   2663.43
2023-11-23,16:44:42.511,  146.88,  374.36,  576.69,  581.65,,,,,  723.57,  956.01,    106485, 1679.58,  499.35,    8.92,  495.53,    5.52,,,,,  994.88,   14.44,     54902, 1009.32,   1718.45,    970.45,   2688.90
2023-11-23,16:44:43.511,  150.90,  367.41,  585.85,  577.17,,,,,  736.75,  944.57,    106665, 1681.32,  542.09,    7.71,  537.05,    4.33,,,,, 1079.14,   12.03,     55043, 1091.17,   1815.88,    956.61,   2772.49
2023-11-23,16:44:44.510,  143.86,  385.78,  574.47,  592.46,,,,,  718.34,  978.24,    106548, 1696.58,  526.79,    4.15,  521.33,    0.77,,,,, 1048.13,    4.92,     54973, 1053.05,   1766.47,    983.16,   2749.63
2023-11-23,16:44:45.510,  143.44,  385.38,  573.37,  591.86,,,,,  716.81,  977.24,    106719, 1694.05,  510.81,    4.19,  506.52,    0.81,,,,, 1017.33,    5.00,     54972, 1022.33,   1734.15,    982.24,   2716.38
2023-11-23,16:44:46.510,  143.09,  386.44,  572.83,  592.78,,,,,  715.92,  979.22,    106617, 1695.14,  503.19,    3.94,  498.49,    0.58,,,,, 1001.69,    4.53,     54876, 1006.21,   1717.61,    983.74,   2701.35
2023-11-23,16:44:47.511,  142.85,  386.49,  571.84,  592.57,,,,,  714.69,  979.06,    106554, 1693.75,  496.43,    4.36,  494.86,    0.98,,,,,  991.29,    5.34,     54758,  996.63,   1705.98,    984.40,   2690.39
2023-11-23,16:44:48.511,  142.68,  387.59,  571.76,  593.67,,,,,  714.44,  981.26,    106601, 1695.71,  498.06,    4.22,  495.80,    0.86,,,,,  993.86,    5.08,     54818,  998.94,   1708.30,    986.34,   2694.65
2023-11-23,16:44:49.511,  142.39,  387.71,  570.17,  593.28,,,,,  712.56,  981.00,    106601, 1693.55,  492.42,    4.11,  488.74,    0.75,,,,,  981.16,    4.87,     54750,  986.02,   1693.71,    985.86,   2679.58
2023-11-23,16:44:50.511,  141.94,  388.87,  569.37,  594.21,,,,,  711.30,  983.08,    106630, 1694.38,  488.36,    3.89,  484.08,    0.51,,,,,  972.44,    4.40,     54764,  976.84,   1683.75,    987.48,   2671.22
2023-11-23,16:44:51.512,  142.10,  388.94,  569.68,  594.48,,,,,  711.78,  983.42,    106537, 1695.20,  484.92,    4.04,  480.80,    0.67,,,,,  965.72,    4.71,     54735,  970.43,   1677.50,    988.13,   2665.63
2023-11-23,16:44:52.512,  141.57,  389.40,  568.30,  594.44,,,,,  709.87,  983.84,    106471, 1693.72,  481.33,    3.96,  476.74,    0.59,,,,,  958.07,    4.55,     54748,  962.61,   1667.94,    988.39,   2656.33
2023-11-23,16:44:53.513,  151.99,  364.06,  584.98,  573.48,,,,,  736.97,  937.54,    106603, 1674.51,  560.21,   23.25,  556.02,   19.86,,,,, 1116.23,   43.12,     55063, 1159.34,   1853.20,    980.66,   2833.86
2023-11-23,16:44:54.512,  142.93,  386.55,  571.21,  592.36,,,,,  714.13,  978.91,    106480, 1693.05,  528.87,    4.53,  524.47,    1.15,,,,, 1053.34,    5.68,     55072, 1059.02,   1767.48,    984.59,   2752.07
2023-11-23,16:44:55.512,  143.08,  387.19,  570.99,  593.05,,,,,  714.07,  980.23,    106620, 1694.31,  513.79,    4.28,  510.75,    0.90,,,,, 1024.54,    5.18,     54791, 1029.72,   1738.61,    985.41,   2724.02
2023-11-23,16:44:56.512,  141.95,  388.04,  569.80,  593.52,,,,,  711.75,  981.55,    106459, 1693.31,  501.89,    4.03,  500.62,    0.66,,,,, 1002.51,    4.70,     54795, 1007.21,   1714.26,    986.25,   2700.51
2023-11-23,16:44:57.512,  142.17,  388.33,  569.68,  593.87,,,,,  711.85,  982.20,    106488, 1694.05,  494.60,    4.07,  492.96,    0.71,,,,,  987.56,    4.78,     54834,  992.34,   1699.41,    986.98,   2686.40
2023-11-23,16:44:58.513,  141.44,  389.17,  569.23,  594.60,,,,,  710.67,  983.76,    106593, 1694.43,  492.49,    4.27,  489.65,    0.91,,,,,  982.14,    5.17,     54750,  987.31,   1692.81,    988.93,   2681.75
2023-11-23,16:44:59.513,  141.53,  388.97,  568.24,  594.06,,,,,  709.77,  983.03,    106382, 1692.80,  493.79,    4.41,  491.00,    1.03,,,,,  984.79,    5.44,     54692,  990.23,   1694.56,    988.47,   2683.03
2023-11-23,16:45:00.513,  141.09,  390.07,  567.19,  594.91,,,,,  708.28,  984.98,    106421, 1693.26,  489.40,    4.16,  486.35,    0.79,,,,,  975.75,    4.95,     54699,  980.70,   1684.03,    989.93,   2673.96
2023-11-23,16:45:01.513,  141.31,  388.94,  567.23,  593.88,,,,,  708.54,  982.82,    106354, 1691.36,  487.27,    4.14,  482.81,    0.77,,,,,  970.09,    4.91,     54662,  975.00,   1678.63,    987.74,   2666.36
2023-11-23,16:45:02.514,  141.57,  388.67,  568.11,  593.84,,,,,  709.67,  982.51,    106558, 1692.18,  492.50,    4.96,  490.42,    1.57,,,,,  982.92,    6.53,     55032,  989.45,   1692.59,    989.04,   2681.63
2023-11-23,16:45:03.520,  148.29,  371.91,  579.47,  580.04,,,,,  727.76,  951.95,    106643, 1679.71,  509.90,    9.21,  508.26,    5.80,,,,, 1018.16,   15.01,     54827, 1033.17,   1745.92,    966.96,   2712.89
2023-11-23,16:45:04.514,  151.36,  364.57,  585.92,  574.39,,,,,  737.28,  938.97,    106462, 1676.25,  549.55,    8.41,  545.33,    5.04,,,,, 1094.87,   13.45,     55139, 1108.32,   1832.15,    952.41,   2784.57
2023-11-23,16:45:05.514,  144.35,  384.10,  574.94,  590.93,,,,,  719.28,  975.03,    106655, 1694.32,  528.69,    3.98,  523.03,    0.63,,,,, 1051.72,    4.61,     55044, 1056.33,   1771.00,    979.64,   2750.65
2023-11-23,16:45:06.514,  143.53,  385.22,  573.60,  591.72,,,,,  717.12,  976.94,    106500, 1694.07,  513.98,    4.10,  509.37,    0.74,,,,, 1023.36,    4.85,     54971, 1028.20,   1740.48,    981.79,   2722.27
2023-11-23,16:45:07.515,  143.11,  385.74,  572.78,  592.01,,,,,  715.88,  977.75,    106662, 1693.63,  502.19,    3.98,  497.54,    0.62,,,,,  999.73,    4.60,     54908, 1004.34,   1715.61,    982.35,   2697.97
2023-11-23,16:45:08.515,  142.79,  385.82,  572.57,  592.02,,,,,  715.36,  977.85,    106641, 1693.21,  493.34,    4.00,  488.78,    0.63,,,,,  982.12,    4.63,     54774,  986.75,   1697.48,    982.47,   2679.95
2023-11-23,16:45:09.514,  142.42,  387.12,  570.96,  592.93,,,,,  713.38,  980.05,    106446, 1693.44,  491.37,    4.18,  487.01,    0.80,,,,,  978.38,    4.98,     54685,  983.36,   1691.76,    985.03,   2676.79
2023-11-23,16:45:10.514,  142.15,  387.90,  570.09,  593.46,,,,,  712.24,  981.36,    106562, 1693.60,  493.97,    4.34,  488.42,    0.96,,,,,  982.39,    5.29,     54751,  987.69,   1694.64,    986.65,   2681.29
2023-11-23,16:45:11.514,  142.09,  387.01,  570.11,  592.68,,,,,  712.20,  979.69,    106571, 1691.89,  497.30,    4.60,  492.09,    1.23,,,,,  989.38,    5.83,     54759,  995.21,   1701.58,    985.52,   2687.10
2023-11-23,16:45:12.516,  142.17,  388.60,  569.89,  594.31,,,,,  712.06,  982.92,    106720, 1694.97,  495.21,    4.28,  491.66,    0.88,,,,,  986.87,    5.16,     54806,  992.03,   1698.92,    988.08,   2687.00
2023-11-23,16:45:13.516,  141.64,  388.12,  568.88,  593.51,,,,,  710.52,  981.62,    106542, 1692.15,  485.08,    3.94,  482.22,    0.57,,,,,  967.30,    4.52,     54758,  971.82,   1677.82,    986.14,   2663.97
2023-11-23,16:45:14.516,  149.80,  367.68,  582.64,  576.84,,,,,  732.44,  944.51,    106501, 1676.96,  562.84,   24.66,  559.42,   21.28,,,,, 1122.25,   45.95,     55120, 1168.20,   1854.70,    990.46,   2845.16
