SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   78.99,  147.41,  283.95,  256.79,  362.94,  404.20,2134696541,  767.14,  181.75,    3.46,  185.65,    6.79,  367.40,   10.26,2134693024,  377.66,    730.34,    414.46,   1144.80
   78.06,  137.12,  281.41,  245.82,  359.47,  382.95,2132503847,  742.41,  165.73,    2.54,  169.15,    5.86,  334.87,    8.39,2132527262,  343.27,    694.34,    391.34,   1085.68
   77.69,  133.39,  280.87,  241.59,  358.56,  374.97,2132535750,  733.54,  156.30,    1.62,  159.25,    4.93,  315.55,    6.55,2132533255,  322.10,    674.12,    381.52,   1055.64
   78.15,  134.64,  283.50,  244.04,  361.65,  378.69,2134726600,  740.34,  153.94,    1.51,  157.02,    4.84,  310.96,    6.35,2134715102,  317.31,    672.61,    385.04,   1057.65
   89.69,  149.04,  319.66,  270.54,  409.34,  419.58,2132486066,  828.93,  193.74,   22.13,  196.75,   25.45,  390.50,   47.58,2132520089,  438.08,    799.84,    467.17,   1267.01
   78.96,  137.44,  285.01,  247.31,  363.98,  384.74,2132689598,  748.72,  169.12,    3.82,  172.25,    7.12,  341.37,   10.94,2132634895,  352.31,    705.35,    395.68,   1101.03
   79.19,  136.93,  286.78,  247.43,  365.97,  384.36,2134633788,  750.33,  162.86,    2.55,  166.42,    5.87,  329.29,    8.42,2134622793,  337.71,    695.26,    392.78,   1088.04
   78.81,  136.46,  284.47,  245.99,  363.28,  382.45,2132523533,  745.73,  159.85,    2.39,  163.21,    5.72,  323.06,    8.12,2132501193,  331.18,    686.34,    390.57,   1076.91
   77.90,  135.40,  281.96,  244.13,  359.87,  379.53,2134606907,  739.39,  158.80,    2.39,  161.60,    5.71,  320.40,    8.10,2134643105,  328.51,    680.27,    387.63,   1067.90
   79.02,  135.98,  285.70,  246.18,  364.71,  382.16,2132731227,  746.87,  158.38,    2.51,  161.74,    5.84,  320.12,    8.35,2132761930,  328.47,    684.84,    390.51,   1075.35
   78.40,  135.51,  284.36,  245.21,  362.76,  380.72,2132747355,  743.48,  156.07,    1.80,  159.73,    5.14,  315.80,    6.94,2132785011,  322.74,    678.57,    387.66,   1066.22
   78.91,  135.61,  285.90,  245.84,  364.81,  381.45,2132576722,  746.26,  156.00,    2.28,  159.59,    5.60,  315.60,    7.87,2132466908,  323.47,    680.41,    389.32,   1069.73
   78.37,  135.11,  283.92,  244.58,  362.29,  379.69,2134648733,  741.98,  156.61,    2.13,  160.26,    5.48,  316.87,    7.60,2134684574,  324.48,    679.16,    387.30,   1066.46
   78.03,  134.97,  282.54,  243.89,  360.58,  378.86,2132532184,  739.43,  154.98,    2.00,  158.87,    5.32,  313.85,    7.32,2132555042,  321.18,    674.43,    386.18,   1060.61
   86.92,  143.73,  310.04,  261.89,  396.96,  405.62,2134763022,  802.58,  186.75,   18.31,  191.39,   21.78,  378.13,   40.10,2134821405,  418.23,    775.09,    445.72,   1220.81
   82.56,  141.75,  296.74,  255.37,  379.30,  397.12,2132906802,  776.42,  176.34,    7.38,  179.80,   10.65,  356.14,   18.03,2132938587,  374.17,    735.43,    415.16,   1150.59
   78.19,  135.16,  282.87,  244.21,  361.06,  379.38,2132893879,  740.43,  164.05,    3.14,  167.78,    6.47,  331.83,    9.61,2132865967,  341.44,    692.88,    388.99,   1081.87
   78.79,  135.79,  285.17,  245.66,  363.96,  381.44,2132769550,  745.41,  164.87,    3.71,  168.24,    7.02,  333.11,   10.73,2132647135,  343.84,    697.07,    392.18,   1089.25
   79.00,  136.10,  285.51,  246.19,  364.51,  382.29,2134825154,  746.81,  160.16,    1.76,  163.49,    5.08,  323.64,    6.85,2134866107,  330.49,    688.15,    389.14,   1077.30
   78.88,  136.32,  285.14,  246.23,  364.03,  382.56,2132590166,  746.59,  156.74,    1.69,  160.40,    5.01,  317.14,    6.70,2132714472,  323.84,    681.17,    389.26,   1070.42
   77.77,  135.38,  281.69,  243.94,  359.46,  379.33,2132692445,  738.79,  154.89,    1.46,  158.08,    4.78,  312.97,    6.24,2132818187,  319.21,    672.43,    385.57,   1058.00
   68.40,  101.10,  251.12,  197.87,  319.52,  298.97,2132814067,  618.49,  110.15,    1.63,  113.75,    4.95,  223.90,    6.59,2132733402,  230.49,    543.43,    305.56,    848.98
   62.59,   84.47,  231.91,  174.28,  294.49,  258.75,2134835653,  553.24,   90.78,    2.13,   94.37,    5.43,  185.15,    7.56,2134699418,  192.71,    479.64,    266.30,    745.95
   62.37,   84.84,  231.00,  174.24,  293.38,  259.07,2132538205,  552.45,   92.32,    2.31,   95.62,    5.62,  187.95,    7.93,2132451544,  195.88,    481.32,    267.01,    748.33
   62.23,   85.16,  230.48,  174.45,  292.71,  259.61,2132520820,  552.32,   91.28,    1.75,   94.53,    5.06,  185.82,    6.82,2132615223,  192.63,    478.52,    266.43,    744.95
   78.64,  100.28,  283.79,  208.41,  362.42,  308.70,2134697694,  671.12,  129.98,   20.55,  132.65,   23.76,  262.63,   44.31,2134693290,  306.94,    625.05,    353.01,    978.06
   62.68,   87.26,  231.75,  177.20,  294.43,  264.46,2132694828,  558.89,   96.89,    2.33,  100.04,    5.65,  196.93,    7.98,2132708414,  204.90,    491.36,    272.43,    763.79
   62.58,   87.07,  231.26,  176.80,  293.83,  263.86,2132630385,  557.70,   94.45,    1.97,   97.75,    5.28,  192.20,    7.25,2132583309,  199.45,    486.04,    271.11,    757.15
   62.79,   87.17,  232.28,  177.59,  295.07,  264.76,2134712058,  559.83,   95.30,    2.50,   98.47,    5.82,  193.78,    8.32,2134681820,  202.10,    488.85,    273.08,    761.93
   63.21,   87.40,  233.31,  177.83,  296.51,  265.23,2132538299,  561.74,   93.74,    2.09,   96.99,    5.40,  190.74,    7.49,2132638278,  198.22,    487.25,    272.72,    759.97
   62.58,   87.01,  231.52,  176.94,  294.10,  263.96,2134697857,  558.06,   92.45,    1.65,   95.43,    4.95,  187.88,    6.59,2134763726,  194.48,    481.98,    270.55,    752.53
   62.63,   87.02,  231.88,  177.20,  294.51,  264.21,2132710393,  558.72,   92.57,    1.90,   95.26,    5.23,  187.82,    7.13,2132585861,  194.95,    482.33,    271.34,    753.67
   62.77,   87.14,  232.74,  177.79,  295.52,  264.94,2132525086,  560.46,   91.25,    1.42,   94.09,    4.74,  185.34,    6.16,2132508332,  191.49,    480.86,    271.10,    751.95
   62.90,   87.48,  232.45,  177.80,  295.35,  265.28,2134627025,  560.63,   91.99,    1.79,   94.70,    5.11,  186.69,    6.90,2134620755,  193.59,    482.04,    272.18,    754.22
   62.48,   87.35,  231.64,  177.61,  294.12,  264.96,2132488097,  559.08,   93.08,    2.30,   96.05,    5.57,  189.13,    7.88,2132384746,  197.01,    483.25,    272.84,    756.09
   78.30,  100.12,  284.33,  208.63,  362.63,  308.75,2132358212,  671.38,  126.64,   19.23,  128.49,   22.27,  255.13,   41.50,2132488626,  296.63,    617.77,    350.25,    968.02
   62.90,   87.94,  232.98,  178.87,  295.88,  266.81,2134790219,  562.70,   98.53,    2.52,  101.67,    5.82,  200.19,    8.34,2134770772,  208.53,    496.08,    275.15,    771.22
   62.82,   88.04,  232.07,  178.45,  294.88,  266.49,2132527575,  561.38,   94.03,    1.64,   97.28,    4.95,  191.32,    6.59,2132507408,  197.91,    486.20,    273.08,    759.28
   61.89,   86.81,  228.56,  175.95,  290.45,  262.76,2134629548,  553.21,   93.60,    1.84,   96.86,    5.15,  190.46,    6.99,2134601926,  197.46,    480.91,    269.75,    750.66
   63.01,   87.61,  233.22,  178.51,  296.23,  266.12,2132461902,  562.35,   94.67,    2.48,   97.98,    5.78,  192.65,    8.26,2132415085,  200.91,    488.88,    274.38,    763.26
   62.94,   87.77,  232.96,  178.53,  295.90,  266.29,2132427751,  562.19,   93.81,    1.85,   96.89,    5.15,  190.70,    7.00,2132496932,  197.70,    486.60,    273.29,    759.89
   72.39,  111.73,  265.34,  214.71,  337.73,  326.45,2134623289,  664.17,  122.10,    1.81,  125.24,    5.13,  247.34,    6.94,2134680776,  254.28,    585.07,    333.39,    918.45
   75.67,  122.62,  276.15,  229.79,  351.82,  352.41,2132607698,  704.23,  133.67,    1.56,  136.72,    4.87,  270.39,    6.43,2132505316,  276.82,    622.21,    358.85,    981.05
   76.08,  121.36,  276.89,  228.35,  352.98,  349.71,2132591207,  702.69,  134.63,    2.32,  137.84,    5.62,  272.48,    7.94,2132666371,  280.42,    625.45,    357.65,    983.10
   75.25,  119.81,  274.36,  226.01,  349.61,  345.82,2134701747,  695.43,  136.11,    2.77,  139.50,    6.10,  275.61,    8.87,2134855148,  284.48,    625.22,    354.69,    979.91
  103.85,  155.08,  366.71,  291.32,  470.56,  446.40,2132695077,  916.96,  156.07,   10.97,  159.36,   14.24,  315.43,   25.22,2132780655,  340.65,    785.99,    471.62,   1257.61
   77.56,  126.09,  282.59,  235.35,  360.15,  361.44,2132951549,  721.58,  142.44,    2.87,  146.57,    6.17,  289.02,    9.04,2132861088,  298.06,    649.16,    370.48,   1019.64
   76.55,  123.23,  278.68,  231.10,  355.23,  354.33,2134783749,  709.56,  136.56,    1.98,  140.67,    5.30,  277.22,    7.27,2134601947,  284.50,    632.46,    361.60,    994.06
   75.54,  121.49,  275.28,  228.17,  350.82,  349.66,2132559823,  700.48,  133.56,    1.51,  137.47,    4.81,  271.03,    6.32,2132603420,  277.34,    621.84,    355.98,    977.82
   74.78,  119.99,  272.57,  225.59,  347.35,  345.58,2132487146,  692.93,  132.89,    1.96,  137.24,    5.27,  270.13,    7.23,2132544341,  277.36,    617.48,    352.81,    970.29
   75.31,  120.09,  274.48,  226.29,  349.79,  346.38,2134755148,  696.17,  135.60,    2.74,  139.47,    6.08,  275.07,    8.82,2134639026,  283.89,    624.86,    355.20,    980.06
   75.32,  119.69,  274.03,  225.56,  349.35,  345.24,2132433250,  694.60,  134.44,    2.29,  138.10,    5.61,  272.54,    7.89,2132505910,  280.44,    621.90,    353.14,    975.03
   75.21,  119.01,  274.51,  225.05,  349.73,  344.06,2132528213,  693.79,  133.03,    1.79,  136.86,    5.09,  269.89,    6.88,2132474558,  276.77,    619.62,    350.94,    970.55
   75.87,  120.16,  276.63,  226.83,  352.50,  346.99,2134575205,  699.49,  133.21,    2.03,  136.96,    5.34,  270.17,    7.38,2134645700,  277.54,    622.66,    354.37,    977.03
   74.62,  118.89,  271.89,  223.97,  346.51,  342.86,2132788158,  689.36,  133.52,    2.39,  137.55,    5.67,  271.06,    8.06,2132713985,  279.13,    617.57,    350.92,    968.49
   76.06,  119.58,  277.45,  226.48,  353.51,  346.06,2134648745,  699.57,  135.24,    2.82,  139.02,    6.15,  274.26,    8.97,2134679816,  283.22,    627.77,    355.03,    982.79
  109.17,  158.81,  384.74,  301.24,  493.91,  460.06,2132597992,  953.96,  159.74,   11.20,  163.28,   14.57,  323.02,   25.77,2132567889,  348.79,    816.93,    485.82,   1302.75
   76.34,  122.91,  277.52,  230.38,  353.86,  353.29,2132573416,  707.15,  138.56,    1.90,  142.64,    5.21,  281.20,    7.11,2132599087,  288.31,    635.07,    360.39,    995.46
   75.61,  121.93,  275.72,  228.87,  351.33,  350.80,2134700560,  702.14,  134.41,    1.34,  138.15,    4.66,  272.56,    6.01,2134707333,  278.57,    623.90,    356.81,    980.70
   75.21,  120.00,  273.85,  226.15,  349.06,  346.15,2132512733,  695.21,  132.55,    1.64,  136.69,    4.94,  269.25,    6.59,2132497914,  275.83,    618.31,    352.73,    971.04
   74.07,  119.06,  271.03,  224.36,  345.10,  343.42,2132511223,  688.52,  132.72,    1.71,  136.64,    5.01,  269.36,    6.72,2132585659,  276.08,    614.45,    350.14,    964.59
   80.36,  161.21,  288.18,  273.03,  368.54,  434.23,2134691124,  802.77,  189.98,    2.64,  194.34,    5.96,  384.32,    8.60,2134606509,  392.92,    752.86,    442.84,   1195.70
   80.64,  175.92,  287.10,  287.65,  367.74,  463.57,2132584100,  831.31,  213.56,    2.40,  218.07,    5.72,  431.63,    8.13,2132672146,  439.76,    799.37,    471.70,   1271.06
   80.92,  173.93,  287.10,  285.28,  368.02,  459.21,2132601760,  827.24,  213.62,    2.89,  217.21,    6.23,  430.82,    9.11,2132559811,  439.94,    798.85,    468.33,   1267.17
   79.72,  171.63,  284.15,  281.78,  363.88,  453.40,2134757905,  817.28,  213.25,    2.63,  217.05,    5.94,  430.30,    8.57,2134778560,  438.87,    794.18,    461.97,   1256.15
   79.87,  172.11,  283.95,  282.23,  363.82,  454.34,2132584926,  818.16,  209.70,    2.02,  214.35,    5.35,  424.05,    7.38,2132598472,  431.42,    787.87,    461.72,   1249.58
   92.87,  190.47,  324.55,  313.93,  417.42,  504.40,2132666360,  921.83,  244.01,   18.00,  247.60,   21.27,  491.61,   39.27,2132635790,  530.88,    909.03,    543.67,   1452.70
   83.07,  176.80,  294.42,  290.56,  377.49,  467.36,2134820788,  844.84,  229.00,    5.14,  233.40,    8.48,  462.39,   13.62,2134778777,  476.02,    839.88,    480.98,   1320.86
   79.54,  170.40,  282.07,  279.48,  361.61,  449.88,2132518190,  811.48,  217.12,    2.35,  220.23,    5.66,  437.35,    8.02,2132497897,  445.37,    798.96,    457.89,   1256.85
   79.64,  171.03,  282.57,  280.27,  362.22,  451.30,2134655223,  813.52,  214.40,    2.39,  216.98,    5.72,  431.38,    8.12,2134696185,  439.50,    793.60,    459.42,   1253.01
   78.96,  169.85,  280.94,  278.71,  359.90,  448.56,2132486861,  808.46,  213.07,    2.53,  216.31,    5.85,  429.37,    8.38,2132548766,  437.76,    789.28,    456.94,   1246.22
   79.16,  170.53,  281.11,  279.00,  360.27,  449.52,2132642617,  809.79,  209.54,    2.04,  213.18,    5.38,  422.72,    7.43,2132600367,  430.14,    782.99,    456.95,   1239.94
   78.81,  168.79,  279.93,  277.00,  358.74,  445.79,2134624352,  804.54,  209.50,    2.10,  212.71,    5.42,  422.22,    7.52,2134609480,  429.74,    780.96,    453.31,   1234.27
   78.41,  168.30,  277.58,  275.37,  355.99,  443.67,2132542280,  799.66,  211.12,    2.84,  213.70,    6.16,  424.82,    8.99,2132490628,  433.81,    780.81,    452.67,   1233.47
   79.33,  169.50,  280.76,  277.76,  360.09,  447.26,2132504708,  807.35,  211.32,    2.94,  213.61,    6.29,  424.93,    9.23,2132538806,  434.17,    785.02,    456.49,   1241.51
   79.02,  168.63,  279.71,  276.65,  358.73,  445.28,2134648626,  804.01,  212.46,    2.16,  215.86,    5.47,  428.32,    7.62,2134753545,  435.94,    787.05,    452.90,   1239.95
   88.37,  182.62,  309.53,  300.55,  397.90,  483.17,2133088150,  881.07,  240.38,   16.94,  243.86,   20.29,  484.24,   37.23,2133770687,  521.47,    882.14,    520.40,   1402.54
   83.68,  177.79,  294.91,  291.22,  378.59,  469.02,2132039967,  847.61,  232.41,    6.50,  235.92,    9.75,  468.33,   16.25,2131247041,  484.58,    846.93,    485.26,   1332.19
   86.72,  177.42,  307.03,  294.53,  393.75,  471.94,2134806646,  865.70,  216.90,    2.64,  220.28,    5.99,  437.18,    8.63,2134761519,  445.82,    830.94,    480.58,   1311.51
   79.42,  170.10,  281.21,  278.93,  360.63,  449.03,2132500427,  809.66,  212.99,    2.24,  216.31,    5.57,  429.30,    7.81,2132604722,  437.11,    789.92,    456.85,   1246.77
   78.03,  169.10,  277.90,  276.68,  355.93,  445.78,2134684993,  801.71,  211.20,    2.04,  214.77,    5.37,  425.97,    7.41,2134934656,  433.38,    781.90,    453.19,   1235.09
   77.90,  141.76,  280.87,  249.95,  358.77,  391.70,2132785642,  750.47,  168.31,    1.83,  172.28,    5.17,  340.59,    7.00,2132703207,  347.59,    699.36,    398.71,   1098.07
   76.49,  128.86,  277.25,  235.67,  353.73,  364.53,2132697559,  718.26,  149.90,    1.98,  154.42,    5.31,  304.32,    7.29,2132437362,  311.62,    658.06,    371.82,   1029.88
   77.40,  130.19,  280.58,  238.13,  357.98,  368.32,2132542293,  726.30,  152.83,    2.63,  157.03,    5.97,  309.86,    8.60,2132579575,  318.46,    667.84,    376.92,   1044.76
   76.87,  130.16,  279.12,  237.78,  355.99,  367.93,2134530874,  723.92,  155.18,    2.87,  158.86,    6.19,  314.04,    9.07,2134500029,  323.11,    670.03,    377.00,   1047.03
   76.74,  129.54,  278.10,  237.06,  354.84,  366.60,2132480356,  721.44,  152.72,    2.09,  155.87,    5.43,  308.59,    7.52,2132530265,  316.12,    663.43,    374.13,   1037.56
   75.98,  129.27,  275.42,  235.54,  351.40,  364.82,2134636520,  716.22,  150.69,    1.67,  154.01,    4.98,  304.70,    6.66,2134730802,  311.35,    656.10,    371.47,   1027.57
   88.93,  144.68,  315.02,  264.35,  403.95,  409.03,2132563935,  812.97,  197.45,   21.89,  198.26,   24.88,  395.71,   46.77,2132496647,  442.48,    799.65,    455.80,   1255.45
   77.44,  132.27,  281.06,  240.60,  358.50,  372.87,2132798427,  731.37,  160.03,    2.66,  163.61,    5.98,  323.64,    8.65,2132797255,  332.28,    682.14,    381.52,   1063.66
   77.75,  132.17,  281.98,  241.15,  359.73,  373.31,2134703326,  733.04,  158.12,    3.09,  161.35,    6.39,  319.47,    9.48,2134660705,  328.96,    679.20,    382.80,   1062.00
   76.40,  130.67,  276.64,  237.41,  353.03,  368.08,2132442228,  721.11,  154.09,    1.98,  157.57,    5.30,  311.66,    7.28,2132675775,  318.95,    664.70,    375.36,   1040.06
   78.29,  132.80,  283.69,  242.11,  361.98,  374.92,2132771154,  736.90,  153.46,    1.99,  156.96,    5.31,  310.42,    7.30,2132766021,  317.72,    672.40,    382.22,   1054.62
   77.08,  131.21,  279.32,  238.96,  356.40,  370.17,2134930465,  726.57,  153.19,    2.29,  156.87,    5.59,  310.06,    7.88,2134759199,  317.94,    666.46,    378.05,   1044.52
   76.96,  131.05,  278.68,  238.71,  355.64,  369.77,2132568150,  725.40,  153.84,    2.62,  157.62,    5.95,  311.46,    8.58,2132539196,  320.04,    667.10,    378.34,   1045.44
   76.99,  130.61,  278.61,  238.06,  355.61,  368.67,2132514321,  724.27,  153.20,    2.48,  157.46,    5.80,  310.66,    8.28,2132535306,  318.94,    666.27,    376.95,   1043.22
   77.01,  131.50,  278.52,  239.03,  355.53,  370.53,2134660236,  726.06,  154.91,    2.60,  158.66,    5.91,  313.57,    8.51,2134522427,  322.08,    669.10,    379.04,   1048.14
   77.53,  131.94,  280.61,  239.85,  358.14,  371.78,2132381646,  729.92,  151.08,    1.48,  155.23,    4.79,  306.31,    6.26,2132488132,  312.57,    664.45,    378.05,   1042.50
  100.87,  162.84,  357.41,  296.58,  458.28,  459.42,2134633820,  917.70,  184.57,   14.90,  187.65,   18.21,  372.22,   33.11,2134674658,  405.33,    830.50,    492.53,   1323.03
   76.72,  133.72,  277.07,  240.65,  353.78,  374.37,2132724116,  728.15,  162.93,    3.29,  166.95,    6.62,  329.88,    9.91,2132704342,  339.79,    683.66,    384.28,   1067.94
   77.82,  133.46,  281.37,  241.88,  359.18,  375.34,2132563387,  734.53,  156.33,    2.21,  160.47,    5.54,  316.79,    7.75,2132552502,  324.54,    675.98,    383.09,   1059.07
   77.06,  132.66,  279.50,  240.68,  356.56,  373.34,2134679686,  729.90,  157.29,    2.76,  160.48,    6.09,  317.77,    8.85,2134637664,  326.62,    674.33,    382.20,   1056.53
   80.09,  179.06,  284.66,  290.15,  364.75,  469.21,2132490658,  833.96,  223.71,    3.09,  227.23,    6.38,  450.94,    9.47,2132564913,  460.41,    815.69,    478.68,   1294.38
   79.22,  196.29,  278.82,  304.89,  358.04,  501.18,2132604170,  859.22,  246.75,    2.08,  252.08,    5.43,  498.83,    7.51,2132548800,  506.34,    856.87,    508.69,   1365.56
   78.53,  193.37,  276.63,  301.26,  355.17,  494.63,2134666156,  849.79,  241.30,    1.96,  246.81,    5.30,  488.11,    7.25,2134657815,  495.36,    843.27,    501.88,   1345.15
   78.09,  193.09,  274.76,  300.52,  352.86,  493.61,2132612656,  846.47,  241.61,    2.16,  245.88,    5.51,  487.50,    7.66,2132592351,  495.16,    840.35,    501.27,   1341.63
   77.22,  190.93,  271.11,  296.77,  348.34,  487.70,2132535721,  836.04,  241.09,    2.64,  245.59,    5.98,  486.68,    8.62,2132564640,  495.30,    835.02,    496.32,   1331.34
   77.77,  192.31,  272.94,  298.44,  350.70,  490.75,2134656348,  841.45,  244.89,    2.86,  249.68,    6.18,  494.57,    9.04,2134680115,  503.61,    845.27,    499.80,   1345.06
   85.73,  201.63,  296.85,  315.93,  382.58,  517.56,2132743865,  900.14,  272.16,   18.16,  275.99,   21.57,  548.15,   39.73,2132861275,  587.88,    930.73,    557.30,   1488.03
   80.53,  197.04,  282.47,  306.71,  363.00,  503.75,2132852963,  866.75,  265.83,    6.07,  268.67,    9.34,  534.50,   15.41,2132772464,  549.91,    897.49,    519.16,   1416.65
   77.86,  190.62,  273.44,  297.08,  351.30,  487.70,2133898995,  839.00,  249.15,    2.57,  252.17,    5.91,  501.32,    8.49,2133841559,  509.80,    852.62,    496.19,   1348.81
   76.71,  188.97,  270.09,  294.17,  346.80,  483.14,2132488880,  829.94,  246.87,    2.65,  249.53,    5.97,  496.39,    8.63,2132513711,  505.02,    843.19,    491.77,   1334.96
   79.82,  192.45,  280.97,  301.27,  360.80,  493.72,2134624429,  854.52,  246.48,    2.82,  249.69,    6.16,  496.18,    8.97,2134527047,  505.15,    856.97,    502.69,   1359.66
   76.96,  190.06,  270.02,  294.88,  346.98,  484.94,2132632452,  831.92,  249.44,    3.25,  251.94,    6.56,  501.39,    9.81,2132668341,  511.19,    848.37,    494.74,   1343.11
   76.23,  188.47,  268.18,  292.82,  344.41,  481.29,2132679671,  825.70,  242.71,    2.66,  246.46,    6.00,  489.17,    8.66,2132697926,  497.83,    833.58,    489.95,   1323.53
   76.22,  188.29,  267.73,  292.32,  343.95,  480.61,2134662215,  824.55,  240.01,    1.94,  244.77,    5.28,  484.78,    7.22,2134929684,  492.00,    828.72,    487.83,   1316.55
   76.23,  188.25,  268.61,  292.91,  344.85,  481.16,2132827007,  826.01,  238.67,    2.41,  242.87,    5.77,  481.54,    8.18,2132888995,  489.72,    826.39,    489.34,   1315.73
   75.81,  187.87,  266.10,  291.14,  341.91,  479.02,2132880215,  820.93,  240.89,    2.35,  244.34,    5.67,  485.23,    8.02,2132918728,  493.25,    827.14,    487.03,   1314.17
   76.80,  188.38,  269.42,  292.95,  346.22,  481.34,2132952584,  827.56,  243.36,    3.18,  247.41,    6.51,  490.77,    9.69,2132871108,  500.46,    836.99,    491.03,   1328.02
   87.42,  205.13,  303.51,  321.76,  390.93,  526.89,2135059172,  917.82,  292.53,   22.69,  295.22,   26.00,  587.75,   48.69,2135194034,  636.45,    978.68,    575.58,   1554.26
   76.54,  188.78,  269.15,  293.66,  345.69,  482.45,2133117281,  828.13,  250.77,    2.85,  255.40,    6.18,  506.18,    9.02,2133283062,  515.20,    851.86,    491.47,   1343.33
   75.54,  186.84,  265.89,  290.35,  341.42,  477.19,2133063688,  818.61,  243.83,    1.86,  249.90,    5.18,  493.73,    7.03,2132695492,  500.76,    835.15,    484.22,   1319.37
   77.17,  154.35,  276.84,  261.09,  354.00,  415.45,2132758906,  769.45,  191.23,    2.37,  195.90,    5.71,  387.13,    8.08,2132717532,  395.21,    741.13,    423.52,   1164.66
   76.92,  138.07,  276.99,  244.59,  353.91,  382.65,2132665310,  736.56,  171.05,    2.67,  174.56,    5.96,  345.61,    8.63,2132464957,  354.24,    699.52,    391.28,   1090.80
   77.93,  140.32,  280.16,  247.87,  358.08,  388.20,2134836690,  746.28,  173.01,    2.69,  176.41,    6.02,  349.42,    8.71,2134893804,  358.12,    707.50,    396.90,   1104.40
   77.22,  140.13,  278.45,  247.44,  355.67,  387.57,2132709635,  743.24,  171.18,    2.43,  174.77,    5.74,  345.95,    8.17,2132735717,  354.12,    701.61,    395.74,   1097.35
   77.03,  139.50,  277.72,  246.67,  354.75,  386.17,2132561056,  740.92,  172.12,    2.84,  176.20,    6.20,  348.32,    9.04,2132642299,  357.36,    703.07,    395.21,   1098.28
   77.83,  140.52,  280.30,  248.48,  358.13,  389.00,2134795675,  747.14,  169.26,    1.81,  173.02,    5.13,  342.29,    6.93,2134823809,  349.22,    700.42,    395.94,   1096.36
   77.29,  140.03,  278.82,  247.44,  356.11,  387.47,2132639792,  743.58,  167.45,    1.99,  171.54,    5.32,  338.98,    7.31,2132763241,  346.29,    695.09,    394.77,   1089.86
   89.46,  153.86,  316.67,  274.13,  406.13,  427.99,2132890234,  834.12,  208.47,   21.00,  211.11,   24.25,  419.58,   45.25,2132760541,  464.83,    825.71,    473.24,   1298.95
   78.28,  142.21,  281.70,  250.84,  359.98,  393.04,2134852282,  753.02,  179.47,    3.35,  183.44,    6.66,  362.90,   10.01,2134707962,  372.91,    722.88,    403.05,   1125.94
   78.51,  143.04,  282.80,  252.13,  361.31,  395.17,2132526648,  756.48,  174.35,    2.24,  177.72,    5.56,  352.08,    7.80,2132530450,  359.87,    713.39,    402.97,   1116.36
   78.41,  143.35,  282.89,  252.56,  361.30,  395.91,2132608767,  757.21,  170.45,    1.76,  173.31,    5.07,  343.76,    6.83,2132652301,  350.59,    705.06,    402.74,   1107.80
   78.21,  143.01,  281.78,  251.71,  359.99,  394.72,2134709142,  754.71,  170.26,    2.17,  174.11,    5.49,  344.37,    7.66,2134839123,  352.02,    704.36,    402.37,   1106.73
   78.47,  142.17,  282.15,  250.77,  360.62,  392.94,2132648876,  753.56,  172.59,    3.15,  176.38,    6.45,  348.97,    9.60,2132544007,  358.57,    709.59,    402.54,   1112.13
   78.00,  140.82,  280.56,  249.02,  358.56,  389.84,2132662085,  748.40,  174.64,    3.75,  178.10,    7.10,  352.74,   10.85,2132614544,  363.59,    711.30,    400.69,   1111.98
   77.35,  141.49,  278.88,  249.16,  356.23,  390.65,2134667152,  746.88,  172.85,    1.98,  175.78,    5.28,  348.63,    7.26,2134646721,  355.89,    704.85,    397.92,   1102.77
   76.89,  140.85,  277.59,  248.13,  354.48,  388.98,2132480068,  743.47,  170.33,    1.66,  173.57,    5.00,  343.90,    6.66,2132515401,  350.56,    698.39,    395.64,   1094.02
   78.17,  141.90,  281.89,  250.68,  360.06,  392.58,2132537801,  752.64,  169.31,    2.04,  172.28,    5.39,  341.60,    7.43,2132496802,  349.02,    701.65,    400.01,   1101.66
  106.75,  178.58,  374.28,  317.54,  481.03,  496.12,2134695115,  977.15,  196.73,   13.22,  199.22,   16.48,  395.95,   29.70,2134761743,  425.65,    876.98,    525.82,   1402.80
   80.45,  148.02,  288.52,  259.26,  368.97,  407.28,2132736377,  776.24,  186.49,    4.60,  190.35,    7.91,  376.84,   12.51,2132594395,  389.35,    745.81,    419.78,   1165.59
   78.09,  144.27,  281.11,  252.98,  359.20,  397.24,2132426508,  756.45,  176.81,    2.40,  180.51,    5.73,  357.32,    8.13,2132498986,  365.45,    716.52,    405.37,   1121.90
   78.66,  146.33,  282.55,  255.35,  361.21,  401.68,2134714409,  762.89,  177.78,    2.64,  180.98,    5.97,  358.76,    8.61,2134737367,  367.37,    719.97,    410.29,   1130.26
   78.90,  146.42,  282.67,  255.38,  361.56,  401.80,2132560791,  763.37,  174.58,    1.69,  178.26,    5.00,  352.84,    6.69,2132546056,  359.53,    714.40,    408.49,   1122.89
