,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-27,15:14:01.199,  130.92,  183.35,  479.96,  357.30,,,,,  610.88,  540.66,1783025925, 1151.54,  192.80,    7.01,  196.21,    9.78,,,,,  389.00,   16.80,1783356960,  405.80,    999.89,    557.45,   1557.34
2024-02-27,15:14:02.199,  153.16,  214.05,  565.80,  420.30,,,,,  718.96,  634.35,2133457480, 1353.31,  219.23,    4.30,  223.28,    7.61,,,,,  442.52,   11.91,2133340862,  454.43,   1161.48,    646.26,   1807.74
2024-02-27,15:14:03.199,  152.03,  211.29,  561.89,  416.34,,,,,  713.93,  627.64,2133033255, 1341.56,  214.82,    2.83,  219.02,    6.17,,,,,  433.84,    9.01,2133157000,  442.84,   1147.77,    636.64,   1784.41
2024-02-27,15:14:04.199,  150.20,  208.00,  557.10,  411.88,,,,,  707.29,  619.88,2133014924, 1327.17,  209.30,    2.33,  213.72,    5.66,,,,,  423.02,    7.99,2132796917,  431.01,   1130.31,    627.86,   1758.18
2024-02-27,15:14:05.199,  148.88,  206.37,  553.50,  409.57,,,,,  702.38,  615.94,2132876394, 1318.32,  208.74,    2.79,  211.88,    6.12,,,,,  420.61,    8.92,2133029586,  429.53,   1122.99,    624.86,   1747.85
2024-02-27,15:14:06.199,  148.40,  205.74,  550.70,  407.77,,,,,  699.10,  613.51,2132918289, 1312.61,  214.43,    4.16,  218.12,    7.48,,,,,  432.54,   11.64,2132849426,  444.19,   1131.64,    625.16,   1756.80
2024-02-27,15:14:07.200,  147.49,  204.45,  547.76,  405.51,,,,,  695.25,  609.96,2132767483, 1305.21,  214.08,    3.06,  217.52,    6.40,,,,,  431.59,    9.46,2132655234,  441.05,   1126.84,    619.42,   1746.27
2024-02-27,15:14:08.200,  146.50,  203.12,  545.55,  403.51,,,,,  692.06,  606.63,2134888225, 1298.69,  210.50,    2.48,  214.78,    5.81,,,,,  425.28,    8.28,2134953398,  433.56,   1117.34,    614.91,   1732.25
2024-02-27,15:14:09.200,  147.61,  228.75,  538.16,  425.50,,,,,  685.77,  654.25,2132787083, 1340.03,  249.57,   14.70,  253.34,   17.97,,,,,  502.92,   32.67,2132808211,  535.59,   1188.69,    686.93,   1875.62
2024-02-27,15:14:10.200,  121.37,  192.68,  457.58,  366.83,,,,,  578.95,  559.51,2132765412, 1138.46,  221.23,    3.54,  225.51,    6.84,,,,,  446.74,   10.38,2132718483,  457.12,   1025.69,    569.89,   1595.58
2024-02-27,15:14:11.200,  121.44,  190.67,  458.56,  365.15,,,,,  580.00,  555.81,2134793323, 1135.81,  217.80,    3.27,  222.36,    6.58,,,,,  440.17,    9.85,2134793814,  450.01,   1020.16,    565.66,   1585.83
2024-02-27,15:14:12.200,  118.16,  171.48,  450.26,  343.42,,,,,  568.42,  514.90,2132609823, 1083.32,  190.74,    2.88,  196.44,    6.21,,,,,  387.18,    9.09,2132508283,  396.27,    955.60,    523.99,   1479.59
2024-02-27,15:14:13.200,  113.99,  148.00,  440.12,  316.67,,,,,  554.11,  464.67,2132557142, 1018.78,  159.09,    2.47,  163.24,    5.77,,,,,  322.33,    8.24,2132579468,  330.56,    876.43,    472.91,   1349.34
2024-02-27,15:14:14.201,  114.26,  148.85,  441.76,  318.35,,,,,  556.01,  467.20,2134646948, 1023.21,  157.75,    2.11,  161.77,    5.45,,,,,  319.52,    7.56,2134626509,  327.08,    875.53,    474.76,   1350.29
2024-02-27,15:14:15.201,  114.09,  148.50,  440.24,  317.23,,,,,  554.33,  465.73,2132618603, 1020.07,  157.64,    2.50,  161.49,    5.79,,,,,  319.13,    8.29,2132629205,  327.42,    873.46,    474.02,   1347.48
2024-02-27,15:14:16.200,  113.73,  148.30,  438.93,  316.31,,,,,  552.65,  464.61,2132526332, 1017.26,  160.13,    3.37,  163.90,    6.73,,,,,  324.03,   10.10,2132486372,  334.13,    876.68,    474.71,   1351.39
2024-02-27,15:14:17.201,  113.87,  148.97,  439.22,  317.42,,,,,  553.09,  466.39,2134563319, 1019.48,  164.37,    3.93,  168.31,    7.23,,,,,  332.68,   11.15,2134637047,  343.84,    885.77,    477.54,   1363.32
2024-02-27,15:14:18.201,  113.43,  148.52,  438.22,  316.35,,,,,  551.65,  464.87,2132404526, 1016.52,  158.78,    2.09,  162.60,    5.42,,,,,  321.38,    7.51,2132319499,  328.89,    873.03,    472.39,   1345.42
2024-02-27,15:14:19.202,  132.70,  174.59,  495.42,  359.41,,,,,  628.12,  534.00,2134853280, 1162.12,  185.14,   13.66,  186.79,   16.74,,,,,  371.93,   30.41,2135058852,  402.33,   1000.05,    564.41,   1564.46
2024-02-27,15:14:20.202,  114.73,  153.30,  441.60,  322.16,,,,,  556.33,  475.45,2132926259, 1031.78,  172.28,    3.91,  175.98,    7.23,,,,,  348.27,   11.14,2132777755,  359.40,    904.59,    486.59,   1391.18
2024-02-27,15:14:21.202,  113.48,  149.80,  436.52,  317.21,,,,,  550.00,  467.02,2132802977, 1017.02,  164.99,    3.13,  168.95,    6.42,,,,,  333.93,    9.54,2132828151,  343.48,    883.94,    476.56,   1360.50
2024-02-27,15:14:22.201,  112.78,  148.95,  435.21,  315.76,,,,,  548.00,  464.71,2132689741, 1012.70,  161.16,    2.78,  165.43,    6.12,,,,,  326.58,    8.90,2132650564,  335.49,    874.58,    473.61,   1348.19
2024-02-27,15:14:23.202,  113.23,  149.11,  436.32,  316.04,,,,,  549.55,  465.15,2134847939, 1014.70,  162.65,    3.11,  166.30,    6.44,,,,,  328.95,    9.55,2134901247,  338.50,    878.50,    474.70,   1353.20
2024-02-27,15:14:24.202,  112.85,  148.64,  436.07,  315.68,,,,,  548.92,  464.31,2132780472, 1013.23,  163.43,    3.36,  166.50,    6.68,,,,,  329.93,   10.03,2132732517,  339.97,    878.85,    474.35,   1353.20
2024-02-27,15:14:25.202,  112.56,  148.50,  434.49,  314.96,,,,,  547.05,  463.47,2132532550, 1010.52,  162.73,    3.06,  165.81,    6.41,,,,,  328.54,    9.47,2132655739,  338.01,    875.59,    472.94,   1348.53
2024-02-27,15:14:26.203,  113.21,  149.16,  436.88,  316.42,,,,,  550.09,  465.58,2134759366, 1015.66,  158.32,    2.02,  162.25,    5.36,,,,,  320.56,    7.38,2134579261,  327.95,    870.65,    472.96,   1343.61
2024-02-27,15:14:27.203,  112.75,  148.44,  435.85,  315.39,,,,,  548.60,  463.83,2132448394, 1012.43,  157.54,    2.52,  161.35,    5.84,,,,,  318.89,    8.36,2132535908,  327.25,    867.50,    472.19,   1339.69
2024-02-27,15:14:28.202,  112.43,  147.65,  434.85,  314.50,,,,,  547.29,  462.15,2132550132, 1009.44,  158.32,    2.80,  162.14,    6.14,,,,,  320.46,    8.94,2132540039,  329.40,    867.74,    471.09,   1338.83
