skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
11253844.0,2524340.0,1626254.0,99308524.0,8357510.0,154.0,369418.0,5195120112.0,1489614.0,149646.0,1458366.0,4752356.0,224.0,386722.0,0,1034726,1476608,97850158,3605154,0,0,10615052,125132,4353552,10900358,0,27678,164388,113255128,0,9758,132034,0,27608,164794,0.0,125132.0,4343794.0,10768324.0,0.0,70.0,0.0
11331012.0,2930424.0,2270044.0,96209358.0,8294986.0,154.0,410396.0,10038.0,1360128.0,227066.0,1514646.0,4746798.0,0.0,420518.0,11320974,1570296,2042978,94694712,3548188,154,0,10586744,125076,4677974,10239222,0,27790,163142,6511134,14,41958,104370,0,27762,165648,4075610.0,125062.0,4636016.0,10134852.0,0.0,28.0,0.0
11399206.0,3003042.0,1657054.0,100159528.0,8274504.0,126.0,398566.0,7196.0,1296876.0,283458.0,1488480.0,4714514.0,0.0,389144.0,11392010,1706166,1373596,98671048,3559990,126,9422,10611048,126252,4376596,10041766,0,27748,163002,6429052,14,10906,48188,0,28056,166908,4181996.0,126238.0,4365690.0,9993578.0,0.0,0.0,0.0
11592280.0,2955498.0,1678404.0,100657102.0,8198302.0,140.0,417354.0,10514.0,1241702.0,320978.0,1471470.0,4699674.0,0.0,432880.0,11581766,1713796,1357426,99185632,3498628,140,0,10702370,123494,4409314,10521910,0,27860,161714,6226570,14,9044,59570,0,28070,167062,4475800.0,123480.0,4400270.0,10462340.0,0.0,0.0,0.0
11581262.0,3009370.0,1847398.0,100305506.0,8143716.0,140.0,425698.0,10038.0,1191750.0,331926.0,1468754.0,4713982.0,0.0,390698.0,11571224,1817620,1515472,98836752,3429734,140,35000,10710252,124124,4514664,11777794,0,27706,164556,6182148,14,5992,414162,0,28168,162498,4528104.0,124110.0,4508672.0,11363632.0,0.0,0.0,2058.0
11611152.0,2990498.0,2374246.0,100804410.0,8215200.0,112.0,421988.0,15918.0,1162448.0,60508.0,1491896.0,4793320.0,0.0,432698.0,11595234,1828050,2313738,99312514,3421880,112,0,10717364,124586,4882192,10472966,0,27790,162708,6368936,14,35504,338982,0,28168,163926,4348428.0,124572.0,4846688.0,10133984.0,0.0,0.0,0.0
11607960.0,3023958.0,1961610.0,101942022.0,8170260.0,0.0,426342.0,7588.0,1131480.0,316582.0,1476034.0,4651920.0,140.0,395486.0,11600372,1892478,1645028,100465988,3518340,0,30856,10705240,124796,4685002,11028962,0,28140,162764,6433910,14,19572,77084,0,28028,163954,4271330.0,124782.0,4665430.0,10951878.0,0.0,112.0,0.0
11591818.0,2997232.0,2473632.0,102910052.0,8159396.0,0.0,318542.0,15372.0,1111642.0,302134.0,1413076.0,4624816.0,112.0,248276.0,11576446,1885590,2171498,101496976,3534580,0,70266,10701166,123130,5420226,10275902,0,28028,163898,6340068,14,13496,65044,0,28056,178318,4361098.0,123116.0,5406730.0,10210858.0,0.0,0.0,0.0
11613294.0,3272836.0,2453304.0,112055664.0,8188250.0,0.0,484960.0,16674.0,1137094.0,204918.0,1238622.0,4470046.0,140.0,490028.0,11596620,2135742,2248386,110817042,3718204,0,0,10666124,124334,5712462,10515820,0,27944,161658,6959624,0,148092,90916,0,27608,162974,3706500.0,124334.0,5564370.0,10424904.0,0.0,336.0,0.0
11767462.0,3365474.0,2753632.0,112089474.0,8200920.0,0.0,502586.0,11004.0,1077482.0,316736.0,1222410.0,4432064.0,140.0,502474.0,11756458,2287992,2436896,110867064,3768856,0,112,10676568,125468,5282088,9961686,0,28154,163002,6549088,0,11788,19796,0,27692,162624,4127480.0,125468.0,5270300.0,9941890.0,0.0,462.0,378.0
11732756.0,3352664.0,2250836.0,113155140.0,8178296.0,224.0,485506.0,3038.0,1037162.0,295064.0,1254540.0,4411932.0,140.0,488894.0,11729718,2315502,1955772,111900600,3766364,84,0,10650038,125118,6079696,10042606,0,27916,161602,6360592,0,15386,28056,0,27608,163156,4289446.0,125118.0,6064310.0,10014550.0,0.0,308.0,0.0
7073416.0,2378124.0,2685130.0,89442458.0,4625922.0,140.0,449498.0,2240.0,625030.0,260260.0,1223082.0,2708314.0,140.0,451836.0,7071176,1753094,2424870,88219376,1917608,0,0,6069224,73262,6787914,7324352,0,16016,94234,6033062,0,2632,25522,0,15974,93828,36162.0,73262.0,6785282.0,7298830.0,0.0,42.0,406.0
7084084.0,2390598.0,3155838.0,88730124.0,4606406.0,140.0,453348.0,1484.0,670138.0,120960.0,1241100.0,2738568.0,0.0,450506.0,7082600,1720460,3034878,87489024,1867838,140,2842,6082510,72058,6031074,7368550,0,15988,93618,3640896,0,2660,27594,0,15862,94094,2441614.0,72058.0,6028414.0,7340956.0,0.0,126.0,0.0
7072338.0,2421692.0,3372558.0,88551834.0,4593960.0,140.0,444528.0,756.0,675052.0,65940.0,1223348.0,2747164.0,0.0,449204.0,7071582,1746640,3306618,87328486,1846796,140,0,6058262,74018,6268626,7602770,0,15974,93310,3617628,0,2688,35518,0,16016,94472,2440634.0,74018.0,6265938.0,7567252.0,0.0,0.0,0.0
7075712.0,2363172.0,3821888.0,89334378.0,4597054.0,140.0,449386.0,504.0,701862.0,61334.0,1248492.0,2756292.0,0.0,447370.0,7075208,1661310,3760554,88085886,1840762,140,2016,6066466,72282,5712252,7901194,0,15806,93156,3669148,0,2646,37954,0,15960,93968,2397318.0,72282.0,5709606.0,7863240.0,0.0,0.0,0.0
7101514.0,2411416.0,3336228.0,87034262.0,4605482.0,140.0,446796.0,1638.0,701974.0,61474.0,1260252.0,2756796.0,0.0,452172.0,7099876,1709442,3274754,85774010,1848686,140,0,6088936,72968,5971476,7762118,0,15890,92904,3639146,0,2590,42700,0,15974,92778,2449790.0,72968.0,5968886.0,7719418.0,0.0,0.0,126.0
7104062.0,2401560.0,3430728.0,86919350.0,4602346.0,140.0,458024.0,2002.0,704340.0,67312.0,1334620.0,2791544.0,0.0,446432.0,7102060,1697220,3363416,85584730,1810802,140,11592,6093192,72702,5623884,7700378,0,15960,94052,3686802,0,2856,275240,0,15946,93394,2406390.0,72702.0,5621028.0,7425138.0,0.0,14.0,658.0
7035210.0,2397038.0,3046610.0,86827958.0,4601912.0,140.0,219576.0,1960.0,721154.0,65128.0,1341718.0,2760926.0,0.0,364672.0,7033250,1675884,2981482,85486240,1840986,140,0,6042414,72898,5890738,8685670,0,15904,93632,3691072,0,2716,45990,0,15890,96642,2351342.0,72898.0,5888022.0,8639680.0,0.0,14.0,0.0
6655152.0,2280782.0,2990960.0,82217632.0,4607162.0,0.0,446754.0,18998.0,763420.0,181972.0,1168300.0,2769004.0,140.0,439404.0,6636154,1517362,2808988,81049332,1838158,0,7350,5877396,72856,7072758,7761936,0,15820,94262,3917494,0,22708,70728,0,16002,93520,1959902.0,72856.0,7050050.0,7691208.0,0.0,0.0,742.0
6862758.0,2376052.0,3612504.0,85931580.0,4617956.0,0.0,459830.0,1610.0,755972.0,21588.0,1308538.0,2732506.0,140.0,450730.0,6861148,1620080,3590916,84623042,1885450,0,9100,5920348,72086,5455240,7780024,0,15960,95592,3863566,0,70,18200,0,15988,93226,2056782.0,72086.0,5455170.0,7761824.0,0.0,0.0,2366.0
7022820.0,2357964.0,3517178.0,86554524.0,4624620.0,0.0,452564.0,1162.0,748664.0,22540.0,1356572.0,2748830.0,140.0,449932.0,7021658,1609300,3494638,85197952,1875790,0,2632,6062196,72226,5756982,7751576,0,15932,94528,3755542,0,0,30730,0,15904,93310,2306654.0,72226.0,5756982.0,7720846.0,0.0,28.0,1218.0
7039200.0,2365748.0,3489514.0,87006038.0,4611810.0,0.0,452284.0,546.0,743526.0,18578.0,1383550.0,2757118.0,224.0,445760.0,7038654,1622222,3470936,85622488,1854692,0,6524,6071478,72184,5263818,7678580,0,15904,94444,3728830,0,0,30688,0,16030,92470,2342648.0,72184.0,5263818.0,7647892.0,0.0,0.0,1974.0
6989724.0,2361310.0,2589776.0,86341010.0,4616486.0,140.0,445396.0,560.0,734944.0,43218.0,1386672.0,2751882.0,140.0,449190.0,6989164,1626366,2546558,84954338,1864604,0,0,6043688,72646,5219634,7871024,0,15988,94052,3741276,0,2114,102956,0,15918,94612,2302412.0,72646.0,5217520.0,7768068.0,0.0,70.0,0.0
7056644.0,2353330.0,1733634.0,87360182.0,4614372.0,140.0,456666.0,756.0,741580.0,26866.0,1597848.0,2729328.0,140.0,457954.0,7055888,1611750,1706768,85762334,1885044,0,0,6071268,71904,4795756,7397740,0,15778,94122,3688720,0,1988,149898,0,15862,94388,2382548.0,71904.0,4793768.0,7247842.0,0.0,0.0,0.0
7086996.0,2353862.0,1586102.0,86601480.0,4612398.0,140.0,456666.0,644.0,731332.0,30380.0,1832292.0,2752792.0,0.0,455756.0,7086352,1622530,1555722,84769188,1859606,140,910,6092268,72002,4308444,7646814,0,15960,94332,3651942,0,2576,158130,0,15876,94332,2440326.0,72002.0,4305868.0,7488684.0,0.0,84.0,0.0
7016338.0,2365090.0,1579186.0,86198210.0,4607288.0,140.0,454538.0,686.0,734678.0,26404.0,1766996.0,2757594.0,0.0,459088.0,7015652,1630412,1552782,84431214,1849694,140,0,6073256,70966,4139030,7706216,0,15946,94290,3672452,0,2450,204624,0,15890,94108,2400804.0,70966.0,4136580.0,7501592.0,0.0,56.0,182.0
7086240.0,2377466.0,1582742.0,87080770.0,4613392.0,140.0,460334.0,1232.0,723114.0,31850.0,1652280.0,2744532.0,0.0,453670.0,7085008,1654352,1550892,85428490,1868860,140,6664,6089104,72016,4219110,7747012,0,16058,93814,3633630,0,2548,196966,0,15960,92204,2455474.0,72016.0,4216562.0,7550046.0,0.0,98.0,1610.0
7097006.0,2401154.0,1564766.0,84223762.0,4561480.0,140.0,457996.0,1876.0,723940.0,32550.0,1726340.0,2767170.0,0.0,458416.0,7095130,1677214,1532216,82497422,1794310,140,0,6101144,73906,4530218,8497076,0,16002,94794,3730664,0,2464,429520,0,16030,94640,2370480.0,73906.0,4527754.0,8067556.0,0.0,0.0,154.0
