,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-03,21:38:40.676,  161.02,  220.17,  584.96,  429.75,,,,,  745.98,  649.92,2115965870, 1395.90,  252.08,   23.74,  249.55,   20.39,,,,,  501.63,   44.14,2116509027,  545.77,   1247.61,    694.06,   1941.67
2024-03-03,21:38:41.675,  143.38,  213.63,  529.55,  408.61,,,,,  672.93,  622.24,2132207280, 1295.16,  238.78,   10.22,  235.49,    6.77,,,,,  474.28,   16.99,2131953806,  491.26,   1147.20,    639.22,   1786.43
2024-03-03,21:38:42.675,  139.17,  203.69,  516.22,  395.14,,,,,  655.39,  598.83,2133163209, 1254.23,  226.65,    7.98,  224.32,    4.58,,,,,  450.97,   12.56,2133149089,  463.53,   1106.36,    611.39,   1717.75
2024-03-03,21:38:43.675,  134.26,  197.69,  502.12,  385.15,,,,,  636.38,  582.84,2133066727, 1219.22,  219.36,    5.54,  216.64,    2.15,,,,,  436.00,    7.68,2132995165,  443.69,   1072.38,    590.52,   1662.90
2024-03-03,21:38:44.675,  136.23,  196.63,  506.06,  385.50,,,,,  642.29,  582.13,2133001527, 1224.42,  226.01,    8.83,  222.25,    5.51,,,,,  448.27,   14.34,2132961835,  462.60,   1090.56,    596.47,   1687.02
2024-03-03,21:38:45.676,  133.21,  194.13,  498.32,  380.38,,,,,  631.54,  574.51,2133119898, 1206.05,  227.47,    6.77,  223.54,    3.38,,,,,  451.01,   10.14,2133263836,  461.15,   1082.55,    584.65,   1667.20
2024-03-03,21:38:46.676,  135.12,  195.01,  502.68,  382.87,,,,,  637.79,  577.88,2135346065, 1215.67,  230.98,    8.69,  228.26,    5.36,,,,,  459.24,   14.06,2135354141,  473.30,   1097.04,    591.94,   1688.97
2024-03-03,21:38:47.676,  133.59,  193.50,  498.72,  380.22,,,,,  632.31,  573.72,2133252415, 1206.03,  226.89,    8.77,  224.51,    5.41,,,,,  451.40,   14.18,2133333477,  465.58,   1083.71,    587.90,   1671.61
2024-03-03,21:38:48.676,  132.28,  193.81,  495.54,  379.32,,,,,  627.81,  573.13,2133328204, 1200.94,  223.32,    5.72,  220.63,    2.36,,,,,  443.95,    8.08,2133258373,  452.03,   1071.76,    581.21,   1652.97
