skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
7043919470,2695266,2323720,96804064,8304226,0,413000,3873400524,1496054,306138,1404214,4783100,140,414022,3170518946,1199212,2017582,95399850,3521126,0,0,109177250,124838,5495476,10892658,0,28042,164556,126648648,0,126350,125062,0,28322,163562,0,124838,5369126,10767596,0,0,994
11367566,2877812,2422322,80413494,8349376,0,503776,10080,1377376,347690,2198140,5555088,140,504224,11357486,1500436,2074632,78215354,2794288,0,0,10611244,125174,5507992,19877410,0,28434,163702,6583038,0,15260,1583008,0,27636,163100,4028206,125174,5492732,18294402,0,798,602
11673550,3310314,3482094,109519984,8148686,0,505778,5698,1294524,262556,1222564,4482758,140,511406,11667852,2015790,3219538,108297420,3665928,0,0,10602004,124418,5470472,10646594,0,28308,163688,6753152,0,97062,60242,0,27832,163534,3848852,124418,5373410,10586352,0,476,154
11692954,3316810,4295578,112039312,8167698,0,511000,13370,1219414,64120,1213618,4486370,112,516558,11679584,2097396,4231458,110825694,3681328,0,0,10627918,125552,6650812,10552668,0,28448,162526,6514690,0,2534,35238,0,27706,164402,4113228,125552,6648278,10517430,0,742,0
11707934,3336144,3030216,110893328,8175006,0,519988,2618,1165388,20930,1239854,4435382,140,526470,11705316,2170756,3009286,109653474,3739624,0,0,10644494,124096,7863898,11225410,0,28294,165340,6367452,0,42,22344,0,27706,163940,4277042,124096,7863856,11203066,0,588,1400
11736606,3366034,3639874,112206738,8180746,140,522634,2478,1116612,58968,1286404,4431770,140,522340,11734128,2249422,3580906,110920334,3748976,0,294,10636024,125244,7595896,10802414,0,27650,164388,6370490,0,2310,331786,0,27776,164304,4265534,125244,7593586,10470628,0,0,84
11771424,3391136,3871840,112598514,8185226,112,524342,2730,1072988,39410,1319024,4442872,112,520072,11768694,2318148,3832430,111279490,3742354,0,4270,10653426,125944,6758290,10453268,0,27916,164318,6385722,0,4886,62146,0,27790,164878,4267704,125944,6753404,10391122,0,126,0
11753028,3439870,2822540,113180816,8114330,140,515886,2786,1064700,72142,1463182,4428634,0,521948,11750242,2375170,2750398,111717634,3685696,140,0,10632342,125790,6702570,10470656,0,27832,163702,6339116,0,2618,51086,0,27930,165200,4293226,125790,6699952,10419570,0,0,0
11754344,3470138,2199386,113748852,8115030,112,524972,2198,1025010,103474,1337140,4423552,0,518714,11752146,2445128,2095912,112411712,3691478,112,6258,10631796,127092,6884514,10476130,0,27804,162204,6369608,0,2086,76958,0,28000,163604,4262188,127092,6882428,10399172,0,0,0
11760868,3441690,3553102,111307476,8108520,322,522662,1792,1009008,64092,1383872,4463648,0,532420,11759076,2432682,3489010,109923604,3644872,322,0,10639006,126448,5906390,10255504,0,27678,162582,6481944,0,2380,41608,0,28000,164486,4157062,126448,5904010,10213896,0,0,0
11880358,3467646,2906428,111792674,8093190,140,521654,3206,996506,65870,1412250,4513124,0,534086,11877152,2471140,2840558,110380424,3580066,140,0,10724238,126294,6038326,10134082,0,27818,161532,6329680,0,3724,44674,0,28070,163226,4394558,126294,6034602,10089408,0,0,0
11880890,3482766,2257864,123188604,10367308,140,585102,3906,991466,66570,1497678,5623562,0,499338,11876984,2491300,2191294,121690926,4743746,140,85764,10714676,126854,5421444,11942392,0,34986,209398,6361726,0,2562,106540,0,35532,204526,4352950,126854,5418882,11835852,0,0,4872
14861182,4134942,1771630,127557332,10320898,112,599494,4774,1222396,58310,1443666,5423908,0,592648,14856408,2912546,1713320,126113666,4896990,112,6846,13618962,160594,4524646,11950806,0,35210,208404,8621368,0,3626,256284,0,35476,206136,4997594,160594,4521020,11694522,0,0,2268
14820148,4112500,1791174,127983576,10340554,0,595532,7000,1163904,51828,1443050,5405302,112,596862,14813148,2948596,1739346,126540526,4935252,0,0,13654508,160398,4503310,12081916,0,35504,206444,8105272,0,1960,259924,0,34972,207522,5549236,160398,4501350,11821992,0,532,0
14830186,4084304,1602510,127424010,10309488,0,601384,5096,1091832,44352,1459542,5403664,140,601832,14825090,2992472,1558158,125964468,4905824,0,0,13588932,158242,4324782,12220236,0,35224,206220,8088486,0,112,227976,0,35098,207956,5500446,158242,4324670,11992260,0,126,0
14896364,4084136,1889160,127316154,10430574,0,607012,2968,1058372,17864,1475278,5431062,140,601286,14893396,3025764,1871296,125840876,4999512,0,5726,13594756,157528,4013198,11842992,0,35210,209300,7966854,0,42,156632,0,35266,206094,5627902,157528,4013156,11686360,0,0,3206
14751002,4051866,1754186,127299200,10410890,0,608930,2954,1052534,18130,1386350,5338200,140,600768,14748048,2999332,1736056,125912850,5072690,0,8162,13488860,157752,4456886,12572406,0,35294,209048,7887992,0,0,342454,0,35364,206906,5600868,157752,4456886,12229952,0,0,2142
14758884,4046756,1889664,126396928,10414936,0,605150,2786,1032962,20314,1471694,5325530,140,598570,14756098,3013794,1869350,124925234,5089406,0,6580,13502860,157024,4700164,12826156,0,35350,208726,7911498,0,1582,172718,0,35084,207158,5591362,157024,4698582,12653438,0,266,1568
14788774,4025882,1862574,128340632,10407012,0,596736,3500,1016064,16296,1391152,5311362,224,602392,14785274,3009818,1846278,126949480,5095650,0,0,13510532,157024,4582816,12787740,0,35476,205450,7889294,0,0,192318,0,35238,206248,5621238,157024,4582816,12595422,0,238,0
14747880,4054050,1861356,126409248,10393110,0,593614,2058,1004766,20272,1471204,5308058,140,596694,14745822,3049284,1841084,124938044,5085052,0,0,13480726,157178,4466686,12726378,0,35168,206542,8009568,0,84,160888,0,35266,204666,5471158,157178,4466602,12565490,0,0,1876
14748944,4066594,1756706,124707982,10431330,224,598150,2226,999474,27328,1542618,5365332,140,615132,14746718,3067120,1729378,123165364,5065998,84,0,13494502,157682,4444342,12671890,0,35112,205184,7945896,0,28,110992,0,35098,209300,5548606,157682,4444314,12560898,0,14,0
14767634,4040918,1902012,122119858,10383786,140,510692,1862,989716,37562,1450148,5354734,140,448434,14765772,3051202,1864450,120669710,5029052,0,62258,13494740,157010,4634504,12682418,0,34790,203126,7846398,0,2240,159656,0,35182,206402,5648342,157010,4632264,12522762,0,0,0
14673078,4109756,1768746,126995946,10386852,140,613074,18368,1060164,69832,1223278,5286638,140,625996,14654710,3049592,1698914,125772668,5100214,0,0,13435086,158382,4664506,13036898,0,34776,206780,8828288,0,6118,227794,0,35322,208572,4606798,158382,4658388,12809104,0,0,0
14926968,4169578,1829408,124169710,10283182,140,614754,2996,1006698,41566,1201354,5327882,0,627144,14923972,3162880,1787842,122968356,4955300,140,0,13630232,159502,4648028,13091204,0,35280,205338,8303316,0,2436,124936,0,35350,208670,5326916,159502,4645592,12966268,0,0,0
14869904,4157244,1613402,124837328,10285814,140,618688,1736,974428,69006,1149498,5342876,0,605094,14868168,3182816,1544396,123687830,4942938,140,13594,13526730,157542,4495358,12964434,0,35084,207578,8149456,0,2604,48776,0,35210,206752,5377274,157542,4492754,12915658,0,0,826
14867748,4166918,1881614,123464964,10281138,140,621558,2128,974064,30338,1149428,5370330,0,619878,14865620,3192854,1851276,122315536,4910808,140,1680,13565244,159922,4546094,12964266,0,35350,208810,8097908,0,2870,70168,0,35168,206906,5467336,159922,4543224,12894098,0,182,1904
15092868,4206286,1609860,126212786,10239068,140,621488,2058,962178,61558,1148518,5385870,0,624078,15090810,3244108,1548302,125064268,4853198,140,0,13684874,160930,4545814,13689620,0,35014,206052,8007412,0,2548,70126,0,35252,209020,5677462,160930,4543266,13619494,0,0,0
15088192,4227314,1655668,124382286,10283686,140,618282,2520,945462,106750,1162112,5411588,0,626682,15085672,3281852,1548918,123220174,4872098,140,0,13706798,160860,4443194,13871018,0,35014,205534,7981162,0,7042,64106,0,35392,208754,5725636,160860,4436152,13806912,0,0,0
15066884,4213188,1633940,123340616,10287074,112,627046,4270,944342,106988,1157870,5511282,0,627942,15062614,3268846,1526952,122182746,4775792,112,0,13688724,160202,4418974,13460076,0,35182,208978,8074542,0,14672,113764,0,35406,207438,5614182,160202,4404302,13346312,0,0,1540
15077496,4213986,1603966,124499648,10284666,140,634802,2940,943054,101976,1156176,5536454,0,624316,15074556,3270932,1501990,123343472,4748212,140,10486,13724928,160860,4314870,12726896,0,34888,207886,7970998,0,5152,69132,0,35448,205982,5753930,160860,4309718,12657764,0,0,1904
15071364,4225018,1681568,125977866,10291568,140,633080,6272,950404,103474,1182160,5516546,0,624778,15065092,3274614,1578094,124795706,4775022,140,8302,13698706,160160,4384758,13275780,0,35126,209272,7838530,0,3080,41818,0,35168,205828,5860176,160160,4381678,13233962,0,0,3444
15057392,4247866,1587334,97383216,5724754,0,477414,31962,942186,88298,1297548,3320716,140,540470,15025430,3305680,1499036,96085668,2404038,0,0,13691216,160076,4517590,9823338,0,19810,117460,7782866,0,17654,65478,0,19880,115990,5908350,160076,4499936,9757860,0,0,1470
8557164,2785132,1636306,99309210,5713106,0,546686,7070,734902,41440,1215298,3293724,140,538006,8550094,2050230,1594866,98093912,2419382,0,8680,7597548,89894,4474162,10241756,0,19768,116704,4879350,0,93450,226646,0,19670,116144,2718198,89894,4380712,10015110,0,98,560
8798944,2876846,1632862,99594502,5708066,0,545888,1344,714742,80458,1218658,3292842,140,539294,8797600,2162104,1552404,98375844,2415224,0,6594,7596456,90202,4429166,10313758,0,19866,116984,4795336,0,8386,114450,0,19810,116634,2801120,90202,4420780,10199308,0,56,350
8823542,2858212,1653554,99628172,5741946,0,542836,1778,714434,91196,1230530,3413634,140,537950,8821764,2143778,1562358,98397642,2328312,0,4886,7607376,89390,4457978,9859388,0,20020,116186,4710202,0,2394,83062,0,19670,115934,2897174,89390,4455584,9776326,0,350,252
8751764,2878036,1646918,101440066,5743864,0,541912,1456,724556,49896,1182020,3327464,140,535878,8750308,2153480,1597022,100258046,2416400,0,6034,7558180,89782,4496772,10545640,0,19838,115878,4615464,0,16730,75488,0,19824,116116,2942716,89782,4480042,10470152,0,14,0
8756958,2871974,2067842,102519074,5748036,0,541646,25410,722134,89166,1103368,3359972,140,545692,8731548,2149840,1978676,101415706,2388064,0,0,7553812,89446,5100144,8786526,0,19852,117334,4611782,0,1428,20216,0,19754,117222,2942030,89446,5098716,8766310,0,98,112
8757686,2877532,2087302,103389286,5745670,0,536256,1204,724808,86674,1124354,3415832,140,542612,8756482,2152724,2000628,102264932,2329838,0,0,7563038,90118,5109440,8457246,0,19698,116326,4570650,0,3374,22778,0,19838,115556,2992388,90118,5106066,8434468,0,0,770
8578864,2876986,2006354,104028596,5732230,0,536676,364,766682,88508,1105412,3347442,140,540652,8578500,2110304,1917846,102923184,2384788,0,0,7549374,90328,4976356,8459262,0,20104,116466,4580100,0,1218,94780,0,19768,116662,2969274,90328,4975138,8364482,0,336,0
8735412,2867354,2145458,103143404,5742898,0,534324,462,740152,23576,1117172,3381560,140,541380,8734950,2127202,2121882,102026232,2361338,0,0,7547386,89810,4978414,8517572,0,19894,116186,4642638,0,1834,33670,0,19670,116732,2904748,89810,4976580,8483902,0,224,0
8729000,2856182,2079938,104384112,5748106,140,538286,518,741076,32410,1077286,3298722,140,549108,8728482,2115106,2047528,103306826,2449384,0,0,7545118,90020,5166490,8500632,0,19642,117362,4594184,0,2436,36568,0,19796,116914,2950934,90020,5164054,8464064,0,0,448
8740690,2870798,2047430,103735058,5747350,112,537950,476,733866,29750,1077706,3324482,140,545916,8740214,2136932,2017680,102657352,2422868,0,0,7559468,89544,4985120,8507254,0,19810,117054,4601912,0,2590,22652,0,19670,117600,2957556,89544,4982530,8484602,0,140,0
8720754,2533006,3087378,102546920,5751662,140,535724,546,777630,149618,1161034,3365250,140,546560,8720208,1755376,2937760,101385886,2386412,0,0,7545832,89740,9711716,8542954,0,19712,117180,4564630,0,66850,70434,0,19740,116830,2981202,89740,9644866,8472520,0,0,350
8729378,2896894,2020256,89717586,5727722,140,540022,406,753522,34608,2626512,3398136,0,554694,8728972,2143372,1985648,87091074,2329586,140,0,7554610,90328,5090498,8418662,0,19684,115962,4855914,0,2492,70266,0,19726,117796,2698696,90328,5088006,8348396,0,0,0
8738646,2900800,2017386,103592818,5728324,140,536340,420,748356,29176,1061830,3242820,0,555492,8738226,2152444,1988210,102530988,2485504,140,0,7549374,90944,5080628,8469426,0,19810,116774,4735822,0,2436,112420,0,19796,118636,2813552,90944,5078192,8357006,0,14,0
8729112,2914982,1990604,103736122,5708080,140,544796,182,743358,27776,1071378,3189508,0,551978,8728930,2171624,1962828,102664744,2518572,140,0,7549598,90132,4852036,8367100,0,19656,116956,4690322,0,2408,22204,0,19880,118594,2859276,90132,4849628,8344896,0,0,0
8796634,2901668,2035012,102343136,5711062,112,540918,994,741790,27538,1077370,3196354,0,547778,8795640,2159878,2007474,101265766,2514708,112,0,7600600,90356,5127388,8772106,0,19684,116256,4538282,0,2212,22512,0,19908,117250,3062318,90356,5125176,8749594,0,0,0
8797292,2886128,1623580,102397022,5724922,140,546308,1092,742182,58730,1076670,3196984,0,548408,8796200,2143946,1564850,101320352,2527938,140,0,7594440,89740,4389504,8727236,0,19684,116634,4503226,0,2422,28798,0,19880,117502,3091214,89740,4387082,8698438,0,0,0
8804824,2903488,1648108,102498984,5731040,140,555842,980,737898,60438,1080716,3188752,0,537362,8803844,2165590,1587670,101418268,2542288,140,18480,7607544,91140,4527964,8813742,0,19670,117656,4497808,0,2520,28462,0,19880,116368,3109736,91140,4525444,8785280,0,0,1288
8805846,2912854,1662318,102216464,5715136,140,559986,1274,732634,62202,1065848,3185014,0,541646,8804572,2180220,1600116,101150616,2530122,140,18340,7599788,90650,4515168,8784678,0,19852,117768,4529126,14,2366,110992,0,19754,116788,3070662,90636,4512802,8673686,0,98,980
8814708,2908346,1646904,102353972,5711412,0,550886,1498,729862,60228,1062684,3152198,140,540540,8813210,2178484,1586676,101291288,2559214,0,10346,7603764,90202,4510604,9357418,0,19950,117348,4609598,14,2100,25760,0,19614,116340,2994166,90188,4508504,9331658,0,336,1008
8801058,2956828,1698802,103897164,5958820,42,569828,1456,739816,46424,1081248,3316726,140,548926,8799602,2217012,1652378,102815916,2642094,0,20902,7600810,93674,4504360,9299724,0,20776,122570,4569894,14,2058,42070,0,20566,121156,3030916,93660,4502302,9257654,0,210,1414
9159836,2973348,6887986,70670600,6015618,14,566776,109760,752864,350532,2292024,4279156,140,542038,9050076,2220484,6537454,68378576,1736462,0,24738,7920780,94612,10704106,12473888,0,20692,122850,4752356,14,129654,907522,0,20426,120316,3168424,94598,10574452,11566366,0,266,2534
9099230,2965228,1718850,103966114,5973968,14,570164,1610,814380,93786,1054368,3289328,140,548002,9097620,2150848,1625064,102911746,2684640,0,22162,7865004,92820,4410896,8862210,0,20678,123284,5038572,28,1302,17514,0,20650,121534,2826432,92792,4409594,8844696,0,28,1750
9129988,2963590,1646218,106701854,5994226,14,561638,1274,799428,47810,1051778,3294466,112,558124,9128714,2164162,1598408,105650076,2699760,0,3514,7882504,93030,4354364,8788850,0,20720,121422,4887372,14,224,92596,0,20566,121520,2995132,93016,4354140,8696254,0,154,0
9108050,2975644,1666994,106249892,5997824,14,565614,672,790314,48580,1065470,3311966,140,561372,9107378,2185330,1618414,105184422,2685858,0,4242,7857150,94164,4415474,9094120,0,20608,122584,4869326,14,266,25704,0,20566,121590,2987824,94150,4415208,9068416,0,42,994
9136400,2952978,1660050,105457618,5992112,154,562730,434,773472,15638,1062222,3281726,140,568288,9135966,2179506,1644412,104395396,2710386,14,0,7881286,92414,4388188,9158086,0,20748,121716,4810372,14,28,50050,0,20734,122710,3070914,92400,4388160,9108036,0,14,0
9159920,2983554,1605268,105606872,5992826,140,555408,462,774382,30030,1076166,3293822,140,574028,9159458,2209172,1575238,104530706,2699004,0,0,7886438,94332,4411960,9220862,0,20636,122192,4861808,14,2534,45710,0,20552,122710,3024630,94318,4409426,9175152,0,84,0
9127608,2953174,1572494,105201544,6002752,112,556010,658,774172,28336,1082186,3266928,140,561442,9126950,2179002,1544158,104119358,2735824,0,0,7877562,93324,4449186,9117640,0,20524,121114,4769100,0,4606,17878,0,21224,122066,3108462,93324,4444580,9099762,0,0,0
9127118,3014144,1579620,104801340,5962558,140,553644,532,761558,28364,1075774,3299324,0,573244,9126586,2252586,1551256,103725566,2663234,140,0,7878276,94416,4461268,9168558,0,20580,119406,4766510,0,2730,41608,0,21182,122934,3111766,94416,4458538,9126950,0,0,0
9115232,2959096,1559124,105520240,5952296,140,551502,462,769804,25592,1082704,3296356,0,572446,9114770,2189292,1533532,104437536,2655940,140,0,7869694,93184,4313596,9472526,0,20552,120456,4808930,0,2016,49616,0,21098,123606,3060764,93184,4311580,9422910,0,0,0
9178176,2983540,1578934,104529236,5955880,140,556962,1134,759332,32158,1073212,3345510,0,577262,9177042,2224208,1546776,103456024,2610370,140,0,7916034,93212,4341386,9417632,0,20566,120848,4907406,0,2268,20664,0,21294,123606,3008628,93212,4339118,9396968,0,0,0
9181214,3006626,1551480,104632178,5956636,140,434882,3472,761642,27048,1088822,3293024,14,422478,9177742,2244984,1524432,103543356,2663612,126,12404,7919688,94556,4370352,9224012,0,20314,120372,4811632,0,2198,30856,0,22176,120666,3108056,94556,4368154,9193156,0,0,0
9159290,2991562,1407658,104335812,5958694,140,566160,2100,796600,37492,1162448,3316600,14,567308,9157190,2194962,1370166,103173364,2642094,126,0,7912184,94122,3998708,8908914,0,20902,121842,5249902,0,2352,305690,0,20706,120764,2662282,94122,3996356,8603224,0,196,1078
9175698,2996224,1670130,104739474,5948978,0,568260,1596,783930,31374,1165990,3311476,154,561582,9174102,2212294,1638756,103573484,2637502,0,6678,7920612,93128,4493174,8929956,0,21028,123928,4921630,0,2170,61950,0,20664,121478,2998982,93128,4491004,8868006,0,364,2450
9171218,2983470,1661058,104509258,5954886,0,569702,1302,777938,13314,1177554,3331314,224,559384,9169916,2205532,1647744,103331704,2623572,0,10318,7913934,93800,4452588,9564268,0,21140,122710,4827718,0,0,152810,0,20594,121324,3086216,93800,4452588,9411458,0,546,1386
9171834,2962064,1674400,104363966,5989088,0,575610,1582,763546,13202,1201228,3336102,140,555884,9170252,2198518,1661198,103162738,2652986,0,19726,7911680,92750,4444090,9543464,0,21112,123550,4806242,0,0,85638,0,20678,120792,3105438,92750,4444090,9457826,0,434,2758
9116688,2985584,1698732,104309520,5998650,0,571088,3710,756532,13748,1186640,3319120,140,548940,9112978,2229052,1684984,103122880,2679530,0,22148,7870996,93352,4458440,9124836,0,20608,122430,4781994,0,36848,84336,0,20594,120484,3089002,93352,4421592,9040500,0,14,1946
9095884,2980278,1645476,103716452,5988304,0,558516,1736,758674,19824,1176518,3314318,140,549304,9094148,2221604,1625652,102539934,2673986,0,9212,7860006,93044,4475184,9220750,0,20608,122010,4756136,0,126,78918,0,20496,121436,3103870,93044,4475058,9141832,0,112,574
9126880,2946202,1644958,105546644,5976516,0,566034,616,756042,30870,1189804,3338524,140,553728,9126264,2190160,1614088,104356840,2637992,0,12306,7878850,92246,4390414,9051980,0,20818,121254,4822888,0,294,89180,0,20678,121926,3055962,92246,4390120,8962800,0,140,0
9115512,2993466,1696268,105600138,5989284,0,560994,630,767074,32452,1168104,3304532,140,554204,9114882,2226392,1663816,104432034,2684752,0,6790,7865298,93898,4504472,8891666,0,20496,121450,4787972,0,2352,43834,0,20664,121366,3077326,93898,4502120,8847832,0,0,84
12227012,3683036,1706348,122427270,8254162,140,614166,1596,1019928,39634,1063398,4403966,140,612948,12225416,2663108,1666714,121363872,3850196,0,1218,10863300,127862,4471712,10719702,0,28238,167426,6101424,0,2422,24612,0,28378,168546,4761876,127862,4469290,10695090,0,0,0
12181554,3682630,2110640,120837724,8231468,140,371210,1918,987532,39746,1095780,4384562,140,555926,12179636,2695098,2070894,119741944,3846906,0,0,10845548,127708,5272624,11062786,0,28196,166236,6543698,0,2380,49700,0,28434,170310,4301850,127708,5270244,11013086,0,0,0
11799368,3699934,2576630,121432962,8148490,140,615146,9450,1063524,41202,1067500,4363926,0,619318,11789918,2636410,2535428,120365462,3784564,140,0,10748542,128604,3179414,10324020,0,28350,167916,7369880,0,2730,55412,0,28868,168770,3378662,128604,3176684,10268608,0,0,0
12197024,3760736,2145136,121432458,8211658,140,614334,1442,942060,31766,1149792,4341960,0,622790,12195582,2818676,2113370,120282666,3869698,140,0,10850280,129024,5300540,10841922,0,28196,167972,6799982,0,2324,168574,0,28616,169792,4050298,129024,5298216,10673348,0,0,0
12203562,3751160,2206540,120188082,8210636,140,618408,1246,914998,29834,1151920,4393732,0,626556,12202316,2836162,2176706,119036162,3816904,140,0,10820726,128674,5164978,11099816,0,28294,167174,6663986,0,2142,98336,0,28616,170478,4156740,128674,5162836,11001480,0,0,0
12293260,3746806,2166066,120316812,8231412,140,625492,1890,908712,57176,1147748,4363842,0,624246,12291370,2838094,2108890,119169064,3867570,140,1246,10935722,129374,5223778,10902962,0,28140,167678,6557936,0,2310,130354,0,28630,170562,4377786,129374,5221468,10772608,0,0,0
12292280,3741570,2143344,119874244,8222102,140,634116,2436,885150,30254,1162112,4366614,0,612766,12289844,2856420,2113090,118712132,3855488,140,21350,10922828,128072,5125610,10938942,0,28308,170464,6539792,0,2436,137760,0,28602,166992,4383036,128072,5123174,10801182,0,0,3472
12313140,3745966,2221828,120205274,8213618,140,627774,2492,872718,35770,1168524,4345166,0,617512,12310648,2873248,2186058,119036750,3868452,140,10262,10951430,128786,5135466,11016726,0,28252,170002,6514942,0,2324,78904,0,28812,167706,4436488,128786,5133142,10937822,0,0,2296
12301604,3750278,2167522,120701868,8221206,0,613704,2786,868980,42084,1169658,4373810,0,607656,12298818,2881298,2125438,119532210,3847396,0,6048,10935932,128674,5156298,10951542,0,28476,169946,6477996,0,2590,70854,0,28434,167818,4457936,128674,5153708,10880688,0,42,2128
12334126,3700102,1797180,120567146,8231678,0,623784,2646,856716,46844,1171030,4341610,140,595098,12331480,2843386,1750336,119396116,3890068,0,28686,10935176,127652,4457628,11647356,0,28448,170212,6433602,0,266,103138,0,28336,167118,4501574,127652,4457362,11544218,0,112,3094
12298874,3678612,1646568,120916908,8239798,0,630868,1722,880978,69062,1238160,4338950,140,616784,12297152,2797634,1577506,119678748,3900848,0,14084,10937836,126602,4417868,10991498,0,28476,169820,6400030,0,504,115080,0,28406,168126,4537806,126602,4417364,10876418,0,70,1694
12203912,3697442,1681400,119788508,8294622,0,626962,3094,862904,52780,1240120,4328884,140,610932,12200818,2834538,1628620,118548388,3965738,0,16030,10890096,127862,4461198,10536778,0,28546,170044,6453146,0,462,88760,0,28406,168434,4436950,127862,4460736,10448018,0,140,1610
11559198,3420102,2135938,121580242,8283618,0,615454,2338,985796,45556,1174404,4397582,140,600362,11556860,2434306,2090382,120405838,3886036,0,15092,10875690,133294,5205942,10704918,0,28742,168126,6469694,0,50498,101780,0,28182,167720,4405996,133294,5155444,10603138,0,560,406
12235342,3689574,2140376,122293052,8293726,0,613900,1204,891758,49476,1160530,4333098,140,622076,12234138,2797816,2090900,121132522,3960628,0,0,10876796,127764,4962622,10836812,0,28588,167636,6787970,0,462,96642,0,28308,168406,4088826,127764,4962160,10740170,0,280,0
12211892,3718932,2130688,122542770,8252538,140,612486,1890,867300,53004,1149232,4334568,140,611604,12210002,2851632,2077684,121393538,3917970,0,882,10856692,128142,5101460,10781470,0,28546,167468,6663902,0,602,81984,0,28196,170352,4192790,128142,5100858,10699486,0,350,0
12251274,3700816,2064524,122403568,8293502,224,620578,1456,864612,67228,1161706,4340714,112,610932,12249818,2836204,1997296,121241862,3952788,112,9646,10887716,127946,5133716,10878658,0,28224,168350,6498184,0,3150,65730,0,28308,170352,4389532,127946,5130566,10812928,0,0,0
12235664,3678990,2029636,122186022,8296148,140,628600,896,851186,64190,1162994,4334148,140,620886,12234768,2827804,1965446,121023028,3962000,0,7714,10874528,126784,5068392,11069940,0,28378,167958,6505184,0,2506,174272,0,28294,169190,4369344,126784,5065886,10895668,0,84,0
12231590,3769332,2081198,122528252,8224300,140,620802,1344,841414,97440,1164422,4339132,0,606704,12230246,2927918,1983758,121363830,3885168,140,14098,10871686,128604,4948748,10715768,0,28504,167958,6543306,0,2674,58240,0,28462,170786,4328380,128604,4946074,10657528,0,42,0
12249426,3735452,2110220,122620246,8236648,140,614404,1134,842996,31920,1167432,4346202,0,603456,12248292,2892456,2078300,121452814,3890446,140,10948,10882284,128156,5006736,11033694,0,28252,167174,6535382,0,13818,50428,0,28560,169708,4346902,128156,4992918,10983266,0,0,0
12229126,3712422,2574782,120460564,8225238,140,638582,756,833112,36218,1083012,4375154,0,621208,12228370,2879310,2538564,119377552,3850084,140,17374,10861508,127820,5597662,11407382,0,29008,205618,6519296,0,2254,60676,0,28532,208768,4342212,127820,5595408,11346706,0,476,0
15014650,4211942,2142238,132083784,10140900,112,643748,2366,997346,126700,1104390,5247564,0,614488,15012284,3214596,2015538,130979394,4893336,112,29260,13584886,156800,4901946,12645472,0,35532,205632,7944328,0,2450,75362,0,35420,208404,5640558,156800,4899496,12570110,0,112,0
15053234,4255482,2168810,132910806,10128916,140,655676,2730,959896,60844,1113714,5210996,0,618114,15050504,3295586,2107966,131797092,4917920,140,37562,13597122,158046,5176542,12677126,0,35686,208138,7841176,0,19950,78974,0,35336,207704,5755946,158046,5156592,12598152,0,350,434
15047550,3324734,4340602,129342318,10055360,140,664230,11914,939358,141666,1614746,5311516,0,599186,15035636,2385376,4198936,127727572,4743844,140,65044,13595428,157290,6878522,12544336,0,35532,208012,8023344,0,1074388,797622,0,35112,207298,5572084,157290,5804134,11746714,0,420,714
15060962,4271456,2197440,133439628,10152170,0,655382,1890,957362,58296,1085812,5158076,140,585158,15059072,3314094,2139144,132353816,4994094,0,70224,13591998,158284,4986212,12354118,0,36134,206038,8329174,0,2688,76622,0,34958,207830,5262824,158284,4983524,12277496,0,1176,0
15085042,4237968,2889558,133245336,10149580,0,664496,2310,941206,42714,1113504,5187350,140,611912,15082732,3296762,2846844,132131832,4962230,0,52584,13589352,156548,5146862,13254024,0,35798,207900,8048656,0,46998,93044,0,35056,207004,5540696,156548,5099864,13160980,0,742,896
15093554,4229946,2168824,133832790,10168578,0,660352,1708,928158,44226,1092098,5181680,112,611646,15091846,3301788,2124598,132740692,4986898,0,48706,13592040,156422,4920762,13337996,0,36176,206724,7991956,0,350,83608,0,34916,206892,5600084,156422,4920412,13254388,0,1260,0
14961590,4227440,2122232,134108884,10247986,0,666176,2184,924952,47978,1101450,5092654,112,618982,14959406,3302488,2074254,133007434,5155332,0,47194,13479886,157220,5019644,12485382,0,35966,207984,7927290,0,420,105294,0,34902,205590,5552596,157220,5019224,12380088,0,1064,2394
14912660,4265464,2126880,134009428,10237822,0,677852,1904,912926,46438,1164156,5089812,140,624022,14910756,3352538,2080442,132845272,5148010,0,53830,13467846,156898,5001038,12566386,0,35994,209160,7979608,0,434,84686,0,35140,206192,5488238,156898,5000604,12481700,0,854,2968
