SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
  127.23,  191.75,  479.03,  371.70,  606.26,  563.46,2132713330, 1169.72,  218.30,    6.24,  215.68,    2.85,  433.98,    9.09,2132627389,  443.06,   1040.23,    572.55,   1612.78
  133.81,  219.25,  495.74,  404.40,  629.55,  623.65,2133217245, 1253.20,  273.75,   22.73,  269.55,   19.19,  543.30,   41.91,2136310042,  585.21,   1172.84,    665.57,   1838.41
  120.85,  231.79,  448.12,  402.50,  568.97,  634.29,2133860866, 1203.26,  289.81,    8.97,  287.47,    5.58,  577.28,   14.55,2130879325,  591.83,   1146.25,    648.85,   1795.10
  117.89,  225.28,  439.23,  393.16,  557.12,  618.44,2132627462, 1175.56,  277.61,    7.08,  275.58,    3.65,  553.18,   10.72,2132680967,  563.91,   1110.30,    629.16,   1739.47
  116.62,  222.69,  435.57,  389.60,  552.19,  612.29,2134827748, 1164.48,  273.24,    6.88,  271.77,    3.46,  545.00,   10.34,2134729700,  555.34,   1097.19,    622.63,   1719.82
  116.07,  221.33,  432.51,  386.96,  548.58,  608.29,2132637527, 1156.87,  269.97,    6.65,  267.77,    3.25,  537.74,    9.90,2132665520,  547.64,   1086.32,    618.19,   1704.51
  115.45,  219.97,  431.04,  385.05,  546.49,  605.02,2132659392, 1151.51,  270.73,    7.08,  268.58,    3.68,  539.31,   10.76,2132576072,  550.07,   1085.80,    615.78,   1701.58
  115.52,  220.33,  431.84,  385.58,  547.37,  605.91,2134621014, 1153.28,  271.56,    6.76,  268.80,    3.36,  540.36,   10.12,2134691104,  550.49,   1087.73,    616.04,   1703.77
  114.83,  218.82,  429.42,  383.63,  544.25,  602.45,2132569043, 1146.70,  269.35,    6.39,  266.42,    2.97,  535.77,    9.36,2132562618,  545.13,   1080.02,    611.81,   1691.83
  114.83,  219.02,  429.65,  383.93,  544.48,  602.96,2132933014, 1147.44,  271.17,    6.95,  267.70,    3.51,  538.88,   10.46,2132878535,  549.33,   1083.36,    613.41,   1696.77
  114.88,  219.64,  429.60,  384.27,  544.48,  603.91,2134853601, 1148.39,  268.09,    6.11,  265.02,    2.70,  533.11,    8.82,2134806779,  541.93,   1077.59,    612.73,   1690.32
  114.78,  218.27,  428.69,  382.51,  543.47,  600.78,2132389038, 1144.25,  268.80,    7.03,  265.88,    3.61,  534.68,   10.64,2132774872,  545.32,   1078.15,    611.42,   1689.57
  121.54,  235.45,  445.93,  404.63,  567.47,  640.08,2132886946, 1207.55,  318.17,   23.82,  315.36,   20.28,  633.53,   44.10,2132919312,  677.63,   1201.00,    684.17,   1885.18
  111.32,  217.99,  415.91,  378.34,  527.22,  596.33,2132959958, 1123.55,  280.90,    7.44,  278.46,    4.06,  559.36,   11.50,2132763821,  570.86,   1086.59,    607.83,   1694.42
  110.54,  217.24,  413.73,  376.89,  524.28,  594.13,2134790079, 1118.41,  274.50,    6.57,  272.78,    3.15,  547.28,    9.72,2134649954,  557.00,   1071.56,    603.85,   1675.41
  111.22,  217.38,  415.72,  377.64,  526.94,  595.02,2132598548, 1121.96,  272.97,    7.16,  272.21,    3.76,  545.18,   10.92,2132699704,  556.10,   1072.12,    605.94,   1678.06
  109.73,  215.24,  411.55,  374.41,  521.28,  589.65,2132877266, 1110.93,  269.12,    6.27,  268.65,    2.90,  537.78,    9.16,2132810166,  546.94,   1059.06,    598.81,   1657.87
  109.71,  214.86,  411.10,  373.74,  520.82,  588.60,2134783060, 1109.42,  274.63,    7.79,  274.30,    4.39,  548.93,   12.18,2134728536,  561.11,   1069.74,    600.78,   1670.52
  110.26,  216.11,  412.01,  374.98,  522.27,  591.09,2132457706, 1113.36,  274.27,    6.83,  273.64,    3.44,  547.91,   10.26,2132540986,  558.18,   1070.18,    601.35,   1671.53
  110.23,  216.11,  412.14,  374.97,  522.37,  591.08,2132581205, 1113.45,  271.71,    6.83,  269.57,    3.40,  541.28,   10.23,2132473165,  551.51,   1063.65,    601.31,   1664.96
  109.51,  216.06,  409.93,  374.45,  519.44,  590.51,2134577356, 1109.96,  268.67,    6.09,  265.90,    2.67,  534.57,    8.76,2134569557,  543.33,   1054.01,    599.27,   1653.29
  107.66,  183.47,  408.60,  341.19,  516.27,  524.66,2132534378, 1040.92,  222.47,    6.32,  219.48,    2.93,  441.95,    9.26,2132506617,  451.21,    958.22,    533.91,   1492.13
  116.51,  152.10,  441.87,  320.10,  558.38,  472.20,2134570674, 1030.58,  195.83,   22.18,  190.90,   18.50,  386.73,   40.69,2134734119,  427.42,    945.11,    512.89,   1458.00
  104.38,  138.72,  404.56,  295.45,  508.93,  434.17,2132682726,  943.10,  171.43,    7.73,  168.49,    4.31,  339.92,   12.03,2132617494,  351.95,    848.85,    446.20,   1295.06
  104.15,  139.61,  404.34,  296.31,  508.49,  435.92,2132465148,  944.41,  164.24,    5.98,  160.94,    2.62,  325.18,    8.60,2132457620,  333.78,    833.67,    444.52,   1278.19
  103.39,  138.96,  401.52,  294.79,  504.91,  433.76,2134721217,  938.67,  162.58,    6.48,  158.92,    3.10,  321.50,    9.58,2134718810,  331.08,    826.41,    443.34,   1269.75
  103.14,  139.12,  401.32,  294.64,  504.46,  433.76,2132518623,  938.22,  160.45,    5.77,  156.86,    2.40,  317.31,    8.18,2132570252,  325.49,    821.77,    441.94,   1263.71
  104.13,  139.59,  404.13,  296.12,  508.26,  435.72,2132641127,  943.97,  159.39,    5.97,  156.98,    2.59,  316.37,    8.57,2132602346,  324.93,    824.62,    444.28,   1268.91
  105.96,  141.38,  410.97,  299.96,  516.93,  441.34,2134647542,  958.27,  160.28,    6.41,  157.69,    3.02,  317.97,    9.42,2134595476,  327.39,    834.89,    450.77,   1285.66
  104.05,  139.98,  404.00,  296.50,  508.04,  436.49,2132476090,  944.53,  161.17,    6.21,  158.40,    2.82,  319.56,    9.03,2132520776,  328.60,    827.61,    445.52,   1273.13
  103.20,  139.37,  402.02,  295.52,  505.22,  434.89,2132525815,  940.11,  159.27,    5.89,  156.30,    2.53,  315.57,    8.42,2132468160,  323.99,    820.79,    443.31,   1264.09
  103.76,  139.66,  403.31,  296.33,  507.07,  435.99,2134566408,  943.06,  159.57,    6.01,  156.63,    2.62,  316.20,    8.62,2134535601,  324.82,    823.27,    444.61,   1267.88
  115.05,  152.38,  437.53,  319.42,  552.58,  471.81,2132478053, 1024.38,  190.40,   21.33,  187.91,   18.09,  378.31,   39.43,2132565366,  417.74,    930.89,    511.24,   1442.12
  110.02,  145.17,  423.62,  307.61,  533.64,  452.77,2134740835,  986.41,  172.25,    8.12,  169.61,    4.72,  341.86,   12.83,2134726614,  354.69,    875.50,    465.61,   1341.10
  102.43,  140.41,  398.35,  295.12,  500.77,  435.53,2132721536,  936.30,  166.48,    6.86,  163.21,    3.48,  329.70,   10.34,2132783184,  340.03,    830.47,    445.87,   1276.34
  102.38,  139.67,  397.71,  294.18,  500.09,  433.85,2132921073,  933.94,  161.96,    6.09,  158.71,    2.70,  320.67,    8.79,2132938278,  329.46,    820.76,    442.65,   1263.40
  102.14,  139.35,  397.37,  293.82,  499.51,  433.17,2132555924,  932.68,  156.63,    5.23,  153.81,    1.84,  310.44,    7.07,2132496513,  317.51,    809.95,    440.24,   1250.19
  102.34,  139.45,  397.44,  293.72,  499.77,  433.17,2134749859,  932.94,  156.44,    5.51,  153.80,    2.13,  310.23,    7.63,2134750042,  317.87,    810.01,    440.80,   1250.81
  103.06,  140.28,  399.65,  295.26,  502.72,  435.55,2132527449,  938.26,  157.47,    5.69,  153.68,    2.30,  311.14,    7.99,2133013117,  319.13,    813.86,    443.53,   1257.39
  102.67,  139.49,  398.52,  294.08,  501.19,  433.57,2133062158,  934.76,  159.36,    6.68,  155.68,    3.31,  315.03,    9.99,2132795381,  325.02,    816.22,    443.56,   1259.79
  102.74,  139.44,  398.06,  293.81,  500.80,  433.26,2134846864,  934.06,  160.83,    6.29,  157.34,    2.90,  318.17,    9.19,2134561590,  327.36,    818.97,    442.45,   1261.41
  103.66,  141.68,  401.09,  297.03,  504.75,  438.71,2132434285,  943.46,  162.66,    6.20,  159.33,    2.82,  322.00,    9.02,2132449433,  331.02,    826.74,    447.74,   1274.48
  117.94,  163.84,  445.42,  332.67,  563.36,  496.51,2132591907, 1059.87,  181.92,   12.77,  179.34,    9.52,  361.26,   22.29,2132821969,  383.55,    924.63,    518.80,   1443.43
  113.33,  156.78,  431.07,  321.35,  544.40,  478.13,2135113000, 1022.53,  185.34,   10.77,  182.35,    7.40,  367.69,   18.17,2134945539,  385.86,    912.08,    496.30,   1408.39
  104.21,  146.34,  400.62,  301.37,  504.83,  447.71,2132624778,  952.54,  171.06,    6.06,  167.71,    2.65,  338.77,    8.71,2132640769,  347.47,    843.60,    456.42,   1300.02
  107.58,  148.69,  397.78,  298.89,  505.36,  447.58,2132524041,  952.93,  169.57,    6.40,  166.34,    3.02,  335.91,    9.42,2132515977,  345.32,    841.26,    457.00,   1298.26
  107.22,  147.88,  396.87,  297.72,  504.09,  445.60,2134650944,  949.69,  166.67,    5.69,  163.15,    2.29,  329.83,    7.98,2134599030,  337.81,    833.91,    453.58,   1287.50
  108.32,  148.48,  399.26,  299.21,  507.58,  447.68,2132532131,  955.26,  168.88,    6.89,  164.98,    3.50,  333.86,   10.38,2132541828,  344.24,    841.43,    458.07,   1299.50
  108.12,  148.68,  399.95,  299.93,  508.07,  448.62,2132488899,  956.69,  165.60,    5.59,  161.73,    2.19,  327.33,    7.78,2132494332,  335.11,    835.40,    456.40,   1291.80
  107.99,  148.97,  399.00,  299.75,  507.00,  448.72,2134690862,  955.72,  166.03,    5.79,  162.53,    2.39,  328.55,    8.19,2134627908,  336.74,    835.55,    456.91,   1292.46
  107.87,  148.51,  397.73,  298.80,  505.60,  447.32,2132375613,  952.92,  167.51,    6.46,  164.31,    3.07,  331.82,    9.53,2132438120,  341.35,    837.42,    456.85,   1294.27
  107.41,  147.38,  396.44,  297.42,  503.86,  444.79,2134425784,  948.65,  171.30,    7.32,  168.23,    3.93,  339.53,   11.25,2134373215,  350.77,    843.38,    456.04,   1299.42
  107.83,  148.28,  398.49,  298.74,  506.32,  447.03,2132461766,  953.35,  166.39,    5.60,  163.74,    2.19,  330.13,    7.80,2132510194,  337.92,    836.45,    454.82,   1291.27
  119.89,  162.45,  434.26,  323.87,  554.14,  486.32,2134660344, 1040.46,  199.16,   20.99,  196.21,   17.69,  395.37,   38.68,2134675671,  434.05,    949.52,    525.00,   1474.52
  108.02,  149.80,  398.31,  299.96,  506.33,  449.76,2132611783,  956.09,  173.64,    6.83,  170.68,    3.43,  344.32,   10.26,2132571340,  354.58,    850.65,    460.02,   1310.67
  107.91,  148.73,  397.97,  299.07,  505.88,  447.80,2132400046,  953.68,  169.05,    6.52,  166.16,    3.12,  335.21,    9.64,2132414737,  344.84,    841.09,    457.44,   1298.53
  107.83,  148.43,  398.72,  299.21,  506.56,  447.63,2134535350,  954.19,  169.30,    6.54,  166.51,    3.13,  335.82,    9.67,2134558317,  345.49,    842.37,    457.31,   1299.68
  107.28,  147.37,  396.49,  297.20,  503.76,  444.56,2132448001,  948.33,  166.52,    6.00,  163.38,    2.62,  329.90,    8.62,2132433263,  338.52,    833.66,    453.19,   1286.85
  107.50,  148.60,  397.16,  298.54,  504.66,  447.14,2134555750,  951.80,  165.77,    5.59,  162.46,    2.19,  328.23,    7.79,2134471867,  336.02,    832.89,    454.93,   1287.82
  107.30,  147.93,  397.27,  298.13,  504.57,  446.06,2132279068,  950.63,  166.88,    6.37,  164.08,    3.02,  330.96,    9.39,2132305517,  340.36,    835.53,    455.46,   1290.99
  107.94,  148.27,  399.11,  299.01,  507.05,  447.28,2132428150,  954.33,  165.40,    5.81,  162.26,    2.42,  327.65,    8.23,2132517212,  335.88,    834.71,    455.51,   1290.22
  110.35,  165.92,  403.91,  318.06,  514.26,  483.98,2134594438,  998.24,  187.69,    6.15,  185.27,    2.76,  372.96,    8.91,2134649198,  381.87,    887.21,    492.89,   1380.11
  113.20,  191.16,  409.40,  345.18,  522.60,  536.33,2132549090, 1058.93,  222.60,    6.52,  220.08,    3.15,  442.68,    9.67,2132467193,  452.35,    965.28,    546.00,   1511.29
  124.49,  207.61,  444.46,  372.70,  568.95,  580.31,2134691835, 1149.27,  253.15,   20.51,  249.61,   17.06,  502.76,   37.58,2134689354,  540.34,   1071.71,    617.89,   1689.60
  112.27,  188.70,  406.54,  341.85,  518.81,  530.56,2132570721, 1049.37,  233.56,    7.44,  230.62,    4.04,  464.17,   11.48,2132610196,  475.65,    982.98,    542.04,   1525.02
  111.84,  188.53,  406.01,  341.65,  517.85,  530.19,2132606221, 1048.04,  228.00,    6.98,  225.29,    3.59,  453.29,   10.57,2132508563,  463.86,    971.14,    540.76,   1511.90
  111.71,  187.51,  405.70,  340.39,  517.41,  527.90,2134500909, 1045.31,  225.12,    6.35,  222.41,    2.91,  447.52,    9.26,2134561718,  456.78,    964.93,    537.16,   1502.10
  110.92,  187.00,  402.15,  338.79,  513.07,  525.79,2132556384, 1038.86,  224.57,    6.94,  222.48,    3.53,  447.05,   10.47,2132525545,  457.51,    960.11,    536.26,   1496.37
  110.69,  185.35,  402.07,  337.31,  512.76,  522.67,2134680174, 1035.43,  222.61,    6.11,  220.77,    2.71,  443.38,    8.82,2134688628,  452.20,    956.14,    531.49,   1487.63
  110.58,  185.23,  401.12,  336.72,  511.70,  521.96,2132868507, 1033.66,  221.20,    6.30,  219.06,    2.90,  440.26,    9.20,2132906683,  449.46,    951.96,    531.16,   1483.12
  110.53,  185.25,  401.10,  336.57,  511.63,  521.82,2132612277, 1033.45,  220.04,    6.06,  217.61,    2.67,  437.65,    8.74,2132640176,  446.39,    949.28,    530.56,   1479.83
  111.20,  187.51,  403.93,  340.07,  515.13,  527.59,2132621346, 1042.72,  219.79,    6.23,  217.73,    2.82,  437.52,    9.05,2132772563,  446.57,    952.65,    536.64,   1489.29
  110.17,  184.87,  399.70,  335.65,  509.87,  520.52,2134934710, 1030.39,  220.69,    6.74,  218.38,    3.35,  439.07,   10.09,2134716648,  449.15,    948.94,    530.60,   1479.54
  120.80,  200.22,  431.44,  360.93,  552.24,  561.14,2132628272, 1113.38,  248.59,   20.87,  245.47,   17.44,  494.07,   38.31,2132700760,  532.38,   1046.31,    599.45,   1645.76
  111.74,  188.99,  404.44,  341.23,  516.18,  530.22,2132779496, 1046.40,  236.95,    8.11,  234.30,    4.67,  471.25,   12.78,2132720788,  484.03,    987.43,    543.00,   1530.43
  109.85,  184.69,  398.36,  335.22,  508.21,  519.91,2134579129, 1028.13,  227.14,    6.73,  224.55,    3.32,  451.69,   10.05,2134579856,  461.74,    959.90,    529.96,   1489.87
  109.90,  185.89,  398.40,  336.05,  508.31,  521.94,2132488732, 1030.24,  221.40,    5.66,  219.54,    2.27,  440.94,    7.93,2132434900,  448.87,    949.25,    529.87,   1479.12
  109.95,  185.06,  398.35,  335.24,  508.30,  520.30,2132419407, 1028.60,  221.12,    6.37,  219.07,    2.98,  440.20,    9.35,2132482583,  449.54,    948.49,    529.65,   1478.14
  109.56,  183.74,  396.25,  333.22,  505.81,  516.96,2134820570, 1022.77,  224.30,    7.56,  223.09,    4.16,  447.39,   11.72,2134850671,  459.10,    953.20,    528.68,   1481.87
  109.77,  184.05,  397.57,  334.03,  507.34,  518.09,2132666240, 1025.43,  222.00,    6.50,  221.08,    3.14,  443.08,    9.64,2132692569,  452.72,    950.42,    527.73,   1478.15
  109.26,  183.84,  396.51,  333.49,  505.77,  517.33,2132565279, 1023.10,  219.45,    5.93,  219.17,    2.54,  438.63,    8.47,2132581710,  447.09,    944.40,    525.79,   1470.19
  109.51,  198.15,  395.52,  347.87,  505.03,  546.02,2134723800, 1051.05,  238.47,    6.20,  237.70,    2.83,  476.18,    9.03,2134675528,  485.20,    981.21,    555.05,   1536.25
  109.18,  217.44,  392.00,  366.27,  501.18,  583.71,2132539603, 1084.89,  265.24,    5.93,  263.79,    2.56,  529.03,    8.48,2132500825,  537.51,   1030.21,    592.19,   1622.40
  109.23,  215.05,  390.38,  363.09,  499.61,  578.14,2134686744, 1077.75,  268.50,    7.38,  267.44,    3.98,  535.94,   11.37,2134662153,  547.30,   1035.55,    589.51,   1625.05
  117.77,  232.87,  416.11,  388.99,  533.87,  621.86,2132492390, 1155.73,  312.81,   23.37,  310.72,   19.95,  623.53,   43.31,2132470034,  666.84,   1157.40,    665.17,   1822.57
  107.02,  215.75,  382.77,  361.31,  489.79,  577.06,2132552866, 1066.85,  275.40,    6.60,  272.08,    3.18,  547.48,    9.79,2132529831,  557.26,   1037.27,    586.85,   1624.11
  106.64,  215.47,  381.77,  360.60,  488.41,  576.07,2134523569, 1064.48,  270.21,    6.31,  267.97,    2.90,  538.18,    9.21,2134601458,  547.39,   1026.59,    585.28,   1611.87
  106.15,  213.90,  379.47,  358.31,  485.62,  572.21,2132486125, 1057.83,  269.05,    6.23,  265.96,    2.83,  535.01,    9.06,2132518169,  544.07,   1020.63,    581.27,   1601.90
  105.54,  213.15,  378.79,  357.47,  484.33,  570.62,2134651081, 1054.95,  269.50,    6.52,  265.44,    3.15,  534.93,    9.68,2134648859,  544.61,   1019.26,    580.30,   1599.56
  105.15,  211.90,  377.10,  355.81,  482.25,  567.71,2132590810, 1049.95,  272.16,    7.84,  269.63,    4.43,  541.79,   12.27,2132544093,  554.05,   1024.03,    579.97,   1604.01
  105.45,  212.94,  378.27,  357.15,  483.72,  570.08,2132489279, 1053.80,  270.16,    6.24,  267.80,    2.85,  537.96,    9.10,2132515454,  547.06,   1021.68,    579.18,   1600.86
  105.72,  212.96,  379.22,  357.28,  484.95,  570.24,2134610436, 1055.19,  265.47,    6.46,  264.36,    3.08,  529.83,    9.54,2134729766,  539.37,   1014.78,    579.78,   1594.56
  105.37,  212.76,  378.40,  357.16,  483.77,  569.91,2132530094, 1053.68,  263.72,    6.13,  261.89,    2.73,  525.62,    8.86,2132372069,  534.48,   1009.39,    578.77,   1588.16
  106.27,  214.22,  380.75,  359.06,  487.02,  573.28,2132812609, 1060.30,  266.41,    7.02,  265.27,    3.62,  531.68,   10.65,2132804040,  542.33,   1018.70,    583.93,   1602.63
  116.23,  231.92,  410.24,  385.92,  526.48,  617.85,2134829808, 1144.33,  310.93,   23.01,  309.61,   19.80,  620.54,   42.80,2134843871,  663.34,   1147.01,    660.65,   1807.67
  104.19,  212.64,  373.03,  355.33,  477.22,  567.97,2133026267, 1045.19,  282.56,    7.84,  279.98,    4.43,  562.53,   12.27,2132982572,  574.80,   1039.75,    580.24,   1619.99
  104.22,  212.82,  373.11,  355.00,  477.34,  567.82,2132488119, 1045.15,  272.35,    6.23,  270.61,    2.82,  542.95,    9.05,2132572710,  552.00,   1020.29,    576.87,   1597.16
  104.01,  211.71,  371.81,  353.06,  475.82,  564.77,2134654154, 1040.59,  267.72,    6.21,  266.55,    2.80,  534.27,    9.01,2134649323,  543.28,   1010.08,    573.78,   1583.87
  104.58,  212.44,  373.70,  354.34,  478.28,  566.78,2132482427, 1045.06,  269.03,    6.92,  267.62,    3.49,  536.65,   10.41,2132496736,  547.06,   1014.93,    577.19,   1592.12
  103.94,  211.39,  371.08,  352.59,  475.02,  563.98,2132579765, 1038.99,  268.32,    6.67,  264.99,    3.27,  533.32,    9.93,2132557126,  543.25,   1008.33,    573.91,   1582.24
  103.99,  211.67,  372.55,  353.74,  476.54,  565.40,2134679645, 1041.95,  266.23,    6.43,  263.70,    3.03,  529.94,    9.45,2134623699,  539.39,   1006.48,    574.86,   1581.34
  103.09,  183.51,  373.55,  325.57,  476.64,  509.08,2132342018,  985.72,  230.44,    7.32,  226.92,    3.93,  457.36,   11.25,2132343259,  468.61,    934.00,    520.32,   1454.33
  101.18,  143.77,  373.41,  285.41,  474.60,  429.17,2134616559,  903.77,  168.43,    5.66,  165.01,    2.26,  333.43,    7.92,2134645435,  341.35,    808.03,    437.09,   1245.13
  102.36,  145.59,  376.72,  288.44,  479.08,  434.04,2132451190,  913.12,  169.59,    6.03,  166.46,    2.64,  336.05,    8.66,2132419175,  344.72,    815.14,    442.70,   1257.84
  115.04,  162.88,  416.10,  318.05,  531.14,  480.93,2132544070, 1012.07,  204.60,   21.87,  200.14,   18.43,  404.74,   40.30,2132557650,  445.04,    935.88,    521.23,   1457.12
  102.86,  149.58,  378.07,  293.00,  480.92,  442.58,2134670500,  923.50,  183.53,    7.82,  179.76,    4.38,  363.29,   12.20,2134714372,  375.49,    844.21,    454.78,   1298.99
  101.73,  147.57,  374.63,  289.80,  476.36,  437.36,2132541015,  913.72,  175.53,    6.34,  171.70,    2.93,  347.23,    9.28,2132510262,  356.51,    823.59,    446.64,   1270.23
  102.57,  148.07,  376.42,  290.81,  479.00,  438.88,2132507940,  917.88,  175.95,    6.79,  172.19,    3.41,  348.14,   10.20,2132525399,  358.34,    827.14,    449.07,   1276.21
  102.16,  148.89,  375.36,  291.24,  477.52,  440.13,2134569245,  917.65,  172.47,    5.40,  169.15,    2.01,  341.63,    7.41,2134571390,  349.03,    819.15,    447.54,   1266.68
  102.31,  148.22,  375.60,  290.70,  477.90,  438.92,2132493674,  916.82,  170.96,    5.91,  167.37,    2.54,  338.33,    8.45,2132512855,  346.78,    816.23,    447.37,   1263.60
  102.63,  148.81,  377.04,  291.79,  479.67,  440.60,2134582756,  920.27,  171.65,    5.90,  168.17,    2.52,  339.82,    8.42,2134521621,  348.24,    819.49,    449.02,   1268.50
  102.94,  148.68,  377.82,  291.67,  480.76,  440.34,2132366652,  921.10,  171.27,    6.22,  168.38,    2.83,  339.65,    9.05,2132395643,  348.70,    820.41,    449.39,   1269.81
  102.07,  148.55,  375.89,  291.19,  477.95,  439.74,2134577774,  917.69,  174.68,    6.60,  171.21,    3.19,  345.89,    9.79,2134554015,  355.68,    823.84,    449.53,   1273.37
  102.11,  148.57,  375.72,  291.09,  477.83,  439.66,2132341678,  917.50,  172.84,    6.69,  169.58,    3.33,  342.43,   10.02,2132293408,  352.45,    820.26,    449.69,   1269.95
  113.91,  162.68,  411.68,  316.43,  525.59,  479.11,2132621609, 1004.71,  197.33,   19.49,  194.32,   16.29,  391.66,   35.78,2132838946,  427.44,    917.25,    514.89,   1432.14
  104.74,  154.29,  382.69,  298.79,  487.44,  453.08,2134857848,  940.52,  185.32,    7.58,  182.48,    4.16,  367.81,   11.75,2134759877,  379.55,    855.24,    464.83,   1320.07
  102.78,  150.37,  377.02,  293.02,  479.80,  443.40,2132462751,  923.19,  176.03,    5.93,  173.22,    2.53,  349.25,    8.46,2132417103,  357.71,    829.05,    451.85,   1280.90
  102.87,  149.92,  377.49,  293.08,  480.36,  443.00,2132384295,  923.36,  175.38,    6.70,  172.72,    3.32,  348.11,   10.01,2132372284,  358.12,    828.47,    453.01,   1281.48
  102.81,  149.64,  377.27,  292.51,  480.07,  442.15,2134530535,  922.23,  173.45,    5.88,  169.93,    2.47,  343.38,    8.35,2134536821,  351.73,    823.45,    450.50,   1273.95
  102.59,  149.41,  376.59,  292.08,  479.17,  441.49,2132387223,  920.66,  171.80,    5.99,  168.28,    2.60,  340.08,    8.59,2132386207,  348.67,    819.25,    450.07,   1269.32
  102.37,  148.89,  376.07,  291.42,  478.44,  440.31,2134504491,  918.75,  172.08,    6.30,  169.29,    2.88,  341.37,    9.18,2134479211,  350.55,    819.81,    449.49,   1269.30
  104.08,  183.30,  377.02,  326.70,  481.10,  510.00,2132365306,  991.09,  220.59,    6.47,  217.00,    3.07,  437.59,    9.54,2132338930,  447.13,    918.69,    519.53,   1438.22
  105.59,  231.56,  376.11,  375.10,  481.71,  606.66,2134439134, 1088.37,  285.61,    6.21,  282.93,    2.81,  568.54,    9.01,2134578378,  577.55,   1050.25,    615.68,   1665.92
  104.29,  227.55,  371.86,  370.14,  476.16,  597.69,2132643526, 1073.84,  287.08,    7.20,  285.29,    3.80,  572.37,   11.00,2132626127,  583.37,   1048.53,    608.69,   1657.22
  103.85,  227.64,  370.92,  369.55,  474.77,  597.20,2132497069, 1071.97,  282.46,    6.28,  281.78,    2.87,  564.24,    9.15,2132484067,  573.39,   1039.01,    606.35,   1645.36
  114.12,  244.18,  400.46,  395.78,  514.59,  639.96,2134667515, 1154.55,  336.94,   24.58,  334.66,   21.06,  671.60,   45.65,2134666580,  717.24,   1186.18,    685.60,   1871.79
  100.91,  225.36,  359.27,  363.55,  460.18,  588.92,2132516411, 1049.10,  292.59,    6.24,  290.57,    2.80,  583.16,    9.04,2132479377,  592.21,   1043.35,    597.96,   1641.31
  100.94,  224.45,  358.75,  362.28,  459.69,  586.73,2134516227, 1046.42,  285.28,    6.10,  283.50,    2.68,  568.78,    8.78,2134482464,  577.56,   1028.47,    595.51,   1623.98
   99.87,  223.90,  356.58,  360.65,  456.45,  584.55,2132441153, 1041.00,  287.12,    7.12,  284.17,    3.71,  571.29,   10.83,2132454775,  582.12,   1027.74,    595.39,   1623.13
