,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-10,13:11:42.432,   62.86,   84.88,  252.22,  188.51,,,,,  315.08,  273.39,1991079999,  588.47,   92.45,    4.09,   95.82,    7.17,,,,,  188.26,   11.26,1991239171,  199.52,    503.34,    284.65,    787.99
2024-03-10,13:11:43.432,   82.05,  104.13,  317.74,  230.36,,,,,  399.79,  334.49,2133236132,  734.29,  127.45,   20.30,  129.23,   23.32,,,,,  256.69,   43.63,2133170457,  300.31,    656.48,    378.12,   1034.60
2024-03-10,13:11:44.433,   63.75,   89.21,  254.72,  194.24,,,,,  318.47,  283.45,2134745105,  601.92,   97.85,    2.87,  101.30,    6.18,,,,,  199.15,    9.05,2134682091,  208.20,    517.62,    292.49,    810.11
2024-03-10,13:11:45.433,   61.90,   87.36,  247.07,  189.27,,,,,  308.97,  276.62,2132401890,  585.60,   92.94,    2.02,   96.53,    5.33,,,,,  189.46,    7.35,2132393507,  196.82,    498.44,    283.98,    782.41
2024-03-10,13:11:46.432,   62.76,   88.29,  249.90,  191.14,,,,,  312.66,  279.42,2132382259,  592.09,   93.81,    2.62,   97.52,    5.93,,,,,  191.33,    8.55,2132365199,  199.88,    503.99,    287.98,    791.97
2024-03-10,13:11:47.433,   60.69,   86.63,  242.39,  186.71,,,,,  303.08,  273.34,2134509048,  576.42,   93.12,    2.36,   96.51,    5.65,,,,,  189.63,    8.00,2134504136,  197.63,    492.70,    281.34,    774.05
2024-03-10,13:11:48.433,   60.53,   86.68,  241.47,  186.30,,,,,  302.00,  272.97,2132356599,  574.98,   91.16,    1.73,   94.53,    5.03,,,,,  185.69,    6.76,2132383039,  192.45,    487.69,    279.73,    767.42
2024-03-10,13:11:49.434,   60.64,   86.67,  242.03,  186.30,,,,,  302.67,  272.97,2134435128,  575.65,   89.59,    1.49,   93.23,    4.79,,,,,  182.82,    6.28,2134407607,  189.11,    485.50,    279.26,    764.76
2024-03-10,13:11:50.433,   60.15,   86.67,  239.35,  185.32,,,,,  299.50,  271.99,2132399206,  571.49,   89.69,    2.02,   93.46,    5.31,,,,,  183.15,    7.33,2132395025,  190.48,    482.65,    279.33,    761.98
2024-03-10,13:11:51.434,   59.19,   85.17,  235.85,  182.45,,,,,  295.04,  267.62,2134464974,  562.66,   88.86,    1.64,   92.06,    4.96,,,,,  180.92,    6.60,2134513409,  187.52,    475.96,    274.22,    750.18
2024-03-10,13:11:52.434,   59.54,   86.19,  237.63,  184.16,,,,,  297.17,  270.35,2132365593,  567.52,   89.31,    1.82,   92.37,    5.10,,,,,  181.68,    6.92,2132287486,  188.60,    478.85,    277.27,    756.12
2024-03-10,13:11:53.434,   76.48,  102.17,  296.29,  219.71,,,,,  372.77,  321.89,2134627978,  694.66,  121.81,   17.33,  125.16,   20.72,,,,,  246.96,   38.05,2134666162,  285.02,    619.74,    359.94,    979.68
2024-03-10,13:11:54.434,   59.60,   86.51,  237.30,  184.29,,,,,  296.90,  270.80,2132471731,  567.70,   98.98,    3.43,  102.23,    6.71,,,,,  201.21,   10.14,2132412186,  211.36,    498.11,    280.95,    779.06
2024-03-10,13:11:55.435,   56.62,   83.95,  226.49,  177.69,,,,,  283.12,  261.63,2134333909,  544.75,   91.13,    1.43,   94.74,    4.73,,,,,  185.87,    6.16,2134349595,  192.02,    468.98,    267.79,    736.77
2024-03-10,13:11:56.434,   56.63,   83.80,  226.83,  177.83,,,,,  283.46,  261.63,2132284753,  545.09,   90.11,    1.37,   93.31,    4.65,,,,,  183.42,    6.02,2132309679,  189.44,    466.88,    267.65,    734.54
2024-03-10,13:11:57.435,   56.53,   83.33,  226.04,  176.79,,,,,  282.57,  260.12,2134383956,  542.70,   88.73,    1.37,   92.11,    4.68,,,,,  180.84,    6.05,2134402944,  186.89,    463.41,    266.17,    729.58
2024-03-10,13:11:58.435,   56.63,   83.49,  226.70,  177.28,,,,,  283.33,  260.77,2132310400,  544.09,   89.97,    1.79,   93.07,    5.07,,,,,  183.04,    6.86,2132320050,  189.90,    466.36,    267.63,    734.00
2024-03-10,13:11:59.434,   55.64,   82.71,  223.10,  174.88,,,,,  278.74,  257.59,2132287047,  536.34,   87.39,    1.27,   90.65,    4.58,,,,,  178.05,    5.84,2132293399,  183.89,    456.79,    263.44,    720.23
2024-03-10,13:12:00.434,   55.97,   82.83,  224.12,  175.49,,,,,  280.09,  258.32,2134531623,  538.41,   87.57,    1.43,   91.11,    4.74,,,,,  178.68,    6.17,2134509511,  184.86,    458.77,    264.49,    723.27
2024-03-10,13:12:01.434,   55.34,   82.08,  221.96,  173.87,,,,,  277.30,  255.95,2132309654,  533.25,   86.14,    1.20,   90.04,    4.49,,,,,  176.18,    5.69,2132411111,  181.87,    453.48,    261.64,    715.12
2024-03-10,13:12:02.434,   56.19,   83.08,  225.67,  176.17,,,,,  281.86,  259.25,2134500311,  541.11,   87.35,    1.34,   91.29,    4.64,,,,,  178.64,    5.98,2134373907,  184.62,    460.50,    265.23,    725.73
2024-03-10,13:12:03.435,   66.91,   92.06,  260.58,  196.79,,,,,  327.49,  288.86,2132470164,  616.35,  113.86,   15.73,  116.15,   18.90,,,,,  230.01,   34.62,2132837604,  264.63,    557.50,    323.48,    880.98
2024-03-10,13:12:04.434,   61.06,   87.66,  242.33,  186.46,,,,,  303.39,  274.12,2133217685,  577.51,  103.85,    6.66,  106.80,    9.88,,,,,  210.65,   16.54,2132827027,  227.19,    514.04,    290.66,    804.70
2024-03-10,13:12:05.435,   55.55,   82.61,  222.70,  174.57,,,,,  278.25,  257.18,2134457610,  535.43,   91.87,    1.81,   95.40,    5.09,,,,,  187.27,    6.90,2134507764,  194.16,    465.52,    264.07,    729.59
2024-03-10,13:12:06.435,   55.31,   82.57,  222.38,  174.48,,,,,  277.69,  257.06,2132239841,  534.74,   89.81,    1.28,   93.37,    4.57,,,,,  183.18,    5.85,2132236900,  189.03,    460.87,    262.90,    723.77
2024-03-10,13:12:07.435,   55.39,   81.79,  221.69,  173.26,,,,,  277.08,  255.05,2134432241,  532.13,   89.48,    2.01,   93.01,    5.31,,,,,  182.49,    7.32,2134400031,  189.81,    459.56,    262.38,    721.94
2024-03-10,13:12:08.435,   55.52,   82.57,  222.71,  174.49,,,,,  278.23,  257.06,2132215596,  535.29,   88.39,    1.43,   92.14,    4.74,,,,,  180.54,    6.17,2132226623,  186.71,    458.77,    263.24,    722.00
2024-03-10,13:12:09.436,   54.90,   81.81,  220.80,  172.82,,,,,  275.70,  254.63,2134365076,  530.32,   87.90,    1.61,   91.24,    4.91,,,,,  179.14,    6.52,2134376635,  185.67,    454.84,    261.15,    715.99
2024-03-10,13:12:10.435,   54.75,   81.93,  220.13,  172.86,,,,,  274.88,  254.80,2132257302,  529.68,   87.12,    1.23,   90.46,    4.52,,,,,  177.58,    5.75,2132232852,  183.33,    452.46,    260.55,    713.01
2024-03-10,13:12:11.436,   54.70,   81.59,  219.41,  172.01,,,,,  274.11,  253.60,2134385126,  527.71,   85.99,    1.28,   89.54,    4.59,,,,,  175.53,    5.87,2134417832,  181.40,    449.64,    259.47,    709.11
2024-03-10,13:12:12.436,   55.45,   82.33,  223.20,  174.36,,,,,  278.65,  256.70,2132235668,  535.34,   86.16,    1.28,   89.70,    4.56,,,,,  175.86,    5.84,2132208671,  181.70,    454.51,    262.54,    717.05
2024-03-10,13:12:13.436,   54.56,   81.47,  220.27,  172.36,,,,,  274.83,  253.83,2134403755,  528.66,   84.78,    1.33,   88.50,    4.62,,,,,  173.28,    5.95,2134396485,  179.23,    448.10,    259.78,    707.88
2024-03-10,13:12:14.436,   67.90,   94.03,  265.39,  200.82,,,,,  333.29,  294.85,2132439002,  628.14,  129.44,   20.79,  130.29,   23.75,,,,,  259.73,   44.54,2132547824,  304.26,    593.01,    339.39,    932.40
2024-03-10,13:12:15.437,   55.18,   81.79,  221.67,  173.51,,,,,  276.86,  255.30,2134741853,  532.16,   96.74,    3.46,   99.79,    6.74,,,,,  196.53,   10.19,2134646909,  206.73,    473.39,    265.49,    738.88
2024-03-10,13:12:16.437,   54.73,   82.19,  220.31,  173.33,,,,,  275.04,  255.52,2132336396,  530.56,   91.81,    1.49,   95.19,    4.78,,,,,  187.00,    6.26,2132367259,  193.26,    462.04,    261.79,    723.82
2024-03-10,13:12:17.437,   54.17,   81.45,  218.50,  171.80,,,,,  272.66,  253.25,2134397774,  525.92,   89.30,    1.39,   92.83,    4.70,,,,,  182.13,    6.10,2134373114,  188.23,    454.80,    259.35,    714.15
2024-03-10,13:12:18.437,   54.63,   81.91,  219.98,  172.79,,,,,  274.61,  254.70,2132271422,  529.31,   89.04,    1.58,   92.59,    4.87,,,,,  181.63,    6.46,2132284440,  188.09,    456.24,    261.16,    717.40
2024-03-10,13:12:19.438,   54.31,   81.02,  219.04,  171.55,,,,,  273.35,  252.56,2134538750,  525.91,   87.55,    1.52,   90.77,    4.81,,,,,  178.33,    6.33,2134550680,  184.66,    451.67,    258.89,    710.57
2024-03-10,13:12:20.437,   54.15,   81.28,  218.52,  171.63,,,,,  272.67,  252.91,2132364544,  525.58,   88.68,    2.09,   92.00,    5.37,,,,,  180.68,    7.46,2132336607,  188.14,    453.35,    260.38,    713.73
2024-03-10,13:12:21.437,   53.43,   80.34,  216.15,  169.89,,,,,  269.58,  250.24,2132301957,  519.82,   86.32,    1.22,   89.48,    4.51,,,,,  175.80,    5.73,2132280596,  181.53,    445.39,    255.97,    701.35
2024-03-10,13:12:22.437,   54.30,   81.22,  219.16,  171.76,,,,,  273.45,  252.98,2134327133,  526.43,   86.02,    1.16,   89.25,    4.45,,,,,  175.27,    5.61,2134331083,  180.87,    448.72,    258.58,    707.30
