,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-01,22:11:37.073,  137.59,  366.30,  519.01,  558.34,,,,,  656.59,  924.65,    105882, 1581.24,  387.50,    6.20,  392.35,    9.56,,,,,  779.85,   15.76,     53174,  795.62,   1436.45,    940.41,   2376.86
2023-11-01,22:11:38.073,  151.80,  324.04,  571.09,  530.89,,,,,  722.88,  854.93,    106012, 1577.82,  336.01,    1.21,  341.90,    4.54,,,,,  677.91,    5.75,     52938,  683.66,   1400.80,    860.68,   2261.48
2023-11-01,22:11:39.073,  150.39,  329.84,  565.87,  535.29,,,,,  716.27,  865.13,    105948, 1581.40,  311.78,    0.94,  317.81,    4.31,,,,,  629.60,    5.25,     52866,  634.85,   1345.86,    870.38,   2216.25
2023-11-01,22:11:40.072,  149.10,  332.66,  560.93,  537.11,,,,,  710.02,  869.77,    105837, 1579.79,  297.92,    0.74,  301.91,    4.09,,,,,  599.83,    4.84,     52744,  604.67,   1309.85,    874.61,   2184.46
2023-11-01,22:11:41.072,  148.67,  334.43,  557.83,  538.42,,,,,  706.50,  872.85,    105873, 1579.35,  291.45,    0.78,  294.86,    4.13,,,,,  586.30,    4.91,     52730,  591.21,   1292.81,    877.76,   2170.56
2023-11-01,22:11:42.073,  147.56,  337.72,  554.87,  541.25,,,,,  702.43,  878.97,    105820, 1581.40,  290.48,    1.09,  292.05,    4.45,,,,,  582.53,    5.54,     52790,  588.06,   1284.96,    884.51,   2169.47
2023-11-01,22:11:43.073,  107.71,  385.47,  399.07,  539.74,,,,,  506.78,  925.20,    105341, 1431.99,  302.65,    5.89,  303.10,    9.27,,,,,  605.75,   15.16,     52776,  620.92,   1112.54,    940.37,   2052.90
2023-11-01,22:11:44.073,  159.61,  297.67,  585.23,  508.01,,,,,  744.84,  805.67,    105917, 1550.51,  393.12,    7.49,  399.03,   10.88,,,,,  792.14,   18.37,     53197,  810.52,   1536.98,    824.05,   2361.03
2023-11-01,22:11:45.073,  153.21,  317.91,  568.81,  524.26,,,,,  722.02,  842.16,    105831, 1564.18,  343.23,    1.08,  346.93,    4.43,,,,,  690.16,    5.51,     52941,  695.67,   1412.18,    847.67,   2259.85
2023-11-01,22:11:46.073,  152.09,  321.61,  564.85,  527.10,,,,,  716.94,  848.71,    105820, 1565.65,  318.68,    0.77,  321.79,    4.13,,,,,  640.48,    4.90,     52797,  645.38,   1357.41,    853.61,   2211.03
2023-11-01,22:11:47.073,  151.22,  323.88,  563.12,  528.96,,,,,  714.34,  852.83,    105886, 1567.18,  310.43,    0.92,  310.71,    4.28,,,,,  621.14,    5.20,     52808,  626.34,   1335.48,    858.03,   2193.51
2023-11-01,22:11:48.073,  150.60,  324.65,  560.72,  529.11,,,,,  711.33,  853.76,    105642, 1565.08,  306.42,    0.98,  306.80,    4.34,,,,,  613.22,    5.33,     52757,  618.55,   1324.55,    859.08,   2183.63
2023-11-01,22:11:49.073,  150.30,  325.77,  558.86,  529.78,,,,,  709.16,  855.55,    105749, 1564.71,  299.03,    0.90,  297.75,    4.25,,,,,  596.77,    5.14,     52724,  601.92,   1305.93,    860.70,   2166.63
2023-11-01,22:11:50.072,  149.90,  327.65,  557.34,  531.52,,,,,  707.24,  859.17,    105804, 1566.41,  291.76,    0.65,  291.33,    4.01,,,,,  583.09,    4.66,     52763,  587.75,   1290.33,    863.83,   2154.16
2023-11-01,22:11:51.072,  149.34,  326.70,  555.99,  530.27,,,,,  705.33,  856.97,    105653, 1562.30,  284.01,    0.76,  282.90,    4.10,,,,,  566.91,    4.86,     52670,  571.77,   1272.24,    861.83,   2134.07
2023-11-01,22:11:52.073,  148.88,  328.87,  554.48,  532.26,,,,,  703.36,  861.13,    105765, 1564.49,  282.73,    0.61,  281.80,    3.96,,,,,  564.53,    4.57,     52747,  569.11,   1267.89,    865.70,   2133.59
2023-11-01,22:11:53.073,   70.56,  440.09,  252.01,  550.68,,,,,  322.57,  990.77,    104953, 1313.34,  298.55,    1.54,  297.53,    4.86,,,,,  596.08,    6.41,     52722,  602.49,    918.65,    997.17,   1915.82
2023-11-01,22:11:54.073,  123.57,  346.21,  443.08,  513.06,,,,,  566.64,  859.28,    105495, 1425.92,  362.45,   10.02,  361.54,   13.20,,,,,  723.99,   23.22,     53006,  747.21,   1290.63,    882.50,   2173.13
2023-11-01,22:11:55.073,  153.57,  315.72,  566.85,  521.80,,,,,  720.42,  837.51,    105711, 1557.93,  369.05,    1.41,  373.51,    4.76,,,,,  742.56,    6.17,     53057,  748.73,   1462.99,    843.68,   2306.67
2023-11-01,22:11:56.074,  152.32,  317.59,  564.36,  523.40,,,,,  716.68,  841.00,    105849, 1557.68,  335.57,    0.67,  337.34,    4.01,,,,,  672.90,    4.68,     52904,  677.58,   1389.58,    845.68,   2235.26
2023-11-01,22:11:57.073,  151.85,  318.45,  562.09,  523.73,,,,,  713.94,  842.17,    105710, 1556.11,  315.80,    0.77,  319.49,    4.13,,,,,  635.30,    4.90,     52780,  640.20,   1349.24,    847.07,   2196.31
2023-11-01,22:11:58.073,  151.44,  319.86,  560.47,  524.68,,,,,  711.90,  844.55,    105748, 1556.45,  305.65,    0.74,  311.62,    4.07,,,,,  617.27,    4.82,     52799,  622.08,   1329.17,    849.36,   2178.54
2023-11-01,22:11:59.074,  150.67,  320.48,  559.04,  525.01,,,,,  709.71,  845.49,    105698, 1555.20,  308.89,    1.08,  309.26,    4.40,,,,,  618.16,    5.48,     52780,  623.63,   1327.87,    850.96,   2178.83
2023-11-01,22:12:00.074,  150.55,  321.87,  558.17,  526.29,,,,,  708.73,  848.17,    105791, 1556.89,  302.64,    0.63,  301.26,    3.98,,,,,  603.90,    4.61,     52835,  608.51,   1312.62,    852.78,   2165.40
2023-11-01,22:12:01.074,  150.00,  321.48,  556.90,  525.62,,,,,  706.90,  847.10,    105695, 1554.00,  294.76,    0.72,  294.13,    4.06,,,,,  588.88,    4.78,     52741,  593.66,   1295.79,    851.88,   2147.67
2023-11-01,22:12:02.074,  149.82,  322.37,  555.38,  526.27,,,,,  705.20,  848.64,    105622, 1553.83,  290.73,    0.60,  292.13,    3.93,,,,,  582.86,    4.53,     52724,  587.39,   1288.06,    853.16,   2141.22
2023-11-01,22:12:03.075,  149.60,  322.77,  555.27,  526.79,,,,,  704.86,  849.56,    105745, 1554.42,  284.21,    0.75,  290.05,    4.07,,,,,  574.26,    4.82,     52753,  579.08,   1279.12,    854.38,   2133.50
2023-11-01,22:12:04.075,  150.65,  318.88,  557.34,  523.31,,,,,  707.99,  842.18,    105711, 1550.17,  292.56,    6.56,  298.49,    9.91,,,,,  591.05,   16.48,     52731,  607.52,   1299.03,    858.66,   2157.69
2023-11-01,22:12:05.075,  153.94,  307.48,  566.59,  514.06,,,,,  720.53,  821.54,    105819, 1542.08,  412.98,   14.70,  417.24,   18.03,,,,,  830.22,   32.73,     53179,  862.95,   1550.75,    854.27,   2405.02
2023-11-01,22:12:06.075,  150.67,  320.33,  556.72,  524.87,,,,,  707.39,  845.20,    105708, 1552.59,  343.85,    1.06,  346.91,    4.40,,,,,  690.76,    5.46,     52927,  696.22,   1398.15,    850.66,   2248.81
2023-11-01,22:12:07.075,  149.83,  320.21,  555.77,  524.65,,,,,  705.60,  844.86,    105617, 1550.46,  319.31,    0.74,  318.28,    4.09,,,,,  637.59,    4.83,     52809,  642.41,   1343.19,    849.68,   2192.87
2023-11-01,22:12:08.075,  149.92,  322.21,  554.69,  526.45,,,,,  704.61,  848.67,    105690, 1553.28,  304.48,    0.69,  304.00,    4.04,,,,,  608.48,    4.73,     52814,  613.22,   1313.09,    853.40,   2166.49
2023-11-01,22:12:09.075,  149.27,  322.17,  553.02,  525.87,,,,,  702.29,  848.04,    105638, 1550.32,  292.45,    0.71,  294.78,    4.05,,,,,  587.22,    4.76,     52719,  591.98,   1289.51,    852.79,   2142.30
2023-11-01,22:12:10.075,  148.69,  322.57,  551.98,  525.91,,,,,  700.67,  848.48,    105646, 1549.14,  292.08,    1.03,  297.22,    4.38,,,,,  589.30,    5.41,     52744,  594.71,   1289.97,    853.89,   2143.86
2023-11-01,22:12:11.076,   92.34,  406.61,  329.91,  543.28,,,,,  422.25,  949.89,    105241, 1372.14,  304.45,    1.42,  305.48,    4.74,,,,,  609.92,    6.16,     52839,  616.08,   1032.17,    956.05,   1988.22
2023-11-01,22:12:12.076,   74.60,  430.44,  262.38,  546.93,,,,,  336.98,  977.37,    104957, 1314.34,  295.51,    0.61,  298.02,    3.94,,,,,  593.53,    4.55,     52721,  598.08,    930.51,    981.91,   1912.42
2023-11-01,22:12:13.076,   75.19,  430.58,  264.76,  547.94,,,,,  339.96,  978.51,    105043, 1318.47,  288.31,    0.58,  289.45,    3.94,,,,,  577.76,    4.53,     52779,  582.29,    917.72,    983.04,   1900.76
2023-11-01,22:12:14.076,   77.63,  429.35,  274.96,  550.32,,,,,  352.58,  979.67,    104945, 1332.25,  284.46,    0.77,  284.10,    4.10,,,,,  568.56,    4.87,     52717,  573.43,    921.15,    984.54,   1905.68
