,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-01,21:15:05.926,  147.04,  325.23,  538.46,  523.23,,,,,  685.51,  848.46,2061517769, 1533.97,  323.63,    5.42,  327.40,    8.64,,,,,  651.03,   14.06,2061748261,  665.09,   1336.54,    862.52,   2199.06
2023-11-01,21:15:06.927,  155.50,  320.04,  562.02,  525.67,,,,,  717.52,  845.72,2132028197, 1563.23,  335.50,   17.65,  345.00,   21.05,,,,,  680.50,   38.71,2132155441,  719.21,   1398.02,    884.42,   2282.44
2023-11-01,21:15:07.927,  151.14,  337.29,  546.69,  538.46,,,,,  697.83,  875.75,2133608208, 1573.58,  314.26,    3.26,  326.96,    6.62,,,,,  641.22,    9.88,2133287214,  651.10,   1339.05,    885.63,   2224.68
2023-11-01,21:15:08.927,  150.23,  337.64,  541.20,  536.90,,,,,  691.43,  874.54,2132667460, 1565.97,  282.10,    1.87,  287.21,    5.20,,,,,  569.32,    7.07,2132679332,  576.39,   1260.75,    881.61,   2142.36
2023-11-01,21:15:09.927,  149.24,  337.69,  537.29,  536.21,,,,,  686.53,  873.89,2134811325, 1560.42,  261.81,    0.83,  260.17,    4.15,,,,,  521.97,    4.99,2134714051,  526.96,   1208.50,    878.88,   2087.38
2023-11-01,21:15:10.927,  148.85,  337.22,  533.24,  535.07,,,,,  682.09,  872.29,2132577948, 1554.38,  253.13,    1.26,  248.95,    4.59,,,,,  502.08,    5.85,2132661950,  507.93,   1184.17,    878.14,   2062.32
2023-11-01,21:15:11.927,  148.53,  336.92,  530.08,  534.08,,,,,  678.61,  871.00,2132632738, 1549.62,  252.22,    0.95,  250.64,    4.30,,,,,  502.86,    5.26,2132608530,  508.12,   1181.47,    876.26,   2057.73
2023-11-01,21:15:12.928,  148.09,  336.34,  528.20,  533.01,,,,,  676.28,  869.35,2134752218, 1545.64,  244.61,    0.88,  245.09,    4.21,,,,,  489.70,    5.09,2134735749,  494.79,   1165.99,    874.44,   2040.43
2023-11-01,21:15:13.928,  147.40,  334.91,  525.20,  530.85,,,,,  672.60,  865.76,2132582240, 1538.35,  237.20,    0.83,  234.97,    4.17,,,,,  472.17,    5.00,2132607527,  477.17,   1144.76,    870.76,   2015.53
2023-11-01,21:15:14.928,  147.38,  332.88,  523.33,  528.63,,,,,  670.70,  861.51,2132615025, 1532.22,  242.29,    1.46,  246.78,    4.76,,,,,  489.06,    6.22,2132645036,  495.28,   1159.77,    867.73,   2027.50
2023-11-01,21:15:15.928,  146.56,  333.34,  521.49,  528.67,,,,,  668.05,  862.01,2134788131, 1530.06,  232.54,    0.71,  239.87,    4.06,,,,,  472.41,    4.77,2134723596,  477.17,   1140.45,    866.78,   2007.23
