ndpi_stat,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,95,0,95,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,297307,297498,297498,297498,0,297498,0,0,W,0,1372158,0,1372158,0,0,0,0
ndpi_stat,2,3,5,148807,148807,148807,148807,0,148807,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,148811,148811,148811,148811,0,148811,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,297713,297713,297713,297713,0,297713,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,297126,297770,297126,297770,297770,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1756519,1756519,2054109,2054109,0,2054109,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,878266,878266,1027122,1027122,0,1027122,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,878269,878269,1027103,1027103,0,1027103,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1756524,1756531,2054308,2054307,0,2054307,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1752842,1756731,2050013,2054546,2054546,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1755973,1755980,3810178,3810178,0,3810178,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,878023,878025,1905173,1905173,0,1905173,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,878027,878027,1905157,1905157,0,1905157,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1755864,1755873,3810427,3810427,0,3810427,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1752126,1755873,3802208,3810488,3810488,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1759186,1759192,5569498,5569498,0,5569498,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,879620,879620,2784825,2784825,0,2784825,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,879614,879611,2784804,2784801,0,2784804,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1759240,1759243,5569731,5569731,0,5569731,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1755465,1759251,5557727,5569793,5569793,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1758153,1758144,7327755,7327746,0,7327746,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,879095,879095,3663948,3663945,0,3663945,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,879082,879085,3663923,3663922,0,3663922,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1758150,1758149,7327945,7327942,0,7327945,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1755209,1758199,7312970,7328026,7328026,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1758996,1758994,9086843,9086841,0,9086843,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,879523,879524,4543496,4543496,0,4543496,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,879529,879529,4543475,4543475,0,4543475,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1759008,1759011,9087037,9087037,0,9087037,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1755692,1759006,9068717,9087087,9087087,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1759865,1759860,10846809,10846804,0,10846804,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,879982,879981,5423507,5423506,0,5423507,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,879989,879989,5423482,5423482,0,5423482,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1759971,1759973,10847063,10847063,0,10847063,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1756658,1760001,10825429,10847143,10847147,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1774574,1774573,12621537,12621536,0,12621536,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,887327,887327,6310861,6310861,0,6310861,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,887343,887343,6310849,6310849,0,6310849,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1774723,1774722,12621870,12621869,0,12621870,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1771366,1774723,12596853,12621927,12621927,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1783308,1783308,14404990,14404990,0,14404990,0,0,W,0,0,0,1372158,0,0,0,0
ndpi_stat,2,3,5,891674,891674,7202575,7202575,0,7202575,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,891643,891637,7202551,7202545,0,7202551,0,0,W,0,0,0,0,0,0,0,0
router,4,2,7,1783278,1783279,14405217,14405217,0,14405217,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,1779767,1783275,14376667,14405258,14405258,0,0,0,W,0,0,0,0,0,0,0,0
