,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,16:13:24.572,   19.69,  463.17,   80.97,  498.89,,,,,  100.66,  962.06,    104971, 1062.72,  152.60,   13.52,  146.31,   10.18,,,,,  298.91,   23.70,     52563,  322.61,    399.56,    985.76,   1385.32
2023-10-29,16:13:25.572,   29.26,  445.83,  109.19,  490.13,,,,,  138.45,  935.96,    104930, 1074.40,  175.86,   26.57,  176.17,   23.26,,,,,  352.03,   49.82,     52539,  401.85,    490.48,    985.78,   1476.26
2023-10-29,16:13:26.572,    5.56,  445.44,   26.07,  457.14,,,,,   31.63,  902.58,    104939,  934.21,   94.80,    5.91,   90.45,    2.52,,,,,  185.25,    8.43,     52493,  193.68,    216.88,    911.01,   1127.90
2023-10-29,16:13:27.572,    5.25,  442.94,   25.45,  454.97,,,,,   30.70,  897.91,    104832,  928.61,   75.30,    4.90,   65.23,    1.52,,,,,  140.53,    6.42,     52443,  146.95,    171.23,    904.34,   1075.56
2023-10-29,16:13:28.573,    4.56,  437.97,   22.62,  448.22,,,,,   27.17,  886.19,    104920,  913.36,   69.87,    4.91,   66.43,    1.51,,,,,  136.31,    6.43,     52477,  142.73,    163.48,    892.61,   1056.10
2023-10-29,16:13:29.572,    5.39,  432.35,   25.17,  443.28,,,,,   30.56,  875.63,    104832,  906.20,   78.75,    6.03,   71.43,    2.64,,,,,  150.18,    8.67,     52434,  158.85,    180.74,    884.31,   1065.05
2023-10-29,16:13:30.573,    4.17,  430.50,   20.87,  439.31,,,,,   25.03,  869.81,    104922,  894.85,   79.88,    4.99,   68.89,    1.60,,,,,  148.76,    6.59,     52481,  155.35,    173.80,    876.40,   1050.20
2023-10-29,16:13:31.572,    4.85,  428.27,   23.91,  438.53,,,,,   28.76,  866.80,    104823,  895.56,   75.02,    5.08,   69.17,    1.70,,,,,  144.19,    6.79,     52428,  150.98,    172.95,    873.59,   1046.54
2023-10-29,16:13:32.573,    3.97,  425.51,   20.30,  434.44,,,,,   24.27,  859.95,    104928,  884.22,   71.41,    4.67,   63.71,    1.28,,,,,  135.12,    5.95,     52486,  141.08,    159.39,    865.90,   1025.29
2023-10-29,16:13:33.573,    4.57,  422.90,   22.62,  432.78,,,,,   27.19,  855.69,    104826,  882.87,   71.06,    4.85,   61.10,    1.46,,,,,  132.16,    6.31,     52421,  138.47,    159.35,    862.00,   1021.35
2023-10-29,16:13:34.573,    4.20,  421.58,   21.10,  430.82,,,,,   25.29,  852.39,    104922,  877.69,   68.33,    4.57,   58.99,    1.18,,,,,  127.32,    5.75,     52481,  133.07,    152.62,    858.14,   1010.76
2023-10-29,16:13:35.573,   30.03,  411.74,  114.41,  457.03,,,,,  144.44,  868.77,    104953, 1013.21,  125.28,   13.24,  119.42,    9.85,,,,,  244.70,   23.10,     52496,  267.80,    389.14,    891.87,   1281.01
2023-10-29,16:13:36.574,    5.55,  400.51,   25.21,  412.37,,,,,   30.75,  812.88,    104949,  843.63,  115.87,    6.54,  106.45,    3.16,,,,,  222.32,    9.70,     52542,  232.02,    253.07,    822.58,   1075.65
2023-10-29,16:13:37.574,    4.40,  397.37,   21.97,  408.48,,,,,   26.36,  805.85,    104820,  832.21,   93.86,    5.29,   78.89,    1.92,,,,,  172.76,    7.21,     52455,  179.97,    199.12,    813.06,   1012.18
2023-10-29,16:13:38.574,    3.84,  394.00,   19.69,  404.36,,,,,   23.52,  798.36,    104919,  821.89,   83.64,    4.86,   68.15,    1.46,,,,,  151.79,    6.32,     52499,  158.11,    175.31,    804.68,    979.99
2023-10-29,16:13:39.574,    3.72,  391.92,   19.61,  402.51,,,,,   23.33,  794.42,    104830,  817.75,   79.64,    4.76,   64.12,    1.39,,,,,  143.76,    6.14,     52437,  149.90,    167.09,    800.57,    967.66
2023-10-29,16:13:40.575,    3.54,  386.48,   18.59,  396.36,,,,,   22.13,  782.84,    104911,  804.97,   73.30,    5.49,   63.79,    2.12,,,,,  137.08,    7.61,     52481,  144.69,    159.21,    790.45,    949.66
2023-10-29,16:13:41.574,    3.84,  385.33,   20.08,  395.95,,,,,   23.92,  781.27,    104816,  805.19,   74.97,    4.79,   62.49,    1.43,,,,,  137.46,    6.22,     52438,  143.68,    161.38,    787.50,    948.87
2023-10-29,16:13:42.575,    3.20,  382.22,   17.24,  391.57,,,,,   20.44,  773.79,    104924,  794.23,   71.40,    5.04,   61.65,    1.63,,,,,  133.05,    6.67,     52488,  139.72,    153.49,    780.46,    933.95
2023-10-29,16:13:43.574,    3.47,  381.57,   18.43,  391.33,,,,,   21.89,  772.91,    104822,  794.80,   71.53,    4.61,   61.83,    1.22,,,,,  133.36,    5.83,     52435,  139.19,    155.25,    778.74,    933.99
