Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9445045218,2609768,1822380,98501802,8278676,140,411894(Total)
0,637255584,1472814,30016,1348424,4759580,14,401086(Miss)
0,8807789634,1136954,1792364,97153378,3519096,126,10808(Hit)
1,86670934,127778,4761106,10414376,0,27846,165844(Total)
1,89348644,0,9520,617624,0,27762,163324(Miss)
1,0,127778,4751586,9796752,0,84,2520(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11490710,2681392,2606674,98629314,8252104,0,422618(Total)
0,13636,1377796,29148,1449644,4777724,126,405692(Miss)
0,11477074,1303596,2577526,97179670,3474380,0,16926(Hit)
1,10717000,126210,4910948,10384248,0,27972,166390(Total)
1,6473180,0,2912,25004,0,27650,162218(Miss)
1,4243820,126210,4908036,10359244,0,322,4172(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11579862,2762536,1830752,100276232,8197140,0,428344(Total)
0,7154,1303218,21602,1440964,4712218,140,407862(Miss)
0,11572708,1459318,1809150,98835268,3484922,0,20482(Hit)
1,10728452,125538,4847612,10579870,0,28000,166488(Total)
1,6190856,0,252,8120,0,27706,163142(Miss)
1,4537596,125538,4847360,10571750,0,294,3346(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11537470,2865632,2680874,101744874,8257998,0,442792(Total)
0,7000,1253098,64694,1430646,4712834,140,419356(Miss)
0,11530470,1612534,2616180,100314228,3545164,0,23436(Hit)
1,10664640,126434,5714786,10987508,0,28196,166558(Total)
1,6043492,0,322,6510,0,27622,162848(Miss)
1,4621148,126434,5714464,10980998,0,574,3710(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11467554,3044440,4075330,102164832,8240848,0,449274(Total)
0,6496,1220912,20062,1610588,4686220,140,433356(Miss)
0,11461058,1823528,4055268,100554244,3554628,0,15918(Hit)
1,10606624,124348,6319068,11163684,0,28042,165480(Total)
1,5952562,0,14462,31178,0,27692,164836(Miss)
1,4654062,124348,6304606,11132506,0,350,644(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11476500,2950430,2968602,101464860,8220968,0,437962(Total)
0,10430,1187200,94290,1529136,4643058,112,433496(Miss)
0,11466070,1763230,2874312,99935724,3577910,0,4466(Hit)
1,10579744,119980,8190714,11233586,0,27818,164122(Total)
1,6011810,0,182,248024,0,27762,164234(Miss)
1,4567934,119980,8190532,10985562,0,56,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11529938,3124674,3383114,103612852,8219036,0,445550(Total)
0,3682,1157296,88130,1551046,4615044,140,383446(Miss)
0,11526256,1967378,3294984,102061806,3603992,0,62104(Hit)
1,10610306,125342,5658688,10694264,0,27958,163422(Total)
1,6329708,0,70,108276,0,27818,163758(Miss)
1,4280598,125342,5658618,10585988,0,140,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11370646,2340842,3776220,95394474,8130052,140,517636(Total)
0,2506,1155462,173796,1509256,4654006,140,521696(Miss)
0,11368140,1185380,3602424,93885218,3476046,0,0(Hit)
1,10615864,126448,11354448,15294398,0,27482,163184(Total)
1,6273750,0,365330,724990,0,27636,166684(Miss)
1,4342114,126448,10989118,14569408,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11715830,3402602,1713054,112039564,8149946,140,515144(Total)
0,2212,1121036,29680,1657950,4476010,140,531636(Miss)
0,11713618,2281566,1683374,110381614,3673936,0,0(Hit)
1,10587710,125202,4744558,10046862,0,27496,163030(Total)
1,6675942,0,2366,250208,0,27790,166124(Miss)
1,3911768,125202,4742192,9796654,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11734464,3390912,1708476,110889506,8161636,140,513254(Total)
0,1582,1077972,89138,1700552,4481694,112,515746(Miss)
0,11732882,2312940,1619338,109188954,3679942,28,0(Hit)
1,10600366,124964,4698708,9914814,0,27510,161938(Total)
1,6434106,0,2170,194250,0,27664,167146(Miss)
1,4166260,124964,4696538,9720564,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11774518,3476928,1646106,110353656,8126398,112,507962(Total)
0,1806,1057168,30226,1728258,4517324,0,525742(Miss)
0,11772712,2419760,1615880,108625398,3609074,112,0(Hit)
1,10623172,126392,4749486,10234574,0,27510,161182(Total)
1,6304900,0,2366,158872,0,28014,165844(Miss)
1,4318272,126392,4747120,10075702,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11744754,3199560,1812720,108263722,8126552,140,516376(Total)
0,1596,1046094,57694,1688624,4475646,0,528808(Miss)
0,11743158,2153466,1755026,106575098,3650906,140,0(Hit)
1,10626112,126896,4940838,10303188,0,27482,162890(Total)
1,6319194,0,2058,156142,0,27944,166460(Miss)
1,4306918,126896,4938780,10147046,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11784766,3375736,1729742,103554038,8104054,140,546028(Total)
0,2366,1036742,36820,1531908,4610508,14,560406(Miss)
0,11782400,2338994,1692922,102022130,3493546,126,0(Hit)
1,10643794,127176,4805346,10330572,0,28266,230776(Total)
1,6184080,0,2226,152054,0,28000,236936(Miss)
1,4459714,127176,4803120,10178518,0,266,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16417702,3971618,1953812,120218070,11812402,140,542836(Total)
0,7014,1373988,36890,1300166,6237518,0,562366(Miss)
0,16410688,2597630,1916922,118917904,5574884,140,0(Hit)
1,15481942,178276,4959318,13588022,0,39788,228886(Total)
1,8648374,0,2380,134694,0,39872,234612(Miss)
1,6833568,178276,4956938,13453328,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16390752,4133052,1667204,125468238,11160548,196,560126(Total)
0,18928,1296442,52766,1264256,6115522,0,579628(Miss)
0,16371824,2836610,1614438,124203982,5045026,196,0(Hit)
1,15487822,178556,4605426,13292272,0,40250,232302(Total)
1,8563352,0,2282,13020,0,39494,237902(Miss)
1,6924470,178556,4603144,13279252,0,756,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16419088,4059930,1845032,132610478,11741548,140,558166(Total)
0,11830,1252608,131334,1166956,6058080,0,568778(Miss)
0,16407258,2807322,1713698,131443522,5683468,140,0(Hit)
1,15491588,179830,4716712,13038326,0,40012,232498(Total)
1,8698746,0,22764,43260,0,39676,232946(Miss)
1,6792842,179830,4693948,12995066,0,336,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16389282,4226936,1873130,131547304,11718084,112,566818(Total)
0,7756,1216040,360962,1142526,6326656,0,577248(Miss)
0,16381526,3010896,1512168,130404778,5391428,112,0(Hit)
1,15486212,179368,5026602,13263446,0,40236,232260(Total)
1,8656928,0,19110,58016,0,39522,232610(Miss)
1,6829284,179368,5007492,13205430,0,714,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16554846,3874220,5613720,92279908,10574452,0,688604(Total)
0,5754,1224076,228382,1620626,7180712,140,651056(Miss)
0,16549092,2650144,5385338,90659282,3393740,0,37548(Hit)
1,15474676,178290,13518316,15464078,0,40446,233268(Total)
1,8745240,0,4718,506184,0,39116,230538(Miss)
1,6729436,178290,13513598,14957894,0,1330,2730(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16726290,4640748,2531830,144051068,11685520,0,702576(Total)
0,2968,1178044,13440,877730,6197926,140,692370(Miss)
0,16723322,3462704,2518390,143173338,5487594,0,10206(Hit)
1,15327088,175434,4845330,12776554,0,40404,235130(Total)
1,9520280,0,28,6874,0,39116,231252(Miss)
1,5806808,175434,4845302,12769680,0,1288,3878(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16783970,4524828,1990506,143316712,11751292,0,681128(Total)
0,2520,1097586,13020,906038,6143186,140,688422(Miss)
0,16781450,3427242,1977486,142410674,5608106,0,0(Hit)
1,15334424,175280,4706338,12887378,0,40390,229852(Total)
1,8982414,0,0,6398,0,39298,231812(Miss)
1,6352010,175280,4706338,12880980,0,1092,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16763138,4675062,1798510,146096440,11714598,0,694428(Total)
0,1092,1042720,18690,882714,6112568,140,682794(Miss)
0,16762046,3632342,1779820,145213726,5602030,0,11634(Hit)
1,15303876,175574,4806242,13255942,0,39998,232078(Total)
1,8792742,0,644,38430,0,39928,229362(Miss)
1,6511134,175574,4805598,13217512,0,70,2716(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16735838,4591146,1791510,145539464,11664058,0,694666(Total)
0,1330,1034250,21686,904764,5897290,140,673540(Miss)
0,16734508,3556896,1769824,144634700,5766768,0,21126(Hit)
1,15267840,176008,4700010,13257440,0,39956,231224(Total)
1,8632288,0,1540,26670,0,39718,229768(Miss)
1,6635552,176008,4698470,13230770,0,238,1456(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16745512,4691932,1799406,145320224,11681250,0,689906(Total)
0,1064,1002792,14350,910098,6110412,112,697368(Miss)
0,16744448,3689140,1785056,144410126,5570838,0,0(Hit)
1,15306060,177114,4713842,12839736,0,39914,231266(Total)
1,8862994,0,98,14546,0,40502,233072(Miss)
1,6443066,177114,4713744,12825190,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16770082,4620238,1797600,145119702,11649960,140,650216(Total)
0,1274,1031590,27692,913794,5787782,140,680288(Miss)
0,16768808,3588648,1769908,144205908,5862178,0,0(Hit)
1,15323448,177072,4666676,13071968,0,39732,231140(Total)
1,8831634,0,2352,15358,0,40740,232932(Miss)
1,6491814,177072,4664324,13056610,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16744154,4687788,1696590,145292322,11686346,112,698614(Total)
0,1330,1002120,27496,908390,5700142,140,707728(Miss)
0,16742824,3685668,1669094,144383932,5986204,0,0(Hit)
1,15293600,177338,4714528,13010802,0,39508,232904(Total)
1,8696814,0,2324,29204,0,40544,233282(Miss)
1,6596786,177338,4712204,12981598,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16737952,4634938,1728748,144732868,11704658,140,695968(Total)
0,1470,1010422,32354,939302,5654768,140,697620(Miss)
0,16736482,3624516,1696394,143793566,6049890,0,0(Hit)
1,15295084,176358,4764242,13276284,0,39620,232050(Total)
1,8614984,0,3164,18284,0,40446,232736(Miss)
1,6680100,176358,4761078,13258000,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16629354,4759608,1621368,145789728,11544722,140,701246(Total)
0,1274,969668,28056,915978,5634734,0,705698(Miss)
0,16628080,3789940,1593312,144873750,5909988,140,0(Hit)
1,15191694,178668,4619664,13233612,0,39844,231980(Total)
1,8605170,0,2226,65450,0,40712,232988(Miss)
1,6586524,178668,4617438,13168162,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16735376,4725448,1699838,144893490,11556272,140,372484(Total)
0,1162,980980,36414,933954,5641804,14,417382(Miss)
0,16734214,3744468,1663424,143959536,5914468,126,0(Hit)
1,15293838,178976,4708438,13428338,0,40068,215012(Total)
1,8588650,0,3990,14742,0,40516,227766(Miss)
1,6705188,178976,4704448,13413596,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16102324,4677008,1720096,144186448,11517422,140,726782(Total)
0,81774,1167852,29862,826840,5667606,0,735994(Miss)
0,16020550,3509156,1690234,143359608,5849816,140,0(Hit)
1,15487276,178990,4710552,13169352,0,39648,232246(Total)
1,9584512,0,2968,49448,0,40572,234836(Miss)
1,5902764,178990,4707584,13119904,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16986956,4804940,1703114,144227062,11531044,140,728504(Total)
0,1708,1032514,37576,846160,5616828,0,738962(Miss)
0,16985248,3772426,1665538,143380902,5914216,140,0(Hit)
1,15465506,178262,4751768,13232744,0,39872,231784(Total)
1,9222346,0,3682,19040,0,40362,235424(Miss)
1,6243160,178262,4748086,13213704,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,17018582,4854192,1624882,141826468,11491046,140,735812(Total)
0,1302,960680,36568,842394,5772970,0,734790(Miss)
0,17017280,3893512,1588314,140984074,5718076,140,1022(Hit)
1,15470714,178486,4604026,13392204,0,39410,233212(Total)
1,8836408,0,2562,57988,0,40558,232680(Miss)
1,6634306,178486,4601464,13334216,0,0,532(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,16979466,4842334,1730876,145533836,11479566,140,747194(Total)
0,1260,971684,49266,1148154,5650820,0,720286(Miss)
0,16978206,3870650,1681610,144385682,5828746,140,26908(Hit)
1,15462636,179088,4736494,12764416,0,39424,236474(Total)
1,8757686,0,2436,30730,0,40642,230706(Miss)
1,6704950,179088,4734058,12733686,0,0,5768(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,17033926,4838512,1714986,146729730,9883496,140,439334(Total)
0,1064,926254,36554,954450,5608022,0,428736(Miss)
0,17032862,3912258,1678432,145775280,4275474,140,10598(Hit)
1,15458912,177450,4593764,12759838,14,11508,67564(Total)
1,8570828,0,2464,28630,0,11452,67340(Miss)
1,6888084,177450,4591300,12731208,14,56,224(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5261648,1888110,1614144,75728268,3321192,140,287868(Total)
0,1050,390754,19096,919352,1929298,0,272790(Miss)
0,5260598,1497356,1595048,74808916,1391894,140,15078(Hit)
1,4354392,54544,4674474,6487978,14,11410,69034(Total)
1,2564898,0,2590,47250,0,11634,67158(Miss)
1,1789494,54544,4671884,6440728,14,0,1876(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5097610,1620654,2290876,48849066,3322788,0,227276(Total)
0,3332,649236,56168,2122246,3062878,140,240184(Miss)
0,5094278,971418,2234708,46726820,259910,0,0(Hit)
1,4361616,52878,4819430,6744290,14,11438,68796(Total)
1,2662520,0,2352,51562,0,11508,67844(Miss)
1,1699096,52878,4817078,6692728,14,0,952(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,4942518,1589532,1729420,49692776,3329494,0,233926(Total)
0,2674,691936,12782,3329368,2761276,140,242326(Miss)
0,4939844,897596,1716638,46363408,568218,0,0(Hit)
1,4373334,53382,4819864,6866132,14,11424,68348(Total)
1,2680048,0,70,43078,0,11536,67774(Miss)
1,1693286,53382,4819794,6823054,14,0,574(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5038362,1594894,1701196,51144828,3334758,0,234234(Total)
0,2702,664734,10416,3276112,2766008,140,244958(Miss)
0,5035660,930160,1690780,47868716,568750,0,0(Hit)
1,4374538,53256,4767392,6573938,14,11424,67760(Total)
1,2669128,0,42,39340,0,11662,67452(Miss)
1,1705410,53256,4767350,6534598,14,0,308(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5018860,1590834,2111648,50904812,3334198,112,230426(Total)
0,784,667016,19936,3225320,2759050,112,248304(Miss)
0,5018076,923818,2091712,47679492,575148,0,0(Hit)
1,4370002,53060,5415214,6702934,0,11508,68572(Total)
1,2646322,0,2030,41972,14,11550,68586(Miss)
1,1723680,53060,5413184,6660962,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5028590,1139488,4437986,35054068,3030524,112,226058(Total)
0,728,657118,132132,3374392,2769676,0,158970(Miss)
0,5027862,482370,4305854,31679676,260848,112,67088(Hit)
1,4371836,56630,7110152,8652308,0,11606,68782(Total)
1,2649542,0,42056,534926,0,11522,67956(Miss)
1,1722294,56630,7068096,8117382,0,84,826(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5023872,1607858,1910846,50926008,3333932,0,239036(Total)
0,2604,652218,59430,3243758,2744602,112,249116(Miss)
0,5021268,955640,1851416,47682250,589330,0,0(Hit)
1,4364654,53662,4978092,7199290,0,11662,68446(Total)
1,2927554,0,2170,92484,0,11550,68446(Miss)
1,1437100,53662,4975922,7106806,0,112,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5026014,1585234,1647646,51088842,3337250,98,214508(Total)
0,2016,660240,105364,3270176,2772924,140,253008(Miss)
0,5023998,924994,1542282,47818666,564326,0,0(Hit)
1,4371192,54124,4780062,6753768,0,11494,68152(Total)
1,2815274,0,434,67830,0,11578,68726(Miss)
1,1555918,54124,4779628,6685938,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5036024,1605772,1797810,51159570,3294382,140,246582(Total)
0,17598,655074,120918,3255938,2763544,0,250768(Miss)
0,5018426,950698,1676892,47903632,530838,140,0(Hit)
1,4370856,53452,4802658,6768244,0,11550,67984(Total)
1,2730168,0,2702,40460,0,11648,68516(Miss)
1,1640688,53452,4799956,6727784,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5055694,1561434,1971494,50800904,3302656,112,245210(Total)
0,13048,656894,56028,3198608,2758014,0,210840(Miss)
0,5042646,904540,1915466,47602296,544642,112,34370(Hit)
1,4372844,53326,5409474,7365764,0,11508,68390(Total)
1,2679054,0,2338,17430,0,11592,69048(Miss)
1,1693790,53326,5407136,7348334,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,5050206,1572200,2288594,50827364,3334828,0,249690(Total)
0,16744,658812,17262,3236156,2766918,140,243376(Miss)
0,5033462,913388,2271332,47591208,567910,0,6314(Hit)
1,4383918,53858,5551784,7635474,0,11662,68726(Total)
1,2642430,0,42,14126,0,11620,67340(Miss)
