Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,331889558,4065460,1793666,137729718,13353620,140,545076(Total)
0,197596,2227148,60564,914354,6801004,0,576366(Miss)
0,331691962,1838312,1733102,136815364,6552616,140,0(Hit)
1,83366066,199262,4511360,13947430,0,43876,263102(Total)
1,9458344,0,3290,134960,0,44954,261156(Miss)
1,73907722,199262,4508070,13812470,0,0,1946(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18123112,4324264,1714454,139650602,13310766,112,606074(Total)
0,44478,1845494,62510,966896,6939324,0,594846(Miss)
0,18078634,2478770,1651944,138683706,6371442,112,11228(Hit)
1,17315774,199724,4568522,14274344,0,43890,266336(Total)
1,10302600,0,2828,46802,0,44996,262934(Miss)
1,7013174,199724,4565694,14227542,0,0,3402(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18085018,4463214,1791090,144103358,13248914,0,602742(Total)
0,32354,1658636,60312,1013124,6602792,140,600180(Miss)
0,18052664,2804578,1730778,143090234,6646122,0,2562(Hit)
1,17225698,200410,4617130,14480452,0,44576,265300(Total)
1,9952320,0,2604,41230,0,44338,262080(Miss)
1,7273378,200410,4614526,14439222,0,238,3220(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18145498,4419660,2135770,140499674,13244770,0,626360(Total)
0,17220,1509410,52850,991074,6816950,140,601692(Miss)
0,18128278,2910250,2082920,139508600,6427820,0,24668(Hit)
1,17245816,197064,5355448,14545622,0,44436,264936(Total)
1,9751210,0,294,39424,0,44226,262038(Miss)
1,7494606,197064,5355154,14506198,0,210,2898(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18302662,4462500,2193562,145251400,13217498,0,632366(Total)
0,17514,1418228,50274,976738,6551902,140,621138(Miss)
0,18285148,3044272,2143288,144274662,6665596,0,11228(Hit)
1,17360518,196994,5633054,14951664,0,44562,264838(Total)
1,9840460,0,294,103908,0,43918,262962(Miss)
1,7520058,196994,5632760,14847756,0,644,1876(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18081896,4481792,2160382,139266470,13339760,154,639660(Total)
0,20748,1353128,62006,1006320,6580756,140,625016(Miss)
0,18061148,3128664,2098376,138260150,6759004,14,14644(Hit)
1,17132766,196182,5429956,14398790,0,43918,266350(Total)
1,9930172,0,154,152054,0,44310,262528(Miss)
1,7202594,196182,5429802,14246736,0,0,3822(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18041856,4486496,2249114,146122914,13207936,0,637756(Total)
0,11172,1302784,20468,1018276,6473474,140,597534(Miss)
0,18030684,3183712,2228646,145104638,6734462,0,40222(Hit)
1,17105620,196686,5532954,14732298,0,44660,261968(Total)
1,9841678,0,14,43036,0,43568,260260(Miss)
1,7263942,196686,5532940,14689262,0,1092,1708(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18090576,4585756,2212350,143543806,13278888,0,647220(Total)
0,6622,1290828,28238,960288,6513640,140,654178(Miss)
0,18083954,3294928,2184112,142583518,6765248,0,0(Hit)
1,17044188,194992,5158230,14661752,0,44842,261562(Total)
1,10831156,0,420,106568,0,44114,262416(Miss)
1,6213032,194992,5157810,14555184,0,728,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,18070962,4611852,2205742,150731098,13263334,140,655956(Total)
0,8624,1240204,14098,977984,6443654,224,666232(Miss)
0,18062338,3371648,2191644,149753114,6819680,0,0(Hit)
