,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-05,10:40:41.808,  115.79,  265.08,  423.56,  426.13,,,,,  539.35,  691.21,1887348324, 1230.56,  310.33,    8.02,  307.07,    5.03,,,,,  617.40,   13.05,1887721554,  630.45,   1156.75,    704.26,   1861.02
2024-03-05,10:40:42.808,  125.14,  288.11,  458.68,  463.37,,,,,  583.82,  751.48,2133166212, 1335.30,  333.58,    6.71,  333.52,    3.27,,,,,  667.09,    9.98,2133079044,  677.08,   1250.91,    761.46,   2012.38
2024-03-05,10:40:43.808,  121.09,  278.23,  444.23,  448.68,,,,,  565.32,  726.92,2132785479, 1292.24,  323.50,    6.62,  323.73,    3.20,,,,,  647.23,    9.82,2132749489,  657.06,   1212.56,    736.74,   1949.29
2024-03-05,10:40:44.808,  119.72,  274.92,  439.77,  443.69,,,,,  559.49,  718.62,2134870341, 1278.10,  324.53,    7.36,  324.81,    3.92,,,,,  649.34,   11.28,2134816179,  660.63,   1208.83,    729.90,   1938.73
2024-03-05,10:40:45.808,  117.03,  270.21,  429.61,  436.14,,,,,  546.64,  706.35,2132695380, 1252.99,  331.04,    7.01,  331.20,    3.55,,,,,  662.24,   10.56,2132710703,  672.80,   1208.88,    716.91,   1925.79
2024-03-05,10:40:46.808,  115.90,  266.88,  426.04,  431.47,,,,,  541.94,  698.35,2132693785, 1240.29,  330.22,    6.71,  329.89,    3.27,,,,,  660.12,    9.98,2132604643,  670.09,   1202.05,    708.33,   1910.39
2024-03-05,10:40:47.809,  119.37,  276.53,  436.26,  444.34,,,,,  555.62,  720.87,2132705319, 1276.49,  363.14,   21.67,  364.07,   18.46,,,,,  727.21,   40.13,2132776362,  767.34,   1282.83,    761.00,   2043.82
2024-03-05,10:40:48.809,  111.46,  264.64,  409.75,  424.50,,,,,  521.22,  689.14,2135010507, 1210.36,  354.59,    8.72,  352.88,    5.26,,,,,  707.47,   13.98,2134947687,  721.45,   1228.69,    703.12,   1931.80
2024-03-05,10:40:49.809,  109.63,  260.25,  402.88,  417.02,,,,,  512.51,  677.27,2132717461, 1189.78,  338.01,    6.92,  336.16,    3.47,,,,,  674.17,   10.39,2132784320,  684.56,   1186.68,    687.66,   1874.34
2024-03-05,10:40:50.809,  109.32,  258.84,  401.86,  415.27,,,,,  511.18,  674.10,2132738954, 1185.28,  327.36,    5.94,  327.62,    2.52,,,,,  654.98,    8.46,2132795075,  663.45,   1166.16,    682.56,   1848.72
2024-03-05,10:40:51.810,  109.03,  256.92,  401.57,  413.56,,,,,  510.60,  670.48,2132724386, 1181.09,  329.16,    6.92,  328.58,    3.48,,,,,  657.74,   10.40,2132636796,  668.14,   1168.34,    680.88,   1849.23
2024-03-05,10:40:52.810,  108.37,  257.37,  399.07,  412.99,,,,,  507.43,  670.36,2135264659, 1177.80,  330.51,    6.95,  330.45,    3.51,,,,,  660.96,   10.46,2135265878,  671.42,   1168.39,    680.82,   1849.21
2024-03-05,10:40:53.810,  108.04,  257.42,  398.74,  413.21,,,,,  506.78,  670.63,2132748291, 1177.41,  326.31,    6.05,  327.28,    2.63,,,,,  653.58,    8.68,2132790702,  662.26,   1160.36,    679.31,   1839.67
2024-03-05,10:40:54.809,  108.02,  258.04,  398.49,  413.67,,,,,  506.51,  671.71,2132822967, 1178.22,  321.05,    5.43,  320.30,    1.99,,,,,  641.35,    7.42,2132802667,  648.77,   1147.86,    679.13,   1826.99
2024-03-05,10:40:55.809,  106.81,  255.25,  394.39,  409.55,,,,,  501.20,  664.80,2132909612, 1166.00,  318.20,    6.05,  318.56,    2.63,,,,,  636.75,    8.68,2132880617,  645.43,   1137.96,    673.48,   1811.44
2024-03-05,10:40:56.810,  106.79,  255.34,  394.42,  409.94,,,,,  501.21,  665.28,2132945570, 1166.50,  320.52,    6.16,  320.66,    2.73,,,,,  641.18,    8.89,2132936934,  650.07,   1142.39,    674.18,   1816.57
2024-03-05,10:40:57.812,  107.90,  256.72,  398.00,  412.41,,,,,  505.90,  669.14,2135615947, 1175.03,  335.67,   12.72,  333.01,    9.25,,,,,  668.69,   21.98,2138114098,  690.66,   1174.58,    691.11,   1865.70
2024-03-05,10:40:58.810,  110.76,  272.59,  406.12,  430.88,,,,,  516.88,  703.47,2132164877, 1220.35,  380.44,   20.68,  379.10,   17.43,,,,,  759.54,   38.11,2129724589,  797.65,   1276.42,    741.57,   2017.99
2024-03-05,10:40:59.810,  103.97,  253.39,  383.25,  403.91,,,,,  487.22,  657.31,2133161657, 1144.53,  334.20,    6.90,  332.20,    3.42,,,,,  666.40,   10.32,2133143998,  676.72,   1153.62,    667.63,   1821.25
2024-03-05,10:41:00.810,  104.18,  253.97,  385.26,  405.88,,,,,  489.44,  659.86,2133037164, 1149.30,  328.45,    6.90,  326.86,    3.48,,,,,  655.31,   10.38,2133042182,  665.69,   1144.75,    670.23,   1814.99
2024-03-05,10:41:01.811,  103.67,  254.12,  383.30,  404.90,,,,,  486.98,  659.02,2132646359, 1146.00,  333.64,    6.38,  330.99,    2.94,,,,,  664.63,    9.32,2132547530,  673.95,   1151.60,    668.35,   1819.95
2024-03-05,10:41:02.811,  103.33,  253.62,  382.96,  404.71,,,,,  486.29,  658.34,2134647523, 1144.62,  326.60,    6.09,  324.08,    2.64,,,,,  650.68,    8.73,2134712629,  659.41,   1136.96,    667.07,   1804.03
2024-03-05,10:41:03.811,  102.60,  252.24,  380.78,  402.73,,,,,  483.38,  654.97,2132580640, 1138.34,  326.74,    6.45,  324.63,    3.01,,,,,  651.37,    9.45,2132606580,  660.82,   1134.75,    664.42,   1799.17
2024-03-05,10:41:04.812,  104.48,  254.03,  386.84,  406.14,,,,,  491.31,  660.17,2134764304, 1151.48,  323.88,    6.01,  322.85,    2.55,,,,,  646.74,    8.56,2134702629,  655.30,   1138.05,    668.73,   1806.78
2024-03-05,10:41:05.811,  101.18,  252.11,  374.57,  400.17,,,,,  475.75,  652.28,2132494679, 1128.03,  321.29,    5.88,  320.75,    2.45,,,,,  642.04,    8.33,2132476390,  650.37,   1117.79,    660.62,   1778.41
2024-03-05,10:41:06.811,  100.91,  252.70,  374.19,  400.84,,,,,  475.09,  653.55,2132445704, 1128.64,  315.76,    5.64,  316.62,    2.20,,,,,  632.38,    7.84,2132436829,  640.21,   1107.47,    661.38,   1768.85
2024-03-05,10:41:07.812,  101.16,  250.85,  375.09,  398.89,,,,,  476.26,  649.74,2134574051, 1126.00,  315.65,    6.16,  316.29,    2.70,,,,,  631.94,    8.86,2134624496,  640.80,   1108.20,    658.60,   1766.80
2024-03-05,10:41:08.812,  107.98,  271.81,  395.67,  426.62,,,,,  503.64,  698.43,2132636994, 1202.07,  386.11,   27.39,  382.70,   23.85,,,,,  768.81,   51.23,2132694180,  820.04,   1272.45,    749.66,   2022.11
2024-03-05,10:41:09.812,   98.44,  249.69,  364.71,  394.32,,,,,  463.15,  644.01,2132765293, 1107.16,  341.17,    6.56,  337.82,    3.13,,,,,  678.99,    9.70,2132718060,  688.68,   1142.14,    653.70,   1795.84
2024-03-05,10:41:10.812,   99.15,  250.53,  366.83,  395.60,,,,,  465.99,  646.13,2134775990, 1112.12,  329.63,    6.03,  327.38,    2.60,,,,,  657.02,    8.63,2134774239,  665.65,   1123.00,    654.76,   1777.76
2024-03-05,10:41:11.812,  100.05,  253.99,  368.93,  399.29,,,,,  468.98,  653.28,2132529076, 1122.26,  326.24,    6.44,  326.39,    2.98,,,,,  652.63,    9.42,2132517892,  662.06,   1121.61,    662.70,   1784.32
2024-03-05,10:41:12.813,   98.41,  251.30,  364.29,  395.81,,,,,  462.70,  647.11,2132611084, 1109.81,  324.44,    6.38,  325.77,    2.94,,,,,  650.21,    9.31,2132625662,  659.52,   1112.91,    656.42,   1769.33
2024-03-05,10:41:13.813,   97.56,  247.70,  360.88,  390.82,,,,,  458.44,  638.52,2134609985, 1096.96,  323.26,    6.06,  322.65,    2.61,,,,,  645.92,    8.67,2134596721,  654.59,   1104.36,    647.19,   1751.55
2024-03-05,10:41:14.813,   98.41,  250.29,  364.03,  394.19,,,,,  462.44,  644.48,2132564526, 1106.93,  324.57,    6.63,  324.14,    3.16,,,,,  648.71,    9.79,2132522394,  658.51,   1111.16,    654.28,   1765.43
2024-03-05,10:41:15.813,   97.89,  249.24,  362.66,  393.12,,,,,  460.55,  642.37,2134667711, 1102.92,  321.33,    5.86,  321.54,    2.42,,,,,  642.87,    8.28,2134659969,  651.15,   1103.42,    650.64,   1754.06
2024-03-05,10:41:16.813,   98.25,  250.78,  363.98,  394.67,,,,,  462.24,  645.45,2132494023, 1107.69,  322.31,    6.14,  323.49,    2.71,,,,,  645.80,    8.85,2132588600,  654.66,   1108.04,    654.30,   1762.34
2024-03-05,10:41:17.813,   97.41,  247.14,  360.70,  389.89,,,,,  458.11,  637.04,2132573663, 1095.14,  315.61,    5.48,  318.56,    2.04,,,,,  634.18,    7.52,2132544962,  641.70,   1092.28,    644.56,   1736.84
2024-03-05,10:41:18.814,  104.72,  266.66,  383.00,  416.78,,,,,  487.72,  683.44,2134970584, 1171.16,  368.07,   22.26,  369.47,   18.99,,,,,  737.53,   41.25,2135330243,  778.78,   1225.25,    724.69,   1949.94
2024-03-05,10:41:19.814,   95.83,  249.54,  354.14,  389.87,,,,,  449.97,  639.41,2133198589, 1089.39,  348.05,    8.44,  347.25,    5.00,,,,,  695.30,   13.44,2133104140,  708.74,   1145.27,    652.85,   1798.13
2024-03-05,10:41:20.814,   95.29,  247.75,  352.58,  387.70,,,,,  447.86,  635.45,2132866951, 1083.31,  339.22,    6.87,  337.71,    3.42,,,,,  676.93,   10.29,2132937444,  687.22,   1124.79,    645.73,   1770.53
2024-03-05,10:41:21.814,   94.81,  247.16,  350.62,  386.22,,,,,  445.43,  633.38,2133025788, 1078.81,  326.06,    5.52,  325.10,    2.07,,,,,  651.16,    7.59,2132983114,  658.75,   1096.59,    640.98,   1737.56
2024-03-05,10:41:22.814,   95.77,  248.47,  353.60,  388.48,,,,,  449.37,  636.95,2132880522, 1086.32,  320.56,    5.77,  320.60,    2.33,,,,,  641.16,    8.10,2132854167,  649.27,   1090.53,    645.05,   1735.59
2024-03-05,10:41:23.814,   95.30,  248.15,  351.60,  387.23,,,,,  446.91,  635.37,2132848307, 1082.28,  318.92,    5.79,  318.52,    2.36,,,,,  637.44,    8.15,2132574075,  645.60,   1084.35,    643.53,   1727.88
2024-03-05,10:41:24.813,   95.66,  249.41,  353.28,  389.37,,,,,  448.94,  638.78,2134642201, 1087.72,  322.19,    6.40,  322.88,    2.97,,,,,  645.07,    9.37,2134573117,  654.44,   1094.01,    648.15,   1742.16
2024-03-05,10:41:25.813,   95.44,  248.27,  352.24,  388.12,,,,,  447.68,  636.40,2132417990, 1084.08,  323.31,    6.34,  322.92,    2.92,,,,,  646.23,    9.25,2132482966,  655.48,   1093.92,    645.65,   1739.56
2024-03-05,10:41:26.814,   95.31,  247.80,  351.90,  387.36,,,,,  447.22,  635.16,2134636160, 1082.37,  321.19,    6.06,  320.00,    2.63,,,,,  641.19,    8.69,2134818063,  649.88,   1088.40,    643.85,   1732.25
2024-03-05,10:41:27.814,   95.11,  248.55,  351.97,  388.20,,,,,  447.08,  636.74,2132789224, 1083.83,  317.72,    5.49,  316.58,    2.04,,,,,  634.30,    7.53,2133004929,  641.82,   1081.38,    644.27,   1725.65
2024-03-05,10:41:28.814,  103.03,  267.07,  376.30,  414.82,,,,,  479.33,  681.89,2133096830, 1161.22,  358.73,   21.35,  355.65,   17.66,,,,,  714.38,   39.01,2132997564,  753.39,   1193.71,    720.90,   1914.61
2024-03-05,10:41:29.814,   93.79,  251.40,  346.48,  389.69,,,,,  440.28,  641.10,2133032814, 1081.37,  350.63,    7.51,  348.85,    4.07,,,,,  699.48,   11.58,2132939593,  711.06,   1139.76,    652.68,   1792.43
2024-03-05,10:41:30.814,   93.17,  247.42,  344.36,  384.51,,,,,  437.53,  631.93,2132843530, 1069.46,  335.91,    7.36,  336.17,    3.92,,,,,  672.08,   11.27,2132864110,  683.36,   1109.61,    643.21,   1752.82
2024-03-05,10:41:31.815,   92.43,  246.22,  342.42,  383.07,,,,,  434.85,  629.29,2135017839, 1064.14,  332.08,    6.40,  330.21,    2.95,,,,,  662.29,    9.35,2134757685,  671.63,   1097.14,    638.64,   1735.78
2024-03-05,10:41:32.815,   92.28,  245.96,  342.31,  382.72,,,,,  434.59,  628.68,2132507959, 1063.27,  326.28,    5.96,  322.88,    2.50,,,,,  649.16,    8.46,2132516585,  657.63,   1083.76,    637.14,   1720.90
2024-03-05,10:41:33.814,   92.51,  245.05,  342.12,  381.61,,,,,  434.63,  626.66,2132510108, 1061.29,  324.21,    6.20,  321.34,    2.76,,,,,  645.54,    8.96,2132535983,  654.50,   1080.17,    635.62,   1715.79
2024-03-05,10:41:34.815,   92.73,  246.85,  343.15,  383.88,,,,,  435.88,  630.73,2134721367, 1066.60,  322.21,    5.99,  320.48,    2.52,,,,,  642.69,    8.51,2135081397,  651.20,   1078.56,    639.24,   1717.80
2024-03-05,10:41:35.815,   92.03,  245.36,  339.90,  380.79,,,,,  431.93,  626.15,2132829442, 1058.09,  323.80,    6.45,  321.38,    3.02,,,,,  645.18,    9.47,2132484856,  654.65,   1077.11,    635.63,   1712.74
2024-03-05,10:41:36.815,   92.02,  245.01,  340.34,  381.02,,,,,  432.36,  626.03,2132560901, 1058.39,  328.26,    6.86,  326.57,    3.40,,,,,  654.82,   10.26,2132565273,  665.08,   1087.18,    636.29,   1723.47
2024-03-05,10:41:37.816,   92.36,  246.09,  340.93,  382.05,,,,,  433.29,  628.14,2134673318, 1061.43,  322.55,    5.65,  321.04,    2.21,,,,,  643.59,    7.86,2134720031,  651.45,   1076.87,    636.00,   1712.88
2024-03-05,10:41:38.818,   94.41,  248.93,  348.17,  387.25,,,,,  442.58,  636.18,2133457119, 1078.76,  327.24,   11.22,  325.67,    7.76,,,,,  652.92,   18.98,2134256607,  671.90,   1095.50,    655.16,   1750.66
2024-03-05,10:41:39.816,   96.69,  263.33,  355.33,  404.52,,,,,  452.02,  667.84,2132783072, 1119.87,  377.96,   17.48,  374.00,   13.85,,,,,  751.97,   31.33,2131957473,  783.29,   1203.99,    699.17,   1903.16
2024-03-05,10:41:40.816,   90.47,  247.65,  335.30,  382.12,,,,,  425.77,  629.76,2132788043, 1055.54,  339.47,    5.82,  337.05,    2.38,,,,,  676.52,    8.20,2132695667,  684.72,   1102.29,    637.97,   1740.26
2024-03-05,10:41:41.816,   89.46,  245.82,  331.12,  378.70,,,,,  420.58,  624.51,2134515160, 1045.09,  327.90,    6.03,  328.10,    2.59,,,,,  656.00,    8.61,2134556758,  664.62,   1076.58,    633.13,   1709.71
2024-03-05,10:41:42.816,   89.81,  245.69,  332.49,  378.86,,,,,  422.30,  624.54,2132554875, 1046.84,  326.83,    6.53,  326.42,    3.09,,,,,  653.26,    9.62,2132497889,  662.88,   1075.55,    634.17,   1709.72
2024-03-05,10:41:43.816,   89.18,  243.93,  329.09,  375.43,,,,,  418.28,  619.36,2132439829, 1037.63,  324.81,    6.18,  322.98,    2.75,,,,,  647.79,    8.93,2132435563,  656.72,   1066.06,    628.29,   1694.35
2024-03-05,10:41:44.817,   90.26,  246.54,  333.50,  379.48,,,,,  423.76,  626.02,2134603584, 1049.78,  319.93,    5.42,  318.08,    1.96,,,,,  638.00,    7.37,2134686393,  645.38,   1061.76,    633.39,   1695.16
2024-03-05,10:41:45.816,   89.63,  245.43,  329.72,  376.86,,,,,  419.34,  622.29,2132537172, 1041.63,  315.84,    5.71,  315.00,    2.27,,,,,  630.84,    7.98,2132498711,  638.82,   1050.18,    630.27,   1680.45
2024-03-05,10:41:46.817,   90.43,  247.17,  332.71,  379.80,,,,,  423.14,  626.98,2132555390, 1050.12,  317.52,    5.79,  314.93,    2.34,,,,,  632.45,    8.13,2132577716,  640.59,   1055.60,    635.11,   1690.71
2024-03-05,10:41:47.817,   89.75,  245.43,  331.07,  377.63,,,,,  420.82,  623.06,2134639824, 1043.88,  321.90,    6.81,  320.79,    3.36,,,,,  642.69,   10.17,2134637948,  652.85,   1063.51,    633.23,   1696.74
2024-03-05,10:41:48.817,   89.93,  247.48,  332.92,  380.70,,,,,  422.86,  628.18,2132518091, 1051.03,  318.86,    5.49,  318.97,    2.08,,,,,  637.83,    7.57,2132495564,  645.40,   1060.69,    635.75,   1696.44
2024-03-05,10:41:49.818,   99.75,  272.16,  363.43,  415.35,,,,,  463.18,  687.52,2134647891, 1150.70,  376.43,   22.12,  374.91,   18.80,,,,,  751.34,   40.91,2134697937,  792.25,   1214.52,    728.43,   1942.95
2024-03-05,10:41:50.818,   88.12,  247.20,  324.90,  377.23,,,,,  413.03,  624.43,2132898637, 1037.46,  341.32,    6.68,  338.53,    3.22,,,,,  679.85,    9.90,2132839362,  689.74,   1092.87,    634.33,   1727.20
2024-03-05,10:41:51.817,   87.22,  244.38,  321.45,  373.22,,,,,  408.68,  617.61,2132721432, 1026.28,  335.24,    6.31,  332.34,    2.88,,,,,  667.57,    9.19,2132711972,  676.76,   1076.25,    626.80,   1703.04
2024-03-05,10:41:52.818,   87.55,  246.45,  323.43,  376.25,,,,,  410.98,  622.70,2132669044, 1033.68,  327.77,    5.87,  326.52,    2.40,,,,,  654.29,    8.28,2132620206,  662.57,   1065.27,    630.98,   1696.25
2024-03-05,10:41:53.818,   87.12,  244.44,  320.66,  372.70,,,,,  407.78,  617.14,2134557896, 1024.91,  326.86,    6.59,  325.75,    3.16,,,,,  652.62,    9.76,2134782146,  662.37,   1060.39,    626.89,   1687.28
2024-03-05,10:41:54.818,   87.97,  245.42,  324.47,  375.17,,,,,  412.45,  620.59,2132671645, 1033.03,  323.45,    5.66,  322.23,    2.22,,,,,  645.67,    7.88,2132703298,  653.55,   1058.12,    628.46,   1686.58
2024-03-05,10:41:55.819,   86.51,  243.25,  320.24,  372.02,,,,,  406.76,  615.27,2132697509, 1022.02,  322.01,    5.87,  320.61,    2.44,,,,,  642.62,    8.31,2132510132,  650.92,   1049.37,    623.57,   1672.95
2024-03-05,10:41:56.818,   87.69,  246.21,  323.45,  375.74,,,,,  411.14,  621.95,2134686108, 1033.09,  317.43,    5.34,  316.72,    1.90,,,,,  634.15,    7.24,2134695726,  641.39,   1045.30,    629.19,   1674.48
2024-03-05,10:41:57.818,   86.75,  244.02,  319.46,  372.09,,,,,  406.21,  616.10,2132548521, 1022.31,  313.53,    5.89,  312.83,    2.45,,,,,  626.36,    8.34,2132520707,  634.69,   1032.56,    624.44,   1657.00
2024-03-05,10:41:58.819,   87.74,  245.93,  323.33,  375.62,,,,,  411.07,  621.56,2134620101, 1032.62,  319.19,    6.65,  319.14,    3.20,,,,,  638.33,    9.85,2134612826,  648.18,   1049.40,    631.41,   1680.80
2024-03-05,10:41:59.819,   96.44,  271.21,  351.62,  410.20,,,,,  448.06,  681.41,2132584587, 1129.47,  372.99,   22.32,  369.67,   18.64,,,,,  742.66,   40.96,2132602760,  783.62,   1190.72,    722.37,   1913.09
2024-03-05,10:42:00.819,   86.50,  248.02,  319.83,  376.99,,,,,  406.32,  625.01,2132598758, 1031.33,  343.47,    6.78,  341.78,    3.36,,,,,  685.25,   10.14,2132589539,  695.39,   1091.57,    635.15,   1726.73
2024-03-05,10:42:01.819,   84.74,  243.54,  314.17,  370.52,,,,,  398.91,  614.06,2134638201, 1012.97,  330.72,    6.01,  329.34,    2.56,,,,,  660.06,    8.57,2134592734,  668.62,   1058.97,    622.62,   1681.59
2024-03-05,10:42:02.819,   84.89,  244.01,  314.33,  370.88,,,,,  399.21,  614.88,2132573777, 1014.09,  325.69,    5.97,  324.73,    2.52,,,,,  650.43,    8.49,2132650840,  658.91,   1049.64,    623.37,   1673.01
2024-03-05,10:42:03.819,   84.45,  241.88,  312.69,  368.13,,,,,  397.14,  610.00,2132549232, 1007.14,  322.40,    5.83,  322.31,    2.38,,,,,  644.71,    8.22,2132507509,  652.93,   1041.85,    618.22,   1660.07
2024-03-05,10:42:04.820,   85.02,  244.34,  314.54,  371.09,,,,,  399.56,  615.43,2134636339, 1014.99,  323.28,    6.49,  323.49,    3.06,,,,,  646.77,    9.55,2134709306,  656.31,   1046.33,    624.98,   1671.30
2024-03-05,10:42:05.820,   84.66,  242.92,  312.61,  368.57,,,,,  397.27,  611.48,2132488909, 1008.76,  317.48,    5.81,  319.30,    2.38,,,,,  636.78,    8.19,2132465160,  644.97,   1034.05,    619.68,   1653.73
