,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,1669180.0,3293388658.0,2805872624.0,3439497998.0,4224163263.0,351477.0,641120822.0,536754573.0,698739473.0,799818027.0,4858.0,2368582.0,1922972.0,2649820.0,2926163.0,4858.0,2334451.0,1834383.0,2686913.0,2872711.0,5342.0,6205.0,7849.0,6550.0,16691.0,N/A,4740.0,5984.0,1025.0,1070.0,N/A,822689575.0,631379036.0,958298126.0,977590956.0,N/A,16855.0,15519.0,19721.0,18955.0,N/A,1201321360.0,810873947.0,1258516456.0,1296695033.0,N/A,14.0,26.0,83.0,24.0,N/A,28.0,38.0,380.0,72.0,N/A,1130.0,6776.0,1046.0,7914.0,3376.4236495142,0.0,N/A
1,1454181544.0,8398232786.0,8121438220.0,8696476090.0,8471203546.0,288273272.0,1670800347.0,1597505152.0,1723280767.0,1646880341.0,1266098.0,6117212.0,4788918.0,6623707.0,6201705.0,1299199.0,6170644.0,4843380.0,6664187.0,6136704.0,15782.0,7170.0,8983.0,6618.0,2676.0,15122467.0,17156129.0,19335850.0,26856114.0,13462752.0,645329195.0,2739453731.0,2712146068.0,2763983682.0,2771242217.0,15976105.0,19299203.0,22262966.0,27882564.0,13442496.0,440436087.0,2661463461.0,2558147052.0,2717671408.0,2669649763.0,81514.0,8700.0,8378.0,4585.0,3675.0,4608980.0,5379468.0,1478668.0,5193985.0,6549807.0,16832007.0,10415368.0,15023449.0,19462022.0,7484342.0,6863.3634348366,0.0,N/A
2,5006703437.0,6233102293.0,6108577145.0,7168999506.0,6278871609.0,990791737.0,1258079881.0,1137869000.0,1459643606.0,1219119798.0,5529533.0,4850521.0,1957456.0,5195041.0,4822128.0,5482321.0,4839199.0,1931993.0,5157796.0,4852741.0,5105.0,715.0,2956.0,3084.0,7822.0,51258351.0,37028833.0,49865070.0,56240044.0,25999437.0,2699304295.0,2891093913.0,2891668988.0,2891525857.0,2891769073.0,55062259.0,41592995.0,56339349.0,60596381.0,26539342.0,1535094538.0,1883909494.0,1877617752.0,2187308955.0,1945433177.0,3719.0,2242.0,4237.0,2468.0,1063.0,14195049.0,12748728.0,5953358.0,12083916.0,12576160.0,34392062.0,24163640.0,42966102.0,42795586.0,13696823.0,7082.5434954262,4747.8728621016,N/A
3,5610254808.0,6061136423.0,6086053863.0,6996827041.0,6125544494.0,1113461620.0,1230029038.0,1127973526.0,1432323567.0,1194458026.0,5437076.0,4731878.0,1971222.0,5238559.0,4629597.0,5536509.0,4695384.0,1836622.0,5220751.0,4603438.0,3216.0,865.0,2723.0,2571.0,1030.0,49697979.0,38303169.0,49927572.0,57174466.0,26669356.0,2891602163.0,2890688337.0,2891842767.0,2891566951.0,2891755233.0,54086359.0,42625740.0,55210899.0,61903894.0,27821519.0,1704096318.0,1844869222.0,1890051561.0,2140799973.0,1882156744.0,2625.0,639.0,2644.0,1792.0,1778.0,14026537.0,12842170.0,6674106.0,12593868.0,12951506.0,32278454.0,24248846.0,41822973.0,45502768.0,14372204.0,7073.5218229636,6755.6305972443,N/A
4,5405059485.0,6116399408.0,6105430387.0,7074120356.0,6098909270.0,1075579603.0,1238243486.0,1135450212.0,1442081896.0,1194662732.0,5428056.0,4674981.0,1811123.0,5189070.0,4677642.0,5471065.0,4652935.0,1871744.0,5182041.0,4647306.0,4029.0,739.0,3471.0,2645.0,1122.0,51309118.0,37845684.0,49772594.0,57244489.0,26839085.0,2891913709.0,2890833766.0,2891500040.0,2891799807.0,2892036726.0,55795989.0,42825517.0,56436377.0,62858003.0,27917782.0,1626518566.0,1835814710.0,1888904371.0,2154420738.0,1864399414.0,3838.0,1425.0,3307.0,2326.0,1345.0,14547310.0,13244985.0,5464161.0,12936469.0,12773121.0,36466713.0,24699161.0,44251282.0,44225889.0,14014599.0,7062.0456382372,6939.0760303421,N/A
5,5281288390.0,6172995296.0,5991740133.0,6946019611.0,6023322943.0,1044998898.0,1245714564.0,1122985329.0,1427971926.0,1195298808.0,5434770.0,4778937.0,1885326.0,5282689.0,4704074.0,5532531.0,4785939.0,1897583.0,5214587.0,5023989.0,4840.0,2291.0,5663.0,3462.0,1736.0,50042218.0,36218495.0,49136752.0,56520678.0,26412721.0,2890910858.0,2886730082.0,2890672276.0,2891050520.0,2890623445.0,55227145.0,41908416.0,54127573.0,62487522.0,27493342.0,1643121384.0,1833586241.0,1828380084.0,2144433423.0,1878181649.0,5144.0,1110.0,4014.0,2638.0,1176.0,15028200.0,13270346.0,5334531.0,12535980.0,12357393.0,37461029.0,24087276.0,44120781.0,42543454.0,13717403.0,7103.6293668075,6973.2702822928,N/A
6,5350695237.0,6065246181.0,6104549567.0,7021904091.0,6049672331.0,1070021318.0,1235732015.0,1135643037.0,1430561295.0,1179755739.0,5423358.0,4614287.0,1871345.0,5230240.0,4706347.0,5402980.0,4640845.0,1829470.0,5210924.0,4828395.0,4392.0,23942.0,30346.0,23372.0,21365.0,51611085.0,37997600.0,49705222.0,56882061.0,26658764.0,2892207885.0,2891470277.0,2892004128.0,2891913799.0,2891744738.0,55797276.0,42843960.0,56577926.0,62730786.0,28198816.0,1661114228.0,1838815132.0,1878426507.0,2147678444.0,1857742659.0,4570.0,650.0,2926.0,2584.0,1232.0,14231576.0,13123367.0,6276683.0,13242394.0,12947591.0,34991220.0,25198090.0,43828053.0,44880968.0,13984902.0,6935.4783566612,6794.0962580191,N/A
7,5327993053.0,6021456027.0,6080305596.0,7074998493.0,6133437522.0,1078613216.0,1228972269.0,1133163577.0,1440244160.0,1195766278.0,5637387.0,4556774.0,1944744.0,5188592.0,4708605.0,5609245.0,4595381.0,1716740.0,5404082.0,4628005.0,26605.0,1535.0,3411.0,2423.0,978.0,52051244.0,37729284.0,50151067.0,57357130.0,26665542.0,2891476857.0,2890639586.0,2891982633.0,2891724816.0,2891783556.0,55214911.0,42611132.0,56184027.0,62464414.0,28060116.0,1648624060.0,1826233370.0,1880944998.0,2140294280.0,1835149646.0,3901.0,997.0,3265.0,2667.0,900.0,14141497.0,13346808.0,6233571.0,13159566.0,12883872.0,36940818.0,25302749.0,44462022.0,45173000.0,13911991.0,7135.812303182,6999.6228278848,N/A
8,4811569223.0,5930387530.0,5361060916.0,7106001870.0,6430495471.0,972296510.0,1198128787.0,1012107146.0,1438572106.0,1265757587.0,4692579.0,6397244.0,3902104.0,7434726.0,6008794.0,4761815.0,6280946.0,3905242.0,7360677.0,5920614.0,3001.0,1576.0,5063.0,2051.0,1135.0,51149862.0,35990037.0,50803091.0,48599611.0,25600230.0,2891927258.0,2891406447.0,2891735414.0,2891818656.0,2891946548.0,53113664.0,38029829.0,53716668.0,50138529.0,26323095.0,1460753415.0,1800692383.0,1680126399.0,2179783505.0,1992683150.0,2723.0,2098.0,4149.0,2436.0,588.0,16515567.0,12621514.0,12455091.0,11944836.0,11832456.0,35264352.0,23417966.0,39008974.0,36662436.0,13806675.0,6793.5787627017,6642.0022576318,N/A
9,4788983250.0,5912354160.0,5256886252.0,7086102345.0,6558796405.0,950562483.0,1196315383.0,996345870.0,1436919833.0,1288038664.0,4662649.0,6658968.0,4270073.0,7511599.0,5966070.0,4667940.0,6490395.0,4070831.0,7514770.0,5945397.0,2036.0,1784.0,3301.0,1629.0,535.0,50907325.0,36026235.0,50860267.0,48141519.0,25460236.0,2891998170.0,2891391289.0,2891799149.0,2891811779.0,2891717707.0,52560975.0,37296599.0,53500529.0,50126715.0,25926161.0,1469936452.0,1830609967.0,1645657178.0,2205950985.0,1982775726.0,1638.0,1301.0,3947.0,1750.0,389.0,16449388.0,12280339.0,13132979.0,11896284.0,11620634.0,34010374.0,22860431.0,37990930.0,36879695.0,13708741.0,5152.246624158,5152.0067456713,N/A
