,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,176207.0,3407848197.0,2737946427.0,3246422366.0,3595066502.0,35349.0,658158791.0,520257531.0,627248857.0,687890784.0,2501.0,2363475.0,1867104.0,2248649.0,2554690.0,2501.0,2325023.0,1802994.0,2200645.0,2598972.0,4508.0,1850.0,2191.0,1762.0,1747.0,N/A,5711.0,3406.0,1220.0,1873.0,N/A,799958032.0,627959776.0,761727591.0,971965291.0,N/A,19115.0,18985.0,12759.0,21194.0,N/A,1036161779.0,978781727.0,1024200331.0,1290401202.0,N/A,157.0,64.0,50.0,36.0,N/A,628.0,26.0,378.0,36.0,N/A,1484.0,1160.0,1095.0,2061.0,1061.6419610503,0.0,N/A
1,988464361.0,8841610573.0,8070749035.0,8818113530.0,9167498850.0,188110677.0,1772352567.0,1560237257.0,1766036681.0,1807888772.0,1087061.0,6938367.0,5727790.0,7007880.0,7145119.0,1043548.0,6936015.0,5680780.0,7022063.0,7164677.0,47364.0,9016.0,39218.0,14286.0,14099.0,10106125.0,11470874.0,14723557.0,14723441.0,8965107.0,498699063.0,2722677029.0,2704956660.0,2767905924.0,2767760222.0,10817119.0,12856911.0,15850972.0,16874257.0,9445931.0,321491386.0,2704780608.0,2391724100.0,2855920324.0,2758811638.0,21071.0,7817.0,15359.0,15397.0,5963.0,3397832.0,3177875.0,3316811.0,3520514.0,3421021.0,8729726.0,7513545.0,11543148.0,12209828.0,5186841.0,3265.6619502931,0.0,N/A
2,2539318050.0,7117625197.0,5313614002.0,7015551335.0,6563020488.0,509844114.0,1433130501.0,998255702.0,1431803758.0,1294454154.0,2973721.0,6499881.0,4126777.0,6487656.0,5617355.0,2967306.0,6532633.0,4102698.0,6553376.0,5699647.0,35275.0,22498.0,22308.0,31320.0,14791.0,30123249.0,25685769.0,34558892.0,33070626.0,17007483.0,1192251209.0,2882844533.0,2872642457.0,2726970947.0,2885926835.0,32544655.0,28182254.0,37122888.0,35834011.0,20572194.0,746976043.0,2205141166.0,1540664842.0,2287473607.0,1993034118.0,32492.0,20989.0,21017.0,32216.0,13338.0,9044354.0,7610227.0,7868692.0,7549076.0,7168750.0,21920307.0,17453040.0,27305387.0,25100282.0,9961475.0,3325.9592084608,2224.8253084695,N/A
3,2653175847.0,7419474517.0,5408754245.0,8177944588.0,8059750392.0,530613501.0,1484326230.0,1030908136.0,1643521205.0,1588507480.0,3238208.0,6667154.0,3856562.0,6964125.0,6543390.0,3208114.0,6665002.0,3844870.0,6971119.0,6489338.0,31468.0,22370.0,51279.0,30359.0,13186.0,29526791.0,24815855.0,33838348.0,32589638.0,16309514.0,1191954401.0,2881651680.0,2880649271.0,2881604880.0,2888435491.0,31942801.0,27420717.0,36320788.0,35116148.0,16922651.0,795636994.0,2279913747.0,1634636877.0,2515685080.0,2462426209.0,30218.0,17931.0,19879.0,29829.0,13562.0,8733611.0,7618885.0,7628886.0,7453709.0,6992604.0,21105699.0,16803525.0,26634894.0,24559386.0,9369049.0,3320.3570319426,3316.6183071955,N/A
4,4744527090.0,7053755311.0,5650420798.0,7533940999.0,7401730082.0,937650937.0,1403215373.0,1073085961.0,1523691529.0,1464373958.0,5014847.0,6714916.0,4584649.0,6801568.0,6588717.0,4922215.0,6691208.0,4446737.0,6820098.0,6432232.0,30360.0,33326.0,25504.0,30573.0,11983.0,31535022.0,26069312.0,35297905.0,33487626.0,17252648.0,2432254132.0,2881462487.0,2872792620.0,2880610525.0,2887761594.0,34593471.0,28642884.0,37963952.0,36140081.0,18018310.0,1468714349.0,2096596379.0,1680904520.0,2314044315.0,2297499051.0,31287.0,23357.0,22386.0,27729.0,12765.0,9444620.0,8277289.0,8110672.0,7967221.0,7386761.0,22148977.0,17664981.0,27349480.0,25011989.0,10097861.0,3320.5578384888,3306.5137152822,N/A
5,5452060295.0,6646816154.0,5403588569.0,7297902810.0,7245421946.0,1083923651.0,1317861732.0,1034861349.0,1455345845.0,1432408971.0,5873277.0,6679239.0,4990524.0,6857009.0,6895148.0,6141325.0,6691935.0,4834259.0,6852078.0,6385369.0,36919.0,23361.0,23916.0,25860.0,13828.0,35669352.0,28402258.0,37607701.0,35779318.0,18335617.0,2830354232.0,2883953550.0,2884691778.0,2887475482.0,2888700828.0,37769954.0,30599713.0,40173206.0,37764861.0,18765566.0,1648210785.0,2021029877.0,1655835246.0,2242637195.0,2256515215.0,34492.0,24121.0,23233.0,21873.0,10047.0,11064881.0,9304473.0,8878143.0,8954710.0,7391050.0,24543084.0,18949832.0,28712358.0,25951887.0,10622291.0,3313.3804542936,3306.9397354762,N/A
6,6085546886.0,7338164803.0,4968047535.0,8022125795.0,7658979554.0,1220579376.0,1435355888.0,956578969.0,1590870867.0,1510371958.0,6182554.0,6406615.0,3713475.0,6736758.0,6300138.0,6363856.0,6411328.0,3734023.0,6747774.0,6348469.0,37675.0,43598.0,30168.0,47264.0,41842.0,32931502.0,25408745.0,34035061.0,32960363.0,15790929.0,2889320923.0,2885134992.0,2877548139.0,2884031923.0,2888891813.0,34175568.0,27562787.0,40275354.0,34912143.0,17001201.0,1952815747.0,2194114844.0,1535384862.0,2428044258.0,2334199071.0,38660.0,21818.0,33773.0,25065.0,11246.0,9687918.0,7847695.0,7609488.0,7796585.0,7031490.0,23097824.0,17322752.0,26544380.0,24587511.0,9515049.0,3321.8605931106,3321.7855467501,N/A
7,6305987435.0,7139877522.0,5355952667.0,7725653038.0,7558594768.0,1236933276.0,1408791149.0,1025699210.0,1519646995.0,1487038615.0,6426224.0,6571151.0,4432909.0,6789749.0,6414730.0,6423625.0,6567404.0,4478365.0,6801742.0,6404049.0,63580.0,24503.0,30264.0,24620.0,11533.0,32118007.0,26069191.0,35350894.0,34421866.0,17495011.0,2893283355.0,2883367941.0,2878744846.0,2886198743.0,2889584275.0,34612475.0,28711908.0,39387782.0,36012969.0,17995233.0,1876013779.0,2163927619.0,1608487400.0,2356479748.0,2309537669.0,33607.0,19299.0,26073.0,23579.0,9174.0,9969872.0,8470169.0,8069121.0,8243876.0,7126804.0,23359751.0,18170624.0,27562174.0,25548371.0,9905606.0,3302.8747219225,3299.2559426158,N/A
8,4985032360.0,6367664377.0,5217802221.0,7194451881.0,6649641162.0,1007286644.0,1277461422.0,998162892.0,1452836093.0,1315850275.0,5420796.0,6568676.0,4307972.0,7040795.0,6117576.0,5427332.0,6572882.0,4279588.0,7051365.0,6129772.0,43297.0,24653.0,26413.0,21958.0,11019.0,44545717.0,34214154.0,46769419.0,44905668.0,22686073.0,2889903469.0,2888677774.0,2886269161.0,2887846460.0,2890293158.0,47140595.0,37255381.0,49778659.0,47431838.0,24015689.0,1546745001.0,1911667216.0,1638238524.0,2210682999.0,2094213881.0,43017.0,23701.0,24494.0,21775.0,9727.0,13196284.0,11167473.0,10644151.0,10936778.0,9814567.0,30174752.0,23753824.0,34842818.0,34018412.0,12990341.0,3495.2032049242,3519.4121257512,N/A
9,4797516353.0,6234369120.0,5152013234.0,7193510136.0,6701550716.0,982787160.0,1249666145.0,990286776.0,1455926887.0,1323139156.0,5282431.0,6446468.0,4064688.0,7055800.0,6151851.0,5285168.0,6405053.0,4080190.0,7047422.0,6159441.0,44102.0,26544.0,28729.0,21381.0,12438.0,46656584.0,34383759.0,47604714.0,44358024.0,23086302.0,2890327761.0,2858077847.0,2888178176.0,2885809951.0,2890129864.0,48463047.0,37668924.0,50482448.0,47122557.0,24034217.0,1512727697.0,1903613964.0,1630304296.0,2192209958.0,2095531215.0,43894.0,21882.0,25908.0,21575.0,9248.0,13558487.0,11175213.0,10757117.0,11001327.0,9648891.0,31735456.0,23769294.0,35473212.0,34558959.0,12689444.0,4454.1764801373,4454.0235804807,N/A
