,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,1669012.0,4198671712.0,3071385421.0,2783598772.0,4009963840.0,351315.0,802929541.0,588592948.0,546201811.0,792811036.0,4842.0,2873958.0,2166036.0,2046860.0,2893923.0,4842.0,2770997.0,2091143.0,1982156.0,2927881.0,4859.0,8965.0,7498.0,6735.0,16533.0,N/A,19004.0,2540.0,4320.0,5296.0,N/A,922018831.0,653539256.0,687957901.0,1008349474.0,N/A,26822.0,9049475.0,17593.0,20203.0,N/A,1204446143.0,835553952.0,926162831.0,1336058197.0,N/A,40.0,199.0,653.0,25.0,N/A,53.0,27.0,44.0,99.0,N/A,6818.0,848.0,905.0,1129.0,1050.1332166603,0.0,N/A
1,1106113583.0,9327677434.0,8864408819.0,9032303789.0,9331582529.0,207439608.0,1834094759.0,1724335336.0,1799134887.0,1843143104.0,1223535.0,7300579.0,6286019.0,7171287.0,7139227.0,1185184.0,7323103.0,6149074.0,7170720.0,7151234.0,42277.0,6472.0,79299.0,7374.0,3336.0,9019684.0,9936777.0,12157055.0,15330015.0,8422654.0,470899709.0,2710556585.0,2711702935.0,2659781089.0,2770877379.0,9603224.0,11387342.0,34590282.0,15614924.0,9200578.0,339095862.0,2844875276.0,2580386429.0,2897580945.0,2870513552.0,4975.0,63050.0,4514.0,10374.0,3500.0,2980016.0,3941781.0,3252310.0,3285457.0,3404615.0,7616767.0,7923445.0,10619583.0,10887045.0,4785243.0,3249.8815121847,0.0,N/A
2,4141268563.0,7785050513.0,6225094538.0,8227405067.0,8012429411.0,828216129.0,1542052004.0,1194762236.0,1650353743.0,1578804197.0,5039015.0,7454783.0,5537790.0,7836499.0,6965561.0,4892887.0,7454922.0,5555828.0,7819977.0,6968279.0,20439.0,21305.0,14895.0,13377.0,7361.0,31152132.0,26075180.0,36312344.0,33847465.0,18162754.0,1751441463.0,2888195036.0,2891513003.0,2887818596.0,2890353861.0,32777469.0,27666692.0,38811914.0,35857828.0,19486069.0,1270647540.0,2360579937.0,1928036030.0,2522456898.0,2452482129.0,19688.0,13757.0,15541.0,12919.0,5690.0,8801443.0,9367201.0,8824631.0,8118939.0,7605272.0,22681005.0,16855199.0,27406672.0,25387542.0,10375193.0,3329.7293547913,2080.6828852544,N/A
3,5836323096.0,7140702861.0,6079839422.0,7488717282.0,7340838862.0,1161074777.0,1428154290.0,1169519032.0,1510209815.0,1456542252.0,6371587.0,7238568.0,5932556.0,7446634.0,6711120.0,6359845.0,7239773.0,5926646.0,7444278.0,6714281.0,30179.0,20285.0,21087.0,18405.0,11656.0,34736309.0,27731475.0,37796157.0,35468527.0,19545422.0,2688415355.0,2886325924.0,2889565331.0,2887253247.0,2889454184.0,36239514.0,29576401.0,40492588.0,37249596.0,20818810.0,1776140955.0,2187940215.0,1865942662.0,2332881389.0,2305417746.0,28091.0,18117.0,19502.0,17724.0,8165.0,9768394.0,10081494.0,9684702.0,8776936.0,8184508.0,24803014.0,17781380.0,28584229.0,26738948.0,11490188.0,3332.6807750932,3328.3889053311,N/A
4,5407594284.0,6786067043.0,5604823652.0,7128273531.0,7179057336.0,1089714394.0,1356579966.0,1078878146.0,1432684837.0,1415283567.0,5943758.0,6921824.0,5455325.0,7133257.0,6577958.0,5879911.0,6922715.0,5419251.0,7142550.0,6576571.0,61135.0,20812.0,23122.0,20256.0,10027.0,36340036.0,28386092.0,38598570.0,36284713.0,20387414.0,2888050882.0,2884384344.0,2890416561.0,2887772647.0,2888911760.0,37992015.0,30180573.0,41735044.0,38229571.0,21441879.0,1720611983.0,2064729029.0,1724656303.0,2180216853.0,2221341271.0,35278.0,20772.0,21194.0,19784.0,9017.0,10529878.0,10354935.0,10072575.0,8916614.0,8372534.0,26080475.0,18262738.0,29304363.0,26713232.0,11457670.0,3329.7628272892,3328.9844661152,N/A
5,5425307123.0,6852461240.0,5333805293.0,7080963479.0,7278642085.0,1070009016.0,1369770675.0,1021542670.0,1426169571.0,1419517123.0,6034392.0,6795575.0,5026746.0,7162416.0,6436648.0,6112940.0,6927552.0,5011118.0,7170921.0,6431066.0,36933.0,19221.0,22906.0,22313.0,11515.0,34412484.0,26028880.0,37756057.0,35530153.0,19244523.0,2881943452.0,2880967636.0,2889427414.0,2883227152.0,2888180581.0,37147271.0,28586606.0,40587909.0,37019750.0,19458887.0,1695133143.0,2070666285.0,1664814730.0,2180938813.0,2207312338.0,34439.0,18809.0,21748.0,22201.0,10582.0,9986499.0,9865415.0,9434860.0,8319443.0,8019951.0,25843104.0,17753634.0,28373764.0,25775797.0,11089550.0,3325.557049368,3325.5719315365,N/A
6,5669555820.0,6684387494.0,5368599319.0,7113887996.0,7190576873.0,1118975647.0,1340547452.0,1030323508.0,1399013308.0,1384982456.0,5753353.0,7052126.0,5208154.0,7022913.0,6452776.0,5732101.0,6803103.0,5269752.0,7033645.0,6453842.0,36635.0,68517.0,53967.0,45222.0,34127.0,36430140.0,28178971.0,38675325.0,36726512.0,20200934.0,2887781474.0,2883705925.0,2890380871.0,2888708946.0,2889635644.0,38630735.0,30076903.0,41670849.0,38131147.0,21236171.0,1663128473.0,2037012553.0,1670366826.0,2207900779.0,2195507195.0,34237.0,18652.0,21011.0,25406.0,10332.0,10514864.0,10311117.0,9979095.0,9050406.0,8323423.0,25566423.0,18419321.0,29146436.0,26390157.0,11644671.0,3301.6076498047,3299.5249076016,N/A
7,5207815892.0,6546254924.0,5303966466.0,7086048535.0,7132776886.0,1042558450.0,1319986711.0,1019144023.0,1406874054.0,1394616577.0,5484822.0,6806853.0,5205259.0,7076332.0,6558878.0,5482602.0,6869570.0,5214475.0,7074577.0,6578224.0,61819.0,20729.0,22453.0,27599.0,12639.0,37050421.0,28684269.0,39263441.0,36720186.0,20760490.0,2888792224.0,2884529419.0,2890866127.0,2887071751.0,2890137027.0,38978194.0,30496471.0,42190446.0,38026021.0,21532503.0,1627468134.0,2017796953.0,1672770193.0,2160193125.0,2168199309.0,35536.0,19157.0,21095.0,21879.0,9067.0,10853970.0,10301363.0,9660312.0,9109333.0,8432027.0,26083943.0,18472792.0,29422930.0,27606471.0,12013980.0,3327.6470055351,3328.9562636546,N/A
8,5235646407.0,6423170288.0,5498664695.0,6959400962.0,6417778172.0,1052470356.0,1298801390.0,1043518911.0,1397134081.0,1254547425.0,5443332.0,6866718.0,3952861.0,6603228.0,6396974.0,5436101.0,6869445.0,3955056.0,6531635.0,6409845.0,22098.0,17589.0,17688.0,12776.0,6792.0,48579507.0,36602375.0,51176699.0,50030946.0,25134851.0,2890269644.0,2890752571.0,2891116464.0,2571656123.0,2891250159.0,50339440.0,39201089.0,55779726.0,51865316.0,26795660.0,1598199133.0,1975985277.0,1719053831.0,2053574137.0,2007887248.0,18384.0,12042.0,18108.0,11948.0,5038.0,12667132.0,12333026.0,12103295.0,11850760.0,11354548.0,34304660.0,23553310.0,38262221.0,38715263.0,14166446.0,3637.8544470978,3678.9969631689,N/A
9,5243148849.0,6519453448.0,5481736776.0,7345189941.0,6762435473.0,1046268728.0,1318369262.0,1041080904.0,1482077558.0,1326755382.0,5479540.0,6900967.0,3871398.0,7023122.0,5825158.0,5487097.0,6897932.0,3864550.0,7021822.0,5831129.0,14921.0,9682.0,14103.0,8806.0,5009.0,49903662.0,36652297.0,52751371.0,50149728.0,25431756.0,2890234218.0,2890012897.0,2891475500.0,2890961932.0,2890222465.0,51056598.0,39451482.0,56074849.0,52038519.0,27016783.0,1619207531.0,1967803875.0,1715744429.0,2233182675.0,2058237838.0,14163.0,8839.0,13129.0,7895.0,5069.0,13446963.0,12732025.0,12611106.0,11804884.0,11335176.0,36301827.0,23294662.0,39996966.0,38525304.0,14225014.0,5168.9707944527,5169.9873775959,N/A
10,5337900377.0,6423521990.0,5501944665.0,7296891655.0,6756220177.0,1051091274.0,1298088794.0,1041067442.0,1477770159.0,1326486853.0,5522937.0,6875446.0,3773542.0,7006785.0,5829846.0,5520249.0,6865449.0,3761690.0,7000753.0,5800973.0,15274.0,12924.0,14239.0,9057.0,5074.0,50215375.0,36365407.0,53088123.0,49767497.0,25197054.0,2890293140.0,2889859170.0,2891598451.0,2891152522.0,2891224966.0,51841653.0,39274164.0,56206627.0,52194033.0,26657938.0,1604192096.0,1976362153.0,1709604868.0,2220302713.0,2065294790.0,14559.0,9309.0,13851.0,10666.0,5600.0,13417867.0,12797959.0,12613423.0,11691461.0,11502205.0,35633842.0,23598851.0,39435555.0,38136108.0,14046601.0,5175.6163108301,5175.7626561053,N/A
