,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,176808.0,1689573569.0,1520755393.0,1704525449.0,1837788750.0,35430.0,328962588.0,306272256.0,344411262.0,365384979.0,2492.0,1158928.0,1126440.0,1265659.0,1334997.0,2492.0,1103594.0,1136801.0,1276677.0,1344670.0,4564.0,2234.0,2060.0,1891.0,1896.0,N/A,53600.0,2428.0,2103.0,7665.0,N/A,526236318.0,484222617.0,529147043.0,536779850.0,N/A,147363.0,14573.0,152834.0,21529.0,N/A,479960564.0,485916652.0,532872769.0,543574469.0,N/A,347.0,153.0,500.0,155.0,N/A,848.0,789.0,291.0,1084.0,N/A,4319.0,2624.0,8405.0,8708.0,1819.0047216973,0.0,N/A
1,1108253830.0,3338798115.0,1541005176.0,3586320381.0,3695780448.0,204335476.0,682191871.0,303245485.0,707758083.0,730816542.0,988917.0,2552063.0,1083953.0,2756583.0,2664130.0,909484.0,2534614.0,1069160.0,2770703.0,2645041.0,130212.0,16406.0,208331.0,23828.0,11090.0,3716765.0,510212.0,430829.0,288694.0,218643.0,482741440.0,1211130527.0,922193946.0,1191832924.0,1191975970.0,4737317.0,664394.0,345152.0,1247699.0,273934.0,273619424.0,1043504722.0,529627168.0,1156998414.0,1172122628.0,166599.0,22071.0,146829.0,6557.0,2901.0,1143317.0,57526.0,12202.0,97478.0,43504.0,3088603.0,307902.0,232086.0,242353.0,227662.0,5155.2716770702,0.0,N/A
2,4133985328.0,3267817577.0,1320518904.0,3949229612.0,5345781892.0,818077295.0,677780656.0,276961753.0,773726932.0,1042110727.0,3879592.0,2578679.0,1127249.0,2861004.0,3750544.0,3917835.0,2826597.0,1122973.0,2932193.0,3701897.0,33587.0,21756.0,207618.0,17430.0,9914.0,13169827.0,1846221.0,4631175.0,245261.0,2145221.0,1887338333.0,1271084783.0,923463123.0,1188812123.0,1469088630.0,16544590.0,2157881.0,4783776.0,4853364.0,1299979.0,1321172858.0,974067460.0,376272702.0,1272795242.0,1620326734.0,20952.0,20637.0,132612.0,13675.0,6231.0,4105133.0,514844.0,475241.0,711591.0,320465.0,8295778.0,604734.0,4006358.0,4386604.0,763379.0,5254.4279878301,272.86536697775,N/A
3,7907563284.0,5100903774.0,2646418085.0,8401752355.0,9854789105.0,1561844455.0,1024737985.0,506812194.0,1638988629.0,1905114212.0,6845513.0,3787380.0,2121416.0,6076282.0,7050366.0,6821021.0,3854437.0,2191104.0,6076167.0,7024695.0,8738.0,2303.0,3241.0,30522.0,21908.0,14968431.0,5055846.0,7739053.0,4736856.0,3444352.0,2694964438.0,1469864332.0,958241250.0,2290287927.0,2632654188.0,16313900.0,5025321.0,7785054.0,6148439.0,2916425.0,2493298606.0,1527694568.0,679322059.0,2565728974.0,2929574262.0,5784.0,7901.0,11954.0,2439.0,1113.0,5590779.0,2178003.0,1054347.0,622554.0,1920836.0,9797088.0,2837595.0,5405511.0,5753283.0,1410005.0,5251.8980937508,693.96875417409,N/A
4,6690003683.0,3993541923.0,2498819055.0,10732522136.0,10380770149.0,1337392248.0,791698722.0,466172502.0,2099581064.0,2060117860.0,5871016.0,2967667.0,1875188.0,7804366.0,7746928.0,6071770.0,2953523.0,1879812.0,7868991.0,7810823.0,9149.0,58121.0,28579.0,13050.0,1090.0,14286626.0,3258836.0,6329631.0,6671308.0,2143118.0,2709595124.0,1426491691.0,956692802.0,2806118707.0,2893819409.0,14809852.0,3041150.0,8248489.0,7293441.0,3243140.0,2252936361.0,1294693164.0,739331507.0,3225539846.0,3332441928.0,7340.0,49679.0,5216.0,2801.0,1427.0,4699435.0,935667.0,1432223.0,1383522.0,1196965.0,8668001.0,4424795.0,5716756.0,2650260.0,1656171.0,5216.8461919134,868.86274557617,N/A
5,8606180346.0,4772580267.0,2570046568.0,11289343950.0,10199614855.0,1701492579.0,971017168.0,502776388.0,2185625470.0,2041073694.0,7457912.0,3651810.0,2187663.0,7873031.0,7802198.0,7301468.0,3708108.0,2162722.0,7934559.0,7792912.0,2981.0,25377.0,3037.0,2016.0,1146.0,15919389.0,6221912.0,8059474.0,6693655.0,2824812.0,2891288140.0,1440319971.0,947181740.0,2891719891.0,2891533756.0,15687690.0,5140209.0,8802204.0,10347292.0,4210742.0,2665129824.0,1509655866.0,800801576.0,3323969235.0,3313773036.0,2710.0,499.0,1996.0,2279.0,1702.0,5286875.0,1973541.0,1703058.0,2959465.0,813227.0,9581079.0,5076036.0,5998496.0,4116038.0,2450057.0,5261.7752224511,902.65842719361,N/A
6,8645614045.0,4773030654.0,2636326406.0,10370619008.0,10615130887.0,1705508641.0,952955129.0,523827086.0,2062376374.0,2096622569.0,7350957.0,3734365.0,2542314.0,7640653.0,7805516.0,7544099.0,3810559.0,2256095.0,7526397.0,7798328.0,3033.0,944.0,7559.0,28136.0,19379.0,15800477.0,5104228.0,7185084.0,10499839.0,3356966.0,2891445604.0,1442955879.0,995843337.0,2734163992.0,2891164894.0,15528059.0,4219032.0,8866227.0,7559037.0,4611813.0,2673912558.0,1635907852.0,835483993.0,3195793429.0,3353848553.0,3496.0,1194.0,1837.0,2839.0,794.0,5465458.0,1216095.0,1502619.0,666783.0,2401491.0,9950975.0,4579065.0,5368839.0,1800698.0,1842656.0,5263.413662821,825.29011236683,N/A
7,8531585462.0,4628230629.0,2529920349.0,11258936125.0,10710484994.0,1688448140.0,963657815.0,494280547.0,2229439175.0,2142557804.0,7289130.0,3732164.0,1995614.0,8044797.0,7988568.0,7356912.0,3838854.0,2088596.0,7940316.0,8093610.0,27244.0,829.0,1716.0,2049.0,1115.0,15651115.0,5263881.0,8085923.0,7925258.0,3698747.0,2890755114.0,1449045729.0,939062388.0,2890905402.0,2891346092.0,15765807.0,4533231.0,7806569.0,6669366.0,4012069.0,2628689591.0,1620973007.0,786402051.0,3422926171.0,3434296505.0,2851.0,540.0,1731.0,1000.0,575.0,5201927.0,1511974.0,1630056.0,938927.0,2270240.0,10017404.0,5023006.0,6710538.0,3319000.0,2130899.0,5263.7326888989,1016.4137074729,N/A
8,8861652362.0,5133645321.0,2674813301.0,11215925411.0,10893565281.0,1759012980.0,1019200115.0,527446886.0,2191479435.0,2150930135.0,7380749.0,3749164.0,2071791.0,7938670.0,8056735.0,7400909.0,3771143.0,2184228.0,7934902.0,8068508.0,2060.0,1072.0,1105.0,1390.0,430.0,13296233.0,3783970.0,6979271.0,7101125.0,2624407.0,2890802895.0,1438194687.0,961899277.0,2891770901.0,2891471732.0,13830401.0,4021462.0,7500074.0,6040619.0,3825795.0,2769956718.0,1508982755.0,838075531.0,3448955151.0,3357090090.0,1612.0,535.0,1489.0,2495.0,639.0,4673523.0,2507492.0,1397762.0,731495.0,2744216.0,8580013.0,3588434.0,5799670.0,1625407.0,3482097.0,5076.0874660882,875.70093173424,N/A
9,9041319481.0,5260305561.0,2778053870.0,10786859838.0,9875084113.0,1784020332.0,1050937174.0,549321644.0,2142855926.0,1982706466.0,7600707.0,3889659.0,2259809.0,7924469.0,7636667.0,7595035.0,3905372.0,2197342.0,7929520.0,7396338.0,2317.0,604.0,1566.0,1150.0,750.0,13636716.0,5003158.0,7241938.0,5383571.0,2366894.0,2890058052.0,1464603467.0,979796319.0,2870742713.0,2769085713.0,13667917.0,5183379.0,8119575.0,10249472.0,4197351.0,2780552229.0,1631081070.0,876266044.0,3348559495.0,3161486976.0,2325.0,1284.0,820.0,675.0,412.0,4672932.0,1087012.0,1293721.0,2626286.0,87986.0,7862330.0,3479943.0,5528531.0,5645178.0,1521664.0,4185.6314129184,889.79247984649,N/A
