,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,178278.0,2177266272.0,1853217369.0,2309515590.0,2190208257.0,35642.0,434599856.0,360901395.0,435468894.0,434425582.0,2416.0,1630982.0,1316078.0,1546335.0,1656439.0,2416.0,1606786.0,1316128.0,1478929.0,1654369.0,2416.0,2500.0,2105.0,2089.0,2105.0,N/A,11073.0,7771.0,22281.0,7645.0,N/A,634942608.0,528608281.0,597354801.0,620168520.0,N/A,20871.0,89667.0,193242.0,22864.0,N/A,710028728.0,573187996.0,676355200.0,880614457.0,N/A,304.0,125.0,367.0,807.0,N/A,241.0,721.0,313.0,672.0,N/A,4688.0,2675.0,2558.0,10498.0,1595.738534716,0.0,N/A
1,1539860162.0,8404237182.0,8331822560.0,9123796764.0,9270954950.0,283037467.0,1666929385.0,1635734379.0,1778625426.0,1829254357.0,1316354.0,6443919.0,6247403.0,6884806.0,7067588.0,1267793.0,6433271.0,6172523.0,6851741.0,7071549.0,72215.0,17067.0,11666.0,12811.0,8659.0,5165107.0,5145265.0,6721244.0,7293385.0,4013476.0,555149326.0,2339437681.0,2589473212.0,2651717941.0,2627885706.0,5378701.0,5136063.0,7077325.0,8335183.0,4377093.0,441960566.0,2537949303.0,2478675986.0,2833402485.0,2841587809.0,65682.0,8117.0,32426.0,9707.0,3026.0,1550815.0,1759615.0,1521313.0,1822268.0,1551769.0,3853864.0,3687004.0,4930758.0,5816219.0,2489062.0,5165.8799046402,0.0,N/A
2,3256204503.0,8406886397.0,6548689409.0,8583080959.0,8597814648.0,650046552.0,1675187067.0,1275502941.0,1704558369.0,1703923435.0,3246392.0,7333084.0,5576829.0,6932998.0,7027035.0,3255335.0,7079566.0,5577812.0,6964012.0,7017513.0,32382.0,13812.0,13939.0,15857.0,8873.0,13417326.0,13968362.0,18389477.0,18000223.0,10296103.0,1189998232.0,2858122103.0,2889711034.0,2890404447.0,2889552695.0,13949224.0,15407893.0,20493169.0,19629638.0,10679613.0,1027007046.0,2613652502.0,1986223617.0,2674231816.0,2666444280.0,35104.0,12407.0,15904.0,15834.0,5677.0,4080370.0,4720196.0,3985931.0,4496495.0,4690074.0,9379093.0,8813807.0,13335312.0,14438700.0,6505268.0,5253.3957749884,3488.8618310771,N/A
3,3075516324.0,6961585055.0,5406579481.0,7396281926.0,6965522767.0,613687709.0,1396913353.0,1048646151.0,1472072332.0,1376829432.0,3322757.0,7021407.0,5970471.0,6941280.0,6428091.0,3326403.0,7010181.0,5970794.0,6908553.0,6423013.0,7725.0,6866.0,17067.0,9691.0,5771.0,17770680.0,26838401.0,34398620.0,31454448.0,20225795.0,1191025390.0,2887932639.0,2891170962.0,2890643982.0,2889939546.0,18516023.0,28388901.0,36812424.0,33186848.0,20410233.0,963175266.0,2177553288.0,1662506010.0,2253471762.0,2205295869.0,5379.0,5442.0,16009.0,8089.0,2403.0,5475337.0,10233662.0,9876439.0,8864678.0,7616676.0,12478042.0,16091137.0,25463651.0,20450656.0,11735072.0,5251.7786229911,6131.9048354342,N/A
4,3077257991.0,7103733980.0,5501203981.0,7493294785.0,7318620192.0,614121261.0,1419341287.0,1074323812.0,1491390695.0,1422765581.0,3295435.0,7291005.0,6177928.0,7055396.0,6660481.0,3290605.0,7315293.0,6167002.0,7053880.0,6642000.0,10015.0,10641.0,21542.0,14886.0,5462.0,17604492.0,24557302.0,30602933.0,27872040.0,18495785.0,1190267342.0,2886201741.0,2889828486.0,2889698337.0,2889820271.0,18141023.0,25990050.0,32218982.0,29294692.0,19026041.0,964351594.0,2194611953.0,1732789920.0,2262887868.0,2208264039.0,7033.0,8041.0,16962.0,13949.0,2676.0,5298239.0,9393208.0,8969862.0,8437876.0,7144864.0,11887150.0,14136564.0,21491326.0,19834094.0,10669171.0,5253.0531236416,5914.9763395441,N/A
5,3154475321.0,7081332036.0,5565435758.0,7453405017.0,7023908935.0,613835922.0,1400532696.0,1085060807.0,1461769062.0,1369187504.0,3289948.0,7196898.0,6238779.0,6965773.0,6497258.0,3292151.0,7190478.0,6255608.0,6897730.0,6512126.0,8293.0,10901.0,17136.0,14531.0,17314.0,17722338.0,24759230.0,30116943.0,28095425.0,18824837.0,1190448781.0,2886298858.0,2887214985.0,2889082437.0,2889294994.0,18071333.0,25837543.0,32111254.0,29482340.0,19424278.0,906879610.0,2219074990.0,1675411869.0,2256246376.0,2197909349.0,7030.0,5894.0,16092.0,10220.0,3554.0,5299070.0,9981288.0,9019267.0,8541040.0,7174540.0,12238655.0,14806799.0,20893347.0,20181667.0,11265273.0,5251.7422090066,5912.8173604509,N/A
6,3103038432.0,7157327960.0,5542669681.0,7228047585.0,7130725578.0,608857351.0,1421674279.0,1072713075.0,1444718618.0,1390218354.0,3317114.0,7315033.0,6294742.0,6957151.0,6629860.0,3318192.0,7312851.0,6297980.0,6969770.0,6635933.0,7309.0,36700.0,51296.0,32656.0,26652.0,18965398.0,26496447.0,32007419.0,29611926.0,20110856.0,1191812905.0,2888506384.0,2889976829.0,2891032552.0,2890989914.0,19448526.0,27734306.0,33846876.0,31155685.0,20613099.0,949701461.0,2206483068.0,1711057526.0,2262782038.0,2187372733.0,5712.0,5677.0,15562.0,7880.0,5474.0,5586192.0,10507762.0,9819796.0,8748207.0,7718771.0,13122715.0,15241541.0,22337255.0,20603160.0,12323222.0,5250.7781346852,5909.727465621,N/A
7,3100794622.0,7181044493.0,5593236864.0,7308012629.0,6756894240.0,608286603.0,1418887863.0,1084897375.0,1460831978.0,1327181070.0,3283480.0,7270904.0,6364474.0,7029688.0,6275453.0,3290079.0,7272489.0,6363988.0,7067241.0,6288336.0,39377.0,8098.0,21564.0,9261.0,5624.0,18719280.0,26487397.0,32103072.0,29749960.0,19274020.0,1191548904.0,2888996554.0,2890167203.0,2890356656.0,2738466557.0,19013008.0,27092288.0,34041672.0,30583435.0,20223876.0,947775175.0,2190669401.0,1724141576.0,2249145279.0,1986919843.0,6905.0,6852.0,14467.0,9401.0,3113.0,5579695.0,10527006.0,9874438.0,8551266.0,7635262.0,12994816.0,15381447.0,21765448.0,20749475.0,12002700.0,5254.5737458324,5919.9927782972,N/A
8,3118122268.0,7239976139.0,5580072057.0,7268548985.0,7151336075.0,616033991.0,1414837512.0,1072901842.0,1454381087.0,1408714641.0,3305608.0,7265264.0,6336342.0,6998325.0,6613666.0,3304364.0,7262141.0,6331027.0,6997662.0,6607593.0,6990.0,8696.0,18015.0,13136.0,5202.0,18713166.0,26652706.0,32844707.0,29794677.0,19677254.0,1191828806.0,2888670848.0,2890801212.0,2891041822.0,2890544476.0,19291470.0,27452919.0,33978878.0,30959296.0,20894881.0,945003710.0,2197311306.0,1707113028.0,2257495983.0,2173858538.0,5752.0,7728.0,13865.0,9153.0,4614.0,5807346.0,10800857.0,9862689.0,8952062.0,7762930.0,13470843.0,15690702.0,22059779.0,21137497.0,12280695.0,5272.5050096214,5939.1694384283,N/A
9,2820096738.0,6706522618.0,5528390874.0,7338429089.0,7199408771.0,580803006.0,1333815241.0,1050550680.0,1473823447.0,1421520624.0,3024977.0,6748648.0,6052741.0,6809389.0,6514849.0,3027860.0,6920289.0,6061506.0,6812319.0,6410274.0,9509.0,14569.0,20958.0,14658.0,12930.0,16786742.0,23808915.0,30865749.0,26360974.0,16520241.0,1189593473.0,2886517759.0,2889801373.0,2889326241.0,2887951676.0,17263765.0,24029740.0,30689623.0,28417474.0,18171929.0,871585075.0,2086917515.0,1535788544.0,2278588796.0,2203355663.0,9728.0,9976.0,17973.0,20361.0,4160.0,5158427.0,9755404.0,9045289.0,7807489.0,7256657.0,12304665.0,14784647.0,20020036.0,18564172.0,11211395.0,5370.0562059105,6035.9874181038,N/A
