skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
22954176,5977930,1796004,187077268,15411144,154,901600,54110,967358,44100,597436,7074494,0,896364,22900066,5010572,1751904,186479832,8336650,154,5236,21325780,234192,4611572,16168208,0,52514,309820,11482310,0,2436,129710,0,52948,309176,9843470,234192,4609136,16038498,0,0,644
23265578,5997600,1758764,185773476,15241660,140,910154,47516,968114,24780,598290,7089628,0,907550,23218062,5029486,1733984,185175186,8152032,140,2604,21547876,233142,4556762,16725828,0,52654,310338,11462220,0,3332,175350,0,52822,306964,10085656,233142,4553430,16550478,0,0,3374
22999242,5957490,1805902,185058370,15459878,140,908376,43736,954968,48230,596960,7122766,0,900508,22955506,5002522,1757672,184461410,8337112,140,7868,21429758,232764,4548474,16737588,0,52612,309708,11697434,0,2828,81158,0,52948,310128,9732324,232764,4545646,16656430,0,0,0
23306710,6042092,1946938,184987852,15365266,140,903182,50064,979230,23212,596946,7150052,0,906906,23256646,5062862,1923726,184390906,8215214,140,0,21537684,234836,4523876,16451652,0,52626,309456,11982180,0,2478,136430,0,53060,309568,9555504,234836,4521398,16315222,0,0,0
23317672,5994030,1843758,185224536,15411578,140,907144,46634,977312,49518,577738,7131698,0,896756,23271038,5016718,1794240,184646798,8279880,140,10388,21532168,234038,4597418,16198756,0,52458,308476,11735934,0,2324,90440,0,52822,309890,9796234,234038,4595094,16108316,0,0,0
23335662,4550070,4762086,177570316,15422078,140,920136,45794,967428,28140,483644,7890092,0,883106,23289868,3582642,4733946,177086672,7531986,140,37030,21536494,233310,10335052,15849162,0,52556,312788,11703244,0,93478,204330,0,52864,305648,9833250,233310,10241574,15644832,0,0,7140
23304764,6044276,2419396,184907828,15358238,140,927346,52598,1030820,40726,504112,7202706,0,892794,23252166,5013456,2378670,184403716,8155532,140,34552,21542556,233058,5180406,15810032,0,52542,313950,12232906,0,2590,15806,0,52948,305312,9309650,233058,5177816,15794226,0,0,8638
23325876,6015604,2347758,186304958,15316252,140,931476,51254,981610,20734,505022,7079436,0,894530,23274622,5033994,2327024,185799936,8236816,140,36946,21529942,233646,5206530,16175922,0,52402,314230,11930058,0,3122,25494,0,52892,305340,9599884,233646,5203408,16150428,0,0,8890
23371824,6010648,2498356,184724806,15336748,140,928508,45794,978460,45318,507528,7096068,0,885668,23326030,5032188,2453038,184217278,8240680,140,42840,21538692,234570,5137636,16146844,0,52556,313096,11833360,0,2772,95508,0,52990,305550,9705332,234570,5134864,16051336,0,0,7546
23346792,6018894,2476110,186496226,15366890,0,916552,47670,970690,17192,489062,7125286,140,895090,23299122,5048204,2458918,186007164,8241604,0,21462,21542304,232722,5059166,15845494,0,53144,312942,11726666,0,2604,10654,0,52430,306194,9815638,232722,5056562,15834840,0,714,6748
23293550,5989914,2423358,185176390,15366148,0,927402,62986,999530,35364,498484,7101360,182,895692,23230564,4990384,2387994,184677906,8264788,0,31710,21542780,233478,5283040,16112586,0,52738,312228,11703510,0,0,282268,0,52528,309064,9839270,233478,5283040,15830318,0,210,3164
23370480,6021204,2381176,185869712,15395786,0,939708,46648,961884,8470,498778,7140280,140,903014,23323832,5059320,2372706,185370934,8255506,0,36694,21542584,233128,5106654,16462460,0,52612,313516,11829496,0,14,162890,0,52626,306614,9713088,233128,5106640,16299570,0,0,6902
23364362,6015492,2505244,185486420,15357594,0,934402,47992,957768,6734,562576,7089152,140,892178,23316370,5057724,2498510,184923844,8268442,0,42224,21542178,233590,5098870,15945818,0,53018,311948,11800908,0,56,10318,0,52626,309148,9741270,233590,5098814,15935500,0,392,2800
23353162,5970874,2452576,186522924,15381912,84,932932,50960,962206,10710,482888,7131838,140,896364,23302202,5008668,2441866,186040036,8250074,0,36568,21540036,232862,5061994,16061808,0,52584,312354,11653628,0,28,38682,0,52542,307972,9886408,232862,5061966,16023126,0,42,4382
23186436,6039278,2342340,186463004,15512280,0,925806,48986,970452,10402,488936,6995912,140,895062,23137450,5068826,2331938,185974068,8516368,0,30744,21412650,234500,5020372,16118130,0,52766,310926,11610424,0,0,65044,0,52500,307272,9802226,234500,5020372,16053086,0,266,3654
23084684,6010004,6002654,110294856,16047276,14,869834,53256,967092,17780,1641220,8312654,140,835688,23031428,5042912,5984874,108653636,7734622,0,34146,21296632,232554,13254360,18445756,0,52654,311654,11840584,0,28,818076,0,52290,308868,9456048,232554,13254332,17627680,0,364,2786
23000670,5968592,2451078,184024372,15488998,84,915404,83496,1175314,33866,441154,7219380,140,886130,22917174,4793278,2417212,183583218,8269618,0,29274,21338730,233072,5111106,15989204,0,52640,312326,12630744,14,42,54082,0,52528,308938,8707986,233058,5111064,15935122,0,112,3388
23014138,5995318,2386216,188138664,15517474,0,911890,66976,1037512,11956,437430,7092652,140,905366,22947162,4957806,2374260,187701234,8424822,0,6524,21217294,233408,5049870,16118186,0,52276,308826,11976916,28,140,27426,0,52514,310422,9240378,233380,5049730,16090760,0,0,0
23048242,6015338,2316790,189464898,15371426,0,912408,61026,997626,40432,493612,7068208,140,907144,22987216,5017712,2276358,188971286,8303218,0,5264,21149030,231504,5061966,15915732,0,52654,309862,11970546,14,28,97496,0,52528,310310,9178484,231490,5061938,15818236,0,126,0
22927828,6056904,2167606,189616994,15476272,0,907060,60606,977816,85862,471100,7057792,140,904414,22867222,5079088,2081744,189145894,8418480,0,2646,21247128,232946,4981172,15975148,0,52640,308364,11975096,14,56,26866,0,52850,310744,9272032,232932,4981116,15948282,0,0,0
23041732,6035666,2326842,189812602,15479394,0,909440,59836,992908,74774,487032,7064918,112,907340,22981896,5042758,2252068,189325570,8414476,0,2100,21226940,232568,6206886,16368044,0,52248,308434,11724202,14,2156,25886,0,52794,310310,9502738,232554,6204730,16342158,0,0,0
23037322,6014666,2196964,189866852,15493422,0,912226,63140,986832,79478,475860,7086156,140,925526,22974182,5027834,2117486,189390992,8407266,0,0,21213094,232232,5070114,16507232,0,52472,307748,11862592,14,70,105854,0,52864,314160,9350502,232218,5070044,16401378,0,0,0
23033150,6034238,1648864,189055146,15497706,140,912408,60410,965496,117222,497616,7035784,140,932652,22972740,5068742,1531642,188557530,8461922,0,0,21220024,232652,4512158,15932294,0,51772,307230,11765628,14,2450,26880,0,53046,313978,9454396,232638,4509708,15905414,0,0,0
23074338,6019426,1616286,190343202,15510824,140,918526,58828,964516,118118,485030,7031458,140,932680,23015510,5054910,1498168,189858172,8479366,0,0,21212422,232932,4583334,16144198,0,51926,305578,11725798,14,2730,69202,0,49728,312648,9486624,232918,4580604,16074996,0,2198,0
22782606,5986736,1634864,190049020,15487696,140,923370,58408,968772,110768,488418,7045500,140,932540,22724198,5017964,1524096,189560602,8442196,0,0,21226632,230258,4944072,16659146,0,52556,307790,12100116,14,2814,153608,0,52486,313152,9126516,230244,4941258,16505538,0,70,0
23073610,6009108,1616146,189358932,15500310,140,741020,59038,962234,112266,476126,7094192,0,621418,23014572,5046874,1503880,188882806,8406118,140,119602,21209832,232092,4561662,15941604,0,55342,303926,12109356,14,2408,29806,0,52892,313656,9100476,232078,4559254,15911798,0,2450,0
22020782,6054790,1542142,186220062,15384488,140,908138,132090,1198372,94052,468538,7375410,0,910798,21888692,4856418,1448090,185751524,8009078,140,0,21037268,235326,4511248,17099796,0,52780,310506,13289584,14,12012,115556,0,52556,312802,7747684,235312,4499236,16984240,0,224,0
22427748,6110020,1552446,185533516,15432578,140,908656,62496,1005564,108920,458906,7212618,0,893158,22365252,5104456,1443526,185074610,8219960,140,15498,21285418,233576,4481050,16993228,0,52738,308644,12192782,14,2632,372064,0,52724,310758,9092636,233562,4478418,16621164,0,14,0
22296232,6105050,1637328,185709216,15367674,140,913598,224252,983556,149002,469364,7178080,0,888132,22071980,5121494,1488326,185239852,8189594,140,25466,21291760,235018,4546640,16259166,0,52570,310436,12182562,0,2478,68572,0,52374,309120,9109198,235018,4544162,16190594,0,196,1316
22720194,6118546,1693188,183342712,15367282,140,934080,59528,979762,117418,456316,7177856,0,881412,22660666,5138784,1575770,182886396,8189426,140,52668,21360206,233870,4667250,16213988,0,52584,313306,11755660,0,2856,76734,0,52262,307174,9604546,233870,4664394,16137254,0,322,6132
22800946,6141688,1696856,186173526,15349502,154,941696,57610,970466,101332,469308,7164234,0,891506,22743336,5171222,1595524,185704218,8185268,154,50190,21434042,234262,4675272,16388904,0,52598,311486,11874646,0,4312,54306,0,52654,306824,9559396,234262,4670960,16334598,0,0,4662
22371580,6092044,1684326,185915310,15377306,140,945476,49658,963802,48286,445200,7138558,0,878038,22321922,5128242,1636040,185470110,8238748,140,67438,21448882,233968,4600470,16073442,0,52514,314034,11847206,0,2758,10486,0,52584,306810,9601676,233968,4597712,16062956,0,0,7224
22678180,6135066,1687588,185434914,15365826,0,932596,48006,952294,12628,476462,7098784,140,844270,22630174,5182772,1674960,184958452,8267042,0,88326,21444710,234822,4514454,16179786,0,53018,314916,11674026,0,434,11158,0,52332,307972,9770684,234822,4514020,16168628,0,686,6944
22580404,5962824,1681008,186465524,15342278,0,936558,41188,972132,9590,447762,7097580,140,843878,22539216,4990692,1671418,186017762,8244698,0,92680,21445018,230202,4655378,16246636,0,52808,313894,11611908,0,126,14084,0,52024,306978,9833110,230202,4655252,16232552,0,784,6916
22564024,5926298,1800918,185507518,15327508,0,911526,37436,964908,12348,466480,7135114,112,824544,22526588,4961390,1788570,185041038,8192394,0,86982,21466928,229684,11089218,16241512,0,52724,310856,11948832,0,3556,193088,0,52052,305046,9518096,229684,11085662,16048424,0,672,5810
22430562,5707072,1779960,177232832,15677718,0,916944,32004,973770,88816,535178,9409750,140,836640,22398558,4733302,1691144,176697654,6267968,0,80304,21401548,226842,24422160,36752562,0,52948,312928,13130768,0,172662,369628,0,51982,306012,8270780,226842,24249498,36382934,0,966,6916
20386184,5632396,1727166,183182902,15430296,0,926030,100324,1351126,9324,495544,7422534,140,850402,20285860,4281270,1717842,182687358,8007762,0,75628,21214046,229236,4505298,16101260,0,52822,312620,12769162,0,6146,139566,0,52234,306376,8444884,229236,4499152,15961694,0,588,6244
22265586,5945072,1728524,186781784,15435756,0,909678,21686,1021328,12096,509740,7085666,140,847112,22243900,4923744,1716428,186272044,8350090,0,62566,21315602,230734,4546990,16193408,0,52724,309778,12142788,0,182,136822,0,52248,308028,9172814,230734,4546808,16056586,0,476,1750
22383340,5936196,1619240,188868008,15441314,0,911778,18438,994994,7546,521472,7090916,140,863520,22364902,4941202,1611694,188346536,8350398,0,48258,21341306,231938,4503590,15657138,0,52626,309918,11881730,0,14,51828,0,52430,310590,9459576,231938,4503576,15605310,0,196,0
22454796,5970146,1964368,189508886,15463224,0,921928,16240,978516,5348,552356,7039760,140,879004,22438556,4991630,1959020,188956530,8423464,0,42924,21328482,231924,4529322,16010848,0,52780,309904,11773776,0,168,86282,0,52402,308700,9554706,231924,4529154,15924566,0,378,1204
22548512,5983922,1656774,189431648,15366750,0,898702,6636,958972,30492,549052,7046186,140,862428,22541876,5024950,1626282,188882596,8320564,0,36274,21300552,231742,4495092,16198980,0,52948,305158,11727954,0,238,111888,0,52388,310030,9572598,231742,4494854,16087092,0,560,0
22594754,5975438,1594936,189722652,15377502,140,908992,1694,976976,16996,551796,7050792,140,907004,22593060,4998462,1577940,189170856,8326710,0,1988,21316330,231994,4450530,15979292,0,52388,308560,12038110,0,2702,68558,0,52514,313950,9278220,231994,4447828,15910734,0,0,0
22699824,5988556,1633744,189498456,15371944,140,887180,3752,953778,17514,542248,7014266,140,887222,22696072,5034778,1616230,188956208,8357678,0,0,21311066,232526,4496310,16128532,0,52346,307076,11645200,0,2254,71750,0,52486,312690,9665866,232526,4494056,16056782,0,0,0
22768144,5995108,1520456,189876386,15402702,140,877352,3136,980826,95004,542276,7116676,140,891772,22765008,5014282,1425452,189334110,8286026,0,0,21315518,232596,4451510,16110878,0,52472,305592,11662350,0,2380,80808,0,52528,313138,9653168,232596,4449130,16030070,0,0,0
22779274,6047426,1617000,188871228,15266776,140,905492,2968,990794,19488,533848,7105868,0,916076,22776306,5056632,1597512,188337380,8160908,140,0,21314650,233450,4477704,16729216,0,52416,307314,11601870,0,2086,59122,0,52948,312340,9712780,233450,4475618,16670094,0,0,0
23026962,6139420,1513302,186595094,14908446,2016,518742,2254,949368,18858,535304,7126308,0,546350,23024708,5190052,1494444,186059790,7782138,2016,0,21317954,236390,4387124,17657528,0,51828,304262,11657870,0,1960,74872,0,52948,311654,9660084,236390,4385164,17582656,0,0,0
22894760,3745672,5664344,159957784,15379462,140,817726,52304,972846,416612,1341494,9710176,0,898030,22842456,2772826,5247732,158616290,5669286,140,0,21259896,237300,16640554,21412720,0,52318,305354,13469750,0,117404,967820,0,53228,314146,7790146,237300,16523150,20444900,0,0,0
23337958,6069028,2116450,185149972,15294426,140,838600,12376,1122128,18760,436044,7285936,0,950768,23325582,4946900,2097690,184713928,8008490,140,0,21536102,234612,5130426,16213134,0,52290,305592,12460644,0,2436,207914,0,52808,313754,9075458,234612,5127990,16005220,0,0,0
23405592,6119862,2065966,185825052,15322034,140,824964,17066,1019228,19096,460096,7149240,0,938742,23388526,5100634,2046870,185364956,8172794,140,0,21538370,234108,5119128,16713690,0,52402,309974,11862900,0,2338,13776,0,52934,310030,9675470,234108,5116790,16699914,0,0,0
23400482,6112960,2202438,187944078,15301174,140,856940,55440,1006376,22232,436100,7154630,0,932288,23345042,5106584,2180206,187507978,8146544,140,0,21541394,235522,5113766,16687118,0,52668,308630,11706366,0,2618,42616,0,52920,310268,9835028,235522,5111148,16644502,0,0,0
23360162,6133638,2200464,186106606,15374464,140,882952,28112,990584,17640,466662,7157682,0,935242,23332050,5143054,2182824,185639944,8216782,140,0,21535444,235004,5123720,17655806,0,52276,307972,11647384,0,2184,88074,0,52822,309652,9888060,235004,5121536,17567732,0,0,0
23411948,6127996,2080778,186854864,15355984,0,863422,30212,965706,6762,452564,7082082,140,933142,23381736,5162290,2074016,186402300,8273902,0,0,21530670,234976,4953886,16598666,0,52710,311752,11786054,0,14,115108,0,52220,303800,9744616,234976,4953872,16483558,0,490,7952
23361184,6102880,2209130,186281494,15358294,0,869232,46116,993328,9758,461006,7113666,140,931784,23315068,5109552,2199372,185820488,8244628,0,0,21537600,233282,5097092,16907744,0,52640,310324,11775092,0,0,59094,0,52276,306950,9762508,233282,5097092,16848650,0,364,3374
23363956,6024340,2196026,187269474,15339828,0,927234,59934,1005466,6552,473508,7161938,140,936068,23304022,5018874,2189474,186795966,8177890,0,0,21536340,231560,5116468,16394518,0,52976,312004,11670778,0,252,104188,0,52290,308098,9865562,231560,5116216,16290330,0,686,3906
23426130,6059592,2113398,187793102,15515290,0,901390,46984,949116,6804,447300,7043260,112,934416,23379146,5110476,2106594,187345802,8472030,0,0,21539294,232176,5016242,15849596,0,53116,310926,11690630,0,238,255304,0,52458,307958,9848664,232176,5016004,15594292,0,658,2968
23195858,6049442,2176524,188111910,15486282,0,888174,55034,978194,10332,466606,7090706,140,940548,23140824,5071248,2166192,187645304,8395576,0,0,21270088,233464,5041624,16096612,0,52864,312214,11568802,0,210,44170,0,52038,306614,9701286,233464,5041414,16052442,0,826,5600
23015860,6053446,2085062,188297844,15405278,14,811944,63546,993874,6076,468160,7106932,140,718886,22952314,5059572,2078986,187829684,8298346,0,93058,21201740,234668,4900490,16277226,0,52948,310814,11534558,0,196,333158,0,51716,303968,9667182,234668,4900294,15944068,0,1232,6846
22902600,5948670,2202704,186806494,15489390,84,872144,110068,1246966,6202,425096,7362950,140,917420,22792532,4701704,2196502,186381398,8126440,0,0,21216020,233534,5200328,15796942,0,52878,308784,12851986,0,1484,44450,0,51996,308154,8364034,233534,5198844,15752492,0,882,630
23031036,6075440,1603070,188968780,15489726,0,896112,69076,1042300,61110,459158,7249872,140,918834,22961960,5033140,1541960,188509622,8239854,0,0,21231210,233758,4377716,15885422,0,53032,310562,12197542,0,140,415996,0,52360,305242,9033668,233758,4377576,15469426,0,672,5320
23037280,6070008,1689198,188411328,15463686,182,892934,71484,1008406,43148,464184,7146706,140,923874,22965796,5061602,1646050,187947144,8316980,42,0,21207102,233926,4479510,16471266,0,52696,309344,11917584,0,112,38948,0,52500,306474,9289518,233926,4479398,16432318,0,196,2870
22979012,6049022,1713516,188533324,15497496,140,898268,71232,1007482,38668,444906,7203574,112,941598,22907780,5041540,1674848,188088418,8293922,28,0,21192906,232036,4484424,16136330,0,52528,309820,11805444,0,350,306278,0,52192,308448,9387462,232036,4484074,15830052,0,336,1372
23011338,5973884,1624518,189420728,15484112,140,930552,75978,1014804,44940,467894,7163086,140,938448,22935360,4959080,1579578,188952834,8321026,0,0,21209538,232204,4586078,15926638,0,52864,308714,11711448,0,2534,31220,0,52360,310688,9498090,232204,4583544,15895418,0,504,0
22983534,6059802,1592528,189110992,15433180,140,945532,46508,1006754,45360,468748,7160846,140,937482,22937026,5053048,1547168,188642244,8272334,0,8050,21196070,232022,4503982,16641702,0,52528,308826,11704476,0,2744,362726,0,52626,304332,9491594,232022,4501238,16278976,0,0,4494
22980986,6039572,1570310,187946206,15426278,140,940660,80682,999670,59990,468188,7164010,0,957978,22900304,5039902,1510320,187478018,8262268,140,0,21195286,232078,4427570,16794050,0,52514,309722,11955804,0,2590,110292,0,53060,312886,9239482,232078,4424980,16683758,0,0,0
