Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10919230,1201270,129220,16976736,9689596,0,617806
1,9927246,46774,2860732,4468072,0,9618,56602
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10885476,1196706,350784,16878204,9694272,0,614460
1,9903796,46858,2612568,5136908,0,9604,56518
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10886078,1200402,130480,16966180,9688350,0,618912
1,9928856,46774,2769088,3750012,0,9618,56784
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10889984,1199702,400358,16976288,9688910,0,618450
1,9933980,46858,2622816,5323038,0,9618,56924
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10888290,1200864,145978,16683366,9689946,0,612850
1,9932454,46844,2677304,3675448,0,9618,56602
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10887828,1201032,450184,16884588,9687888,0,863576
1,9928044,46900,2615578,5472922,0,9618,80136
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15414406,1684788,177674,27389488,13715226,0,857094
1,14051338,66388,3032022,5819184,0,13622,79940
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15409660,1674946,737548,30258858,13716038,0,868098
1,14054614,66346,2843526,4998826,0,13608,80500
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15409436,1681848,170310,30450952,13714330,0,869036
1,14039970,66346,2778874,5162934,0,13608,80514
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15411690,1688666,693504,30209410,13714596,140,868728
1,14037996,66318,2875404,5312650,0,13608,80458
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15411466,1693034,201054,31347176,13716416,140,869778
1,14044198,66346,2882978,5618704,0,13608,80290
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15410136,1694714,846384,30310630,13714904,952,518322
1,14036092,66262,2889586,4876102,0,13664,79450
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15389906,1693286,448546,30390136,13761888,140,868140
1,14053564,66332,2876622,4958338,0,13608,80416
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15411900,1712298,1186094,30310322,13715674,168,869806
1,14054978,66332,2910138,5009718,0,13608,80514
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15412698,1712760,456806,30739786,13715296,140,869694
1,14046088,66374,2873738,4936288,0,13622,80528
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15411242,1705354,994000,31031084,13165642,140,1121974
1,14044100,66346,2341822,4883788,0,13608,105560
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20209308,2243724,748860,30525012,18012862,308,1104894
1,18456396,87066,3170356,9611588,0,17864,105420
