,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,18:30:25.564,  126.95,  493.33,  498.29,  679.29,,,,,  625.24, 1172.63,2050648893, 1797.87,  494.99,    8.06,  489.73,    4.83,,,,,  984.72,   12.89,2050699679,  997.61,   1609.96,   1185.51,   2795.48
2023-10-29,18:30:26.563,  125.52,  519.73,  489.87,  703.99,,,,,  615.40, 1223.72,2133442539, 1839.12,  486.20,    5.56,  481.10,    2.20,,,,,  967.30,    7.76,2133325134,  975.06,   1582.70,   1231.48,   2814.18
2023-10-29,18:30:27.564,  131.78,  516.13,  514.44,  708.59,,,,,  646.22, 1224.72,2134801879, 1870.93,  473.27,    4.47,  467.59,    1.09,,,,,  940.86,    5.56,2134824178,  946.41,   1587.07,   1230.27,   2817.35
2023-10-29,18:30:28.564,  130.79,  517.30,  511.17,  708.75,,,,,  641.96, 1226.05,2132685344, 1868.01,  460.52,    3.92,  452.55,    0.56,,,,,  913.06,    4.49,2132626658,  917.55,   1555.03,   1230.54,   2785.56
2023-10-29,18:30:29.564,  130.68,  519.02,  508.88,  709.74,,,,,  639.56, 1228.76,2132508008, 1868.32,  449.71,    4.05,  440.98,    0.67,,,,,  890.70,    4.71,2132517197,  895.41,   1530.25,   1233.48,   2763.73
2023-10-29,18:30:30.565,  129.97,  522.24,  506.41,  712.34,,,,,  636.38, 1234.58,2134738283, 1870.97,  446.92,    4.46,  439.95,    1.09,,,,,  886.88,    5.55,2134709414,  892.42,   1523.26,   1240.13,   2763.39
2023-10-29,18:30:31.564,  130.43,  518.21,  507.17,  708.57,,,,,  637.60, 1226.78,2132753833, 1864.38,  453.17,    4.65,  448.09,    1.29,,,,,  901.26,    5.94,2132747652,  907.20,   1538.86,   1232.72,   2771.58
2023-10-29,18:30:32.564,  129.28,  522.75,  503.16,  712.12,,,,,  632.44, 1234.88,2132626396, 1867.32,  450.00,    3.81,  445.31,    0.44,,,,,  895.32,    4.25,2132567615,  899.57,   1527.76,   1239.13,   2766.89
2023-10-29,18:30:33.565,  129.35,  522.02,  503.97,  711.45,,,,,  633.32, 1233.47,2134596002, 1866.80,  442.38,    4.05,  439.39,    0.67,,,,,  881.77,    4.73,2134654133,  886.50,   1515.10,   1238.20,   2753.29
