SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
  115.69,  182.55,  439.07,  350.40,  554.77,  532.96,2132581742, 1087.72,  203.85,    1.55,  207.64,    4.83,  411.50,    6.38,2132532609,  417.88,    966.26,    539.34,   1505.60
  116.19,  183.22,  440.19,  351.22,  556.38,  534.44,2132668504, 1090.82,  206.33,    2.24,  210.47,    5.51,  416.79,    7.76,2132699008,  424.55,    973.17,    542.19,   1515.37
  115.67,  182.38,  439.11,  350.34,  554.78,  532.71,2134733265, 1087.50,  202.98,    1.55,  207.20,    4.86,  410.19,    6.40,2134718151,  416.59,    964.97,    539.12,   1504.09
  107.20,  132.81,  418.94,  294.38,  526.14,  427.19,2132538251,  953.33,  139.54,    1.80,  143.25,    5.15,  282.79,    6.95,2132495237,  289.74,    808.93,    434.14,   1243.07
  107.24,  134.47,  418.62,  295.90,  525.86,  430.36,2132527111,  956.23,  139.48,    1.63,  143.14,    4.92,  282.61,    6.55,2132474993,  289.16,    808.48,    436.91,   1245.39
  107.49,  134.50,  418.88,  296.06,  526.38,  430.56,2134477512,  956.94,  139.44,    1.64,  142.25,    4.94,  281.69,    6.58,2134492705,  288.27,    808.07,    437.15,   1245.21
  106.65,  133.64,  416.12,  294.33,  522.76,  427.97,2132455219,  950.73,  141.51,    2.72,  144.89,    6.03,  286.40,    8.75,2132594744,  295.15,    809.16,    436.72,   1245.88
  117.48,  147.72,  449.55,  318.74,  567.03,  466.46,2132671191, 1033.49,  179.73,   19.55,  183.37,   22.83,  363.10,   42.37,2132644171,  405.47,    930.13,    508.83,   1438.96
  107.32,  136.31,  418.05,  297.64,  525.37,  433.95,2135341472,  959.32,  150.65,    2.24,  154.23,    5.57,  304.88,    7.81,2135355962,  312.69,    830.25,    441.76,   1272.01
  107.55,  136.53,  419.38,  298.24,  526.93,  434.77,2132775849,  961.70,  146.21,    1.79,  149.72,    5.09,  295.93,    6.88,2132744350,  302.81,    822.86,    441.65,   1264.51
  106.38,  135.17,  414.28,  295.23,  520.66,  430.40,2132581656,  951.06,  142.23,    1.58,  146.04,    4.87,  288.27,    6.45,2132554966,  294.72,    808.93,    436.85,   1245.78
  109.15,  138.44,  424.36,  301.56,  533.51,  440.00,2134827399,  973.52,  144.79,    2.44,  148.83,    5.76,  293.62,    8.20,2134836215,  301.82,    827.13,    448.20,   1275.34
  107.14,  136.17,  417.67,  297.12,  524.80,  433.30,2132584620,  958.10,  145.24,    2.26,  149.97,    5.57,  295.21,    7.83,2132819713,  303.04,    820.01,    441.13,   1261.14
  107.76,  136.91,  420.35,  298.55,  528.12,  435.46,2132725209,  963.58,  143.41,    1.86,  148.28,    5.15,  291.69,    7.01,2132685410,  298.70,    819.81,    442.47,   1262.28
  107.35,  135.67,  417.84,  296.61,  525.19,  432.28,2132669859,  957.47,  141.48,    1.69,  146.12,    5.01,  287.60,    6.70,2132405242,  294.30,    812.79,    438.98,   1251.77
  107.84,  136.51,  419.38,  297.83,  527.22,  434.35,2134625627,  961.56,  139.86,    1.44,  144.63,    4.76,  284.49,    6.20,2134616010,  290.69,    811.71,    440.55,   1252.25
  106.91,  135.62,  416.96,  296.42,  523.87,  432.04,2132801631,  955.91,  137.90,    1.34,  142.62,    4.64,  280.51,    5.97,2132927603,  286.49,    804.38,    438.02,   1242.40
  133.97,  170.03,  498.06,  354.68,  632.02,  524.71,2132935003, 1156.73,  169.56,   12.94,  173.19,   16.17,  342.75,   29.11,2133048670,  371.85,    974.77,    553.82,   1528.58
  106.73,  137.57,  414.47,  297.38,  521.20,  434.95,2132870506,  956.16,  153.42,    2.52,  157.56,    5.86,  310.98,    8.38,2132711393,  319.36,    832.18,    443.33,   1275.51
  107.92,  138.12,  419.99,  299.93,  527.90,  438.05,2134671120,  965.96,  147.74,    1.66,  151.32,    4.97,  299.07,    6.64,2134665172,  305.71,    826.97,    444.69,   1271.66
  106.01,  135.74,  413.34,  295.44,  519.35,  431.18,2132644153,  950.53,  143.51,    1.32,  146.97,    4.62,  290.48,    5.95,2132708975,  296.43,    809.83,    437.13,   1246.96
  107.57,  137.19,  419.12,  298.79,  526.69,  435.98,2134684552,  962.67,  143.97,    1.62,  147.59,    4.95,  291.56,    6.58,2134616889,  298.13,    818.25,    442.55,   1260.80
  107.22,  137.91,  417.44,  298.93,  524.66,  436.84,2132699486,  961.50,  145.61,    1.92,  149.10,    5.22,  294.71,    7.14,2132701672,  301.85,    819.38,    443.98,   1263.35
  119.25,  216.03,  443.49,  385.81,  562.74,  601.84,2132704615, 1164.59,  256.18,   12.95,  260.62,   16.19,  516.81,   29.14,2132935186,  545.95,   1079.55,    630.99,   1710.54
  156.44,  277.93,  552.66,  478.04,  709.10,  755.97,2133016630, 1465.07,  261.16,    5.17,  264.72,    8.47,  525.88,   13.64,2132766070,  539.52,   1234.98,    769.61,   2004.59
  151.44,  276.31,  533.71,  469.72,  685.15,  746.03,2133330816, 1431.18,  244.73,    2.23,  247.83,    5.52,  492.56,    7.75,2133645623,  500.31,   1177.71,    753.78,   1931.49
  145.81,  277.68,  515.01,  465.21,  660.81,  742.89,2132949226, 1403.70,  236.52,    1.90,  240.81,    5.21,  477.32,    7.11,2132679590,  484.43,   1138.14,    749.99,   1888.13
  149.37,  286.21,  528.15,  477.74,  677.52,  763.95,2133989433, 1441.47,  246.54,    7.55,  251.04,   10.83,  497.58,   18.37,2145029766,  515.95,   1175.09,    782.33,   1957.42
  147.68,  280.50,  522.72,  470.39,  670.40,  750.90,2134618819, 1421.30,  274.49,   13.56,  278.55,   16.77,  553.03,   30.33,2123444717,  583.37,   1223.44,    781.23,   2004.67
  140.34,  280.28,  496.08,  461.73,  636.43,  742.00,2132637535, 1378.43,  251.38,    2.41,  256.19,    5.71,  507.57,    8.12,2132588247,  515.69,   1143.99,    750.12,   1894.11
  139.00,  280.52,  490.40,  459.73,  629.40,  740.25,2132620686, 1369.65,  239.73,    1.79,  245.25,    5.09,  484.98,    6.89,2132737235,  491.87,   1114.38,    747.14,   1861.52
  138.21,  281.45,  488.48,  460.15,  626.68,  741.59,2134703861, 1368.28,  238.43,    2.13,  244.01,    5.43,  482.44,    7.56,2134702524,  490.00,   1109.12,    749.15,   1858.28
  136.80,  280.48,  483.81,  457.64,  620.61,  738.12,2131571536, 1358.73,  233.56,    1.64,  238.20,    4.94,  471.77,    6.58,2131993138,  478.35,   1092.37,    744.70,   1837.08
  135.51,  280.22,  479.99,  456.62,  615.50,  736.84,2133123992, 1352.34,  234.76,    2.37,  239.04,    5.67,  473.80,    8.04,2132678434,  481.85,   1089.30,    744.88,   1834.18
  135.37,  281.34,  478.92,  457.23,  614.29,  738.57,2134641739, 1352.86,  235.77,    2.45,  240.57,    5.76,  476.35,    8.21,2134547976,  484.55,   1090.64,    746.78,   1837.41
  134.75,  280.67,  476.78,  455.70,  611.52,  736.37,2133240455, 1347.89,  231.36,    1.52,  236.47,    4.81,  467.84,    6.33,2133629313,  474.17,   1079.36,    742.70,   1822.06
  133.27,  280.39,  471.91,  453.78,  605.18,  734.16,2134117458, 1339.35,  229.17,    1.61,  234.03,    4.92,  463.20,    6.54,2134207819,  469.74,   1068.38,    740.70,   1809.08
  133.15,  280.81,  471.06,  453.82,  604.21,  734.62,2131626435, 1338.83,  227.43,    1.66,  232.45,    4.96,  459.88,    6.61,2131640749,  466.50,   1064.09,    741.24,   1805.33
  165.59,  293.75,  576.85,  498.32,  742.44,  792.07,2134489779, 1534.51,  266.00,   14.37,  269.67,   17.63,  535.66,   32.00,2134872315,  567.66,   1278.11,    824.07,   2102.18
  165.41,  309.00,  573.66,  512.70,  739.07,  821.70,2132706810, 1560.77,  258.51,    4.83,  262.20,    8.17,  520.71,   13.01,2132248180,  533.72,   1259.78,    834.71,   2094.49
  164.22,  309.71,  569.11,  511.77,  733.33,  821.47,2132978772, 1554.81,  245.66,    1.77,  250.62,    5.06,  496.28,    6.83,2132659870,  503.11,   1229.61,    828.30,   2057.91
  164.04,  309.56,  568.44,  511.47,  732.48,  821.03,2132845571, 1553.51,  237.77,    2.00,  244.05,    5.30,  481.82,    7.29,2133344787,  489.11,   1214.30,    828.32,   2042.62
  164.02,  309.62,  568.95,  511.69,  732.96,  821.31,2133393465, 1554.27,  234.85,    1.90,  239.92,    5.21,  474.76,    7.10,2133403939,  481.87,   1207.73,    828.41,   2036.14
  163.20,  294.57,  567.76,  496.04,  730.96,  790.60,2133836581, 1521.56,  174.96,    1.57,  179.53,    4.87,  354.49,    6.44,2133673002,  360.93,   1085.44,    797.05,   1882.49
  116.02,  236.33,  416.79,  392.94,  532.81,  629.27,2133371049, 1162.08,  201.17,   15.21,  205.53,   18.45,  406.70,   33.66,2133197894,  440.36,    939.51,    662.93,   1602.44
  136.85,  256.14,  484.97,  432.80,  621.82,  688.94,2132965140, 1310.76,  194.35,    4.64,  198.28,    7.96,  392.63,   12.60,2132800942,  405.23,   1014.45,    701.53,   1715.98
  139.08,  252.23,  493.76,  431.44,  632.85,  683.67,2133524647, 1316.51,  183.10,    1.64,  186.74,    4.96,  369.83,    6.61,2133931756,  376.44,   1002.68,    690.27,   1692.95
  136.00,  254.09,  482.44,  429.83,  618.44,  683.93,2133112130, 1302.37,  178.62,    1.51,  183.04,    4.82,  361.66,    6.33,2132957860,  367.99,    980.10,    690.26,   1670.36
  135.18,  253.84,  478.87,  428.09,  614.05,  681.93,2134895762, 1295.98,  175.69,    1.52,  180.31,    4.83,  356.00,    6.35,2134605562,  362.35,    970.04,    688.28,   1658.33
  153.42,  262.73,  540.86,  456.86,  694.27,  719.60,2133338523, 1413.87,  213.65,   13.59,  216.84,   16.85,  430.50,   30.44,2134053477,  460.94,   1124.77,    750.04,   1874.80
  135.87,  255.90,  480.94,  431.03,  616.80,  686.94,2131586958, 1303.74,  193.01,    2.68,  195.76,    6.00,  388.77,    8.68,2130892325,  397.45,   1005.58,    695.62,   1701.19
  137.51,  257.30,  486.68,  434.49,  624.19,  691.79,2135461038, 1315.98,  187.58,    2.78,  190.75,    6.09,  378.33,    8.87,2135901506,  387.20,   1002.52,    700.65,   1703.18
  134.36,  252.86,  476.21,  426.52,  610.57,  679.38,2133071253, 1289.95,  180.97,    1.87,  184.91,    5.19,  365.89,    7.07,2132606834,  372.95,    976.46,    686.45,   1662.91
  136.76,  255.30,  484.31,  431.66,  621.07,  686.95,2132407514, 1308.02,  176.80,    1.38,  180.76,    4.69,  357.56,    6.08,2132362486,  363.64,    978.63,    693.03,   1671.66
  134.71,  253.55,  477.90,  427.66,  612.61,  681.21,2133029998, 1293.81,  173.19,    1.19,  177.51,    4.51,  350.70,    5.71,2133554435,  356.41,    963.31,    686.91,   1650.22
  134.58,  253.31,  477.65,  427.44,  612.22,  680.75,2133181135, 1292.98,  171.94,    1.44,  177.00,    4.75,  348.94,    6.19,2132996537,  355.14,    961.16,    686.95,   1648.11
  134.06,  252.24,  476.10,  425.95,  610.16,  678.19,2133582016, 1288.35,  172.88,    2.10,  178.26,    5.40,  351.14,    7.50,2133497926,  358.64,    961.30,    685.68,   1646.98
  134.25,  253.01,  476.45,  427.02,  610.70,  680.03,2132746981, 1290.74,  173.68,    1.44,  178.78,    4.77,  352.46,    6.22,2132562506,  358.68,    963.17,    686.25,   1649.42
  135.62,  253.85,  480.19,  428.71,  615.81,  682.57,2134807666, 1298.37,  173.92,    2.26,  178.08,    5.60,  352.00,    7.86,2135056822,  359.86,    967.81,    690.42,   1658.23
  150.21,  263.67,  533.92,  455.60,  684.12,  719.27,2133515838, 1403.39,  202.48,   11.34,  205.81,   14.62,  408.29,   25.96,2133917580,  434.24,   1092.41,    745.23,   1837.64
  136.75,  258.04,  483.56,  433.87,  620.31,  691.91,2132542938, 1312.22,  197.18,    4.38,  200.92,    7.62,  398.10,   12.00,2132623866,  410.10,   1018.41,    703.91,   1722.32
  143.12,  270.38,  503.74,  452.72,  646.86,  723.10,2132423440, 1369.96,  187.51,    1.95,  191.82,    5.29,  379.33,    7.24,2132010431,  386.57,   1026.19,    730.34,   1756.53
  158.18,  291.17,  550.21,  487.16,  708.39,  778.34,2133720495, 1486.73,  186.92,    2.21,  191.50,    5.53,  378.42,    7.75,2133625141,  386.16,   1086.81,    786.08,   1872.89
  159.12,  319.46,  551.87,  517.07,  710.98,  836.53,2132839268, 1547.51,  269.43,    2.08,  276.64,    5.38,  546.07,    7.46,2132571306,  553.53,   1257.05,    843.99,   2101.04
  143.34,  321.99,  502.46,  505.39,  645.79,  827.38,2134565214, 1473.17,  266.06,    2.14,  272.76,    5.46,  538.82,    7.61,2134639357,  546.43,   1184.61,    834.98,   2019.60
  114.93,  319.83,  416.01,  479.31,  530.94,  799.14,2132585144, 1330.08,  275.17,    4.33,  280.90,    7.60,  556.07,   11.93,2132549389,  567.99,   1087.01,    811.07,   1898.08
  119.38,  289.09,  423.62,  448.04,  542.99,  737.13,2133346788, 1280.13,  264.00,    1.66,  269.04,    4.96,  533.04,    6.62,2133642242,  539.66,   1076.03,    743.75,   1819.78
  120.33,  287.15,  426.65,  446.72,  546.98,  733.87,2133676178, 1280.85,  263.90,    2.52,  269.40,    5.82,  533.29,    8.34,2133509630,  541.64,   1080.27,    742.21,   1822.48
  119.11,  284.78,  422.97,  443.24,  542.08,  728.02,2133365662, 1270.10,  262.35,    1.68,  268.22,    5.00,  530.57,    6.69,2133316230,  537.26,   1072.65,    734.70,   1807.35
  118.24,  286.12,  420.31,  443.96,  538.56,  730.08,2132959033, 1268.63,  261.74,    2.01,  267.90,    5.32,  529.64,    7.33,2132844803,  536.96,   1068.19,    737.41,   1805.60
  137.87,  300.92,  491.11,  481.43,  628.99,  782.35,2134896149, 1411.34,  306.42,   13.51,  310.43,   16.76,  616.85,   30.27,2135021151,  647.12,   1245.84,    812.62,   2058.46
  118.84,  288.52,  422.71,  447.43,  541.55,  735.95,2132923087, 1277.50,  279.35,    2.15,  284.87,    5.47,  564.22,    7.62,2132858495,  571.84,   1105.77,    743.57,   1849.34
  116.78,  283.56,  415.69,  440.07,  532.47,  723.63,2132718563, 1256.10,  269.14,    2.40,  275.03,    5.71,  544.17,    8.11,2132925313,  552.28,   1076.64,    731.74,   1808.39
  119.19,  285.32,  423.22,  444.22,  542.41,  729.54,2133234293, 1271.95,  269.91,    2.57,  274.94,    5.87,  544.85,    8.43,2133370748,  553.29,   1087.26,    737.98,   1825.24
  118.80,  284.68,  420.64,  441.93,  539.44,  726.60,2133460239, 1266.04,  267.36,    2.27,  272.83,    5.59,  540.19,    7.86,2133315307,  548.06,   1079.63,    734.46,   1814.10
  118.18,  285.28,  419.08,  442.12,  537.26,  727.40,2133071265, 1264.66,  261.91,    1.64,  269.36,    4.94,  531.27,    6.58,2132745257,  537.85,   1068.53,    733.99,   1802.51
  118.30,  284.34,  419.81,  441.42,  538.11,  725.76,2134485469, 1263.86,  259.00,    1.44,  264.82,    4.76,  523.81,    6.20,2134614954,  530.01,   1061.92,    731.95,   1793.87
  118.19,  285.41,  418.79,  442.28,  536.98,  727.69,2132429791, 1264.67,  258.89,    1.84,  264.16,    5.16,  523.05,    7.00,2132374351,  530.05,   1060.03,    734.69,   1794.72
  117.42,  282.24,  416.08,  437.95,  533.50,  720.19,2132449402, 1253.69,  259.10,    2.09,  264.49,    5.43,  523.59,    7.52,2132503856,  531.11,   1057.08,    727.71,   1784.79
  118.22,  285.01,  419.60,  442.28,  537.82,  727.29,2135365543, 1265.11,  263.56,    2.07,  269.02,    5.40,  532.57,    7.47,2135520498,  540.05,   1070.39,    734.76,   1805.15
  136.39,  298.01,  476.65,  473.41,  613.04,  771.42,2132873798, 1384.45,  293.61,   16.61,  297.87,   19.86,  591.49,   36.47,2132744258,  627.95,   1204.52,    807.88,   2012.41
  120.38,  292.35,  426.86,  452.40,  547.25,  744.75,2132611424, 1292.00,  290.20,    3.12,  294.36,    6.44,  584.56,    9.56,2132570584,  594.12,   1131.81,    754.32,   1886.12
  119.12,  280.18,  421.71,  437.71,  540.83,  717.89,2133324393, 1258.72,  267.67,    1.84,  270.64,    5.17,  538.31,    7.00,2133588827,  545.31,   1079.14,    724.89,   1804.03
  107.30,  114.29,  395.40,  259.84,  502.70,  374.13,2133530008,  876.83,   55.85,    1.70,   58.90,    5.02,  114.75,    6.73,2133540155,  121.47,    617.45,    380.86,    998.30
  108.38,  117.25,  398.65,  263.95,  507.04,  381.20,2133790342,  888.24,   56.39,    1.80,   59.53,    5.10,  115.91,    6.90,2133716941,  122.81,    622.95,    388.10,   1011.05
   91.95,  100.83,  348.51,  231.83,  440.46,  332.66,2132785348,  773.12,   56.01,    1.48,   59.35,    4.80,  115.36,    6.27,2132441631,  121.63,    555.81,    338.93,    894.74
  123.73,  143.41,  445.51,  307.74,  569.25,  451.14,2133275731, 1020.39,   69.98,    9.58,   73.38,   12.87,  143.37,   22.44,2133826712,  165.81,    712.61,    473.59,   1186.20
  139.58,  155.82,  494.69,  333.99,  634.27,  489.82,2133209272, 1124.09,   60.16,    1.90,   63.60,    5.24,  123.76,    7.14,2132736239,  130.91,    758.03,    496.96,   1254.99
  138.78,  155.06,  491.54,  332.18,  630.33,  487.24,2132728212, 1117.57,   58.08,    1.48,   61.42,    4.81,  119.50,    6.29,2132738873,  125.79,    749.83,    493.53,   1243.36
  138.38,  153.91,  490.84,  331.02,  629.21,  484.93,2134706175, 1114.14,   58.72,    2.27,   62.15,    5.57,  120.87,    7.84,2135350617,  128.71,    750.08,    492.77,   1242.85
  137.53,  153.36,  487.97,  329.33,  625.49,  482.70,2131940946, 1108.19,   57.75,    1.49,   60.89,    4.80,  118.64,    6.29,2131695919,  124.93,    744.14,    488.98,   1233.12
  150.28,  162.07,  528.04,  351.39,  678.31,  513.46,2133777557, 1191.77,   87.24,   18.22,   90.11,   21.48,  177.35,   39.70,2133715650,  217.05,    855.67,    553.15,   1408.82
  139.05,  155.54,  493.00,  333.16,  632.05,  488.70,2133025554, 1120.75,   59.67,    1.59,   63.07,    4.91,  122.74,    6.50,2132657543,  129.24,    754.79,    495.20,   1249.99
  138.22,  153.64,  490.03,  330.33,  628.25,  483.98,2133517848, 1112.23,   57.68,    1.22,   60.94,    4.54,  118.62,    5.75,2134011431,  124.37,    746.87,    489.73,   1236.60
  140.05,  155.08,  495.96,  333.65,  636.01,  488.73,2133102207, 1124.74,   56.79,    1.15,   60.11,    4.46,  116.90,    5.61,2132597015,  122.51,    752.91,    494.34,   1247.25
  139.06,  154.90,  493.25,  332.68,  632.31,  487.58,2134462615, 1119.88,   57.93,    1.75,   61.37,    5.07,  119.30,    6.82,2134466262,  126.12,    751.60,    494.40,   1246.00
  138.83,  154.85,  491.78,  332.08,  630.62,  486.93,2132993026, 1117.55,   56.01,    1.14,   59.69,    4.46,  115.70,    5.60,2133380043,  121.30,    746.31,    492.54,   1238.85
  138.84,  154.43,  492.09,  331.81,  630.93,  486.24,2132820352, 1117.17,   55.94,    1.14,   59.53,    4.46,  115.47,    5.60,2132467443,  121.08,    746.41,    491.84,   1238.25
  145.03,  164.43,  510.95,  347.79,  655.98,  512.22,2134460351, 1168.20,   55.11,    1.07,   58.71,    4.38,  113.82,    5.45,2134389877,  119.27,    769.80,    517.67,   1287.47
  153.21,  172.66,  537.74,  364.72,  690.96,  537.38,2132278286, 1228.34,   56.12,    1.13,   59.78,    4.45,  115.90,    5.57,2132412129,  121.48,    806.86,    542.96,   1349.82
  143.26,  155.07,  514.03,  340.16,  657.29,  495.22,2134526704, 1152.51,   55.28,    1.32,   58.89,    4.64,  114.17,    5.96,2134446831,  120.13,    771.46,    501.18,   1272.64
  146.33,  150.15,  530.69,  341.39,  677.02,  491.54,2133476180, 1168.56,   85.16,   17.25,   87.69,   20.45,  172.85,   37.70,2133573752,  210.55,    849.87,    529.24,   1379.11
  136.52,  139.04,  503.12,  321.57,  639.63,  460.62,2132525346, 1100.25,   63.85,    2.43,   67.26,    5.75,  131.11,    8.18,2132463841,  139.29,    770.74,    468.80,   1239.54
  147.14,  207.57,  534.31,  400.51,  681.45,  608.08,2133441730, 1289.52,  127.50,    1.62,  131.15,    4.94,  258.66,    6.55,2133998020,  265.21,    940.10,    614.63,   1554.74
  145.38,  203.00,  528.04,  393.81,  673.43,  596.80,2133202836, 1270.23,  122.86,    1.30,  126.61,    4.62,  249.48,    5.92,2132703692,  255.39,    922.90,    602.72,   1525.62
  145.38,  202.58,  528.78,  393.71,  674.17,  596.30,2132481959, 1270.46,  122.04,    1.43,  125.71,    4.74,  247.76,    6.18,2132420366,  253.93,    921.92,    602.47,   1524.39
  124.17,  191.51,  453.17,  359.60,  577.33,  551.11,2134646060, 1128.45,  140.17,   13.20,  144.13,   16.44,  284.30,   29.64,2134849181,  313.94,    861.63,    580.75,   1442.39
  130.67,  197.17,  468.17,  368.10,  598.84,  565.27,2132631107, 1164.11,  130.95,    3.47,  134.62,    6.78,  265.57,   10.24,2132407742,  275.81,    864.41,    575.52,   1439.92
  130.07,  194.61,  465.86,  364.72,  595.93,  559.33,2133308126, 1155.26,  124.48,    1.80,  127.84,    5.15,  252.32,    6.95,2134159500,  259.26,    848.24,    566.28,   1414.52
  129.26,  193.72,  464.04,  363.19,  593.30,  556.91,2133262536, 1150.21,  121.06,    1.09,  124.71,    4.40,  245.78,    5.49,2132779966,  251.26,    839.07,    562.40,   1401.47
  129.13,  193.28,  462.89,  362.20,  592.02,  555.48,2132994894, 1147.50,  118.90,    1.13,  122.67,    4.44,  241.57,    5.57,2133331043,  247.15,    833.59,    561.05,   1394.65
  137.49,  199.35,  490.15,  377.38,  627.64,  576.74,2133211196, 1204.38,  150.03,   18.08,  153.57,   21.36,  303.60,   39.43,2133029163,  343.03,    931.24,    616.17,   1547.41
  129.29,  193.58,  463.07,  362.60,  592.36,  556.19,2133465669, 1148.54,  131.62,    3.02,  135.25,    6.31,  266.87,    9.34,2133281769,  276.21,    859.23,    565.52,   1424.75
  130.17,  193.01,  466.94,  363.53,  597.11,  556.53,2133214104, 1153.64,  124.99,    1.76,  128.87,    5.07,  253.85,    6.82,2133437902,  260.68,    850.96,    563.36,   1414.32
  130.78,  195.05,  467.84,  365.28,  598.62,  560.32,2134191318, 1158.94,  121.42,    1.37,  125.50,    4.69,  246.93,    6.06,2134065635,  252.99,    845.55,    566.38,   1411.93
  129.10,  192.46,  464.12,  362.05,  593.22,  554.51,2133883422, 1147.73,  121.43,    1.56,  125.12,    4.89,  246.55,    6.45,2133971666,  252.99,    839.76,    560.96,   1400.72
  129.65,  192.64,  465.55,  362.68,  595.20,  555.33,2133178205, 1150.53,  118.94,    1.30,  123.05,    4.61,  241.99,    5.90,2132641396,  247.89,    837.19,    561.23,   1398.42
  128.09,  190.26,  461.29,  359.17,  589.39,  549.43,2132320937, 1138.81,  121.42,    2.09,  125.17,    5.42,  246.59,    7.51,2132290075,  254.10,    835.98,    556.93,   1392.91
  128.36,  190.59,  461.12,  359.27,  589.48,  549.85,2134528314, 1139.33,  120.44,    1.67,  124.23,    4.99,  244.67,    6.66,2134646903,  251.34,    834.16,    556.51,   1390.67
  130.51,  193.02,  468.42,  363.77,  598.93,  556.79,2132530171, 1155.72,  120.76,    1.68,  124.36,    5.02,  245.12,    6.69,2132595926,  251.81,    844.04,    563.49,   1407.53
  127.98,  190.67,  459.59,  358.65,  587.57,  549.32,2132510480, 1136.89,  117.82,    1.19,  121.27,    4.50,  239.09,    5.69,2132415163,  244.79,    826.67,    555.01,   1381.68
  138.13,  202.66,  494.54,  382.40,  632.66,  585.06,2135195279, 1217.72,  131.54,    7.58,  135.04,   10.97,  266.58,   18.56,2140357608,  285.14,    899.24,    603.62,   1502.86
  139.10,  200.40,  496.92,  380.19,  636.02,  580.59,2131331234, 1216.62,  137.66,    6.77,  141.15,   10.03,  278.82,   16.80,2128776767,  295.61,    914.84,    597.39,   1512.23
  128.46,  179.96,  462.76,  349.13,  591.22,  529.08,2134693608, 1120.30,  114.52,    2.39,  118.07,    5.69,  232.59,    8.08,2132177373,  240.67,    823.81,    537.16,   1360.97
  127.63,  177.97,  459.27,  345.77,  586.90,  523.74,2133285868, 1110.64,  109.96,    1.52,  113.14,    4.83,  223.11,    6.35,2133736705,  229.46,    810.01,    530.09,   1340.10
  132.32,  187.82,  474.02,  360.33,  606.34,  548.15,2133492374, 1154.49,  109.11,    1.45,  112.41,    4.77,  221.51,    6.22,2132970632,  227.74,    827.86,    554.37,   1382.23
  146.91,  209.14,  521.00,  396.35,  667.91,  605.50,2132539615, 1273.41,  107.12,    1.41,  110.75,    4.69,  217.87,    6.10,2132536044,  223.98,    885.79,    611.60,   1497.39
   96.76,  145.60,  371.36,  288.99,  468.12,  434.60,2132480639,  902.71,  114.77,    3.21,  118.36,    6.53,  233.13,    9.73,2132426067,  242.87,    701.25,    444.33,   1145.58
   81.60,  120.79,  313.87,  243.74,  395.47,  364.53,2134507592,  760.00,  111.10,    2.59,  114.70,    5.92,  225.80,    8.51,2134533298,  234.31,    621.27,    373.04,    994.31
