Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11448654,2700222,1884190,97590696,8308384,0,402374
1,10772006,123662,4523890,10286612,0,27706,166250
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11464502,2912714,1861006,101464398,8347094,42,412650
1,10774316,124950,4784752,10098774,0,27888,165788
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11402538,2936374,1894312,102290300,8332842,0,417354
1,10662904,125272,4749766,10187856,0,27748,165830
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11481036,2979214,1782382,102828012,8365868,0,420434
1,10675994,125944,4561872,10164784,0,27846,165620
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11450852,2975882,1861370,105059906,8298682,0,403886
1,10663646,125664,4569852,10217858,0,27986,160314
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11520950,2983736,1862504,105702044,8328124,0,399854
1,10666922,125188,4606518,10448158,0,28280,160132
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11381370,3069304,1822086,76527556,8319276,140,429072
1,10657304,124992,4564686,14515116,0,27776,159236
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11829818,3593590,1634920,123401712,8080422,140,540064
1,10643654,126406,4452588,10065888,0,27636,159292
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12050598,3624922,1745268,122276364,8047984,112,538230
1,10752546,127246,4578350,10031630,0,27846,159236
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12040826,3622570,1626100,119235410,8040676,140,530866
1,10759658,126420,4369890,9878946,0,27888,159810
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12030480,3622262,1840426,122675798,8014188,112,552076
1,10751902,126980,4613784,10146318,0,27790,163814
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12046678,3628044,1866732,118028848,8011038,140,543032
1,10755136,126546,4546654,10179694,0,28140,165508
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12069988,3621058,1857702,121948050,7999054,140,486542
1,10762500,127050,4577118,10466848,0,28210,111356
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8336566,2745120,1814246,97551244,5376742,0,461608
1,7164346,85008,4368854,7964068,0,19138,111174
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8326668,2737140,1886556,100944830,5375398,0,462896
1,7156408,84756,4597110,8401974,0,19670,112014
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8358952,2755466,1797362,96935090,5402978,0,457562
1,7159432,84784,4497808,8275456,0,19712,110656
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8263892,2741550,1811726,102633454,5401564,0,209538
1,7106960,84490,4469178,8557332,0,19278,111244
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8124214,2741942,1713712,96836768,5394186,84,459844
1,7111286,84966,4628568,8243424,0,19208,111776
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8288308,2737308,1772694,105002786,5414276,0,468230
1,7135464,84448,4600596,8344490,0,19460,110712
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8294706,2752610,1785294,100263086,5412750,0,483728
1,7140070,84686,4614918,8275330,0,19320,109956
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8278746,2728670,1877414,104503322,5410930,140,500122
1,7126896,84154,4649274,8724394,0,19138,110292
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8296330,2747458,1731338,102322220,5423740,140,513226
1,7149506,85582,4600708,8765064,0,19180,109564
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8272348,2726542,1593438,104773074,5418686,140,516418
1,7125398,83748,4449130,8082032,0,19138,110628
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8262492,2778692,1714650,102979926,5377526,140,520786
1,7123480,85064,4601352,8179458,0,19376,110726
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8250116,2777208,1616244,104266708,5380522,140,521402
1,7129150,85008,4519060,7835002,0,19236,109802
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8245244,2789948,1695582,103687150,5383854,126,512470
1,7122682,85218,4537680,7922572,0,18704,110068
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8283142,2754136,1701560,103221104,5387732,154,521780
1,7158326,83902,4523512,7924182,0,18718,110670
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,7876456,2077544,4340784,83611976,5378870,126,521192
1,7202846,85428,4687158,10723230,0,18704,109648
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8235682,2773246,1775144,102715410,5383238,154,532252
1,7161182,84826,4509008,7995988,0,18410,111006
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8204098,2790732,1845550,102847948,5392170,154,529900
1,7157262,84840,4432974,8335292,0,18620,112028
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8213436,2765112,1871856,101994536,5377526,140,530068
1,7160188,83888,4598650,8462048,0,18620,110922
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8217664,2751098,1898596,100691220,5401326,0,523992
1,7164458,84266,4473140,8447754,0,18788,110950
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8218476,2749670,1871156,101754590,5376406,0,610050
1,7160454,84140,4780034,8963234,0,32676,192920
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13675088,3777368,2032912,124463360,9461312,0,390516
1,12518898,144004,4547046,19740238,0,32634,193844
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10572044,2713312,1747984,91497574,8892282,0,397446
1,12449304,144382,4545464,11684806,0,32522,193564
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10772188,2753758,1951670,100596398,8837976,0,387324
1,12463150,144298,4600848,11894316,14,32592,190456
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11943260,2853914,1766940,102844126,8927730,0,408786
1,12460938,144424,4605790,12028170,14,32662,190190
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11738286,2834594,1738394,78892548,7900032,140,357238
1,12442402,144368,4621050,18819766,14,34090,189784
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12007170,2930102,1711290,104651974,8836674,140,441518
1,12452692,144802,4517660,11465034,14,32186,190414
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11826668,2919448,1833496,99512294,8702316,112,470652
1,12580372,146692,4504584,11304174,14,32158,189896
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11801104,2924138,1700244,98110684,8469076,140,488152
1,12610500,147504,4608590,11543154,0,32074,192668
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11679976,3020570,1668758,104221278,8553118,140,483070
1,12581282,146692,4580002,11482758,0,32494,193592
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11268362,3056200,1721398,100298226,8634276,0,489076
1,12622050,145166,4614750,11949826,0,32564,191590
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11956994,3142944,2387812,106443358,8881516,0,469280
1,12586644,145180,5310900,12015150,0,32704,192724
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11608534,2981188,2791390,103727218,8885856,0,460824
1,12451810,143332,6053810,10869026,0,32718,190246
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11872098,2910768,2706816,102203626,8912470,140,466466
1,12439182,145264,6094620,11013772,0,32410,190638
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12085024,2937676,2708594,109967844,8872752,140,484162
