,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-28,18:43:54.695,   98.49,  175.68,  364.11,  316.15,,,,,  462.60,  491.83,1866620459,  954.43,  197.08,    1.06,  199.54,    3.93,,,,,  396.62,    4.99,1867310697,  401.61,    859.23,    496.82,   1356.04
2024-02-28,18:43:55.695,  103.35,  187.25,  385.19,  337.75,,,,,  488.54,  525.00,2132732702, 1013.54,  214.37,    0.97,  217.45,    4.27,,,,,  431.82,    5.24,2132650758,  437.06,    920.36,    530.24,   1450.60
2024-02-28,18:43:56.695,  101.83,  184.09,  380.89,  332.91,,,,,  482.72,  517.00,2133565038,  999.72,  211.08,    1.07,  213.94,    4.39,,,,,  425.02,    5.47,2133433154,  430.49,    907.75,    522.46,   1430.21
2024-02-28,18:43:57.695,   97.69,  179.44,  367.12,  323.55,,,,,  464.81,  502.99,2133424042,  967.80,  206.07,    0.92,  208.88,    4.23,,,,,  414.95,    5.15,2133356453,  420.11,    879.76,    508.14,   1387.90
2024-02-28,18:43:58.695,   97.16,  178.43,  364.38,  321.22,,,,,  461.54,  499.65,2133305982,  961.20,  204.25,    1.21,  207.15,    4.51,,,,,  411.40,    5.73,2133319233,  417.13,    872.95,    505.38,   1378.33
2024-02-28,18:43:59.696,  118.05,  212.73,  433.40,  376.48,,,,,  551.46,  589.21,2133764266, 1140.67,  228.34,    6.78,  231.41,   10.03,,,,,  459.75,   16.81,2134128607,  476.56,   1011.21,    606.02,   1617.23
2024-02-28,18:44:00.695,   96.47,  180.12,  362.17,  321.96,,,,,  458.64,  502.08,2132407163,  960.72,  221.48,    1.82,  225.16,    5.10,,,,,  446.64,    6.93,2132102188,  453.57,    905.28,    509.01,   1414.29
2024-02-28,18:44:01.696,   93.62,  174.41,  352.35,  312.48,,,,,  445.97,  486.88,2133671088,  932.85,  214.12,    0.85,  217.75,    4.15,,,,,  431.87,    4.99,2133624392,  436.86,    877.84,    491.88,   1369.71
2024-02-28,18:44:02.696,   92.36,  174.10,  349.92,  311.69,,,,,  442.28,  485.79,2133467799,  928.07,  212.61,    0.97,  216.59,    4.29,,,,,  429.19,    5.27,2133419834,  434.46,    871.48,    491.05,   1362.53
2024-02-28,18:44:03.696,   90.97,  172.03,  344.05,  307.09,,,,,  435.02,  479.12,2133414272,  914.13,  207.92,    0.86,  212.82,    4.16,,,,,  420.74,    5.02,2133473146,  425.76,    855.76,    484.14,   1339.89
2024-02-28,18:44:04.696,   91.65,  170.36,  345.67,  306.00,,,,,  437.32,  476.36,2133233432,  913.67,  204.49,    1.09,  210.09,    4.38,,,,,  414.58,    5.47,2133114120,  420.05,    851.90,    481.82,   1333.72
2024-02-28,18:44:05.696,   93.24,  183.24,  350.29,  321.01,,,,,  443.52,  504.25,2133251299,  947.78,  224.60,    1.35,  230.60,    4.65,,,,,  455.20,    6.00,2133326281,  461.21,    898.72,    510.26,   1408.98
2024-02-28,18:44:06.697,   93.88,  192.68,  353.20,  331.54,,,,,  447.08,  524.22,2133386991,  971.30,  238.02,    1.23,  242.98,    4.52,,,,,  481.00,    5.76,2133423981,  486.76,    928.08,    529.98,   1458.06
2024-02-28,18:44:07.697,   92.37,  188.87,  347.94,  325.30,,,,,  440.31,  514.17,2133576900,  954.49,  235.34,    1.04,  240.65,    4.34,,,,,  476.00,    5.38,2133565245,  481.37,    916.31,    519.55,   1435.86
2024-02-28,18:44:08.697,   93.46,  190.23,  351.19,  328.09,,,,,  444.64,  518.32,2133426385,  962.96,  241.17,    1.88,  245.88,    5.16,,,,,  487.05,    7.04,2133443428,  494.08,    931.69,    525.36,   1457.05
2024-02-28,18:44:09.697,   90.92,  186.66,  342.84,  321.68,,,,,  433.76,  508.33,2133536592,  942.09,  236.92,    1.11,  240.75,    4.40,,,,,  477.68,    5.51,2133463106,  483.19,    911.43,    513.84,   1425.28
2024-02-28,18:44:10.698,  108.80,  211.97,  403.86,  366.49,,,,,  512.66,  578.47,2131516062, 1091.12,  273.15,    8.75,  276.97,   12.04,,,,,  550.13,   20.79,2131613296,  570.92,   1062.79,    599.25,   1662.04
2024-02-28,18:44:11.697,   91.97,  188.21,  346.08,  323.96,,,,,  438.05,  512.17,2134147033,  950.22,  247.31,    0.94,  250.61,    4.23,,,,,  497.92,    5.17,2134077178,  503.09,    935.97,    517.34,   1453.31
2024-02-28,18:44:12.697,   91.87,  188.10,  346.19,  323.92,,,,,  438.06,  512.02,2133421699,  950.08,  239.98,    1.01,  244.25,    4.29,,,,,  484.23,    5.30,2133443022,  489.52,    922.29,    517.31,   1439.60
2024-02-28,18:44:13.698,   91.49,  187.79,  343.65,  322.47,,,,,  435.14,  510.26,2133410013,  945.41,  238.53,    1.26,  242.69,    4.52,,,,,  481.22,    5.79,2133403929,  487.01,    916.36,    516.05,   1432.41
2024-02-28,18:44:14.698,   91.32,  186.85,  344.79,  322.16,,,,,  436.12,  509.00,2133795534,  945.12,  237.13,    1.33,  241.84,    4.61,,,,,  478.97,    5.94,2133973585,  484.91,    915.09,    514.94,   1430.03
2024-02-28,18:44:15.698,   91.43,  186.35,  345.38,  322.11,,,,,  436.81,  508.46,2133466226,  945.28,  234.76,    1.35,  239.39,    4.64,,,,,  474.15,    5.99,2133473414,  480.14,    910.97,    514.46,   1425.42
2024-02-28,18:44:16.698,   92.86,  187.49,  349.56,  324.36,,,,,  442.41,  511.85,2133504568,  954.26,  236.76,    1.56,  241.70,    4.85,,,,,  478.46,    6.41,2133420645,  484.87,    920.87,    518.26,   1439.13
2024-02-28,18:44:17.699,   90.53,  185.22,  341.90,  319.72,,,,,  432.43,  504.94,2131580572,  937.37,  235.11,    1.10,  239.48,    4.36,,,,,  474.60,    5.47,2131557803,  480.06,    907.03,    510.41,   1417.43
2024-02-28,18:44:18.698,   91.23,  186.44,  344.77,  321.75,,,,,  436.00,  508.19,2133426119,  944.19,  236.43,    1.19,  240.36,    4.49,,,,,  476.80,    5.68,2133497420,  482.47,    912.80,    513.86,   1426.66
2024-02-28,18:44:19.698,   91.84,  187.49,  346.13,  322.75,,,,,  437.98,  510.24,2133646483,  948.22,  236.48,    1.21,  241.83,    4.50,,,,,  478.31,    5.71,2133699945,  484.02,    916.29,    515.95,   1432.24
2024-02-28,18:44:20.699,  115.76,  228.18,  419.31,  387.21,,,,,  535.07,  615.40,2133991483, 1150.46,  266.44,    8.00,  270.11,   11.27,,,,,  536.55,   19.27,2133908932,  555.82,   1071.62,    634.66,   1706.28
2024-02-28,18:44:21.699,   93.62,  188.66,  350.06,  325.98,,,,,  443.68,  514.64,2134032572,  958.32,  249.27,    2.17,  252.95,    5.45,,,,,  502.22,    7.61,2133966727,  509.83,    945.90,    522.25,   1468.15
2024-02-28,18:44:22.699,   92.76,  189.37,  349.29,  326.18,,,,,  442.05,  515.55,2131459236,  957.60,  243.24,    1.22,  247.87,    4.51,,,,,  491.12,    5.73,2131504279,  496.84,    933.17,    521.28,   1454.45
2024-02-28,18:44:23.700,   91.06,  186.55,  343.96,  321.84,,,,,  435.02,  508.39,2133398738,  943.41,  237.79,    0.91,  241.75,    4.19,,,,,  479.54,    5.11,2133214261,  484.65,    914.56,    513.50,   1428.06
2024-02-28,18:44:24.701,   92.57,  189.16,  349.00,  326.17,,,,,  441.57,  515.34,2133289650,  956.91,  239.70,    1.21,  243.11,    4.51,,,,,  482.81,    5.72,2133445064,  488.53,    924.38,    521.05,   1445.43
2024-02-28,18:44:25.700,   92.02,  204.15,  345.20,  339.89,,,,,  437.22,  544.04,2133518067,  981.26,  261.27,    1.08,  264.45,    4.35,,,,,  525.73,    5.43,2133393563,  531.16,    962.94,    549.47,   1512.41
2024-02-28,18:44:26.700,   94.23,  214.23,  352.35,  352.92,,,,,  446.58,  567.16,2133309465, 1013.74,  271.48,    1.21,  275.94,    4.51,,,,,  547.42,    5.72,2133358911,  553.14,    994.00,    572.87,   1566.88
2024-02-28,18:44:27.700,   93.19,  211.53,  347.84,  348.57,,,,,  441.03,  560.10,2133400548, 1001.13,  272.99,    1.47,  277.54,    4.75,,,,,  550.53,    6.22,2133301620,  556.75,    991.56,    566.32,   1557.88
2024-02-28,18:44:28.700,   93.64,  213.73,  349.97,  351.14,,,,,  443.61,  564.87,2133233984, 1008.48,  273.61,    1.15,  278.08,    4.43,,,,,  551.69,    5.58,2133270835,  557.27,    995.30,    570.45,   1565.75
2024-02-28,18:44:29.701,   92.43,  211.04,  346.16,  347.37,,,,,  438.59,  558.41,2133482016,  997.00,  273.30,    1.33,  278.21,    4.62,,,,,  551.51,    5.95,2133619347,  557.45,    990.09,    564.36,   1554.45
2024-02-28,18:44:30.702,  101.89,  227.48,  378.30,  374.20,,,,,  480.19,  601.68,2134749729, 1081.87,  293.46,    8.59,  298.79,   12.08,,,,,  592.25,   20.67,2135140937,  612.92,   1072.44,    622.35,   1694.79
2024-02-28,18:44:31.701,   97.19,  221.32,  359.60,  361.86,,,,,  456.79,  583.18,2132124695, 1039.97,  299.61,    2.47,  303.51,    5.74,,,,,  603.13,    8.21,2131824210,  611.33,   1059.92,    591.39,   1651.31
2024-02-28,18:44:32.702,   94.33,  211.61,  350.89,  349.57,,,,,  445.22,  561.18,2133945220, 1006.40,  283.25,    1.49,  287.42,    4.77,,,,,  570.67,    6.26,2133807506,  576.93,   1015.89,    567.44,   1583.33
2024-02-28,18:44:33.702,   92.84,  211.27,  347.46,  348.16,,,,,  440.30,  559.43,2133621878,  999.74,  280.77,    1.11,  284.77,    4.38,,,,,  565.54,    5.49,2133893345,  571.03,   1005.84,    564.93,   1570.76
2024-02-28,18:44:34.702,   92.63,  212.69,  347.95,  349.66,,,,,  440.59,  562.35,2133730579, 1002.94,  276.30,    1.06,  281.51,    4.33,,,,,  557.81,    5.40,2133797214,  563.21,    998.40,    567.75,   1566.15
2024-02-28,18:44:35.703,   91.70,  210.41,  343.94,  345.99,,,,,  435.63,  556.40,2132023300,  992.03,  271.07,    0.95,  276.57,    4.23,,,,,  547.64,    5.18,2131743027,  552.81,    983.27,    561.57,   1544.85
2024-02-28,18:44:36.703,   93.05,  212.57,  348.66,  349.81,,,,,  441.72,  562.38,2133606586, 1004.10,  272.29,    1.26,  278.39,    4.54,,,,,  550.69,    5.81,2133950512,  556.49,    992.41,    568.19,   1560.59
2024-02-28,18:44:37.703,   92.68,  210.91,  346.05,  346.79,,,,,  438.73,  557.70,2133931753,  996.42,  267.68,    1.03,  272.93,    4.31,,,,,  540.61,    5.34,2133481570,  545.95,    979.34,    563.04,   1542.37
2024-02-28,18:44:38.704,   94.21,  212.13,  350.48,  350.01,,,,,  444.68,  562.14,2133360644, 1006.82,  280.82,    2.32,  285.90,    5.59,,,,,  566.71,    7.91,2133315124,  574.62,   1011.40,    570.05,   1581.45
2024-02-28,18:44:39.704,   92.09,  210.68,  344.45,  346.00,,,,,  436.55,  556.67,2133400645,  993.22,  276.73,    0.96,  281.71,    4.25,,,,,  558.44,    5.21,2133458369,  563.65,    994.99,    561.88,   1556.87
2024-02-28,18:44:40.704,   92.27,  211.17,  345.09,  346.71,,,,,  437.36,  557.88,2133419617,  995.24,  273.29,    1.16,  279.94,    4.44,,,,,  553.23,    5.60,2133385647,  558.83,    990.59,    563.48,   1554.07
2024-02-28,18:44:41.705,  115.98,  255.47,  420.81,  415.25,,,,,  536.79,  670.72,2133591469, 1207.51,  313.13,    6.80,  316.89,   10.08,,,,,  630.02,   16.89,2133783934,  646.91,   1166.81,    687.61,   1854.42
2024-02-28,18:44:42.704,   94.95,  214.83,  353.16,  353.27,,,,,  448.11,  568.10,2132052000, 1016.20,  288.41,    1.45,  291.11,    4.75,,,,,  579.52,    6.20,2131917601,  585.72,   1027.63,    574.30,   1601.92
2024-02-28,18:44:43.704,   96.76,  215.55,  358.56,  355.61,,,,,  455.32,  571.16,2133520787, 1026.48,  281.38,    1.68,  283.91,    4.96,,,,,  565.29,    6.64,2133570765,  571.93,   1020.61,    577.80,   1598.41
2024-02-28,18:44:44.704,   92.81,  211.88,  347.47,  348.52,,,,,  440.28,  560.40,2133456113, 1000.68,  278.22,    1.41,  281.70,    4.69,,,,,  559.92,    6.09,2133366170,  566.01,   1000.20,    566.49,   1566.69
2024-02-28,18:44:45.704,   88.52,  177.89,  335.43,  309.78,,,,,  423.96,  487.67,2133431473,  911.63,  223.23,    1.06,  227.43,    4.36,,,,,  450.66,    5.41,2133378062,  456.08,    874.62,    493.09,   1367.71
2024-02-28,18:44:46.705,   87.25,  158.37,  333.81,  289.44,,,,,  421.06,  447.81,2133286975,  868.87,  195.58,    1.35,  198.71,    4.65,,,,,  394.29,    6.00,2133352761,  400.29,    815.35,    453.81,   1269.16
2024-02-28,18:44:47.705,   87.05,  157.68,  331.70,  287.86,,,,,  418.74,  445.54,2133288671,  864.28,  194.02,    1.14,  196.85,    4.42,,,,,  390.86,    5.56,2133233668,  396.43,    809.61,    451.10,   1260.70
2024-02-28,18:44:48.705,   88.90,  159.41,  339.18,  292.56,,,,,  428.08,  451.97,2133309972,  880.05,  196.06,    1.71,  198.47,    4.99,,,,,  394.53,    6.70,2133397462,  401.23,    822.62,    458.67,   1281.29
2024-02-28,18:44:49.705,   87.01,  157.45,  331.00,  287.65,,,,,  418.01,  445.10,2133480992,  863.11,  198.45,    1.73,  200.89,    5.04,,,,,  399.34,    6.77,2133405931,  406.11,    817.35,    451.87,   1269.22
