,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-29,13:58:18.399,  108.43,  192.06,  399.36,  344.71,,,,,  507.78,  536.76,1975093971, 1044.55,  237.34,   19.44,  240.72,   22.40,,,,,  478.06,   41.84,1975600982,  519.90,    985.85,    578.60,   1564.45
2024-02-29,13:58:19.399,  106.65,  196.05,  396.21,  349.16,,,,,  502.86,  545.21,2134197228, 1048.08,  231.02,    5.80,  234.71,    9.10,,,,,  465.73,   14.90,2133809088,  480.63,    968.60,    560.11,   1528.71
2024-02-29,13:58:20.399,   97.60,  182.07,  367.44,  326.18,,,,,  465.05,  508.26,2132566868,  973.31,  215.49,    2.03,  219.27,    5.34,,,,,  434.76,    7.37,2132574633,  442.13,    899.81,    515.63,   1415.44
2024-02-29,13:58:21.400,   95.67,  178.80,  360.83,  320.61,,,,,  456.50,  499.41,2134628965,  955.91,  210.19,    2.06,  213.30,    5.37,,,,,  423.49,    7.43,2134626925,  430.92,    879.99,    506.84,   1386.83
2024-02-29,13:58:22.399,   93.47,  174.77,  353.12,  313.97,,,,,  446.58,  488.74,2132530465,  935.32,  209.94,    2.76,  212.77,    6.04,,,,,  422.71,    8.80,2132513747,  431.51,    869.29,    497.54,   1366.84
2024-02-29,13:58:23.399,   92.04,  172.89,  349.42,  310.93,,,,,  441.46,  483.83,2132482049,  925.29,  213.39,    3.46,  216.24,    6.77,,,,,  429.63,   10.24,2132435221,  439.86,    871.09,    494.06,   1365.15
2024-02-29,13:58:24.400,   91.77,  172.39,  349.26,  310.35,,,,,  441.03,  482.74,2134611315,  923.77,  211.82,    2.26,  215.52,    5.56,,,,,  427.34,    7.82,2134626654,  435.16,    868.37,    490.56,   1358.93
2024-02-29,13:58:25.400,   93.35,  174.52,  353.86,  313.38,,,,,  447.21,  487.89,2132402546,  935.11,  212.56,    2.98,  216.17,    6.27,,,,,  428.73,    9.25,2132469196,  437.98,    875.94,    497.14,   1373.09
2024-02-29,13:58:26.401,   92.30,  172.35,  349.04,  309.42,,,,,  441.34,  481.77,2132557288,  923.11,  211.63,    2.91,  215.87,    6.18,,,,,  427.50,    9.09,2132582661,  436.59,    868.84,    490.85,   1359.70
2024-02-29,13:58:27.400,   91.18,  170.95,  346.62,  307.41,,,,,  437.80,  478.37,2134699539,  916.16,  208.46,    2.03,  211.58,    5.31,,,,,  420.04,    7.35,2134698311,  427.39,    857.84,    485.71,   1343.55
2024-02-29,13:58:28.400,   92.29,  172.36,  349.58,  309.65,,,,,  441.87,  482.01,2132560437,  923.87,  209.76,    2.81,  213.40,    6.12,,,,,  423.16,    8.93,2132598555,  432.09,    865.03,    490.94,   1355.97
