System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-29,13:58:16.788,1.35,3.49,0.39,1.12,0.14,14.46,0.99,0.66,0.0000,0.0002,  9160,0.00,0.00,118,46,70147.42,20106.37,2598.91,6.98,174.44,2.70,67.48,0.19,1.36,0.14,1.20,0.12,7.98,0.98,0.93,0.0000,0.0008, 14640,0.00,18446744073.71,103,45,9757.07,7160.57,2598.91,2.73,68.13,0.38,9.39,34.68,42.44,0.00,22.88,0.00,100.00,0.00,0.00,0.00,0.00,11.53,20.16,0.04,68.27,0.00,100.00,0.00,0.00,0.00,0.00,78.19,54.10,3.89 ,4.25 ,1926.34 ,576.89 ,3.00,3.00,3.89,3.86,1.01,1.12,0.00,1.83,1.00,0.18,0.0000,0.0002,  1760,90.15,9.85,0.00,0.00,0.00,48,10097.75,2613.46,2598.91,7.73,193.19,7.77,194.26,
2024-02-29,13:58:17.789,0.27,3.21,0.08,1.12,0.08,10.59,0.99,0.25,0.0000,0.0008, 11760,0.16,0.17,99,46,14019.27,4366.47,2600.13,6.42,160.53,0.54,13.48,0.06,1.50,0.04,1.17,0.09,2.79,0.97,0.91,0.0000,0.0009, 21920,0.15,0.01,97,44,3064.27,2047.32,2600.13,2.99,74.84,0.12,2.95,7.53,66.42,0.03,26.02,0.00,100.00,0.00,0.00,0.00,0.00,3.37,36.49,0.25,59.89,0.00,100.00,0.00,0.00,0.00,0.00,75.03,57.50,4.17 ,4.34 ,4320728.40 ,4505994.87 ,3.00,3.00,0.82,3.57,0.23,1.12,0.00,1.36,1.00,0.18,0.0000,0.0006,  2080,20.65,79.35,0.00,0.00,0.00,48,2137.46,598.90,2600.13,7.14,178.45,1.64,41.10,
2024-02-29,13:58:18.788,0.16,2.49,0.06,1.12,0.10,17.94,0.99,0.31,0.0000,0.0022, 15040,0.55,0.58,98,46,8199.01,3287.09,2595.31,4.99,124.72,0.32,7.90,0.04,1.53,0.02,1.18,0.09,2.49,0.97,0.71,0.0000,0.0013, 24360,0.52,0.05,93,43,1937.27,1262.23,2595.31,3.07,76.74,0.07,1.87,5.68,74.63,0.05,19.64,0.00,100.00,0.00,0.00,0.00,0.00,2.05,34.00,0.29,63.66,0.00,100.00,0.00,0.00,0.00,0.00,77.06,55.07,4.50 ,4.42 ,495748.96 ,495140.86 ,3.00,3.00,0.46,2.95,0.16,1.12,0.00,2.31,1.00,0.17,0.0000,0.0019,  1120,14.09,85.91,0.00,0.00,0.00,47,1202.61,407.99,2595.31,5.90,147.38,0.93,23.17,
2024-02-29,13:58:19.789,0.15,2.53,0.06,1.12,0.04,18.49,1.00,0.30,0.0000,0.0023, 15400,0.47,0.52,99,46,8029.00,3179.62,2597.72,5.05,126.26,0.31,7.73,0.04,1.68,0.02,1.19,0.02,2.08,0.99,0.76,0.0000,0.0010, 23160,0.45,0.01,97,44,1996.13,1189.78,2597.72,3.36,83.89,0.08,1.92,5.49,72.86,0.00,21.65,0.00,100.00,0.00,0.00,0.00,0.00,1.92,32.15,0.13,65.81,0.00,100.00,0.00,0.00,0.00,0.00,76.54,54.82,4.42 ,4.39 ,0.00 ,0.33 ,3.00,3.00,0.47,2.98,0.16,1.12,0.00,2.53,1.00,0.18,0.0000,0.0021,  1360,14.15,85.85,0.00,0.00,0.00,47,1220.29,409.86,2597.72,5.95,148.86,0.94,23.49,
2024-02-29,13:58:20.789,0.16,2.51,0.06,1.12,0.04,18.50,1.00,0.37,0.0000,0.0022, 15840,0.46,0.51,99,46,8329.74,3319.76,2597.50,5.02,125.46,0.32,8.02,0.03,1.55,0.02,1.22,0.01,2.14,0.99,0.39,0.0000,0.0013, 22600,0.43,0.01,96,43,1639.49,1055.52,2597.50,3.11,77.66,0.06,1.58,5.73,76.65,0.02,17.60,0.00,100.00,0.00,0.00,0.00,0.00,1.67,28.19,0.11,70.03,0.00,100.00,0.00,0.00,0.00,0.00,78.96,52.57,4.42 ,4.37 ,0.33 ,0.17 ,3.00,3.00,0.45,2.90,0.16,1.12,0.00,2.49,1.00,0.18,0.0000,0.0021,  1360,14.01,85.99,0.00,0.00,0.00,47,1178.30,405.88,2597.50,5.81,145.15,0.91,22.68,
2024-02-29,13:58:21.789,0.16,2.55,0.06,1.12,0.04,18.84,1.00,0.32,0.0000,0.0023, 16120,0.45,0.49,99,45,8259.90,3233.91,2597.67,5.11,127.71,0.32,7.95,0.04,1.69,0.02,1.20,0.01,2.09,1.00,0.69,0.0000,0.0011, 22760,0.42,0.01,97,43,1848.09,1094.11,2597.67,3.38,84.46,0.07,1.78,5.58,74.14,0.01,20.27,0.00,100.00,0.00,0.00,0.00,0.00,1.75,31.03,0.16,67.06,0.00,100.00,0.00,0.00,0.00,0.00,77.40,54.11,4.40 ,4.38 ,0.33 ,0.33 ,3.00,3.00,0.45,2.91,0.16,1.12,0.00,2.49,1.00,0.18,0.0000,0.0021,  1120,13.94,86.06,0.00,0.00,0.00,47,1173.91,403.95,2597.67,5.81,145.30,0.90,22.60,
2024-02-29,13:58:22.789,0.16,2.51,0.06,1.12,0.03,18.98,1.00,0.36,0.0000,0.0022, 16520,0.45,0.49,99,45,8449.08,3365.71,2597.46,5.02,125.52,0.33,8.13,0.03,1.54,0.02,1.21,0.01,2.11,0.99,0.39,0.0000,0.0013, 23720,0.43,0.01,97,43,1643.34,1068.89,2597.46,3.07,76.87,0.06,1.58,5.81,76.83,0.03,17.33,0.00,100.00,0.00,0.00,0.00,0.00,1.69,28.63,0.17,69.51,0.00,100.00,0.00,0.00,0.00,0.00,79.12,52.65,4.42 ,4.38 ,0.33 ,0.33 ,3.00,3.00,0.46,2.93,0.16,1.12,0.00,2.57,1.00,0.18,0.0000,0.0021,  1400,14.10,85.90,0.00,0.00,0.00,46,1198.72,408.62,2597.46,5.87,146.68,0.92,23.08,
2024-02-29,13:58:23.790,0.16,2.56,0.06,1.12,0.03,18.86,1.00,0.33,0.0000,0.0023, 16200,0.44,0.48,99,45,8142.00,3179.86,2597.61,5.12,128.02,0.31,7.84,0.04,1.71,0.02,1.21,0.01,2.12,0.99,0.66,0.0000,0.0012, 23760,0.43,0.01,96,43,1843.12,1078.86,2597.61,3.42,85.42,0.07,1.77,5.49,75.16,0.03,19.32,0.00,100.00,0.00,0.00,0.00,0.00,1.72,30.67,0.15,67.46,0.00,100.00,0.00,0.00,0.00,0.00,77.90,53.80,4.41 ,4.38 ,0.00 ,0.10 ,3.00,3.00,0.45,2.89,0.16,1.12,0.00,2.56,1.00,0.18,0.0000,0.0022,  1360,14.12,85.88,0.00,0.00,0.00,47,1180.28,408.98,2597.61,5.77,144.30,0.91,22.72,
2024-02-29,13:58:24.790,0.16,2.48,0.07,1.12,0.05,19.11,1.00,0.37,0.0000,0.0023, 16160,0.45,0.49,99,45,8400.08,3387.11,2597.66,4.96,124.00,0.32,8.08,0.03,1.54,0.02,1.22,0.01,2.10,0.99,0.39,0.0000,0.0013, 23920,0.43,0.01,96,43,1632.71,1056.86,2597.66,3.09,77.24,0.06,1.57,5.85,76.69,0.01,17.45,0.00,100.00,0.00,0.00,0.00,0.00,1.67,28.25,0.15,69.93,0.00,100.00,0.00,0.00,0.00,0.00,79.14,52.65,4.42 ,4.38 ,0.33 ,0.33 ,3.00,3.00,0.45,2.95,0.15,1.12,0.00,2.52,1.00,0.18,0.0000,0.0022,  1600,13.70,86.30,0.00,0.00,0.00,46,1170.92,397.01,2597.66,5.90,147.47,0.90,22.54,
