Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,1639362760,3947104,1509004,143916416,16158240,140,623294(Total)
0,175364,2595054,26040,491204,7882686,140,632324(Miss)
0,1639187396,1352050,1482964,143425212,8275554,0,0(Hit)
1,71950536,230398,4305728,16297582,0,52668,310212(Total)
1,10120110,0,4298,152446,0,52108,313222(Miss)
1,61830426,230398,4301430,16145136,0,560,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21287462,4349912,1593130,150238746,15922340,140,649362(Total)
0,148330,2051504,25760,595756,7625884,140,612038(Miss)
0,21139132,2298408,1567370,149642990,8296456,0,37324(Hit)
1,20973302,231140,4515154,16552760,0,52486,308924(Total)
1,12160302,0,2730,21140,0,52626,314482(Miss)
1,8813000,231140,4512424,16531620,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21628740,4593246,1517222,154958944,15673672,140,686574(Total)
0,127498,1681638,29036,656418,7489734,0,709156(Miss)
0,21501242,2911608,1488186,154302526,8183938,140,0(Hit)
1,21027524,232806,4587548,16563400,0,52430,310184(Total)
1,11618026,0,2324,66080,0,52934,313194(Miss)
1,9409498,232806,4585224,16497320,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21789026,4673116,1634094,158760154,15586046,140,705978(Total)
0,86646,1463434,22526,671636,7452004,0,675654(Miss)
0,21702380,3209682,1611568,158088518,8134042,140,30324(Hit)
1,20962900,232288,4580632,17031028,0,52220,309554(Total)
1,11828292,0,2772,76692,0,53074,313460(Miss)
1,9134608,232288,4577860,16954336,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22059114,4856012,1621200,159205564,15574916,140,738962(Total)
0,98042,1331988,27818,692790,7470904,0,758016(Miss)
0,21961072,3524024,1593382,158512774,8104012,140,0(Hit)
1,21144816,231868,4436194,17195500,0,52346,308924(Total)
1,11667012,0,2296,21770,0,53130,314286(Miss)
1,9477804,231868,4433898,17173730,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22512938,5024782,1616272,158020506,15569064,140,746004(Total)
0,39424,1247610,26866,694652,7423794,14,743890(Miss)
0,22473514,3777172,1589406,157325854,8145270,126,2114(Hit)
1,21417074,231644,4437986,17234070,0,52780,308714(Total)
1,11275922,0,2394,59458,0,52836,312606(Miss)
1,10141152,231644,4435592,17174612,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22561714,5192628,1551270,159231100,15551676,112,770140(Total)
0,78876,1197504,38094,697368,7495432,14,783244(Miss)
0,22482838,3995124,1513176,158533732,8056244,98,0(Hit)
1,21413672,232848,4669112,16841426,0,52822,308406(Total)
1,11586582,0,2604,82824,0,52682,312228(Miss)
1,9827090,232848,4666508,16758602,0,140,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22536192,5375524,1649410,161106764,15542702,140,741706(Total)
0,109018,1190966,23842,758730,7356230,14,775600(Miss)
0,22427174,4184558,1625568,160348034,8186472,126,0(Hit)
1,21417998,232890,4458790,16420278,0,53130,313292(Total)
1,11610872,0,2464,27258,0,52682,313194(Miss)
1,9807126,232890,4456326,16393020,0,448,98(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14801556,3784984,2166598,159495574,15380134,140,746956(Total)
0,193242,1377992,109312,480228,8012466,14,811188(Miss)
0,14608314,2406992,2057286,159015346,7367668,126,0(Hit)
1,21037856,230958,5166056,16388596,0,52780,312760(Total)
1,12009592,0,22834,49994,0,52850,310324(Miss)
1,9028264,230958,5143222,16338602,0,0,2436(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22492232,5667522,1661590,165613294,15341256,140,737016(Total)
0,85988,1218182,20314,567644,7344680,0,815458(Miss)
0,22406244,4449340,1641276,165045650,7996576,140,0(Hit)
1,21533638,234304,4496310,16605064,0,52514,311430(Total)
1,12085080,0,2604,23184,0,52948,310142(Miss)
1,9448558,234304,4493706,16581880,0,0,1288(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22829534,4404904,2563666,124066376,15198834,0,712670(Total)
0,75054,1177176,286552,1595594,10180604,140,492674(Miss)
0,22754480,3227728,2277114,122470782,5018230,0,219996(Hit)
1,21537600,233310,6007358,32089442,0,52990,313264(Total)
1,11971428,0,53018,1224510,0,52920,309330(Miss)
1,9566172,233310,5954340,30864932,0,70,3934(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22725626,5716788,2540090,166759068,15326528,0,863002(Total)
0,109942,1377698,6370,455112,7676088,140,850808(Miss)
0,22615684,4339090,2533720,166303956,7650440,0,12194(Hit)
1,21541310,232428,6923518,16515156,0,52906,312536(Total)
1,12286400,0,0,51100,0,52542,311878(Miss)
1,9254910,232428,6923518,16464056,0,364,658(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23189082,5772886,3221134,170725212,15334074,0,847196(Total)
0,46718,1108492,18424,488250,7478912,140,890232(Miss)
0,23142364,4664394,3202710,170236962,7855162,0,0(Hit)
1,21533344,232246,6132476,16436602,0,52948,313866(Total)
1,11922008,0,0,57918,0,52234,310506(Miss)
1,9611336,232246,6132476,16378684,0,714,3360(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23135770,5824546,2608998,171263246,15306046,0,825426(Total)
0,63882,1066996,11732,567392,7428022,140,882672(Miss)
0,23071888,4757550,2597266,170695854,7878024,0,0(Hit)
1,21531692,232022,6974436,16489102,0,52948,311528(Total)
1,11535202,0,0,145740,0,52556,308644(Miss)
1,9996490,232022,6974436,16343362,0,392,2884(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23135686,5880644,3180156,171328346,15461670,0,916692(Total)
0,47180,1056776,11424,580930,7362068,140,905226(Miss)
0,23088506,4823868,3168732,170747416,8099602,0,11466(Hit)
1,21536802,233548,6170136,16112628,0,52850,312060(Total)
1,11464460,0,0,49672,0,52668,310464(Miss)
1,10072342,233548,6170136,16062956,0,182,1596(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22985144,5917450,2630194,173030382,15447012,0,897876(Total)
0,39522,1006222,17794,575890,7283514,140,857360(Miss)
0,22945622,4911228,2612400,172454492,8163498,0,40516(Hit)
1,21330274,233856,6564264,16615536,0,53046,313404(Total)
1,11303026,0,0,69202,0,51450,309456(Miss)
1,10027248,233856,6564264,16546334,0,1596,3948(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22237642,5856298,3382932,169408092,15531530,0,925848(Total)
0,32774,1022434,67886,623490,7423234,140,904624(Miss)
0,22204868,4833864,3315046,168784602,8108296,0,21224(Hit)
1,21274148,232092,5765732,16728964,0,52920,313600(Total)
1,11503604,0,126,145026,0,52262,308658(Miss)
1,9770544,232092,5765606,16583938,0,658,4942(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22956514,5895078,3827950,170596818,15445822,0,858158(Total)
0,29386,1007524,53676,628474,7501858,140,893508(Miss)
0,22927128,4887554,3774274,169968344,7943964,0,0(Hit)
1,21321272,234360,5561724,16219000,0,52864,311374(Total)
1,11593876,0,98,81032,0,52164,308266(Miss)
1,9727396,234360,5561626,16137968,0,700,3108(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22905666,5894602,2139214,146584508,15480360,0,869120(Total)
0,41048,1051750,12362,2845990,9473002,140,876498(Miss)
0,22864618,4842852,2126852,143738518,6007358,0,0(Hit)
1,21314202,232638,5326440,20748980,0,52948,306488(Total)
1,11367034,0,112,3599904,0,52388,309414(Miss)
1,9947168,232638,5326328,17149076,0,560,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22339226,5902904,1886738,175282674,15461082,0,896490(Total)
0,20412,1098888,32634,921606,7534534,140,889994(Miss)
0,22318814,4804016,1854104,174361068,7926548,0,6496(Hit)
1,21324380,232722,4472426,16134790,0,52962,306824(Total)
1,12396468,0,42,604198,0,52500,308770(Miss)
1,8927912,232722,4472384,15530592,0,462,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,23001930,5701920,1743168,175163408,15447376,0,910868(Total)
0,16590,1021636,13020,980854,7490434,224,922502(Miss)
0,22985340,4680284,1730148,174182554,7956942,0,0(Hit)
1,21328552,231966,4443040,16401574,0,52794,307048(Total)
1,12034218,0,350,370398,0,52388,309134(Miss)
