,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-09,11:39:41.582,   90.12,  179.04,  332.79,  307.87,,,,,  422.90,  486.91,1726928556,  909.81,  223.54,    7.97,  221.94,    5.18,,,,,  445.48,   13.15,1727102704,  458.63,    868.38,    500.06,   1368.44
2024-03-09,11:39:42.582,  105.84,  213.32,  392.31,  366.10,,,,,  498.14,  579.42,2133306616, 1077.56,  263.32,    7.35,  261.23,    3.94,,,,,  524.55,   11.29,2133392342,  535.84,   1022.69,    590.71,   1613.40
2024-03-09,11:39:43.581,  100.07,  205.45,  373.11,  351.82,,,,,  473.18,  557.27,2132934499, 1030.45,  257.50,    5.80,  253.65,    2.41,,,,,  511.15,    8.21,2132899477,  519.36,    984.32,    565.48,   1549.81
2024-03-09,11:39:44.581,   99.86,  206.11,  371.90,  351.29,,,,,  471.76,  557.40,2132593010, 1029.16,  256.01,    6.05,  252.57,    2.67,,,,,  508.58,    8.72,2132553832,  517.30,    980.34,    566.11,   1546.45
2024-03-09,11:39:45.582,   96.67,  201.70,  360.71,  343.09,,,,,  457.39,  544.79,2132877657, 1002.18,  255.62,    6.43,  252.90,    3.02,,,,,  508.52,    9.45,2132831530,  517.97,    965.91,    554.24,   1520.15
2024-03-09,11:39:46.582,   96.31,  201.58,  360.38,  342.76,,,,,  456.69,  544.34,2134947904, 1001.03,  264.04,    7.65,  261.16,    4.21,,,,,  525.20,   11.86,2134967556,  537.06,    981.89,    556.19,   1538.09
2024-03-09,11:39:47.582,   94.21,  198.99,  354.68,  338.46,,,,,  448.89,  537.45,2132700593,  986.35,  259.49,    6.12,  256.19,    2.72,,,,,  515.68,    8.84,2132882746,  524.52,    964.57,    546.29,   1510.86
2024-03-09,11:39:48.582,  103.72,  215.89,  385.91,  365.82,,,,,  489.63,  581.71,2132897682, 1071.34,  299.58,   22.87,  297.43,   19.51,,,,,  597.01,   42.38,2132947662,  639.38,   1086.63,    624.08,   1710.72
2024-03-09,11:39:49.582,   93.09,  196.49,  350.52,  334.47,,,,,  443.61,  530.96,2133060878,  974.57,  266.40,    6.64,  264.44,    3.25,,,,,  530.84,    9.88,2133052318,  540.73,    974.45,    540.84,   1515.30
2024-03-09,11:39:50.583,   93.43,  198.39,  352.77,  337.46,,,,,  446.21,  535.85,2132824738,  982.06,  259.93,    5.91,  257.09,    2.50,,,,,  517.02,    8.41,2132509431,  525.43,    963.23,    544.26,   1507.49
2024-03-09,11:39:51.583,   92.25,  195.44,  348.74,  332.92,,,,,  440.99,  528.36,2134606484,  969.35,  258.42,    6.05,  254.97,    2.64,,,,,  513.39,    8.69,2134650369,  522.08,    954.37,    537.05,   1491.43
2024-03-09,11:39:52.582,   91.81,  195.79,  346.84,  332.31,,,,,  438.65,  528.09,2132492292,  966.74,  261.97,    6.95,  258.90,    3.53,,,,,  520.87,   10.49,2132473795,  531.36,    959.52,    538.58,   1498.10
2024-03-09,11:39:53.583,   91.38,  194.40,  345.10,  330.24,,,,,  436.48,  524.64,2134593619,  961.12,  253.75,    5.35,  250.56,    1.93,,,,,  504.31,    7.28,2134542197,  511.59,    940.79,    531.92,   1472.70
2024-03-09,11:39:54.583,   91.73,  194.90,  346.10,  330.88,,,,,  437.83,  525.78,2132364656,  963.61,  255.04,    6.16,  252.45,    2.76,,,,,  507.49,    8.92,2132419579,  516.40,    945.32,    534.70,   1480.02
2024-03-09,11:39:55.584,   90.61,  192.95,  342.01,  327.73,,,,,  432.63,  520.69,2134679370,  953.31,  254.51,    5.87,  250.99,    2.47,,,,,  505.50,    8.34,2134757923,  513.85,    938.13,    529.03,   1467.16
2024-03-09,11:39:56.583,   91.74,  195.52,  346.88,  332.16,,,,,  438.62,  527.68,2132673955,  966.30,  255.16,    5.98,  252.20,    2.58,,,,,  507.36,    8.56,2132606175,  515.92,    945.98,    536.24,   1482.22
2024-03-09,11:39:57.583,   90.98,  193.89,  343.73,  329.23,,,,,  434.71,  523.12,2132545898,  957.83,  258.26,    7.00,  255.80,    3.60,,,,,  514.07,   10.60,2132539805,  524.67,    948.78,    533.72,   1482.49
2024-03-09,11:39:58.584,  101.41,  214.81,  377.17,  360.89,,,,,  478.58,  575.70,2134846010, 1054.28,  293.37,   20.85,  289.54,   17.25,,,,,  582.92,   38.10,2134918480,  621.01,   1061.49,    613.80,   1675.29
2024-03-09,11:39:59.584,   90.88,  194.40,  342.57,  328.97,,,,,  433.45,  523.37,2132787721,  956.82,  268.62,    6.46,  265.03,    3.05,,,,,  533.65,    9.51,2132701832,  543.16,    967.10,    532.88,   1499.98
2024-03-09,11:40:00.584,   90.53,  193.67,  340.69,  327.42,,,,,  431.22,  521.10,2132577248,  952.31,  262.10,    6.75,  259.80,    3.37,,,,,  521.90,   10.13,2132623848,  532.02,    953.11,    531.22,   1484.34
2024-03-09,11:40:01.584,   91.09,  194.28,  343.02,  328.93,,,,,  434.11,  523.21,2132643437,  957.31,  260.26,    5.59,  257.21,    2.20,,,,,  517.47,    7.79,2132606074,  525.26,    951.58,    531.00,   1482.57
2024-03-09,11:40:02.583,   90.98,  194.41,  342.93,  329.12,,,,,  433.91,  523.53,2134672398,  957.45,  259.72,    6.76,  257.89,    3.35,,,,,  517.61,   10.12,2134605237,  527.72,    951.52,    533.65,   1485.17
2024-03-09,11:40:03.583,   89.84,  192.64,  338.66,  325.89,,,,,  428.50,  518.53,2132489985,  947.03,  258.50,    6.14,  256.81,    2.75,,,,,  515.30,    8.90,2132530761,  524.20,    943.81,    527.42,   1471.23
2024-03-09,11:40:04.584,   93.21,  196.29,  351.12,  333.66,,,,,  444.32,  529.96,2134564231,  974.28,  254.54,    5.51,  252.94,    2.12,,,,,  507.48,    7.63,2134589693,  515.10,    951.80,    537.58,   1489.38
2024-03-09,11:40:05.584,   90.03,  192.19,  340.64,  326.18,,,,,  430.67,  518.36,2132521796,  949.04,  252.69,    5.93,  250.11,    2.53,,,,,  502.80,    8.45,2132483546,  511.25,    933.47,    526.82,   1460.29
2024-03-09,11:40:06.583,   90.88,  193.83,  343.12,  328.91,,,,,  434.00,  522.73,2132485323,  956.74,  253.19,    5.92,  251.81,    2.51,,,,,  505.00,    8.43,2132526536,  513.43,    939.00,    531.16,   1470.17
2024-03-09,11:40:07.584,   89.54,  191.40,  338.28,  324.81,,,,,  427.83,  516.21,2134679204,  944.04,  252.40,    6.23,  250.11,    2.84,,,,,  502.51,    9.07,2134664879,  511.58,    930.33,    525.29,   1455.62
2024-03-09,11:40:08.584,  108.79,  224.03,  404.58,  378.59,,,,,  513.37,  602.62,2132744520, 1115.99,  276.43,   13.91,  273.96,   10.53,,,,,  550.38,   24.44,2132988910,  574.82,   1063.75,    627.06,   1690.82
2024-03-09,11:40:09.584,   96.32,  209.21,  361.74,  351.17,,,,,  458.06,  560.38,2133071145, 1018.43,  273.28,    7.17,  271.19,    3.76,,,,,  544.48,   10.93,2132921183,  555.41,   1002.53,    571.31,   1573.84
2024-03-09,11:40:10.585,   91.24,  196.89,  344.25,  332.83,,,,,  435.49,  529.72,2132664781,  965.21,  262.37,    5.85,  260.92,    2.43,,,,,  523.30,    8.28,2132602493,  531.58,    958.78,    538.01,   1496.79
2024-03-09,11:40:11.585,   89.89,  193.72,  340.57,  328.46,,,,,  430.46,  522.18,2134750033,  952.64,  256.49,    5.19,  253.96,    1.80,,,,,  510.45,    6.99,2134753702,  517.45,    940.91,    529.18,   1470.09
2024-03-09,11:40:12.585,   90.78,  195.27,  343.17,  330.17,,,,,  433.95,  525.45,2132507808,  959.40,  256.88,    5.97,  254.76,    2.56,,,,,  511.64,    8.53,2132481866,  520.17,    945.59,    533.98,   1479.57
2024-03-09,11:40:13.585,   90.44,  194.35,  341.00,  328.55,,,,,  431.44,  522.91,2134611088,  954.35,  255.38,    5.96,  253.68,    2.58,,,,,  509.06,    8.54,2134608542,  517.60,    940.50,    531.44,   1471.94
2024-03-09,11:40:14.585,   91.06,  194.02,  343.25,  328.89,,,,,  434.32,  522.91,2132464798,  957.23,  254.08,    6.14,  252.47,    2.76,,,,,  506.54,    8.90,2132475392,  515.44,    940.86,    531.81,   1472.67
2024-03-09,11:40:15.585,   89.82,  193.01,  339.09,  326.35,,,,,  428.91,  519.36,2132526699,  948.27,  250.38,    5.81,  248.78,    2.40,,,,,  499.15,    8.21,2132460926,  507.37,    928.06,    527.57,   1455.63
2024-03-09,11:40:16.586,   90.30,  192.85,  341.33,  327.07,,,,,  431.64,  519.93,2134544161,  951.56,  251.11,    5.82,  249.18,    2.43,,,,,  500.30,    8.25,2134630204,  508.54,    931.93,    528.17,   1460.11
2024-03-09,11:40:17.585,   90.36,  194.02,  341.13,  328.33,,,,,  431.50,  522.35,2132625577,  953.85,  247.91,    5.47,  246.11,    2.07,,,,,  494.02,    7.54,2132663662,  501.57,    925.52,    529.89,   1455.41
2024-03-09,11:40:18.585,   96.41,  201.73,  360.55,  342.33,,,,,  456.96,  544.05,2132951385, 1001.01,  273.30,   12.59,  269.92,    9.20,,,,,  543.23,   21.79,2132905455,  565.02,   1000.19,    565.85,   1566.03
2024-03-09,11:40:19.586,  114.03,  237.82,  419.34,  397.19,,,,,  533.36,  635.01,2133014749, 1168.37,  295.59,   15.64,  293.27,   12.27,,,,,  588.87,   27.91,2133004628,  616.78,   1122.23,    662.92,   1785.15
2024-03-09,11:40:20.586,   91.60,  197.07,  345.02,  332.91,,,,,  436.63,  529.98,2134730992,  966.61,  269.96,    6.66,  267.60,    3.25,,,,,  537.56,    9.91,2134675629,  547.48,    974.19,    539.89,   1514.09
2024-03-09,11:40:21.586,   90.89,  195.28,  343.71,  330.85,,,,,  434.59,  526.13,2132543295,  960.73,  259.49,    5.78,  257.65,    2.38,,,,,  517.14,    8.16,2132570563,  525.30,    951.73,    534.29,   1486.03
2024-03-09,11:40:22.587,   90.96,  195.89,  343.03,  331.00,,,,,  433.99,  526.88,2134569833,  960.88,  257.06,    5.81,  255.37,    2.43,,,,,  512.43,    8.24,2134559820,  520.67,    946.42,    535.13,   1481.55
2024-03-09,11:40:23.587,   90.35,  194.73,  341.30,  329.13,,,,,  431.64,  523.86,2132561983,  955.50,  253.62,    5.90,  251.44,    2.53,,,,,  505.06,    8.43,2132601164,  513.49,    936.70,    532.29,   1468.99
2024-03-09,11:40:24.586,   90.81,  195.06,  343.44,  330.22,,,,,  434.25,  525.28,2132488927,  959.52,  249.30,    5.74,  248.30,    2.35,,,,,  497.61,    8.09,2132401246,  505.70,    931.86,    533.37,   1465.22
2024-03-09,11:40:25.587,   89.78,  192.85,  338.90,  326.35,,,,,  428.68,  519.20,2134522031,  947.88,  251.88,    6.45,  251.17,    3.06,,,,,  503.06,    9.51,2134617775,  512.56,    931.74,    528.70,   1460.44
2024-03-09,11:40:26.587,   90.18,  193.09,  341.13,  327.61,,,,,  431.31,  520.70,2132482109,  952.01,  252.76,    5.94,  250.87,    2.53,,,,,  503.63,    8.47,2132463336,  512.09,    934.94,    529.17,   1464.10
2024-03-09,11:40:27.588,   89.77,  193.72,  339.55,  327.28,,,,,  429.32,  521.00,2134614347,  950.32,  250.01,    5.43,  247.87,    2.02,,,,,  497.88,    7.45,2134685005,  505.33,    927.20,    528.44,   1455.65
2024-03-09,11:40:28.587,   89.94,  192.53,  340.40,  326.61,,,,,  430.34,  519.14,2132530548,  949.48,  251.17,    6.03,  248.66,    2.68,,,,,  499.83,    8.71,2132493738,  508.54,    930.17,    527.84,   1458.01
2024-03-09,11:40:29.587,  107.60,  223.37,  395.46,  374.94,,,,,  503.05,  598.31,2132697979, 1101.36,  281.39,   16.28,  276.63,   12.57,,,,,  558.02,   28.86,2132763501,  586.88,   1061.08,    627.17,   1688.24
2024-03-09,11:40:30.588,   95.39,  204.36,  357.56,  344.30,,,,,  452.96,  548.66,2132882911, 1001.62,  279.17,    9.28,  276.32,    5.85,,,,,  555.50,   15.14,2132726619,  570.63,   1008.45,    563.80,   1572.25
2024-03-09,11:40:31.588,   89.88,  193.03,  338.27,  325.90,,,,,  428.15,  518.93,2134610018,  947.08,  265.14,    6.54,  263.04,    3.12,,,,,  528.18,    9.66,2134665007,  537.85,    956.34,    528.59,   1484.93
2024-03-09,11:40:32.588,   90.90,  194.65,  343.09,  329.62,,,,,  433.99,  524.27,2132428016,  958.26,  258.06,    5.61,  256.59,    2.22,,,,,  514.64,    7.82,2132451034,  522.47,    948.63,    532.09,   1480.72
2024-03-09,11:40:33.588,   89.98,  193.17,  339.48,  326.75,,,,,  429.47,  519.92,2134668515,  949.38,  256.72,    6.02,  255.74,    2.63,,,,,  512.46,    8.65,2134657681,  521.11,    941.93,    528.57,   1470.50
2024-03-09,11:40:34.588,   90.68,  192.90,  342.42,  327.53,,,,,  433.10,  520.43,2132535850,  953.53,  251.24,    5.60,  251.93,    2.19,,,,,  503.16,    7.79,2132485925,  510.95,    936.26,    528.22,   1464.49
2024-03-09,11:40:35.589,   89.37,  191.84,  338.18,  324.98,,,,,  427.55,  516.82,2134520318,  944.37,  250.05,    5.77,  250.19,    2.40,,,,,  500.23,    8.16,2134577114,  508.40,    927.79,    524.98,   1452.77
2024-03-09,11:40:36.589,   89.62,  191.40,  339.52,  325.54,,,,,  429.15,  516.95,2132543988,  946.09,  255.83,    6.94,  254.67,    3.59,,,,,  510.50,   10.54,2132592492,  521.04,    939.65,    527.48,   1467.13
2024-03-09,11:40:37.588,   89.40,  191.84,  338.09,  324.95,,,,,  427.49,  516.79,2132548450,  944.27,  252.59,    5.66,  251.78,    2.25,,,,,  504.38,    7.91,2132482134,  512.29,    931.87,    524.69,   1456.56
2024-03-09,11:40:38.589,   90.17,  193.17,  341.79,  327.78,,,,,  431.96,  520.96,2134560398,  952.91,  253.57,    6.10,  252.18,    2.71,,,,,  505.75,    8.81,2134617253,  514.56,    937.71,    529.76,   1467.47
2024-03-09,11:40:39.589,   95.70,  196.50,  359.77,  336.30,,,,,  455.47,  532.80,2132492208,  988.27,  248.88,    5.40,  248.32,    2.00,,,,,  497.20,    7.40,2132444046,  504.59,    952.67,    540.20,   1492.86
2024-03-09,11:40:40.590,  110.20,  232.31,  403.90,  387.03,,,,,  514.10,  619.34,2132621245, 1133.44,  295.50,   17.53,  292.81,   14.30,,,,,  588.31,   31.83,2132947879,  620.14,   1102.41,    651.17,   1753.58
2024-03-09,11:40:41.590,   91.77,  196.62,  345.67,  332.44,,,,,  437.44,  529.07,2135211352,  966.51,  270.20,    6.87,  266.82,    3.47,,,,,  537.02,   10.34,2135120629,  547.36,    974.45,    539.41,   1513.87
2024-03-09,11:40:42.590,   91.39,  196.62,  345.38,  332.56,,,,,  436.77,  529.18,2132863705,  965.95,  266.18,    7.08,  263.09,    3.70,,,,,  529.27,   10.78,2132921167,  540.04,    966.03,    539.96,   1505.99
2024-03-09,11:40:43.590,   90.24,  193.15,  340.70,  327.42,,,,,  430.94,  520.57,2132898163,  951.51,  262.36,    6.27,  259.12,    2.87,,,,,  521.48,    9.15,2132676702,  530.63,    952.41,    529.72,   1482.13
2024-03-09,11:40:44.590,   91.00,  194.89,  343.52,  329.93,,,,,  434.52,  524.82,2132527866,  959.34,  256.30,    5.51,  254.02,    2.11,,,,,  510.33,    7.62,2132410738,  517.94,    944.84,    532.44,   1477.28
2024-03-09,11:40:45.590,   90.65,  193.17,  342.75,  328.29,,,,,  433.41,  521.46,2134823014,  954.87,  250.29,    5.16,  248.22,    1.78,,,,,  498.51,    6.94,2134871159,  505.45,    931.92,    528.40,   1460.32
2024-03-09,11:40:46.590,   89.90,  192.49,  340.89,  326.75,,,,,  430.79,  519.24,2132797387,  950.03,  251.44,    6.07,  249.65,    2.67,,,,,  501.09,    8.74,2132752221,  509.83,    931.88,    527.98,   1459.86
2024-03-09,11:40:47.590,   89.62,  191.37,  339.50,  325.13,,,,,  429.12,  516.50,2132591565,  945.63,  253.68,    6.35,  251.78,    2.97,,,,,  505.45,    9.32,2132598735,  514.77,    934.58,    525.82,   1460.40
2024-03-09,11:40:48.591,   90.36,  194.23,  342.19,  329.02,,,,,  432.56,  523.26,2134531413,  955.81,  254.44,    6.00,  252.54,    2.62,,,,,  506.98,    8.62,2134555654,  515.60,    939.53,    531.88,   1471.41
2024-03-09,11:40:49.591,   89.48,  191.88,  338.44,  325.18,,,,,  427.92,  517.06,2132453533,  944.98,  250.93,    5.66,  249.01,    2.26,,,,,  499.94,    7.92,2132492688,  507.86,    927.86,    524.98,   1452.83
