,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,17:07:52.965,  106.75,  560.02,  405.54,  722.99,,,,,  512.28, 1283.01,    105482, 1795.29,  389.50,    9.25,  386.14,    5.93,,,,,  775.63,   15.18,     53128,  790.81,   1287.92,   1298.18,   2586.10
2023-10-29,17:07:53.965,   93.73,  545.57,  352.12,  692.04,,,,,  445.85, 1237.61,    105220, 1683.46,  330.35,    5.04,  327.94,    1.64,,,,,  658.29,    6.68,     52845,  664.97,   1104.14,   1244.29,   2348.43
2023-10-29,17:07:54.966,  102.60,  522.30,  382.54,  677.10,,,,,  485.14, 1199.40,    105383, 1684.54,  387.37,   23.73,  384.09,   20.36,,,,,  771.46,   44.08,     53098,  815.54,   1256.60,   1243.48,   2500.08
2023-10-29,17:07:55.966,   87.74,  538.49,  325.33,  676.64,,,,,  413.07, 1215.12,    105116, 1628.19,  380.42,    6.27,  374.74,    2.83,,,,,  755.16,    9.10,     53038,  764.26,   1168.23,   1224.22,   2392.45
2023-10-29,17:07:56.966,   84.20,  535.57,  311.60,  669.26,,,,,  395.80, 1204.83,    105043, 1600.63,  349.73,    5.10,  344.51,    1.70,,,,,  694.23,    6.80,     52890,  701.03,   1090.03,   1211.62,   2301.66
2023-10-29,17:07:57.967,   80.96,  532.62,  299.09,  662.08,,,,,  380.05, 1194.70,    105027, 1574.75,  329.45,    4.53,  324.32,    1.14,,,,,  653.76,    5.67,     52830,  659.44,   1033.81,   1200.37,   2234.18
2023-10-29,17:07:58.968,   82.28,  529.91,  304.27,  661.41,,,,,  386.55, 1191.32,    105052, 1577.87,  314.78,    4.28,  307.09,    0.89,,,,,  621.87,    5.17,     52792,  627.04,   1008.41,   1196.50,   2204.91
2023-10-29,17:07:59.969,   80.13,  528.30,  295.38,  656.55,,,,,  375.51, 1184.86,    105097, 1560.36,  297.29,    3.93,  287.01,    0.54,,,,,  584.30,    4.47,     52781,  588.77,    959.80,   1189.33,   2149.13
2023-10-29,17:08:00.970,   80.01,  525.85,  295.13,  654.14,,,,,  375.14, 1179.99,    105008, 1555.13,  356.89,    8.17,  351.11,    4.78,,,,,  708.00,   12.95,     52972,  720.95,   1083.14,   1192.94,   2276.08
2023-10-29,17:08:01.969,   78.83,  523.29,  290.62,  650.03,,,,,  369.45, 1173.32,    104989, 1542.77,  323.19,    3.99,  318.04,    0.60,,,,,  641.23,    4.59,     52797,  645.82,   1010.68,   1177.91,   2188.59
2023-10-29,17:08:02.970,   78.71,  522.47,  290.17,  649.16,,,,,  368.88, 1171.63,    105066, 1540.52,  312.78,    4.08,  307.99,    0.67,,,,,  620.77,    4.75,     52824,  625.52,    989.65,   1176.38,   2166.04
2023-10-29,17:08:03.970,   76.19,  519.89,  280.70,  643.10,,,,,  356.89, 1162.99,    104959, 1519.88,  326.81,    4.60,  315.91,    1.21,,,,,  642.71,    5.82,     52839,  648.53,    999.60,   1168.81,   2168.41
2023-10-29,17:08:04.971,   89.86,  508.34,  330.41,  646.87,,,,,  420.26, 1155.21,    105139, 1575.47,  358.29,   21.69,  349.58,   18.45,,,,,  707.86,   40.13,     52927,  748.00,   1128.13,   1195.34,   2323.47
2023-10-29,17:08:05.971,   85.90,  520.21,  315.00,  654.70,,,,,  400.89, 1174.92,    105152, 1575.81,  397.69,    8.52,  395.27,    5.14,,,,,  792.96,   13.66,     53191,  806.63,   1193.86,   1188.58,   2382.44
