Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10886694,1210818,257208,26145602,9691388,0,620970
1,9933924,46900,2997624,3967544,0,9660,57064
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10886064,1205302,224574,26039580,9691724,0,621236
1,9916508,46928,2833418,5744816,0,9660,57106
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10887030,1207682,195104,25952990,9692088,0,620970
1,9933336,46886,2997862,4450740,0,9660,57120
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10885014,1206030,125314,25888968,9691626,0,612234
1,9927344,46886,2914198,5237456,0,9660,56868
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10873660,1206352,199136,26111036,9689960,0,612108
1,9910264,46942,3314332,4976370,0,9674,56854
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10880464,1205946,130676,25979730,9689960,0,611590
1,9922038,46900,2999276,4097856,0,9660,56840
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10884440,1485344,172760,34115312,12962992,0,590996
1,9933896,58352,3017238,6187020,0,12908,76062
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13948788,892514,101206,26536692,10224382,140,495866
1,13301106,62762,2815498,6907040,0,12894,75964
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13182484,850584,213640,33023648,12121592,140,535486
1,13309478,62888,3051692,6438754,0,12908,75852
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13739236,1203370,58870,33134052,12119688,140,423556
1,13316296,62706,2874312,5709368,0,12936,75978
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13037010,1009036,123620,31181864,12476982,140,576030
1,13318354,62664,3093454,4654524,0,12922,76104
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13514382,1086064,109550,32764900,11754288,140,499016
1,13305992,62678,2750230,5714310,0,12866,75880
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13712244,1241814,281134,28335804,12328526,140,524678
1,13298880,62650,2988552,7253092,0,12866,75824
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13221964,932400,124068,32114040,12131042,140,626094
1,13347446,62664,2832144,6415122,0,12852,76454
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13709430,1114176,261744,29861524,11350514,140,410872
1,13311102,62790,3033730,5587848,0,12866,76342
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13972644,1262366,226408,30852150,12071850,0,485940
1,13292034,62748,2971010,4987948,0,12880,76398
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13121402,283668,494410,24967264,15864310,0,241640
