,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,16:27:43.884,   52.56,  551.17,  214.00,  639.53,,,,,  266.57, 1190.70,    105543, 1457.26,  336.76,   10.83,  340.58,    7.51,,,,,  677.34,   18.35,     52771,  695.69,    943.91,   1209.04,   2152.95
2023-10-29,16:27:44.884,   45.76,  543.91,  186.47,  621.75,,,,,  232.23, 1165.66,    105048, 1397.89,  268.29,    5.35,  271.11,    1.96,,,,,  539.40,    7.31,     52638,  546.71,    771.63,   1172.97,   1944.60
2023-10-29,16:27:45.884,   49.03,  537.47,  190.79,  616.16,,,,,  239.82, 1153.63,    105069, 1393.45,  293.24,   21.72,  290.25,   18.19,,,,,  583.49,   39.91,     52674,  623.40,    823.31,   1193.53,   2016.85
2023-10-29,16:27:46.884,   35.72,  533.31,  145.35,  594.11,,,,,  181.07, 1127.43,    104987, 1308.49,  364.41,   10.08,  358.17,    6.69,,,,,  722.58,   16.77,     52805,  739.35,    903.65,   1144.19,   2047.85
2023-10-29,16:27:47.884,   26.15,  526.63,  107.83,  573.01,,,,,  133.98, 1099.64,    104916, 1233.62,  294.58,    5.34,  285.28,    1.93,,,,,  579.86,    7.27,     52665,  587.13,    713.84,   1106.90,   1820.75
2023-10-29,16:27:48.885,   24.26,  521.48,  100.41,  565.02,,,,,  124.68, 1086.50,    104996, 1211.18,  265.70,    4.78,  262.40,    1.38,,,,,  528.10,    6.16,     52692,  534.26,    652.77,   1092.66,   1745.44
2023-10-29,16:27:49.885,   22.72,  516.71,   95.72,  558.09,,,,,  118.45, 1074.80,    104885, 1193.25,  250.97,    4.25,  245.35,    0.87,,,,,  496.33,    5.11,     52608,  501.44,    614.77,   1079.92,   1694.69
2023-10-29,16:27:50.885,   22.24,  512.86,   93.29,  553.47,,,,,  115.53, 1066.33,    104992, 1181.86,  238.81,    4.52,  230.53,    1.15,,,,,  469.34,    5.66,     52638,  475.00,    584.86,   1072.00,   1656.86
2023-10-29,16:27:51.885,   21.16,  508.83,   87.64,  547.06,,,,,  108.80, 1055.89,    104876, 1164.69,  228.81,    4.01,  219.20,    0.64,,,,,  448.01,    4.66,     52562,  452.67,    556.81,   1060.55,   1617.36
