Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,17791382,3662792,231462,59002174,16392404,0,698278(Total)
0,345772,2649948,41650,1029336,10772398,140,639590(Miss)
0,17445610,1012844,189812,57972838,5620006,0,58688(Hit)
1,21288134,233464,3837946,12907496,0,53116,312130(Total)
1,14933282,0,115038,71988,0,51618,309708(Miss)
1,6354852,233464,3722908,12835508,0,1498,2422(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20109418,4928364,408408,59762332,16052624,42,641886(Total)
0,275926,2368716,257404,931476,10883404,140,743820(Miss)
0,19833492,2559648,151004,58830856,5169220,0,0(Hit)
1,21314188,234528,3628856,12856018,0,52976,289604(Total)
1,11877446,0,9450,7672,0,51632,310100(Miss)
1,9436742,234528,3619406,12848346,0,1344,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21728770,4542986,6665540,25904984,11157748,140,814730(Total)
0,268870,2135252,209594,1810494,6362538,140,786184(Miss)
0,21459900,2407734,6455946,24094490,4795210,0,28546(Hit)
1,21309624,232708,11567038,16032674,0,52220,308168(Total)
1,11617508,0,16576,648676,0,51576,312228(Miss)
1,9692116,232708,11550462,15383998,0,644,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21076958,5389006,526792,76372128,15719340,140,818370(Total)
0,235424,1644902,215166,1267994,11821726,140,847826(Miss)
0,20841534,3744104,311626,75104134,3897614,0,0(Hit)
1,21306040,233338,2984590,13212612,0,52402,309722(Total)
1,12463416,0,37618,228004,0,51646,312718(Miss)
1,8842624,233338,2946972,12984608,0,756,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22239308,5590914,86520,72566844,15828316,224,845222(Total)
0,209902,1595412,14476,1595524,11634756,0,864640(Miss)
0,22029406,3995502,72044,70971320,4193560,224,0(Hit)
1,21287980,232792,2692746,13078464,0,52570,308798(Total)
1,12019000,0,2492,143584,0,53032,314972(Miss)
1,9268980,232792,2690254,12934880,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22322832,5713890,99778,72710890,15339128,140,840056(Total)
0,173068,1551844,22932,1679048,11688334,0,873194(Miss)
0,22149764,4162046,76846,71031842,3650794,140,0(Hit)
1,21303128,234920,2687720,13152314,0,52402,309736(Total)
1,11583418,0,2422,271236,0,52976,313782(Miss)
1,9719710,234920,2685298,12881078,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,22275736,5739944,99876,63482412,15355578,112,872046(Total)
