,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,178.6464312661,176.94002022796,14.106,10218407690.0,10827761395.0,10980341385.0,11300506710.0,9563458654.0,2004567623.0,2144948074.0,2173815158.0,2203738911.0,1932953169.0,7203824.0,8023475.0,8087579.0,8300095.0,7484816.0,7204754.0,8025676.0,8089788.0,8297848.0,7597145.0,3413.0,3493.0,2925.0,3390.0,2757.0,1491859.0,2821658.0,1712625.0,1371234.0,2659474.0,2893282572.0,2893360339.0,2893419895.0,2893665362.0,2723400768.0,1600475.0,3082192.0,1891695.0,2912970.0,2747951.0,3219640980.0,3387608921.0,3434603073.0,3482663635.0,3210045887.0,1138.0,1101.0,1038.0,963.0,363.0,436478.0,1172321.0,413663.0,405591.0,860772.0,1042765.0,1512686.0,1199431.0,996399.0,1774003.0
1,516.89536978606,528.37788868322,12.666,10391859610.0,10935666361.0,11080340384.0,11322649225.0,11107050217.0,2016872885.0,2159133294.0,2187407027.0,2230806421.0,2175638423.0,7215212.0,8064272.0,8129177.0,8367526.0,8222218.0,7215653.0,8063098.0,8127707.0,8367145.0,8219579.0,990.0,1615.0,755.0,615.0,450.0,1510366.0,2850950.0,1731924.0,1421367.0,2725706.0,2892399613.0,2892173820.0,2892372906.0,2892610844.0,2892316962.0,1616836.0,3090350.0,1896995.0,4689432.0,2807753.0,3187440589.0,3370130300.0,3416894204.0,3461077967.0,3393808821.0,1098.0,472.0,722.0,611.0,320.0,433305.0,1161969.0,412025.0,400420.0,860151.0,1030205.0,1624591.0,1283280.0,986353.0,1788495.0
2,528.30372370397,528.31438085838,5.635,10388446755.0,10820860692.0,10969319572.0,11310549946.0,11098007425.0,2001739172.0,2143431243.0,2171538005.0,2229641307.0,2158262984.0,7166707.0,8165783.0,8209921.0,8160812.0,8051019.0,7166838.0,8166219.0,8209209.0,8165640.0,8052622.0,1245.0,750.0,667.0,789.0,545.0,1508860.0,2844802.0,1733248.0,1426548.0,2710694.0,2892495594.0,2892192450.0,2892438527.0,2892358184.0,2892418279.0,1609602.0,3073041.0,1894560.0,2753277.0,2790804.0,3191497444.0,3390438879.0,3437301406.0,3459337977.0,3399419962.0,629.0,613.0,1275.0,800.0,327.0,442884.0,1222584.0,431276.0,404674.0,876875.0,1068460.0,1590857.0,1267451.0,1005434.0,1860601.0
3,528.40736846175,528.42336048434,14.237,10388107898.0,10937448955.0,11080769121.0,11317191232.0,11091971643.0,2017018234.0,2159673865.0,2186986329.0,2230350983.0,2174702064.0,7209174.0,8063977.0,8237732.0,8216726.0,8268978.0,7210352.0,8065335.0,8240201.0,8218182.0,8269374.0,940.0,525.0,675.0,685.0,360.0,1491133.0,2830443.0,1722595.0,1401404.0,2689751.0,2892407609.0,2892238342.0,2892449951.0,2892168208.0,2892304933.0,1600809.0,3066921.0,1895177.0,3603450.0,2790954.0,3205729778.0,3390460755.0,3437277279.0,3481721412.0,3413906818.0,1859.0,1363.0,1631.0,1763.0,1346.0,425360.0,1195530.0,422476.0,391983.0,848234.0,1042118.0,1598969.0,1279589.0,970660.0,1816014.0
4,528.13906854685,528.11884009628,8.585,10213252760.0,11019832370.0,11165199650.0,11235955861.0,11107032830.0,1993121394.0,2147777294.0,2175430547.0,2218177473.0,2187482519.0,7048715.0,8169348.0,8091120.0,8216175.0,8065253.0,7045307.0,8169619.0,8089154.0,8355603.0,8064747.0,2111.0,1056.0,1032.0,1119.0,747.0,1499157.0,2835814.0,1726225.0,1419324.0,2684596.0,2836888666.0,2892147666.0,2892429781.0,2892276313.0,2892099731.0,1611881.0,3075677.0,1902207.0,2531354.0,2785766.0,3082862563.0,3369228927.0,3416083559.0,3461726896.0,3395218370.0,1132.0,915.0,1149.0,1136.0,848.0,437786.0,1210929.0,426905.0,396543.0,865291.0,1054359.0,1570372.0,1253878.0,990099.0,1846661.0
5,528.23912338492,528.26803092176,5.789,10388370810.0,11014591145.0,11166799353.0,11130299986.0,11101032420.0,2027490780.0,2143286664.0,2171513013.0,2203495659.0,2187309719.0,7164167.0,8008967.0,8077362.0,8358665.0,8230230.0,7165260.0,8010826.0,8078777.0,8166311.0,8226282.0,1330.0,1077.0,1164.0,1183.0,999.0,1498492.0,2828882.0,1734598.0,1403126.0,2702766.0,2892162198.0,2892278724.0,2892436354.0,2892089371.0,2892198388.0,1618134.0,3079221.0,1907007.0,2518432.0,2818498.0,3204481155.0,3387706644.0,3435999150.0,3482228006.0,3412971062.0,888.0,550.0,513.0,575.0,313.0,436968.0,1191607.0,423368.0,400400.0,865933.0,1040215.0,1602515.0,1275864.0,998569.0,1800484.0
6,528.37509589574,528.35408829081,11.677,10386705759.0,11013607399.0,11162861072.0,11226996963.0,11099687114.0,2027268682.0,2170618386.0,2199140773.0,2216805699.0,2187077561.0,7240641.0,8059711.0,8247027.0,8212046.0,8139479.0,7205589.0,8060102.0,8248190.0,8252355.0,8100009.0,1010.0,1630.0,520.0,910.0,440.0,1492635.0,2798171.0,1706161.0,1406575.0,2685741.0,2892358292.0,2892080687.0,2892448451.0,2892432064.0,2892371384.0,1599434.0,3037195.0,1886184.0,2713386.0,2775281.0,3187158696.0,3370309756.0,3417810636.0,3463964454.0,3397557693.0,1056.0,792.0,639.0,667.0,375.0,435659.0,1192236.0,421593.0,398056.0,869316.0,1040830.0,1604219.0,1282429.0,1001225.0,1819757.0
7,528.35781827285,528.35861735704,8.381,10207785441.0,11017562985.0,11162971968.0,11127825381.0,10910089302.0,2001651685.0,2171562069.0,2198898529.0,2202101739.0,2159395542.0,7349371.0,8013109.0,8190827.0,8160986.0,8052450.0,7311815.0,8012689.0,8192001.0,8160485.0,8105753.0,878.0,1128.0,867.0,811.0,561.0,1481559.0,2795567.0,1697693.0,1393280.0,2656118.0,2892365356.0,2892248509.0,2892286136.0,2892392479.0,2892263139.0,1605306.0,3094861.0,1912699.0,1887955.0,2793169.0,3188071799.0,3370523795.0,3417419457.0,3437456597.0,3392231007.0,931.0,1113.0,500.0,638.0,546.0,440976.0,1200937.0,424474.0,401444.0,877296.0,1048634.0,1610748.0,1281181.0,1007163.0,1821629.0
8,528.26840193774,528.2917701905,5.728,10185849290.0,10999713185.0,11144486243.0,11088988586.0,10880869130.0,1998490231.0,2169199207.0,2196505043.0,2197069881.0,2155146906.0,7154862.0,8054726.0,8118842.0,8148845.0,8060257.0,7379640.0,8059079.0,8126198.0,8150908.0,8089959.0,1370.0,2125.0,985.0,1503.0,840.0,1489610.0,2811109.0,1707094.0,1402422.0,2651571.0,2891910316.0,2891999550.0,2892157385.0,2892029682.0,2891953090.0,1592907.0,3029408.0,1868708.0,2143289.0,2743653.0,3202351726.0,3387463230.0,3433621632.0,3476649001.0,3414895212.0,1175.0,2513.0,1238.0,1888.0,1050.0,434720.0,1220878.0,434969.0,395610.0,858651.0,1066860.0,1615925.0,1283542.0,1005032.0,1832455.0
9,544.1751173773,559.05039239745,15.286,10103980361.0,10462500946.0,10771993571.0,11011593734.0,10513808006.0,1975312701.0,2067902874.0,2126270020.0,2175707446.0,2076121378.0,7198651.0,7913688.0,7922826.0,8100857.0,7813496.0,7201680.0,7858542.0,7866713.0,8102655.0,7815140.0,2489.0,5432.0,2321.0,2721.0,1840.0,2886487.0,5371141.0,3267160.0,2737529.0,4996073.0,2891925264.0,2891762692.0,2891930756.0,2891830202.0,2891922669.0,3052297.0,5876812.0,3598773.0,3774443.0,5167756.0,3116556618.0,3216673380.0,3314763710.0,3394102907.0,3231548800.0,1653.0,4279.0,1486.0,2348.0,1181.0,821928.0,2336006.0,818518.0,762539.0,1608299.0,1955416.0,3000135.0,2354095.0,1834672.0,3311267.0
