,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,438.78358926814,401.22362422941,11.155,8884413988.0,9434899288.0,10314815621.0,10447820725.0,9719316614.0,1752165565.0,1882004526.0,2043971266.0,2077041893.0,1913423085.0,6373859.0,7862053.0,7763743.0,8023653.0,7596571.0,6505959.0,7861163.0,7816912.0,8022524.0,7598780.0,4411.0,4850.0,4889.0,4398.0,4544.0,4764023.0,10715418.0,6467695.0,5127878.0,9469822.0,2723022672.0,2892838333.0,2892819943.0,2892774688.0,2892924794.0,5044947.0,11252419.0,6828796.0,6801676.0,9851163.0,2841863238.0,2940723850.0,3239524349.0,3281878969.0,3011427529.0,1763.0,1363.0,1726.0,1951.0,1688.0,1706086.0,4574208.0,1688442.0,1559642.0,3828231.0,2992439.0,5870663.0,4753923.0,3407518.0,5678749.0
1,1872.7520124375,2061.9304378737,9.165,9842148757.0,9525051693.0,10467326114.0,10594337679.0,9856583678.0,1920041512.0,1884822506.0,2065694038.0,2094726045.0,1928184613.0,6967989.0,7683591.0,7848502.0,8067755.0,7683344.0,6969240.0,7682467.0,7848760.0,8067873.0,7685700.0,2631.0,3296.0,3051.0,2471.0,1921.0,4766474.0,10643245.0,6458616.0,5097432.0,9701524.0,2891938037.0,2891784521.0,2891784074.0,2891793458.0,2892298515.0,5010917.0,11172995.0,6769547.0,6619004.0,9786446.0,3024124133.0,2926922798.0,3221666655.0,3263655717.0,2999643880.0,1584.0,1528.0,1667.0,1792.0,1562.0,1698583.0,4621446.0,1675038.0,1581690.0,3810470.0,2962466.0,5840733.0,4659259.0,3403607.0,5733916.0
2,2113.211657915,2110.5725749539,8.823,9695558632.0,9397841892.0,10309264905.0,10461045799.0,9872453689.0,1898573789.0,1863718631.0,2043059113.0,2073172054.0,1912582769.0,6920183.0,7605732.0,7777336.0,7823852.0,7704495.0,6918624.0,7604998.0,7780767.0,7825037.0,7703242.0,2906.0,2640.0,3406.0,2695.0,2234.0,4749960.0,10677239.0,6433640.0,5123099.0,9674880.0,2891953155.0,2891748817.0,2891529799.0,2891688638.0,2891926634.0,5030198.0,11134677.0,6800122.0,6866599.0,9752605.0,3046833143.0,2944418949.0,3243146287.0,3281762575.0,3002047122.0,1876.0,1888.0,2201.0,2013.0,3438.0,1719804.0,4728697.0,1694971.0,1611669.0,3804180.0,2941169.0,5892981.0,4635836.0,3427429.0,5842385.0
3,2112.8878809356,2109.6360402063,28.554,9831364185.0,9615122552.0,10452803351.0,10700921648.0,9862741728.0,1919042886.0,1882581584.0,2064507367.0,2092957266.0,1942210322.0,7006667.0,7669794.0,8052394.0,7886690.0,7519816.0,7007034.0,7672932.0,8050830.0,7888883.0,7519516.0,2236.0,1935.0,2651.0,2526.0,2016.0,4774939.0,10769158.0,6491023.0,5143078.0,9623026.0,2891704702.0,2891708516.0,2891592985.0,2891620980.0,2891513624.0,5020770.0,11257510.0,6804982.0,6864258.0,9884365.0,3029007009.0,2948563223.0,3223528208.0,3285694371.0,3022797155.0,2935.0,2998.0,3136.0,2973.0,3093.0,1690103.0,4701365.0,1671563.0,1598045.0,3842551.0,2941135.0,5824160.0,4625589.0,3386004.0,5820777.0
4,2112.8959838901,2110.1342354459,9.287,9665847134.0,9697289040.0,10273045948.0,10627217592.0,9833088013.0,1890222652.0,1885056298.0,2031405910.0,2062367117.0,1938678002.0,6963599.0,7581972.0,7961941.0,7808992.0,7972818.0,6962480.0,7586685.0,7966934.0,7808748.0,7985465.0,4612.0,12222.0,5232.0,6783.0,4543.0,4321621.0,9355265.0,5798478.0,4746727.0,8209614.0,2891726564.0,2891344731.0,2891339855.0,2891404256.0,2891314848.0,4629104.0,9870781.0,6183942.0,6937738.0,8484379.0,3016935445.0,2939580763.0,3207692713.0,3221059877.0,2987587864.0,2806.0,10868.0,4062.0,6223.0,2896.0,1552729.0,4228417.0,1548083.0,1468863.0,3339714.0,2803010.0,5150165.0,4302558.0,3219823.0,5059960.0
5,2113.1120253534,2111.6496766645,10.208,9830494724.0,9613820982.0,10446296727.0,10691947008.0,9851511585.0,1901717066.0,1882859382.0,2044855103.0,2091525772.0,1940082626.0,6896297.0,7601693.0,7760083.0,7826427.0,7528333.0,6900170.0,7606486.0,7760725.0,7828842.0,7480020.0,3056.0,2773.0,3891.0,3000.0,3372.0,4800635.0,10719042.0,6516809.0,5136016.0,9599519.0,2891848795.0,2891760093.0,2891813524.0,2891722299.0,2891808120.0,5016173.0,11222688.0,6796554.0,6994736.0,9879905.0,3047454630.0,2949029638.0,3241818850.0,3285195072.0,3023420569.0,1300.0,1863.0,2251.0,2175.0,1638.0,1750981.0,4679080.0,1725335.0,1596414.0,3820883.0,2902456.0,5985275.0,4597170.0,3463262.0,5805277.0
6,2113.0059136078,2110.3403388487,7.325,9940986803.0,9621532937.0,10570010844.0,10702911806.0,9756333183.0,1918407473.0,1899467519.0,2064347550.0,2110526087.0,1928056697.0,6944869.0,7784752.0,7818090.0,7900968.0,7682295.0,6945947.0,7784967.0,7818380.0,7901449.0,7734050.0,2306.0,2171.0,2826.0,1966.0,1650.0,4794857.0,10703787.0,6492438.0,5127975.0,9625593.0,2891923767.0,2891790679.0,2891675378.0,2891796386.0,2891902947.0,5016891.0,11184724.0,6765661.0,6957023.0,9809295.0,3028657272.0,2931107969.0,3225915310.0,3267222288.0,3002660270.0,2467.0,3404.0,2551.0,2598.0,1617.0,1757847.0,4654274.0,1729644.0,1584614.0,3776390.0,2934144.0,5947718.0,4631177.0,3497058.0,5742270.0
7,2112.7660084808,2109.9398985437,8.044,9934228801.0,9605580863.0,10564038430.0,10694420244.0,9645510121.0,1903118475.0,1896012359.0,2047488936.0,2108851384.0,1911412302.0,6871132.0,7603122.0,7760402.0,7832138.0,7477947.0,6873050.0,7597751.0,7757969.0,7827260.0,7479492.0,3207.0,2723.0,3278.0,2845.0,2334.0,4803219.0,10578795.0,6517497.0,5076338.0,9547625.0,2891847147.0,2891550324.0,2891571924.0,2891352175.0,2891579019.0,4993244.0,11142743.0,6757408.0,6924007.0,9770098.0,3025521282.0,2927429715.0,3221080845.0,3263441604.0,3003962061.0,2188.0,1813.0,2475.0,2288.0,1175.0,1762141.0,4680484.0,1734682.0,1594773.0,3735670.0,3002914.0,5994872.0,4745486.0,3494135.0,5780467.0
8,2112.8602949573,2110.0367035988,11.245,9931936053.0,9496149530.0,10565010472.0,9904117299.0,9599641508.0,1932462817.0,1880524050.0,2080012285.0,1961391284.0,1903222307.0,6927270.0,7801576.0,7819789.0,7571457.0,7448171.0,6928594.0,7666276.0,7819857.0,7423260.0,7497475.0,2571.0,3321.0,2381.0,3306.0,1845.0,4784161.0,10762077.0,6518341.0,5132577.0,9728916.0,2891852729.0,2891791147.0,2891606675.0,2721927358.0,2891839590.0,5020204.0,11238240.0,6808146.0,6738803.0,9913212.0,3046496373.0,2948497273.0,3243521198.0,3091314957.0,3013182537.0,2738.0,2450.0,2225.0,2775.0,1238.0,1750318.0,4773723.0,1719282.0,1617682.0,3814032.0,2952720.0,5992521.0,4736885.0,3439649.0,5965001.0
9,2113.1045271378,2110.9266594562,13.708,9933874784.0,9455040589.0,10561174277.0,10578256798.0,9732763786.0,1933039719.0,1871248931.0,2079176790.0,2091806574.0,1922803358.0,6901259.0,7636972.0,7885513.0,7883599.0,7712210.0,6896448.0,7595262.0,7887491.0,7840933.0,7712892.0,3101.0,2380.0,3101.0,2646.0,2015.0,4737765.0,10680051.0,6438370.0,5106243.0,9595737.0,2891803077.0,2891742682.0,2891721906.0,2891552633.0,2891630825.0,4976978.0,11147993.0,6737657.0,6662738.0,9788550.0,3023378547.0,2928747398.0,3222120669.0,3263215143.0,2999323434.0,2375.0,1450.0,2681.0,1710.0,1931.0,1753966.0,4662810.0,1727481.0,1587486.0,3682787.0,2979774.0,6027835.0,4736908.0,3494595.0,5784977.0
