,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,435.67142381234,403.87209178657,11.216,9784843343.0,9481293450.0,10150586068.0,10477219270.0,9757075335.0,1918913377.0,1884164761.0,2017374040.0,2078361789.0,1941748182.0,6964035.0,7759363.0,7684779.0,7815727.0,7554660.0,6966914.0,7879701.0,7689568.0,7933027.0,7559280.0,4073.0,5168.0,4701.0,4540.0,3774.0,5049392.0,10349715.0,5820257.0,5026987.0,7754568.0,2892986585.0,2892915326.0,2893000163.0,2892893714.0,2893158915.0,5091960.0,10925465.0,5918811.0,5244911.0,8506467.0,3064200624.0,2972345661.0,3185288525.0,3283558499.0,3055286886.0,1563.0,1326.0,1951.0,1388.0,1438.0,1746837.0,4523542.0,1595934.0,1612750.0,3110763.0,3246193.0,5852259.0,4168451.0,3384966.0,4831419.0
1,1841.7490247915,2005.4483657854,7.03,9895474613.0,9604513395.0,10271553855.0,10589426717.0,9513710763.0,1930887791.0,1899750005.0,2027755461.0,2092694703.0,1878150578.0,7026779.0,7681247.0,7737713.0,7860732.0,7335650.0,7028550.0,7724660.0,7739887.0,7904002.0,7336020.0,1634.0,1665.0,2291.0,2176.0,1626.0,5096139.0,10470522.0,5879267.0,5059167.0,8106104.0,2891956187.0,2891931264.0,2892031579.0,2891827955.0,2792112043.0,5166850.0,11034236.0,5962942.0,5296078.0,8618742.0,3039898447.0,2946761287.0,3158960782.0,3255927383.0,2930080851.0,1556.0,986.0,1834.0,1403.0,1529.0,1721313.0,4457392.0,1573532.0,1589601.0,3126216.0,3227154.0,5860249.0,4126877.0,3389977.0,4790597.0
2,2113.1281366135,2110.2213301705,10.8,9768389851.0,9474622325.0,10139351449.0,10450301084.0,9948869059.0,1912405869.0,1881751898.0,2008227065.0,2072971294.0,1927435034.0,7124717.0,7624796.0,7665773.0,7797217.0,7647304.0,7126399.0,7624105.0,7669860.0,7796321.0,7644205.0,2929.0,2017.0,2628.0,2639.0,2790.0,5002774.0,10307899.0,5788106.0,4991141.0,8073159.0,2891657203.0,2891515387.0,2891732099.0,2891884187.0,2891825316.0,5128811.0,11019694.0,5949842.0,5281417.0,8570626.0,3045207449.0,2950264605.0,3162502531.0,3259430378.0,3028479320.0,1175.0,1313.0,2351.0,1988.0,1234.0,1748887.0,4503019.0,1600255.0,1608156.0,3139857.0,3224749.0,5852459.0,4150079.0,3378593.0,4867160.0
3,2113.3145058735,2110.3713917016,9.808,9305457365.0,9477559911.0,10174160735.0,10471367706.0,9957371243.0,1818837305.0,1882240254.0,2012262999.0,2076351119.0,1932318763.0,6772042.0,8037014.0,7813514.0,7939425.0,7660189.0,6772047.0,8038781.0,7812503.0,7942168.0,7656062.0,2241.0,1845.0,2316.0,1865.0,1911.0,5045254.0,10440847.0,5844873.0,5041315.0,8105823.0,2751914077.0,2891805126.0,2891868911.0,2891895415.0,2892064591.0,5115964.0,11076818.0,5933917.0,5308363.0,8594677.0,2926988246.0,2969164421.0,3203262856.0,3282041158.0,3048439395.0,1863.0,2342.0,2660.0,2562.0,2317.0,1786655.0,4436221.0,1636040.0,1595711.0,3151577.0,3200883.0,5731321.0,4118487.0,3299830.0,4963013.0
4,2112.6322726543,2109.5130978981,7.693,9993356113.0,9588095849.0,10381087109.0,10574125889.0,9949274498.0,1929592192.0,1898541368.0,2027224595.0,2091354865.0,1960779044.0,6959898.0,7678690.0,7862485.0,7853453.0,7577517.0,6958957.0,7678087.0,7861996.0,7852308.0,7579425.0,2313.0,1787.0,2582.0,1977.0,1874.0,5081013.0,10410835.0,5880619.0,5030649.0,8066381.0,2892003000.0,2891856979.0,2891858754.0,2891851848.0,2891943841.0,5115258.0,10992722.0,5928855.0,5255013.0,8613822.0,3042344328.0,2950958837.0,3162599941.0,3259480936.0,3030169401.0,1233.0,1558.0,2380.0,2093.0,2211.0,1778394.0,4443591.0,1628484.0,1593572.0,3134770.0,3188214.0,5748341.0,4095694.0,3317232.0,4952752.0
5,2112.9614498035,2110.04600602,11.312,9992999259.0,9430563859.0,10373284391.0,10432949827.0,9952467370.0,1911182624.0,1874553473.0,2007066804.0,2070247206.0,1960079188.0,6904080.0,7604974.0,7874974.0,7908263.0,7518155.0,6905790.0,7606865.0,7869941.0,7908335.0,7519196.0,2710.0,2381.0,3153.0,2855.0,2796.0,5100350.0,10333404.0,5892755.0,5003014.0,8097225.0,2891853467.0,2891757701.0,2891933412.0,2891666264.0,2891943908.0,5084740.0,10986789.0,5896537.0,5272420.0,8559730.0,3044928253.0,2968319698.0,3163931497.0,3281618914.0,3034578890.0,1689.0,1500.0,2508.0,1675.0,1525.0,1795627.0,4598133.0,1645311.0,1647419.0,3153889.0,3295528.0,5841745.0,4236688.0,3376928.0,4996530.0
6,2113.2535874836,2110.1505695025,8.771,9992646226.0,9597667424.0,10364287263.0,10589566917.0,9936973064.0,1931288503.0,1897298644.0,2026842232.0,2091743801.0,1958894285.0,6960328.0,7676468.0,7740375.0,8075648.0,7581246.0,6962252.0,7680067.0,7744643.0,8079720.0,7586508.0,2165.0,1695.0,1976.0,1760.0,2061.0,5084943.0,10427355.0,5870455.0,5037256.0,8052639.0,2891887790.0,2891830078.0,2891875458.0,2891882496.0,2891926776.0,5121530.0,10983885.0,5936620.0,5281945.0,8584239.0,3064065838.0,2969681863.0,3184015425.0,3281388357.0,3054341035.0,2584.0,1278.0,3084.0,1361.0,2264.0,1787683.0,4605993.0,1632931.0,1651159.0,3133202.0,3292751.0,5759605.0,4229998.0,3331209.0,4975436.0
7,2113.1203305601,2110.6826975918,7.325,9993503733.0,9680561657.0,10371221095.0,10690510554.0,9847403537.0,1944589684.0,1880902668.0,2042177542.0,2074152272.0,1945469994.0,6907089.0,7625887.0,7821792.0,7796914.0,7707937.0,6906194.0,7625502.0,7823794.0,7796288.0,7519503.0,2528.0,1956.0,2762.0,2712.0,2818.0,5053942.0,10485531.0,5832905.0,5057525.0,8049618.0,2891903047.0,2891898652.0,2891866087.0,2891939490.0,2891660655.0,5100903.0,10973774.0,5898366.0,5253604.0,8577204.0,3044254847.0,2949206058.0,3164591058.0,3261182823.0,3032187747.0,2651.0,1008.0,2976.0,2091.0,1811.0,1794433.0,4563920.0,1640916.0,1632032.0,3148836.0,3260197.0,5784222.0,4196355.0,3326158.0,4983741.0
8,2112.9042680042,2110.1178548257,12.886,9956962015.0,9700439117.0,10346847309.0,10644645754.0,9737801322.0,1937632202.0,1886876271.0,2036688112.0,2068324307.0,1930175578.0,6905449.0,7606984.0,7670932.0,7790069.0,7514938.0,6907179.0,7615888.0,7675488.0,7801466.0,7525840.0,3121.0,16379.0,4086.0,5057.0,2641.0,4705273.0,9592405.0,5395145.0,4715095.0,7335597.0,2891540353.0,2891508246.0,2891387863.0,2891675123.0,2891614451.0,4813428.0,10242080.0,5539479.0,4979695.0,7810636.0,3063712103.0,2987517363.0,3193455662.0,3279655701.0,3076240511.0,2638.0,9367.0,3300.0,4963.0,2638.0,1694025.0,4379838.0,1545718.0,1562537.0,2918620.0,3153510.0,5597218.0,4036451.0,3325666.0,4634054.0
9,2112.8514686951,2110.0371374645,12.547,9964989177.0,9715077740.0,10360113744.0,10673929040.0,9870871572.0,1939531324.0,1917002059.0,2040108634.0,2104622481.0,1949064702.0,7032048.0,7674871.0,7778667.0,8051384.0,7573497.0,7188291.0,7668980.0,7731817.0,8051299.0,7619426.0,2310.0,5126.0,2931.0,2891.0,2511.0,4993270.0,10252450.0,5745470.0,4996675.0,7835993.0,2891846107.0,2891698441.0,2891633055.0,2891753467.0,2891858702.0,5062500.0,10798185.0,5826164.0,5218705.0,8360766.0,3034092685.0,2948304036.0,3155974750.0,3252830455.0,3025810102.0,2875.0,3209.0,3195.0,3612.0,1570.0,1765175.0,4506012.0,1612924.0,1593377.0,2985300.0,3188517.0,5597029.0,4086808.0,3281464.0,4789892.0
