,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,426.70780012258,396.39798701792,12.365,9740659947.0,9471160694.0,10183855418.0,10463118649.0,9773295597.0,1907314479.0,1882462453.0,2021660001.0,2080164002.0,1943299121.0,6960713.0,7627604.0,7696150.0,7819578.0,7558560.0,7000992.0,7675227.0,7696076.0,7820738.0,7562323.0,4210.0,4035.0,4359.0,4017.0,3831.0,5043674.0,10353433.0,5814905.0,5017177.0,7839946.0,2892856863.0,2892659582.0,2892795663.0,2892831440.0,2892882914.0,5096955.0,10960316.0,5910577.0,5266101.0,8517999.0,3066723725.0,2974819207.0,3188192495.0,3283873995.0,3054671455.0,1276.0,963.0,2789.0,1776.0,1426.0,1776030.0,4563146.0,1616390.0,1628898.0,3124665.0,3286302.0,5867690.0,4195772.0,3392175.0,4886361.0
1,1928.7576630137,2088.1654682138,10.339,9899891642.0,9587554885.0,10269267231.0,10575695632.0,9941395182.0,1931099606.0,1897447972.0,2027403883.0,2090813520.0,1945435389.0,6986872.0,7688024.0,7730150.0,7856376.0,7683812.0,6988810.0,7690396.0,7733623.0,7859027.0,7684957.0,1980.0,2681.0,2126.0,2105.0,1676.0,5071780.0,10438296.0,5858518.0,5042953.0,8072712.0,2892014662.0,2891898550.0,2891815035.0,2891822727.0,2892215743.0,5095888.0,10938254.0,5949839.0,5283440.0,8592818.0,3040320218.0,2949454181.0,3159815680.0,3254501617.0,3051781258.0,1417.0,1334.0,2167.0,1445.0,6559.0,1718579.0,4414382.0,1573409.0,1581661.0,3137722.0,3271951.0,5861013.0,4084348.0,3301403.0,4793499.0
2,2113.224657341,2110.920454707,53.056,9751628434.0,9480542621.0,10135481383.0,10441041531.0,9999994732.0,1909064440.0,1882437420.0,2008735744.0,2072628841.0,1933873543.0,7180571.0,7628560.0,7673648.0,7928227.0,8088730.0,7179706.0,7628298.0,7672010.0,7926836.0,8078745.0,2780.0,3699.0,3223.0,3306.0,3095.0,5008028.0,10257913.0,5776328.0,4983601.0,7985749.0,2891972217.0,2891797304.0,2891951416.0,2891779550.0,2891873461.0,5078608.0,10881895.0,5852495.0,5212254.0,8439831.0,3041566802.0,2952839051.0,3183631703.0,3282225032.0,3033442955.0,1300.0,2963.0,2364.0,2326.0,2228.0,1742380.0,4469288.0,1609397.0,1615825.0,3087723.0,3215594.0,5725440.0,4104894.0,3323976.0,4866560.0
3,2113.3398170032,2110.7768585785,8.007,9740173316.0,9516989852.0,10255559714.0,10534550984.0,9962920374.0,1907154490.0,1890925383.0,2008662755.0,2067160571.0,1947499444.0,6968503.0,7613110.0,7852995.0,7798550.0,7520100.0,6971037.0,7613040.0,7851638.0,7799168.0,7521420.0,3343.0,10681.0,4466.0,5221.0,2751.0,4887550.0,9922833.0,5609593.0,4885980.0,7570629.0,2891671677.0,2891604899.0,2891615668.0,2891681754.0,2891595866.0,4883289.0,10306407.0,5608053.0,5030170.0,7991484.0,3056949016.0,2987173854.0,3177044202.0,3269837140.0,3052854152.0,3553.0,9562.0,4440.0,5622.0,3064.0,1640710.0,4177898.0,1565465.0,1545430.0,2941623.0,3045347.0,5336988.0,3852760.0,3200335.0,4603719.0
4,2110.7523695057,2109.4193834483,8.96,9888518753.0,9579983908.0,10375514296.0,10690222504.0,9674992467.0,1929671932.0,1896695780.0,2027261384.0,2091847363.0,1905141607.0,7164563.0,7683221.0,7742109.0,7851824.0,7518181.0,7167470.0,7685236.0,7740195.0,7849903.0,7516714.0,1919.0,1860.0,2712.0,2125.0,2992.0,5034411.0,10347832.0,5867695.0,5053873.0,8039756.0,2891838517.0,2891625387.0,2891774236.0,2891641092.0,2803101656.0,5094330.0,10955200.0,5878172.0,5240958.0,8514050.0,3044605010.0,2950933435.0,3165357679.0,3260637095.0,2938238524.0,1383.0,1185.0,2123.0,2560.0,2107.0,1747918.0,4496665.0,1621746.0,1632132.0,3138106.0,3219623.0,5745807.0,4140913.0,3326186.0,4926408.0
5,2112.7576201909,2110.2953853462,15.546,9780464451.0,9462284644.0,10365770013.0,10189018717.0,9938419985.0,1913174738.0,1878907857.0,2009717310.0,1974746833.0,1957198935.0,6973015.0,7621879.0,7678523.0,7512803.0,7518637.0,6974985.0,7627562.0,7678484.0,7449796.0,7518278.0,2675.0,2558.0,2821.0,2668.0,2366.0,5056511.0,10399407.0,5889724.0,5046147.0,8099839.0,2891839395.0,2891839367.0,2891852179.0,2648145562.0,2891873547.0,5103400.0,10970707.0,5876467.0,5221056.0,8589691.0,3062833072.0,2968608620.0,3164977484.0,3099921256.0,3029300480.0,1275.0,1088.0,2501.0,1963.0,1188.0,1788462.0,4586354.0,1631453.0,1638510.0,3159222.0,3238381.0,5806819.0,4219458.0,3392507.0,4967604.0
6,2113.0307148443,2109.5707344271,9.136,9993191273.0,9684293811.0,10369272697.0,10679521469.0,9845193612.0,1931807365.0,1894280980.0,2041629994.0,2105897023.0,1944623854.0,6965951.0,7747057.0,7733787.0,7856359.0,7575429.0,6965192.0,7783617.0,7733487.0,7857268.0,7581521.0,2151.0,1655.0,2271.0,2026.0,1430.0,5121802.0,10546427.0,5887822.0,5064828.0,8102359.0,2891854315.0,2891715355.0,2891884219.0,2891793098.0,2891969735.0,5142457.0,11068862.0,5949318.0,5296468.0,8641405.0,3063648536.0,2966831494.0,3182361438.0,3280781073.0,3049782353.0,2570.0,2084.0,2820.0,2473.0,1806.0,1781010.0,4576240.0,1633466.0,1640900.0,3158020.0,3207263.0,5737884.0,4216632.0,3388820.0,4965290.0
7,2113.4740845419,2110.3959860729,10.819,9986556275.0,9686017868.0,10363878071.0,10677771279.0,9856289367.0,1912097710.0,1882122220.0,2039741998.0,2104686013.0,1946778374.0,6911975.0,7728036.0,7836280.0,7809083.0,7568786.0,6911718.0,7729745.0,7837351.0,7807782.0,7516609.0,2467.0,1978.0,3379.0,2701.0,2112.0,5104683.0,10509883.0,5838651.0,5032546.0,8027971.0,2891932987.0,2891866480.0,2891848203.0,2891813222.0,2891700239.0,5106178.0,10971683.0,5928853.0,5269055.0,8576568.0,3044444687.0,2950277659.0,3163296985.0,3259952424.0,3032576355.0,1754.0,1640.0,3138.0,2751.0,1152.0,1783411.0,4574908.0,1627746.0,1634300.0,3120578.0,3257910.0,5852968.0,4212978.0,3396428.0,4945128.0
8,2113.2509914565,2111.1120857503,9.671,9992538859.0,9692770963.0,10370392844.0,10687098804.0,9746043589.0,1930769824.0,1898801532.0,2041926692.0,2107215718.0,1932061813.0,7056453.0,7631894.0,7723998.0,7894833.0,7966776.0,7056900.0,7633533.0,7676373.0,7844455.0,7572509.0,2391.0,2711.0,2706.0,2271.0,1680.0,5077308.0,10442744.0,5830654.0,5017731.0,8031384.0,2891935108.0,2891792387.0,2891673116.0,2891814074.0,2891672995.0,5132683.0,11047487.0,5924942.0,5272287.0,8614440.0,3066602223.0,2973160182.0,3187098632.0,3284674528.0,3055835778.0,2201.0,1338.0,2388.0,1950.0,1963.0,1767230.0,4547901.0,1627538.0,1632213.0,3106762.0,3274503.0,5875709.0,4187767.0,3364893.0,4959960.0
9,2112.8117420547,2109.7936268406,12.941,9993163217.0,9683986237.0,9328569863.0,10564361876.0,9832657975.0,1944631695.0,1911870098.0,1838885242.0,2089439746.0,1941187532.0,6961544.0,7802707.0,7236783.0,7852026.0,7552208.0,6962818.0,7805270.0,7038794.0,7856679.0,7550986.0,1891.0,1445.0,2320.0,1565.0,1956.0,5062377.0,10404250.0,5817538.0,5036037.0,8098200.0,2891893954.0,2891897029.0,2724851474.0,2891790802.0,2891700572.0,5117683.0,11006154.0,5887124.0,5260255.0,8569518.0,3038849457.0,2944104972.0,2985911661.0,3252883083.0,3022495400.0,2431.0,1876.0,2631.0,2177.0,1389.0,1789374.0,4582961.0,1643956.0,1653053.0,3096111.0,3270335.0,5871608.0,4190019.0,3376147.0,4989965.0
