,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,194.11962888191,192.45595507312,10.826,10312633983.0,10866720210.0,11198044785.0,11030815707.0,11063495025.0,2018544796.0,2154982990.0,2182242453.0,2177244173.0,2185654467.0,7209696.0,8028327.0,8249294.0,8178525.0,8108593.0,7209740.0,8030315.0,8250066.0,8177039.0,8104531.0,3361.0,3176.0,3219.0,3277.0,2494.0,1510004.0,2752998.0,1584053.0,1423543.0,2591806.0,2893290613.0,2893093892.0,2893627010.0,2893259674.0,2893233951.0,1626210.0,3092007.0,1892827.0,4025141.0,2771203.0,3191032063.0,3389197739.0,3444631163.0,3465374128.0,3415930336.0,825.0,1063.0,1126.0,1126.0,313.0,428957.0,1196372.0,422392.0,389585.0,864295.0,1038964.0,1606675.0,1269407.0,997824.0,1758469.0
1,518.32848368816,528.40700940828,10.435,10220869773.0,11010909424.0,11188197732.0,11132126526.0,11096635363.0,2003635190.0,2145135750.0,2203661891.0,2202777586.0,2161283828.0,7170677.0,8022787.0,8141770.0,8183360.0,8125409.0,7172098.0,8022207.0,8142158.0,8183770.0,8124229.0,1210.0,820.0,720.0,1015.0,420.0,1500947.0,2840469.0,1720445.0,1405218.0,2683536.0,2892379471.0,2892280457.0,2892702668.0,2892269034.0,2892304902.0,1615639.0,3094570.0,1874091.0,3892494.0,2758184.0,3202325948.0,3388891431.0,3443581137.0,3478942354.0,3397372304.0,695.0,667.0,834.0,584.0,584.0,430281.0,1204475.0,419379.0,389321.0,869648.0,1048003.0,1592194.0,1270338.0,989271.0,1772278.0
2,528.36420932691,528.35880092984,5.984,10301907520.0,11014538789.0,11193096470.0,10654208816.0,11101067628.0,2015221856.0,2158612059.0,2204443001.0,2103699062.0,2174381289.0,7367938.0,8066314.0,8182725.0,7816981.0,8049492.0,7367211.0,8066913.0,8184708.0,7818493.0,8049955.0,795.0,667.0,639.0,766.0,478.0,1507736.0,2848461.0,1696318.0,1410575.0,2697881.0,2892107489.0,2892361659.0,2892468662.0,2750662979.0,2892281157.0,1614226.0,3098830.0,1894240.0,4255508.0,2773336.0,3205461845.0,3375519266.0,3429806679.0,3267506212.0,3413446583.0,700.0,802.0,663.0,700.0,451.0,442228.0,1185635.0,420362.0,391006.0,862667.0,1054801.0,1634624.0,1264052.0,988911.0,1819285.0
3,528.29481012672,528.30490788941,10.982,10301079113.0,11011305183.0,11171590737.0,11097307575.0,11094571306.0,1997806920.0,2158852048.0,2201365605.0,2195742802.0,2174159195.0,7152930.0,8006039.0,8160186.0,8164696.0,7994953.0,7152912.0,8005047.0,8110076.0,8159677.0,7995405.0,2546.0,5316.0,2226.0,3288.0,1745.0,1475324.0,2796834.0,1685154.0,1388252.0,2579871.0,2891954742.0,2891915721.0,2891936387.0,2891915332.0,2891786368.0,1572448.0,2992244.0,1821609.0,3888784.0,2623848.0,3182623339.0,3370330556.0,3423726763.0,3451180487.0,3396502275.0,2764.0,6068.0,3039.0,3358.0,2547.0,429442.0,1168814.0,416690.0,389051.0,835788.0,1020701.0,1556638.0,1210164.0,973418.0,1708041.0
4,528.17995773394,528.19410065375,16.573,10387855965.0,11030382273.0,11015579284.0,11135364071.0,11101493536.0,2004094331.0,2174239039.0,2179629512.0,2203082603.0,2187422174.0,7172551.0,8034780.0,8104234.0,8189948.0,8012118.0,7171362.0,8031790.0,8144855.0,8183989.0,8009967.0,1324.0,1125.0,1140.0,1342.0,589.0,1509997.0,2853901.0,1716733.0,1411726.0,2672973.0,2892308091.0,2895138200.0,2892419873.0,2892387054.0,2892298907.0,1608370.0,3095431.0,1891133.0,4437010.0,2742253.0,3202912185.0,3390552252.0,3444230613.0,3478262346.0,3412843538.0,1010.0,965.0,749.0,1063.0,817.0,426402.0,1179482.0,420534.0,390407.0,849730.0,1039463.0,1579630.0,1239206.0,990476.0,1752096.0
5,528.26589191729,528.23949742541,5.94,10387635467.0,11000714367.0,11090925210.0,11211868107.0,11101847631.0,2014502794.0,2168795127.0,2190587924.0,2214931945.0,2186562018.0,7201329.0,8058005.0,8510913.0,8223473.0,8045029.0,7204017.0,8059101.0,8094600.0,8221480.0,8044434.0,1478.0,1304.0,1300.0,1080.0,2232.0,1504053.0,2829192.0,1699421.0,1411906.0,2654813.0,2892189802.0,2891666068.0,2892320312.0,2892109851.0,2892082848.0,1606625.0,3124299.0,1898432.0,4437331.0,2771859.0,3190253693.0,3374184133.0,3429452781.0,3481013239.0,3399662270.0,950.0,825.0,550.0,888.0,538.0,435679.0,1197925.0,413750.0,392079.0,865769.0,1036919.0,1630880.0,1278670.0,982788.0,1797533.0
6,528.20649923409,528.22823348525,9.753,10385044748.0,10925903806.0,11029512107.0,11095790526.0,11023174069.0,2026956347.0,2157348948.0,2181413382.0,2167602378.0,2175423925.0,7286075.0,8063840.0,8270710.0,8281017.0,8061791.0,7286681.0,8136302.0,8149359.0,8291579.0,8019991.0,1615.0,1025.0,740.0,690.0,420.0,1504142.0,2841286.0,1715624.0,1399602.0,2673540.0,2892277807.0,2892188451.0,2892427516.0,2892261790.0,2892285179.0,1604612.0,3099505.0,1891011.0,5774541.0,2744929.0,3188960154.0,3368967477.0,3443575680.0,3432095388.0,3399107412.0,945.0,542.0,695.0,514.0,333.0,431416.0,1177428.0,414805.0,390656.0,850023.0,1044983.0,1612019.0,1256514.0,982696.0,1766238.0
7,528.25741949469,528.26263400709,7.872,10382990306.0,10147592403.0,11096621281.0,11301779964.0,10932042901.0,2026344141.0,2007690917.0,2190773968.0,2201955950.0,2162225238.0,7203251.0,7513235.0,8137968.0,8212184.0,8057122.0,7202257.0,7518812.0,8137141.0,8211919.0,8094380.0,884.0,672.0,722.0,628.0,406.0,1502008.0,2836005.0,1708874.0,1412034.0,2703186.0,2892397876.0,2551634924.0,2892530282.0,2892381476.0,2892345675.0,1631777.0,3114376.0,1895374.0,3266613.0,2821837.0,3202805955.0,3050327535.0,3422217150.0,3477468716.0,3410465513.0,838.0,573.0,663.0,577.0,536.0,434518.0,1185303.0,413114.0,396902.0,851379.0,1054209.0,1605506.0,1275492.0,1002309.0,1834630.0
8,528.27366044366,528.2785207431,6.368,10383967085.0,10914834134.0,11016559320.0,11301469706.0,10998669287.0,2027012898.0,2157313696.0,2179468448.0,2215693777.0,2173124702.0,7207381.0,8262382.0,8086104.0,8186693.0,8074967.0,7175740.0,8063500.0,8087762.0,8190876.0,8078947.0,915.0,670.0,886.0,580.0,550.0,1481631.0,2800119.0,1690535.0,1405240.0,2665461.0,2892392502.0,2891937763.0,2892309011.0,2892300019.0,2892096097.0,1601574.0,3070612.0,1895640.0,5649344.0,2768575.0,3188721435.0,3371904710.0,3427911040.0,3459815979.0,3398780541.0,1188.0,538.0,750.0,1050.0,225.0,426549.0,1159842.0,420678.0,382289.0,838726.0,1020608.0,1592359.0,1265902.0,967730.0,1789172.0
9,566.60431755877,579.36663596167,10.56,10028268149.0,10367674540.0,10692128201.0,11111867789.0,10422996572.0,1964682457.0,2054047578.0,2114636958.0,2190179963.0,2063327221.0,7037192.0,7855470.0,7852781.0,8127032.0,7910335.0,7040206.0,7852714.0,7852525.0,8130299.0,7909901.0,1380.0,2406.0,1395.0,1395.0,1451.0,2944868.0,5488884.0,3370820.0,2770091.0,5155390.0,2892052430.0,2891728350.0,2892108372.0,2891884358.0,2891899616.0,3120539.0,5985178.0,3648732.0,4513715.0,5341297.0,3140658618.0,3239607696.0,3342147266.0,3417368922.0,3257714205.0,1218.0,1070.0,625.0,1000.0,611.0,868840.0,2315558.0,814507.0,777360.0,1676306.0,1997595.0,3065495.0,2413904.0,1869874.0,3450455.0
