,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,184.06759964457,182.17321561329,13.139,10207708337.0,10815069139.0,10996308783.0,11097980329.0,10908277780.0,2002783507.0,2143981915.0,2178401046.0,2200390500.0,2163677354.0,7199044.0,8022036.0,8061596.0,8177606.0,8061242.0,7238878.0,8172185.0,8064455.0,8179963.0,8064919.0,3341.0,3460.0,3148.0,3179.0,2536.0,1486311.0,2815711.0,1650861.0,1398181.0,2647525.0,2893482923.0,2893232601.0,2893780821.0,2893410166.0,2893351987.0,1612550.0,3100677.0,1880137.0,2848653.0,2752418.0,3205056757.0,3388979184.0,3444252376.0,3480969561.0,3416357251.0,763.0,813.0,525.0,800.0,463.0,392647.0,1071107.0,386831.0,361302.0,774715.0,944321.0,1455964.0,1144177.0,897166.0,1603306.0
1,517.04569246802,528.26815317446,12.285,10311338804.0,10935585810.0,11196743429.0,11226588856.0,11021497731.0,2016367570.0,2159455145.0,2193181219.0,2217199500.0,2175799764.0,7252050.0,8067450.0,8104372.0,8226970.0,8221650.0,7252107.0,8067668.0,8105043.0,8227381.0,8223614.0,1045.0,760.0,695.0,865.0,345.0,1475668.0,2790829.0,1699429.0,1399105.0,2644510.0,2892418914.0,2892374860.0,2892755404.0,2892372397.0,2892328755.0,1606957.0,3057045.0,1863851.0,2388443.0,2711304.0,3188125286.0,3372992911.0,3445532920.0,3415318997.0,3399266768.0,820.0,1125.0,945.0,528.0,292.0,432065.0,1176612.0,420213.0,392632.0,851572.0,1029008.0,1594057.0,1262938.0,992220.0,1781096.0
2,528.12431780138,528.12907713418,8.224,10213674139.0,10829138022.0,11200245055.0,11091517676.0,10919954063.0,2002971830.0,2145131773.0,2179331322.0,2197250027.0,2160660339.0,7204130.0,8023457.0,8058236.0,8187029.0,8007168.0,7204879.0,8023842.0,8057768.0,8186054.0,8006640.0,1146.0,2148.0,622.0,1123.0,422.0,1485430.0,2819674.0,1717463.0,1401158.0,2628337.0,2892286335.0,2891872145.0,2892509956.0,2892300010.0,2892231761.0,1599166.0,3077098.0,1875161.0,3567588.0,2735208.0,3188943099.0,3372002781.0,3431521404.0,3462237443.0,3416924182.0,738.0,675.0,530.0,863.0,300.0,438748.0,1202829.0,424149.0,398158.0,865410.0,1068018.0,1650723.0,1269927.0,1010790.0,1809451.0
3,528.2600265673,528.25636526354,10.797,10230063782.0,10845793459.0,11197080583.0,11229570359.0,11016376585.0,2004945399.0,2147052664.0,2193687870.0,2204149350.0,2161674245.0,7296161.0,8033849.0,8062863.0,8181637.0,8007669.0,7295692.0,8033867.0,8064169.0,8179880.0,8009710.0,934.0,572.0,635.0,955.0,390.0,1498795.0,2837147.0,1706308.0,1394053.0,2678608.0,2892375625.0,2892263165.0,2892508623.0,2892225343.0,2892395935.0,1626661.0,3114204.0,1890085.0,2719844.0,2766036.0,3204293053.0,3388548588.0,3444790226.0,3476610545.0,3415451107.0,1687.0,1391.0,1684.0,1335.0,1254.0,428066.0,1172797.0,427137.0,402602.0,868808.0,1046786.0,1612346.0,1278159.0,987572.0,1751900.0
4,528.27419177095,528.28547891699,7.741,10310009105.0,10934700788.0,11196445799.0,10642763194.0,11086421962.0,2016481661.0,2159716060.0,2205234378.0,2086838296.0,2172695906.0,7222778.0,8068786.0,8103866.0,7882084.0,8090741.0,7222101.0,8068477.0,8103246.0,7878674.0,8091137.0,1163.0,653.0,760.0,929.0,630.0,1500267.0,2823339.0,1693844.0,1393371.0,2681792.0,2892437859.0,2892200414.0,2892281715.0,2715538116.0,2892449848.0,1597308.0,3067302.0,1878745.0,2154226.0,2767948.0,3188869147.0,3373833047.0,3426037479.0,3214369673.0,3394050714.0,1074.0,546.0,579.0,696.0,662.0,432616.0,1182233.0,419765.0,398169.0,877321.0,1030349.0,1582020.0,1301087.0,981925.0,1800522.0
5,528.14717795433,528.12798543397,5.869,10217321950.0,10837469874.0,11190662092.0,11282971917.0,10334006663.0,2002823309.0,2145509693.0,2204415292.0,2197973531.0,2011140345.0,7305558.0,8022266.0,8178580.0,8173376.0,7690061.0,7304363.0,8023117.0,8178870.0,8178444.0,7752015.0,1587.0,1354.0,1199.0,1271.0,971.0,1513987.0,2868260.0,1710368.0,1407176.0,2686871.0,2892354673.0,2891815863.0,2892398617.0,2892356862.0,2802946381.0,1620573.0,3109666.0,1898727.0,2831743.0,2768911.0,3204384021.0,3387599766.0,3427467174.0,3461861161.0,3291328497.0,600.0,688.0,538.0,950.0,500.0,426553.0,1176863.0,424844.0,391407.0,852244.0,1042330.0,1598093.0,1255959.0,973468.0,1782436.0
6,528.38440030142,528.41068809556,10.147,10390573724.0,11025576217.0,11109236034.0,11316745341.0,11107107901.0,2015924025.0,2159692933.0,2193037286.0,2229644221.0,2188008403.0,7219258.0,8067233.0,8103286.0,8224373.0,8242325.0,7219365.0,8067831.0,8248507.0,8224009.0,8240530.0,970.0,625.0,805.0,760.0,330.0,1496252.0,2822444.0,1711494.0,1400007.0,2674086.0,2892456499.0,2892338405.0,2892473239.0,2892312373.0,2892296880.0,1611201.0,3077534.0,1867633.0,2860949.0,2747618.0,3203797912.0,3389590300.0,3445145135.0,3481571787.0,3413335105.0,722.0,639.0,528.0,1111.0,570.0,430816.0,1181822.0,423611.0,391048.0,852473.0,1037396.0,1598038.0,1254922.0,976934.0,1777300.0
7,528.08385210284,528.07555896791,10.253,10386685813.0,11017602345.0,11105756233.0,11253054460.0,11107118562.0,2003250730.0,2145806998.0,2191996137.0,2220503325.0,2188172619.0,7168076.0,8307386.0,8252468.0,8408792.0,8368474.0,7167431.0,8312729.0,8058898.0,8411802.0,8372659.0,1050.0,750.0,734.0,811.0,422.0,1507445.0,2834816.0,1713851.0,1401063.0,2654515.0,2892426507.0,2892322254.0,2892465262.0,2892200998.0,2892397688.0,1601641.0,3040588.0,1868028.0,2937114.0,2746850.0,3187625152.0,3371304318.0,3426904913.0,3462193522.0,3398384215.0,948.0,657.0,656.0,1125.0,488.0,446399.0,1216494.0,418508.0,403282.0,878844.0,1057554.0,1620824.0,1286591.0,1008051.0,1829545.0
8,528.3477385416,528.35039886197,5.779,10384902570.0,11015070507.0,10232047360.0,11292277440.0,11091845668.0,2015489646.0,2158604287.0,2021477900.0,2226278488.0,2185765817.0,7159550.0,8005663.0,7474401.0,8214046.0,8043318.0,7161338.0,8007675.0,7478764.0,8161519.0,8161707.0,1720.0,2185.0,1260.0,1900.0,1155.0,1491862.0,2801767.0,1696823.0,1408344.0,2650471.0,2892187671.0,2892054272.0,2750796555.0,2892003994.0,2892090275.0,1615351.0,3056467.0,1875678.0,4651954.0,2736527.0,3204342519.0,3388832969.0,3311598601.0,3476182112.0,3412978167.0,2013.0,1913.0,950.0,1525.0,475.0,437543.0,1197282.0,412630.0,393528.0,857927.0,1052239.0,1605540.0,1250692.0,997754.0,1768901.0
9,544.39683431979,558.27531393118,8.72,10194564674.0,10551417756.0,10769780567.0,11009375256.0,10512260621.0,1988144475.0,2081486806.0,2126311717.0,2174429593.0,2076174730.0,7192812.0,7896015.0,7890843.0,8113221.0,7809345.0,7194567.0,7899345.0,7893354.0,8108915.0,7806677.0,2256.0,5891.0,2056.0,3261.0,1568.0,2891341.0,5323798.0,3252622.0,2731347.0,4928320.0,2891819083.0,2891934483.0,2891907213.0,2891908412.0,2892024181.0,3044748.0,5726281.0,3490278.0,4003947.0,5015029.0,3116368444.0,3220979918.0,3315352085.0,3387787071.0,3237044867.0,2500.0,5751.0,1945.0,2787.0,1093.0,848231.0,2320356.0,787339.0,782725.0,1623251.0,1959284.0,2995398.0,2354343.0,1866715.0,3205336.0
