,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,432.52842480205,390.79987747225,11.11,9690666134.0,9437489456.0,10329329387.0,10426876921.0,9762627194.0,1899620439.0,1876993857.0,2051556520.0,2073900679.0,1918959278.0,6914759.0,7635828.0,7778804.0,7831050.0,7489363.0,6920339.0,7641552.0,7786904.0,7838919.0,7491315.0,5866.0,7430.0,5631.0,5306.0,8351.0,4637795.0,10287248.0,5987144.0,4748421.0,9271564.0,2892803368.0,2892892534.0,2892835894.0,2892779832.0,2892502169.0,4905371.0,10855992.0,6481901.0,7399777.0,9497262.0,3042435198.0,2953235689.0,3242091696.0,3283272626.0,3024917792.0,2251.0,5066.0,2764.0,2689.0,1301.0,1698516.0,4574790.0,1680374.0,1570913.0,3765074.0,2948567.0,5801325.0,4610364.0,3406029.0,5622983.0
1,1906.2751656539,2097.9495822277,7.177,9342155487.0,9493988542.0,10457058334.0,9831416025.0,9781823190.0,1822877298.0,1881301893.0,2064795627.0,1919458145.0,1913073575.0,6637363.0,7689840.0,7825075.0,7187754.0,7486736.0,6638137.0,7693078.0,7824212.0,7094185.0,7489424.0,2661.0,2491.0,2511.0,2106.0,1815.0,4754522.0,10603095.0,6548924.0,5095995.0,9713620.0,2751305868.0,2891431570.0,2892320838.0,2611507856.0,2891418885.0,5054231.0,11196860.0,6824509.0,6540707.0,9893058.0,2858556165.0,2920817906.0,3217183816.0,3047036766.0,2982360277.0,1500.0,1542.0,1945.0,1862.0,1626.0,1734499.0,4635299.0,1674085.0,1543634.0,3877562.0,2949805.0,5835515.0,4641543.0,3389068.0,5805771.0
2,2113.2157994215,2110.8231366384,18.096,9715404061.0,9398273112.0,10329044766.0,10454035161.0,9861612039.0,1900849908.0,1865105188.0,2045410918.0,2074182332.0,1911043416.0,6919650.0,7767889.0,8018078.0,8168610.0,7866058.0,6921473.0,7769689.0,8019656.0,8171149.0,7866961.0,3090.0,3056.0,2829.0,2934.0,2162.0,4784236.0,10696384.0,6423661.0,5074104.0,9722229.0,2891865234.0,2891850654.0,2891938751.0,2891815256.0,2891936463.0,5018611.0,11152916.0,6766922.0,7082155.0,9785659.0,3042257510.0,2942415914.0,3242532260.0,3283548457.0,3001758813.0,3714.0,1601.0,1838.0,1851.0,1588.0,1758126.0,4734779.0,1735656.0,1608745.0,3802889.0,2948186.0,5882401.0,4666619.0,3467827.0,5843903.0
3,2113.2206002534,2110.9824725071,10.602,9937052260.0,9611267198.0,10466209382.0,10593789177.0,9623927089.0,1919023427.0,1882583069.0,2048469412.0,2076163491.0,1894974138.0,6982194.0,7662114.0,7940078.0,7911240.0,7362675.0,6981126.0,7660211.0,7941303.0,7912868.0,7364516.0,2296.0,2275.0,3021.0,2691.0,1690.0,4773160.0,10726653.0,6516398.0,5143722.0,9536760.0,2891852335.0,2891866086.0,2891847613.0,2891854046.0,2821796607.0,5022661.0,11215739.0,6775882.0,7354717.0,9783156.0,3047125245.0,2947262874.0,3246449625.0,3284050129.0,2948420642.0,2206.0,2244.0,2862.0,2744.0,3219.0,1758673.0,4714000.0,1726338.0,1603534.0,3813665.0,2917028.0,5827156.0,4617281.0,3430569.0,5835662.0
4,2113.0442567729,2109.9758946725,8.567,9934170834.0,9614829330.0,10564655178.0,10706908461.0,9855656023.0,1904072220.0,1869557557.0,2063970325.0,2094909848.0,1941523209.0,6899412.0,7613604.0,7838335.0,7933276.0,7481898.0,6899590.0,7611576.0,7837674.0,7932124.0,7479742.0,3208.0,3045.0,2833.0,2256.0,2537.0,4820615.0,10794906.0,6476475.0,5124780.0,9565413.0,2891852075.0,2891776992.0,2891876123.0,2891804107.0,2891521971.0,5010138.0,11168169.0,6738728.0,6846504.0,9833140.0,3023281545.0,2894280756.0,3216887521.0,3258367000.0,2994920279.0,2594.0,2353.0,2447.0,1930.0,2284.0,1753760.0,4705386.0,1738414.0,1612862.0,3799924.0,3004698.0,6032071.0,4678568.0,3457176.0,5837896.0
5,2113.1616190697,2111.2611193041,10.899,9927359578.0,9601004781.0,10547883307.0,10536412214.0,9712565273.0,1915733380.0,1879979320.0,2041444435.0,2049348734.0,1919732767.0,6872588.0,7602737.0,7915609.0,7753969.0,7464436.0,6876113.0,7608903.0,7918612.0,7761381.0,7478362.0,3316.0,3283.0,4161.0,3124.0,3198.0,4760135.0,10657966.0,6548677.0,5180158.0,9516588.0,2891760620.0,2891447753.0,2891652629.0,2891541689.0,2891409564.0,5025757.0,11196805.0,6757713.0,6478554.0,9843347.0,3045905589.0,2949302497.0,3225842052.0,3267520012.0,3023670782.0,2138.0,55956.0,2463.0,1663.0,2463.0,1751846.0,4694315.0,1721805.0,1600758.0,3769605.0,2981432.0,5946097.0,4688124.0,3470824.0,5806736.0
6,2113.0663795261,2108.655383946,12.771,9942532518.0,9620747049.0,10120026949.0,10707832686.0,9745395105.0,1934657533.0,1899448304.0,1992288714.0,2111035426.0,1925986960.0,6979420.0,7671210.0,7521222.0,7892805.0,7526275.0,6979773.0,7671569.0,7523618.0,7894286.0,7526167.0,2391.0,2321.0,2651.0,2221.0,1810.0,4746961.0,10681434.0,6417946.0,5101971.0,9592176.0,2891800258.0,2891851454.0,2771809986.0,2891613305.0,2891661018.0,4967815.0,11094518.0,6752281.0,6764316.0,9777736.0,3023066209.0,2927424167.0,3163828103.0,3286131538.0,2998906198.0,2556.0,2556.0,3181.0,3015.0,1872.0,1781428.0,4775405.0,1695801.0,1579861.0,3858403.0,2994667.0,5987257.0,4678754.0,3465705.0,5899927.0
7,2112.8749439721,2109.7383580119,7.408,9931185016.0,9604656624.0,10079768683.0,10694807215.0,9632039481.0,1932700288.0,1895475515.0,1983586579.0,2108695933.0,1908161899.0,6926224.0,7603015.0,7451493.0,7831224.0,7464310.0,6921716.0,7596963.0,7515650.0,7830018.0,7461999.0,2740.0,3573.0,3140.0,2656.0,4051.0,4750121.0,10656971.0,6437618.0,5119529.0,9592319.0,2891787173.0,2891802968.0,2891848110.0,2891765650.0,2891657393.0,4965873.0,11101986.0,6758687.0,6828473.0,9754240.0,3025185844.0,2930043383.0,3154217025.0,3261556021.0,3001065966.0,2088.0,1550.0,2900.0,2775.0,1313.0,1765254.0,4734486.0,1722928.0,1604684.0,3770426.0,2998733.0,6033089.0,4698472.0,3499979.0,5871414.0
8,2113.2897343629,2110.1699724543,11.779,9817330807.0,9507622338.0,10563564897.0,10700556016.0,9640347690.0,1916344548.0,1882258536.0,2080509249.0,2110877672.0,1911874914.0,6966550.0,7661617.0,7856056.0,7893777.0,7479086.0,6975396.0,7669077.0,7804967.0,7844736.0,7525534.0,1950.0,1905.0,3061.0,2666.0,1775.0,4779467.0,10725817.0,6430737.0,5078510.0,9674738.0,2891769610.0,2891794256.0,2891700883.0,2891645457.0,2891777077.0,5033649.0,11252196.0,6790513.0,6836555.0,9914309.0,3043425588.0,2946045600.0,3245102080.0,3286675663.0,3019051725.0,2762.0,2375.0,2075.0,2063.0,1563.0,1752849.0,4697735.0,1722234.0,1592040.0,3703157.0,2978766.0,5964647.0,4707581.0,3494897.0,5806987.0
9,2113.0029393481,2110.599478753,16.025,9808290714.0,9493860218.0,10458134946.0,10588932137.0,9724633976.0,1915107656.0,1881283124.0,2064431751.0,2093656113.0,1922353906.0,6985588.0,7796270.0,7821066.0,7888411.0,7514198.0,6940433.0,7607919.0,7960228.0,7885233.0,7517140.0,3366.0,3189.0,2875.0,2205.0,2545.0,4725007.0,10519544.0,6516757.0,5169000.0,9439337.0,2891486219.0,2891742430.0,2891897672.0,2891702305.0,2891400697.0,5002202.0,11161430.0,6748695.0,7184055.0,9765729.0,3020862591.0,2925116194.0,3218157050.0,3260431827.0,2996242197.0,1817.0,2271.0,2654.0,2049.0,1542.0,1735534.0,4658197.0,1731543.0,1607835.0,3662154.0,2968773.0,5984875.0,4712715.0,3488548.0,5764759.0
10,2113.065714266,2110.0703613435,7.158,9063018107.0,9435976844.0,10198346414.0,9626658066.0,9559096088.0,1769726954.0,1874878527.0,2022278738.0,1913216405.0,1896971929.0,6518959.0,7566629.0,7714026.0,7265279.0,7409433.0,6528730.0,7626480.0,7726423.0,7527496.0,7399434.0,4068.0,12182.0,6373.0,6330.0,2940.0,4433285.0,9499650.0,5954993.0,4748761.0,8560691.0,2764254392.0,2890731096.0,2891435071.0,2710752193.0,2891225251.0,4499850.0,9658542.0,6233905.0,6630573.0,8489140.0,2936304161.0,2992011922.0,3198880244.0,3045445872.0,3028007684.0,2626.0,9129.0,4476.0,5452.0,2050.0,1552329.0,4209210.0,1448470.0,1377306.0,3363925.0,2819128.0,5255519.0,4145983.0,3066411.0,5106283.0
11,2112.6377094435,2111.7545243181,9.427,9818673095.0,9501354206.0,10336078812.0,10467322228.0,9757098322.0,1916152646.0,1881735334.0,2046633999.0,2076273563.0,1926527725.0,7010442.0,7666644.0,7771030.0,7835236.0,7665373.0,7009847.0,7663260.0,7822771.0,7888053.0,7665956.0,2186.0,2090.0,2576.0,2046.0,1906.0,4760428.0,10674004.0,6511745.0,5147265.0,9579300.0,2891853807.0,2891477249.0,2891839847.0,2891707783.0,2891683773.0,5033762.0,11230422.0,6770519.0,6860544.0,9874510.0,3023155699.0,2925149245.0,3244192570.0,3286020287.0,3001774959.0,1764.0,1486.0,2125.0,1764.0,1514.0,1705241.0,4575374.0,1697669.0,1577502.0,3686946.0,3030188.0,6067450.0,4734373.0,3507877.0,5663829.0
12,2113.3842184133,2110.610965511,12.067,9713208981.0,9399954809.0,10466495527.0,10606419692.0,9657318797.0,1900841105.0,1865850684.0,2065449838.0,2096347976.0,1911832638.0,7119504.0,7609826.0,7967878.0,7896848.0,7618440.0,7120808.0,7607703.0,7969664.0,7894858.0,7619271.0,2617.0,2902.0,3556.0,2729.0,2284.0,4728631.0,10587060.0,6427291.0,5088340.0,9534794.0,2891800403.0,2891833430.0,2891892084.0,2891732713.0,2891739481.0,4990333.0,11134473.0,6737455.0,7001296.0,9717989.0,3000210404.0,2905485490.0,3221316564.0,3261235677.0,3001219268.0,1663.0,3276.0,1938.0,1876.0,1901.0,1747998.0,4677811.0,1680898.0,1559227.0,3805251.0,2970317.0,5938041.0,4647008.0,3465916.0,5775962.0
13,2113.1422240427,2110.3070649931,6.544,9701853136.0,9387892148.0,10315919979.0,10450076239.0,9752550259.0,1899766094.0,1866403677.0,2044730224.0,2073300681.0,1908567563.0,6960746.0,7611957.0,7790429.0,8289498.0,7474817.0,6962225.0,7611163.0,7795021.0,8285647.0,7477356.0,2740.0,2622.0,3714.0,3459.0,2740.0,4781861.0,10705084.0,6444243.0,5105715.0,9681676.0,2891579837.0,2891597046.0,2891817946.0,2891461457.0,2891527064.0,5029705.0,11213113.0,6793115.0,7104137.0,9840505.0,3043500030.0,2946972939.0,3244495422.0,3286045785.0,3024414399.0,1750.0,1638.0,1938.0,1900.0,1563.0,1723494.0,4624431.0,1714598.0,1592635.0,3817659.0,2959017.0,5885877.0,4661658.0,3462674.0,5729672.0
14,2113.1800254823,2110.2970726329,11.786,9818927999.0,9505397413.0,10459642232.0,10593302228.0,9853021903.0,1915447404.0,1881242426.0,2064909343.0,2094710752.0,1925374346.0,6971030.0,7660693.0,7852519.0,7892054.0,7680567.0,6970911.0,7662926.0,7850807.0,7891963.0,7677613.0,3446.0,3556.0,2346.0,2176.0,2776.0,4756276.0,10626647.0,6482913.0,5127759.0,9714621.0,2891825446.0,2891693722.0,2891845472.0,2891797694.0,2891775434.0,4979312.0,11088945.0,6790547.0,6982801.0,9728521.0,3023333869.0,2927901172.0,3219881886.0,3261181696.0,3000850238.0,1709.0,1514.0,1667.0,2043.0,1631.0,1738489.0,4642076.0,1676175.0,1552702.0,3814894.0,2932376.0,5844408.0,4577702.0,3410240.0,5737163.0
15,2113.1515550158,2110.4235883653,12.436,9697683190.0,9384596538.0,10304425157.0,10438138601.0,9853378604.0,1897598557.0,1862961533.0,2040655562.0,2070922662.0,1908933540.0,6928016.0,7581011.0,8096897.0,7822056.0,7463669.0,6936103.0,7591179.0,8092636.0,7819786.0,7465571.0,2901.0,2567.0,3507.0,2679.0,2306.0,4742001.0,10617183.0,6426651.0,5079483.0,9701988.0,2891684048.0,2891633545.0,2891648974.0,2891735008.0,2891485774.0,5001737.0,11138428.0,6792736.0,6980614.0,9776329.0,3043182395.0,2947681229.0,3241590359.0,3285060710.0,3002903970.0,1863.0,1338.0,1788.0,1526.0,1750.0,1757968.0,4718000.0,1731423.0,1610290.0,3785684.0,2967511.0,5909679.0,4664334.0,3467146.0,5849316.0
16,2113.0519313664,2110.3515784293,9.322,9931890509.0,9616557002.0,10021238221.0,10599510612.0,9854677805.0,1917373050.0,1883386232.0,1960061991.0,2077399812.0,1941774190.0,6995906.0,7654334.0,7457590.0,7836574.0,7750820.0,6995989.0,7654422.0,7458409.0,7839903.0,7751367.0,2296.0,2171.0,3041.0,2711.0,1910.0,4762906.0,10665428.0,6489846.0,5150489.0,9549021.0,2891849411.0,2891838176.0,2772034703.0,2891815848.0,2891582392.0,5019810.0,11193118.0,6711506.0,6990011.0,9830426.0,3043094158.0,2945989125.0,3107894020.0,3287668920.0,3022421562.0,2488.0,2689.0,2604.0,2600.0,3472.0,1756093.0,4710530.0,1721527.0,1601168.0,3776001.0,2921963.0,5827755.0,4593373.0,3416971.0,5833793.0
17,2112.9995557293,2110.2081078443,17.113,1836623521.0,9702021091.0,10620767278.0,10782109735.0,10110389676.0,364709099.0,1885420515.0,2075176420.0,2110041709.0,1992897447.0,1211334.0,7664932.0,7880712.0,7939006.0,7753569.0,1409176.0,7665139.0,7880516.0,7940016.0,7747194.0,45033.0,4666.0,2823.0,2441.0,2630.0,1879486.0,9727132.0,6186818.0,4964290.0,8143996.0,744549467.0,2891547113.0,2891321915.0,2891753699.0,2891812465.0,1888861.0,10070829.0,6415066.0,6867847.0,8185127.0,574046752.0,2961686797.0,3234757144.0,3283302829.0,3085521525.0,25629.0,3034.0,2676.0,2221.0,2708.0,431935.0,4149871.0,1709099.0,1598896.0,3220339.0,1274069.0,5401690.0,4446539.0,3315446.0,4858985.0
