,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,435.10151083811,407.10367323811,8.195,9812933688.0,9397208998.0,10289344548.0,10461466189.0,9664914754.0,1903384970.0,1876086934.0,2040539216.0,2076629175.0,1923526163.0,6937100.0,8032122.0,7816519.0,7836995.0,7507404.0,6941997.0,8026540.0,7870983.0,7890381.0,7509187.0,4838.0,5451.0,4673.0,3885.0,5223.0,4682595.0,10657241.0,6507931.0,5130681.0,9597464.0,2893130375.0,2892830221.0,2893011511.0,2892851848.0,2892906603.0,5018538.0,11179313.0,6824986.0,6927857.0,9813605.0,3044821378.0,2947373974.0,3237865126.0,3284788871.0,3021353264.0,1864.0,1538.0,2314.0,1563.0,1476.0,1743142.0,4556157.0,1690611.0,1573777.0,3691260.0,2912895.0,5877487.0,4761514.0,3509991.0,5684674.0
1,1943.2085180257,2088.1237980872,10.323,9939739460.0,9519054168.0,10447359563.0,10595094638.0,9756795014.0,1919534982.0,1883997748.0,2062284013.0,2094510154.0,1927274110.0,6984396.0,7662625.0,8007259.0,7889535.0,7530867.0,6984395.0,7662343.0,8006387.0,7888614.0,7530704.0,2511.0,2446.0,2794.0,2559.0,1886.0,4809997.0,10644165.0,6468459.0,5135644.0,9580885.0,2892268521.0,2891879717.0,2891850582.0,2891742906.0,2891736521.0,5030871.0,11226792.0,6792379.0,7177197.0,9838756.0,3024197056.0,2925130789.0,3215852319.0,3259099183.0,3000063802.0,2013.0,1292.0,1737.0,1431.0,1250.0,1762702.0,4653617.0,1687916.0,1565748.0,3774658.0,2961690.0,5886701.0,4714497.0,3496425.0,5684719.0
2,2113.0220066393,2110.6595492178,15.981,9928663722.0,9391207716.0,10198677858.0,10333746870.0,9634015225.0,1900608826.0,1848380769.0,2026986302.0,2057332998.0,1891550336.0,6882547.0,7748267.0,7706317.0,7775078.0,8018153.0,6882645.0,7755013.0,7707520.0,7776012.0,8022921.0,2984.0,2612.0,3360.0,2464.0,2378.0,4779616.0,10646221.0,6426712.0,5084738.0,9564754.0,2891785501.0,2891696591.0,2891777419.0,2891742837.0,2891690989.0,5012160.0,11144314.0,6813121.0,6535641.0,9787704.0,3022686686.0,2946775454.0,3243003270.0,3287116143.0,3022060615.0,2200.0,1425.0,1751.0,1575.0,1225.0,1754934.0,4688433.0,1708521.0,1582731.0,3792627.0,2978931.0,5906576.0,4674776.0,3469147.0,5737781.0
3,2113.1402415052,2110.9463789283,14.973,9934631157.0,9618318780.0,10459131262.0,10599322292.0,9861639545.0,1932995803.0,1883567920.0,2064807038.0,2095535600.0,1927192064.0,6979866.0,7758819.0,7823696.0,7894781.0,7653721.0,6981344.0,7759383.0,7823207.0,7895125.0,7655655.0,2456.0,1855.0,2786.0,1990.0,1856.0,4772905.0,10773857.0,6482894.0,5147685.0,9707841.0,2891772997.0,2891555292.0,2891713373.0,2891660386.0,2891726275.0,5037498.0,11260100.0,6818054.0,7026577.0,9895727.0,3044203662.0,2945528307.0,3221584643.0,3265277268.0,3020162964.0,3563.0,2602.0,2675.0,2624.0,2614.0,1748734.0,4709543.0,1667483.0,1547231.0,3810978.0,2980361.0,5784099.0,4598670.0,3404720.0,5629318.0
4,2112.500912273,2109.3940594648,9.226,9884135217.0,9670490205.0,10297952734.0,10431390472.0,9849629760.0,1923596405.0,1878773831.0,2038172726.0,2067142321.0,1910021675.0,7075998.0,7583697.0,7751884.0,7817728.0,7465114.0,7074190.0,7586610.0,7749033.0,7814938.0,7467142.0,4671.0,8642.0,5260.0,5202.0,4215.0,4531944.0,10023148.0,6036931.0,4837853.0,8981797.0,2891634777.0,2891540354.0,2891489021.0,2891549666.0,2891547549.0,4733955.0,10328972.0,6275710.0,6847531.0,9026522.0,3006200352.0,2945075087.0,3228963631.0,3268047863.0,3003275154.0,4517.0,8335.0,3348.0,4674.0,2835.0,1549178.0,4349748.0,1635939.0,1536131.0,3458652.0,2824583.0,5545331.0,4471178.0,3333245.0,5448104.0
5,2112.7900637359,2110.6313364631,15.254,9785091956.0,9614300486.0,10414401698.0,10571647485.0,9822451316.0,1909905313.0,1882575235.0,2036298244.0,2069412121.0,1920176620.0,6942549.0,7582045.0,7743097.0,7822069.0,7447420.0,6940421.0,7584918.0,7745736.0,7824707.0,7451701.0,3794.0,5338.0,4525.0,3947.0,3227.0,4682527.0,10366137.0,6363547.0,5050144.0,9287665.0,2891795462.0,2891699275.0,2891842211.0,2891586692.0,2891567230.0,4889144.0,10745023.0,6557796.0,7055468.0,9433736.0,3037762884.0,2962113970.0,3234489124.0,3279055446.0,3020425822.0,2713.0,5237.0,2926.0,2476.0,2300.0,1672947.0,4505672.0,1651784.0,1548932.0,3607008.0,2899997.0,5639992.0,4447712.0,3299971.0,5520154.0
6,2113.1169351974,2111.2271967376,13.347,9840161588.0,9624506616.0,10560946848.0,10699398440.0,9552746873.0,1919440277.0,1899693861.0,2063546762.0,2093269386.0,1881466960.0,7126388.0,7661082.0,7816825.0,7889921.0,7313656.0,7114304.0,7656971.0,7817390.0,7890208.0,7307457.0,2111.0,2381.0,2781.0,2736.0,2266.0,4776926.0,10692220.0,6518119.0,5140004.0,9606906.0,2891773956.0,2891761621.0,2891781412.0,2891750526.0,2801927131.0,5003195.0,11153184.0,6779789.0,6919791.0,9790415.0,3024385516.0,2930489508.0,3223417457.0,3266027961.0,2901153624.0,1718.0,2334.0,2438.0,2424.0,2125.0,1727663.0,4707144.0,1716841.0,1595563.0,3816438.0,2995501.0,5991989.0,4752060.0,3489270.0,5769989.0
7,2113.0279459956,2109.779984517,10.006,9709233219.0,9603502898.0,10566956097.0,10703186605.0,9849349429.0,1900074215.0,1896660850.0,2063726564.0,2092969490.0,1940883344.0,7126308.0,7655366.0,7765833.0,7829572.0,7525994.0,7022229.0,7721534.0,7765184.0,7828346.0,7586961.0,2756.0,3918.0,3106.0,2856.0,2345.0,4742201.0,10643373.0,6503539.0,5149412.0,9562854.0,2891893469.0,2891770743.0,2891865694.0,2891860491.0,2891773292.0,5012200.0,11238256.0,6809069.0,7120532.0,9866354.0,3020444173.0,2924224473.0,3218481685.0,3262139981.0,2998715363.0,1438.0,1763.0,2288.0,54437.0,1488.0,1722433.0,4657900.0,1736037.0,1612052.0,3790488.0,2961398.0,5993117.0,4701758.0,3496844.0,5814006.0
8,2113.0166961529,2109.1808138812,13.888,9719139897.0,9403508710.0,10292918389.0,10701952788.0,9629376082.0,1902655984.0,1868728293.0,2027286743.0,2111021235.0,1908848147.0,7000411.0,7610263.0,7626401.0,7891997.0,7481381.0,7004612.0,7666817.0,7633630.0,7895137.0,7534025.0,2076.0,2091.0,2536.0,1966.0,2050.0,4743795.0,10669282.0,6444351.0,5116373.0,9616040.0,2891917171.0,2891744238.0,2821884924.0,2891732662.0,2891770192.0,4994823.0,11161312.0,6771540.0,6718215.0,9826753.0,3046395388.0,2949761369.0,3163379714.0,3286207551.0,3019737079.0,1613.0,2295.0,2451.0,2676.0,1908.0,1716277.0,4717614.0,1724379.0,1601777.0,3818133.0,2996072.0,5965880.0,4675737.0,3472319.0,5814399.0
9,2112.9522247226,2110.1186719579,12.666,9816244920.0,9499412160.0,10558849111.0,10692619969.0,9745276921.0,1915402054.0,1881684753.0,2078640996.0,2107995035.0,1926486713.0,7042566.0,7655211.0,7979758.0,7835345.0,7538797.0,7045590.0,7606192.0,7982434.0,7833938.0,7490706.0,2142.0,2256.0,3081.0,2426.0,2290.0,4769353.0,10701271.0,6470363.0,5138114.0,9624364.0,2891866838.0,2891538370.0,2891745542.0,2891705808.0,2891794924.0,5052773.0,11225654.0,6796422.0,7002801.0,9854677.0,3019202118.0,2920849696.0,3216825166.0,3257528113.0,2995397752.0,1181.0,1306.0,3444.0,2597.0,1431.0,1707856.0,4605989.0,1741872.0,1615566.0,3723486.0,2956230.0,6018532.0,4749480.0,3506511.0,5870890.0
