,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,439.60197754552,404.66717000546,9.027,9926396964.0,9449583240.0,10308308789.0,10446973418.0,9664331664.0,1905100376.0,1885080711.0,2043232316.0,2078400185.0,1915021412.0,7192398.0,7607709.0,7776709.0,7842857.0,7483066.0,7191477.0,7606280.0,7780081.0,7841752.0,7486792.0,5325.0,4445.0,4634.0,5432.0,4052.0,4685421.0,10693938.0,6476253.0,5143785.0,9646236.0,2893159669.0,2892886822.0,2892844464.0,2892672334.0,2892965708.0,5032913.0,11167834.0,6768007.0,6784039.0,9813126.0,3043782322.0,2949948862.0,3238378860.0,3284823237.0,3022243372.0,1301.0,1476.0,1651.0,1538.0,1488.0,1756694.0,4598524.0,1683972.0,1567147.0,3687755.0,2936574.0,5832725.0,4738864.0,3423042.0,5864922.0
1,1903.8226212164,2087.7239989193,7.501,9934826162.0,9510901735.0,10443283689.0,9953010639.0,9727502589.0,1917466628.0,1882267757.0,2062786431.0,1967678085.0,1922612556.0,7129773.0,7672639.0,7925015.0,7424917.0,7634126.0,7131166.0,7672454.0,7927375.0,7366445.0,7635436.0,2421.0,2196.0,2606.0,24698.0,2896.0,4780008.0,10573189.0,6468500.0,5064586.0,9600429.0,2892371633.0,2891608522.0,2891744722.0,2669878822.0,2891916008.0,5024088.0,11160026.0,6808782.0,7026964.0,9893816.0,3021573666.0,2946316048.0,3219688969.0,2865398511.0,2961163430.0,2808.0,1514.0,2139.0,1209.0,1736.0,1761453.0,4679781.0,1669449.0,1589881.0,3717966.0,2971570.0,5811061.0,4634211.0,3397235.0,5719237.0
2,2113.0966729298,2109.7494597975,32.547,9924438539.0,9481808897.0,10310553889.0,10582191952.0,9623260413.0,1916080039.0,1860327171.0,2042473036.0,2072120061.0,1907888247.0,7154256.0,7600914.0,7759496.0,7820759.0,7458970.0,7154388.0,7604835.0,7759150.0,7821441.0,7460561.0,3029.0,6279.0,3207.0,3729.0,2383.0,4724404.0,10555420.0,6353775.0,5098099.0,9357223.0,2891919406.0,2891784972.0,2891522734.0,2891799374.0,2891893910.0,4957660.0,10984895.0,6677916.0,7082221.0,9590771.0,3019951945.0,2918411873.0,3238309724.0,3256017469.0,3025421400.0,2113.0,4864.0,2126.0,2539.0,1525.0,1714906.0,4579670.0,1611684.0,1562898.0,3536528.0,2928665.0,5599599.0,4317026.0,3300391.0,5249952.0
3,2112.8553422181,2110.793373383,8.282,9875174205.0,9702842459.0,10360210500.0,10612427936.0,9724836477.0,1922216076.0,1896481208.0,2047667204.0,2075899945.0,1922086182.0,6986039.0,7661776.0,7788569.0,7841489.0,7654619.0,6987285.0,7658434.0,7798544.0,7843618.0,7652979.0,3611.0,8388.0,4177.0,4876.0,2996.0,4485561.0,9821564.0,6117485.0,4874820.0,8836373.0,2891777013.0,2891749303.0,2891645299.0,2891636755.0,2891704610.0,4735678.0,10304812.0,6383491.0,6794531.0,9015033.0,3028152564.0,2964393754.0,3207109336.0,3265193965.0,2998541037.0,4944.0,8577.0,4112.0,5540.0,2955.0,1605305.0,4406451.0,1589434.0,1532479.0,3412893.0,2873324.0,5337223.0,4272661.0,3282042.0,5069075.0
4,2110.6687708156,2108.8249129084,8.784,9931922449.0,9624212234.0,10353072230.0,10699975228.0,9045192467.0,1932515345.0,1872230783.0,2047560081.0,2078805903.0,1761659563.0,7003745.0,7634458.0,7763055.0,7834462.0,6865643.0,7002285.0,7630383.0,7760915.0,7832695.0,6766644.0,3147.0,2680.0,3198.0,2481.0,2367.0,4728173.0,10758850.0,6480081.0,5157060.0,9441338.0,2891774471.0,2891929164.0,2891826276.0,2891747041.0,2562977406.0,4987979.0,11076329.0,6762022.0,7080652.0,9632578.0,3001220610.0,2904364380.0,3214420426.0,3235423658.0,2795359229.0,2503.0,2468.0,2017.0,2611.0,1309.0,1734900.0,4702815.0,1735949.0,1602748.0,3811425.0,2991426.0,6010084.0,4664450.0,3494269.0,5663247.0
5,2112.8339493968,2110.0613667493,10.198,9801816388.0,9610202876.0,10568342281.0,10693342663.0,9858519288.0,1913974444.0,1897551686.0,2043886936.0,2108554074.0,1907580574.0,7262338.0,7619583.0,7987471.0,7819192.0,7463080.0,6968357.0,7622137.0,7984672.0,7822303.0,7463927.0,4471.0,4632.0,4989.0,3199.0,2826.0,4750231.0,10657139.0,6512929.0,5092944.0,9685116.0,2891876752.0,2891665634.0,2891700507.0,2891561158.0,2891788770.0,5024060.0,11212303.0,6803711.0,6874161.0,9853730.0,3044659879.0,2947983519.0,3244304718.0,3285028244.0,3021744852.0,2063.0,1450.0,1988.0,2226.0,1388.0,1765094.0,4702094.0,1731639.0,1601510.0,3823450.0,2972059.0,5995000.0,4636877.0,3481929.0,5714618.0
6,2113.2576564015,2110.5800389551,10.845,9817559698.0,9618930645.0,10565252417.0,10694892024.0,9855296428.0,1916034323.0,1898221414.0,2064224228.0,2107843223.0,1926649638.0,6999153.0,7686803.0,7817294.0,7880748.0,7520312.0,7002317.0,7687708.0,7817977.0,7882904.0,7522194.0,2471.0,2321.0,2481.0,2506.0,1720.0,4777261.0,10692300.0,6504611.0,5115438.0,9674049.0,2891934169.0,2891867480.0,2891954064.0,2891834640.0,2891861800.0,4991792.0,11154989.0,6736097.0,6911784.0,9771098.0,3022946516.0,2926714058.0,3221663994.0,3261457043.0,3001109213.0,1255.0,2042.0,2574.0,2723.0,2127.0,1697244.0,4627728.0,1739368.0,1575213.0,3830229.0,2952466.0,6013533.0,4741547.0,3518278.0,5858421.0
7,2112.9687529761,2109.3291496828,9.804,9715367879.0,9511903697.0,10566252479.0,10695995153.0,9864652977.0,1901367195.0,1872056221.0,2064654648.0,2108819862.0,1928514222.0,6892292.0,7813952.0,8108617.0,7886442.0,7468150.0,6940576.0,7758395.0,8114854.0,7828606.0,7466688.0,27973.0,3290.0,3156.0,2584.0,2290.0,4741626.0,10614291.0,6481271.0,5073852.0,9616233.0,2891771811.0,2891729755.0,2891938682.0,2891678204.0,2891889585.0,5012103.0,11213282.0,6769883.0,6574165.0,9819036.0,3021884069.0,2924952544.0,3218764179.0,3260081426.0,2998183235.0,1926.0,2038.0,2413.0,1913.0,2675.0,1741448.0,4733647.0,1737680.0,1611873.0,3836420.0,2987658.0,6023731.0,4741012.0,3513652.0,5861159.0
8,2113.0446361773,2110.0236618641,12.531,9703489479.0,9189311925.0,10563699443.0,10460917070.0,9864969310.0,1900025614.0,1826092034.0,2080622534.0,2075765525.0,1944063590.0,7161761.0,7444098.0,7815216.0,7848636.0,7527809.0,7162481.0,7495170.0,7811736.0,8113240.0,7525785.0,1995.0,2451.0,2241.0,2076.0,2811.0,4785058.0,10707537.0,6469804.0,5142409.0,9580407.0,2891800644.0,2831882369.0,2891771642.0,2891699960.0,2891770797.0,5027202.0,11172690.0,6735285.0,6663927.0,9764051.0,3043973095.0,2887100680.0,3242714196.0,3286594483.0,3024070360.0,1613.0,1975.0,2301.0,2497.0,2326.0,1712483.0,4702874.0,1727372.0,1596417.0,3758484.0,2991975.0,5972870.0,4692848.0,3473599.0,5819673.0
9,2112.8326536689,2110.5164406279,8.627,9826691019.0,9496791755.0,10560305150.0,10581472919.0,9851986539.0,1917155325.0,1880372305.0,2078752454.0,2092093379.0,1940066593.0,6994304.0,7641623.0,7764281.0,7883770.0,7625506.0,6992271.0,7732195.0,7761269.0,7836187.0,7623283.0,2594.0,2134.0,2936.0,3336.0,2475.0,4787447.0,10672618.0,6456973.0,5117424.0,9575036.0,2891718910.0,2891515055.0,2891542430.0,2891198306.0,2891455090.0,5018997.0,11154786.0,6783917.0,6991246.0,9796223.0,3022028613.0,2925844885.0,3220455602.0,3260738353.0,3001506024.0,2042.0,1806.0,2903.0,1667.0,2223.0,1693952.0,4595547.0,1745954.0,1562388.0,3826282.0,2944981.0,6034589.0,4754745.0,3521863.0,5868029.0
