Unnamed: 0,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
29,2112.9084584569,1885.3474870839,7.098,2123714077.0,9481130890.0,10396448204.0,10539494010.0,9795765711.0,424056637.0,1883975872.0,2058639714.0,2091221140.0,1947898569.0,1454316.0,7685519.0,7826591.0,8014279.0,7702238.0,1534469.0,7688427.0,7878563.0,8017681.0,7759638.0,10462.0,4011.0,2806.0,2416.0,1810.0,1932669.0,9762311.0,6190250.0,4929444.0,8131552.0,718762051.0,2891853748.0,2891613268.0,2891650167.0,2891694939.0,1904510.0,10366332.0,6589524.0,6694253.0,8627060.0,670788776.0,2968174636.0,3259124956.0,3306048553.0,3081066738.0,9315.0,2588.0,2679.0,2213.0,1873.0,449194.0,4106846.0,1699770.0,1551121.0,3386593.0,1457448.0,5568310.0,4464939.0,3329965.0,5082641.0
30,2112.9281040596,1801.1714153002,6.777,2302820088.0,9599105824.0,10530018374.0,10680794372.0,10013105636.0,451139534.0,1901046821.0,2077771506.0,2111654293.0,1981583207.0,1551936.0,7747046.0,8016330.0,7943671.0,7752904.0,1620090.0,7751643.0,7824579.0,7944093.0,7718930.0,6901.0,3840.0,3191.0,2821.0,3106.0,1985884.0,9792802.0,6125582.0,4919572.0,8460888.0,725771207.0,2891577437.0,2891562146.0,2891730863.0,2891595588.0,1949636.0,10346526.0,6477343.0,6762005.0,8380230.0,703509090.0,2950019649.0,3238696115.0,3287378848.0,3073566912.0,4625.0,1778.0,1806.0,1709.0,1584.0,464096.0,4160072.0,1666684.0,1552362.0,3270234.0,1483063.0,5524306.0,4484089.0,3279766.0,4987973.0
31,2112.8247329079,1770.1315672162,9.639,2221232151.0,9482789057.0,9620807329.0,9428640446.0,9884986844.0,436234526.0,1883215274.0,1954466602.0,1938335153.0,1960099674.0,1526421.0,7873187.0,7419630.0,7320146.0,8029698.0,1604834.0,7869568.0,7650170.0,7498890.0,8093815.0,6193.0,5157.0,4215.0,3660.0,2228.0,1999148.0,9843066.0,6164169.0,4952253.0,8172351.0,731493519.0,2891919947.0,2891815397.0,2891688899.0,2892048050.0,1939761.0,10387343.0,6560006.0,7441040.0,8508555.0,692300532.0,2969533035.0,3259978587.0,3307022744.0,3083015416.0,4426.0,2388.0,1888.0,2138.0,1425.0,462652.0,4165627.0,1699939.0,1574925.0,3243854.0,1522624.0,5554711.0,4511091.0,3322847.0,5084671.0
32,2113.1774698758,1727.2620878267,11.485,2304901261.0,9560694921.0,10505563674.0,10654101002.0,9946907169.0,436527765.0,1894595232.0,2074070183.0,2107598658.0,1970981389.0,1520275.0,7924480.0,7845540.0,7927045.0,7575068.0,1575348.0,7929519.0,7846618.0,7929313.0,7605593.0,4546.0,3491.0,2216.0,2521.0,1626.0,1947856.0,9889709.0,6232062.0,4996353.0,8398994.0,715307316.0,2891881429.0,2891815351.0,2891709986.0,2891898920.0,1920134.0,10465363.0,6548946.0,6950233.0,8521789.0,690386554.0,2949311418.0,3241030590.0,3289074318.0,3071582620.0,3186.0,2278.0,1931.0,1986.0,959.0,458931.0,4213299.0,1674073.0,1572350.0,3413730.0,1515817.0,5550061.0,4483378.0,3307304.0,5029471.0
33,2113.6000370766,1761.6715535722,10.88,2330206550.0,9484409906.0,10210390972.0,10560101402.0,9835115831.0,438490834.0,1880701867.0,2019420964.0,2091459368.0,1953461921.0,1517671.0,7671255.0,7839558.0,7872098.0,7510681.0,1573430.0,7671387.0,7835347.0,7871514.0,7536442.0,5344.0,5115.0,2854.0,3324.0,2089.0,2037744.0,9811095.0,6179626.0,4953222.0,8229495.0,719029560.0,2891701635.0,2810413190.0,2891550123.0,2891721329.0,1968858.0,10381659.0,6572870.0,6745600.0,8666745.0,705473281.0,2963094104.0,3118137715.0,3304866225.0,3056886177.0,3182.0,2713.0,1975.0,2276.0,1275.0,459205.0,4269045.0,1698466.0,1606306.0,3240188.0,1482643.0,5551575.0,4449635.0,3317453.0,5040820.0
34,2113.4076091209,1753.8266675543,8.998,2250455883.0,9688095876.0,10393081053.0,10783744641.0,9818456836.0,442542310.0,1881980028.0,2057704459.0,2091082814.0,1949505291.0,1657488.0,7683129.0,7937685.0,7870952.0,7638448.0,1711957.0,7689370.0,7933732.0,7876058.0,7654437.0,4448.0,4427.0,3151.0,3104.0,2808.0,1961896.0,9987979.0,6220751.0,5005587.0,8400010.0,718959623.0,2891859989.0,2891745086.0,2891757216.0,2891694937.0,1939449.0,10396978.0,6526417.0,6897797.0,8477629.0,710635036.0,2974716655.0,3263433348.0,3312187347.0,3087615465.0,2675.0,2676.0,2063.0,1951.0,1225.0,466068.0,4228356.0,1666763.0,1595670.0,3194726.0,1472532.0,5449535.0,4393640.0,3254306.0,4985646.0
35,2113.2487193293,1757.8276975013,15.335,2362831233.0,9681224768.0,10502520475.0,10764227476.0,9938981724.0,460368274.0,1896340585.0,2073317660.0,2106420886.0,1969863334.0,1594095.0,7861138.0,7842170.0,7919539.0,7788249.0,1650674.0,7864001.0,7843981.0,7921149.0,7817961.0,4670.0,4606.0,2406.0,2651.0,1986.0,1986024.0,9874662.0,6157448.0,4985792.0,8302468.0,729282362.0,2891915734.0,2891624364.0,2891868948.0,2891662685.0,1970461.0,10366914.0,6503089.0,6836998.0,8516647.0,720731316.0,2949764550.0,3260021224.0,3285531149.0,3087528640.0,2566.0,3568.0,1681.0,3034.0,875.0,468603.0,4272881.0,1710986.0,1597975.0,3495985.0,1486409.0,5659980.0,4388760.0,3347108.0,4928867.0
36,2113.027024464,1751.4205679148,12.368,3725351832.0,9663822267.0,10473813754.0,10749645182.0,9875818897.0,734433704.0,1892263799.0,2048490078.0,2102263900.0,1936424694.0,2645635.0,7642159.0,7932697.0,7843470.0,7472096.0,2742011.0,7641961.0,7931808.0,7848263.0,7491802.0,3712.0,4957.0,3207.0,3573.0,2384.0,2585350.0,10020913.0,6302636.0,4993405.0,8599162.0,1174475966.0,2891848950.0,2891947903.0,2891558725.0,2891667088.0,2579038.0,10477458.0,6557428.0,7067021.0,8723053.0,1183631851.0,2943242681.0,3232222328.0,3279067624.0,3046936640.0,3603.0,3226.0,2176.0,2363.0,1313.0,727570.0,4333924.0,1705367.0,1592988.0,3449899.0,1940150.0,5667132.0,4494312.0,3344811.0,5137634.0
37,2113.1781231,1822.161380261,9.478,9812966953.0,9575526402.0,10556257281.0,10694826001.0,9804528847.0,1915218307.0,1890056005.0,2062502458.0,2108626371.0,1917190996.0,6975959.0,7648586.0,7943453.0,7881739.0,7488882.0,6939168.0,7649888.0,7943505.0,7884044.0,7489921.0,3160.0,3226.0,3011.0,2551.0,2151.0,4779441.0,10858548.0,6587699.0,5160390.0,9867475.0,2891237739.0,2891627055.0,2891782120.0,2891550001.0,2891462300.0,4988634.0,11344540.0,6801017.0,6691565.0,9938618.0,3019737839.0,2937641524.0,3240640855.0,3284881360.0,3007589520.0,2454.0,4710.0,3437.0,3816.0,2505.0,1716425.0,4705360.0,1727916.0,1603119.0,3881971.0,3008265.0,6098044.0,4628092.0,3490956.0,5751547.0
38,2113.0437452842,2112.0382680689,11.321,9648322803.0,9635789230.0,10490853213.0,10630130988.0,9790950646.0,1889719407.0,1902378356.0,2032994855.0,2096334955.0,1898504147.0,6952352.0,7594961.0,7739352.0,7946617.0,7417982.0,7000874.0,7588631.0,7734729.0,7944900.0,7416164.0,6037.0,12091.0,5011.0,6515.0,3829.0,4290041.0,9912367.0,6153167.0,4891290.0,8977631.0,2891368802.0,2891081645.0,2891330923.0,2890599845.0,2891407404.0,4711944.0,10193407.0,6217857.0,7062090.0,8836672.0,3028745391.0,2929365144.0,3200056695.0,3238738526.0,2993994019.0,2788.0,9176.0,6406.0,8451.0,3617.0,1610029.0,4379861.0,1600056.0,1511777.0,3504341.0,2896750.0,5487763.0,4446066.0,3307752.0,5374377.0
39,2113.1818551505,2112.8847251104,7.783,9791165089.0,9481093565.0,10552720452.0,10553006397.0,9827151379.0,1911763654.0,1878581905.0,2076899745.0,2089082413.0,1935468571.0,6900307.0,7815449.0,7754383.0,7889619.0,7442674.0,6903181.0,7609662.0,7758258.0,7837773.0,7444181.0,2861.0,5530.0,3998.0,3921.0,3298.0,4711874.0,10616480.0,6442541.0,5113078.0,9543361.0,2891785727.0,2891723003.0,2891733938.0,2891452726.0,2891604572.0,4902938.0,11111255.0,6740106.0,6830263.0,9752900.0,3017916842.0,2938776049.0,3231883455.0,3275864525.0,3009808090.0,2140.0,4201.0,2788.0,3401.0,6589.0,1659592.0,4624641.0,1691759.0,1584488.0,3763520.0,2965781.0,5870151.0,4690864.0,3439269.0,5759429.0
40,2113.4349503479,2111.9447522644,7.334,9687092603.0,9489778675.0,10570734313.0,10589576728.0,9837752272.0,1896788410.0,1879589958.0,2081140018.0,2094727931.0,1937505994.0,6856374.0,7671133.0,7807063.0,7901397.0,7508835.0,6854673.0,7669961.0,7809700.0,7899662.0,7510360.0,2174.0,2316.0,3061.0,2121.0,3487.0,4760306.0,10786479.0,6490347.0,5138963.0,9700769.0,2891741370.0,2891846677.0,2891814995.0,2891528736.0,2891523531.0,5045372.0,11309021.0,6826431.0,7055255.0,9946914.0,3022326978.0,2914452301.0,3216661804.0,3259414454.0,2988800940.0,1213.0,1786.0,2486.0,1827.0,2195.0,1739316.0,4673141.0,1731197.0,1593761.0,3880873.0,2989804.0,6067882.0,4749272.0,3505428.0,5870394.0
41,2113.1756639712,2111.135512863,12.23,9703966082.0,9380382663.0,10550057008.0,8496991261.0,9744899969.0,1900068868.0,1863944153.0,2077990574.0,1686875822.0,1920343705.0,6857491.0,7597756.0,7825207.0,6404453.0,7461601.0,6860114.0,7651899.0,7769917.0,6426925.0,7408442.0,3011.0,3062.0,3268.0,2762.0,2440.0,4769543.0,10634987.0,6485858.0,5003265.0,9751929.0,2891838286.0,2891842214.0,2891717647.0,2358969473.0,2891611022.0,5022914.0,11191438.0,6820795.0,6748660.0,10011089.0,3045777903.0,2920573120.0,3217048503.0,2676008946.0,2968140732.0,1850.0,2164.0,2576.0,1613.0,1675.0,1700694.0,4616529.0,1699372.0,1559929.0,3913776.0,2944630.0,5996792.0,4776373.0,3400492.0,5889486.0
42,2112.9305989122,2111.312597141,7.536,9834602017.0,9399403623.0,10348883511.0,4630026045.0,9397249841.0,1918959836.0,1867700103.0,2048964774.0,919602358.0,1862542184.0,7091287.0,7618002.0,7890320.0,3537945.0,7601688.0,7093061.0,7622606.0,7805939.0,3538769.0,7358270.0,2646.0,2321.0,3546.0,2251.0,1851.0,4700839.0,10658936.0,6617642.0,4883797.0,10104509.0,2891636925.0,2891894658.0,2891824285.0,1293582734.0,2891830466.0,4983681.0,11152236.0,6937959.0,5734735.0,10359664.0,3046819256.0,2945360242.0,3244152207.0,1452646724.0,2941736622.0,2070.0,2001.0,2463.0,1975.0,1819.0,1746780.0,4464062.0,1706236.0,1477199.0,4170440.0,2931793.0,6098844.0,4897563.0,3362859.0,6017171.0
43,2112.9235962828,2110.6441724721,10.797,9830559390.0,9487504479.0,10439676155.0,4677129696.0,9486617369.0,1886223735.0,1877908691.0,2060891732.0,925585065.0,1873994419.0,6974307.0,7655661.0,7801879.0,3558437.0,7336327.0,6974205.0,7660356.0,7749934.0,3559636.0,7677751.0,3106.0,3080.0,3316.0,2428.0,2451.0,4804991.0,10634871.0,6592484.0,4887672.0,10043106.0,2891873948.0,2891693690.0,2891526669.0,1293567014.0,2891691146.0,5021399.0,11193767.0,6841693.0,5933359.0,10210131.0,3024675913.0,2902627683.0,3196729463.0,1431921586.0,2900214107.0,1713.0,1862.0,2389.0,1431.0,1320.0,1742633.0,4492887.0,1663371.0,1488536.0,4032482.0,2974701.0,5959704.0,4928584.0,3289146.0,6003551.0
44,2113.1745176969,2112.0204883454,10.201,9941313470.0,9366647595.0,10305511020.0,4615166848.0,9356507970.0,1920090241.0,1861694584.0,2042533966.0,917159216.0,1855669270.0,6923027.0,7592443.0,7739668.0,3531152.0,7494834.0,6924637.0,7590898.0,7796363.0,3531422.0,7333996.0,2491.0,4173.0,3379.0,2341.0,2467.0,4776071.0,10620417.0,6575745.0,4866410.0,10034906.0,2891910478.0,2891833798.0,2891785375.0,1293616576.0,2891665731.0,5028354.0,11114716.0,6913754.0,5851778.0,10329179.0,3046482553.0,2947491639.0,3245909491.0,1452790405.0,2945143350.0,1900.0,2164.0,1901.0,1738.0,1375.0,1750044.0,4534865.0,1694332.0,1497467.0,4117769.0,2954214.0,6046573.0,4914814.0,3330086.0,6007253.0
0,433.30097692345,395.41605392702,8.752,9708688600.0,9599661171.0,10333361411.0,10444328256.0,9863212230.0,1903606835.0,1865113057.0,2052802132.0,2077612319.0,1950001702.0,7180124.0,7644464.0,7900219.0,7837484.0,7629921.0,6985172.0,7646246.0,7792210.0,7839952.0,7623951.0,4502.0,4654.0,5293.0,4852.0,4650.0,4633730.0,10800536.0,6290735.0,4852617.0,9557949.0,2892706965.0,2892826325.0,2892569858.0,2892954662.0,2892763459.0,5015095.0,11222335.0,6807868.0,6911456.0,9868414.0,3041608000.0,2946024636.0,3240368574.0,3286349307.0,3017347514.0,1438.0,2814.0,1651.0,1963.0,1713.0,1731722.0,4739508.0,1712254.0,1582036.0,3834094.0,3004016.0,6015864.0,4767279.0,3463317.0,5855478.0
1,1888.8980339883,2080.3154060984,15.677,9823652386.0,9570311276.0,10455731362.0,10588928672.0,9857381603.0,1916833404.0,1888799826.0,2063804067.0,2094030225.0,1941734631.0,6990700.0,7643576.0,7851142.0,7891215.0,7570053.0,7035771.0,7643673.0,7901267.0,7891523.0,7529923.0,2511.0,2021.0,2566.0,2435.0,1966.0,4775760.0,10682210.0,6484187.0,5129988.0,9632997.0,2891872894.0,2891891334.0,2891761321.0,2892068334.0,2891752810.0,4993774.0,11107451.0,6756014.0,6724483.0,9752796.0,3021797437.0,2913057032.0,3217996871.0,3261155720.0,3002494506.0,1723.0,2792.0,1931.0,1723.0,1775.0,1706496.0,4779943.0,1678387.0,1561629.0,3884164.0,3041622.0,6046563.0,4807793.0,3417649.0,5906264.0
2,2113.1122163209,2110.1942968928,15.732,9657757750.0,9767865280.0,10272203154.0,10395722639.0,9706881713.0,1891796293.0,1924657759.0,2036379199.0,2063982388.0,1921010774.0,6953972.0,7738988.0,7756399.0,7817003.0,7786555.0,6957162.0,7734596.0,7758431.0,7817943.0,7463012.0,5068.0,13135.0,5718.0,7641.0,3956.0,4317368.0,9205371.0,5770414.0,4657812.0,8222351.0,2891498535.0,2891451390.0,2891397538.0,2891497258.0,2891436686.0,4541386.0,9866180.0,6102017.0,7179336.0,8557890.0,3002959470.0,2946814458.0,3184663833.0,3232905285.0,2997888383.0,2788.0,9188.0,2888.0,5203.0,1906.0,1601687.0,4334313.0,1592427.0,1514794.0,3383547.0,2873365.0,5280199.0,4385217.0,3304882.0,5204287.0
3,2113.0871873168,2112.4823024462,14.541,9712390003.0,9596061800.0,10025239513.0,10479585707.0,9635302307.0,1901845981.0,1895347651.0,1986197038.0,2075764683.0,1909504748.0,6937557.0,7662175.0,7560664.0,7837325.0,7661664.0,6937924.0,7671536.0,7563830.0,7839424.0,7528521.0,2789.0,2156.0,2864.0,2541.0,1875.0,4751656.0,10620134.0,6430602.0,5093840.0,9581447.0,2891727299.0,2891684347.0,2811723524.0,2891704927.0,2891645494.0,5031046.0,11218776.0,6788610.0,7041886.0,9847416.0,3046002023.0,2939522522.0,3151097381.0,3309451586.0,3020543383.0,2541.0,2970.0,2923.0,2656.0,3271.0,1702206.0,4733669.0,1677900.0,1604591.0,3701212.0,2953838.0,5973399.0,4628399.0,3413492.0,5846332.0
4,2113.0768433318,2109.7632703268,7.751,9835278310.0,9511754782.0,10460055888.0,10707660813.0,9751428906.0,1918368222.0,1884333743.0,2064041673.0,2095954084.0,1926776950.0,6983231.0,7670084.0,7853733.0,7895112.0,7531464.0,6983226.0,7805892.0,7851598.0,7894131.0,7531314.0,2793.0,2742.0,2988.0,2487.0,3620.0,4744604.0,10694009.0,6417151.0,5135044.0,9569393.0,2891456357.0,2891309897.0,2891598388.0,2891584046.0,2891716828.0,5003548.0,11126147.0,6748164.0,6719280.0,9793732.0,3022641517.0,2922706893.0,3218538180.0,3260715547.0,3000348858.0,1679.0,1962.0,2073.0,2360.0,2088.0,1706469.0,4732057.0,1676091.0,1610623.0,3714387.0,2914602.0,6005787.0,4588192.0,3381462.0,5847844.0
5,2113.0107318421,2110.2165608579,15.892,9694169386.0,9385371776.0,10317818877.0,10331290894.0,9630486260.0,1897873959.0,1865662368.0,2043776212.0,2001185325.0,1908300875.0,6929930.0,7605522.0,7773261.0,7556809.0,7466203.0,6933395.0,7603962.0,7777829.0,7558946.0,7468650.0,3534.0,3475.0,3677.0,3206.0,2814.0,4704114.0,10589996.0,6375425.0,5109910.0,9506527.0,2891648146.0,2891744680.0,2891727117.0,2802083400.0,2891770525.0,4991283.0,11206540.0,6760650.0,6613446.0,9890978.0,3042514260.0,2943593284.0,3240254297.0,3157484032.0,3021529237.0,1375.0,1550.0,1313.0,2833.0,1663.0,1786268.0,4695695.0,1759258.0,1616090.0,3797981.0,2987073.0,6019678.0,4724523.0,3535178.0,5828050.0
6,2113.132914905,2109.7932381244,12.877,9242707917.0,9498239916.0,10454858886.0,10700661448.0,9730894251.0,1800954475.0,1880717991.0,2063087221.0,2094126639.0,1921714648.0,6568366.0,7606082.0,7836959.0,7890116.0,7508686.0,6568170.0,7654734.0,7837579.0,7892741.0,7460656.0,2520.0,2356.0,2645.0,2081.0,1932.0,4772477.0,10627172.0,6486628.0,5119852.0,9600074.0,2722076927.0,2891810466.0,2891664504.0,2891818384.0,2891768507.0,5029424.0,11129854.0,6820244.0,6763525.0,9899184.0,2852777114.0,2925764276.0,3242173435.0,3284573348.0,2994469420.0,1807.0,1500.0,1723.0,2556.0,1431.0,1760706.0,4622267.0,1734603.0,1594811.0,3740161.0,2928052.0,6001021.0,4609371.0,3494028.0,5733629.0
7,2113.102122482,2109.5156452292,8.157,9933731395.0,9385517541.0,10565357234.0,10698373244.0,9637637993.0,1900528033.0,1865369788.0,2044574835.0,2109703387.0,1908627467.0,6928844.0,7601139.0,7789247.0,7836324.0,7465994.0,6924927.0,7598656.0,7787889.0,7833415.0,7462306.0,2767.0,2708.0,3234.0,2745.0,2545.0,4805778.0,10680484.0,6529619.0,5085940.0,9557719.0,2891924213.0,2891729780.0,2891744273.0,2891771787.0,2891709061.0,4998921.0,11174275.0,6749787.0,7277647.0,9792542.0,3020669279.0,2927947622.0,3217230030.0,3258971203.0,3019789466.0,2056.0,2250.0,2495.0,2125.0,1325.0,1752836.0,4668129.0,1725293.0,1616590.0,3753066.0,2944078.0,6015017.0,4679428.0,3473041.0,5764004.0
8,2112.9219784433,2109.9461864461,9.546,9925983831.0,9408866544.0,10559113264.0,10686537269.0,9747013318.0,1917081396.0,1869418077.0,2062997651.0,2108531439.0,1910477805.0,6974077.0,7612496.0,7792808.0,7886439.0,7642254.0,6974846.0,7614153.0,7797520.0,7837966.0,7644368.0,4671.0,2399.0,2751.0,2691.0,3571.0,4763190.0,10714700.0,6454423.0,5061879.0,9653462.0,2891623273.0,2891646325.0,2891496098.0,2891551245.0,2891495630.0,5040578.0,11283468.0,6823542.0,6805615.0,9880484.0,3045139697.0,2945672171.0,3243927445.0,3287966841.0,3022463696.0,1900.0,1713.0,2413.0,2038.0,1113.0,1758662.0,4612923.0,1730945.0,1610004.0,3826249.0,2990130.0,5869202.0,4743697.0,3495761.0,5705484.0
9,2113.1036290054,2110.6722910426,10.87,9925883663.0,9507221068.0,10561441922.0,10593658207.0,9866631984.0,1931972646.0,1881353205.0,2080276811.0,2094495449.0,1926198809.0,7162363.0,7654630.0,7846147.0,7998574.0,7527724.0,7163078.0,7654000.0,7846074.0,7889469.0,7529380.0,2441.0,3446.0,2831.0,2091.0,2016.0,4771236.0,10596040.0,6475228.0,5122951.0,9642016.0,2891836598.0,2891747243.0,2891671705.0,2891653260.0,2891733835.0,4989786.0,11173486.0,6766782.0,6871230.0,9800588.0,3020187002.0,2925186976.0,3217970269.0,3261718597.0,2998619905.0,2806.0,1431.0,2418.0,2270.0,1464.0,1741260.0,4652184.0,1714474.0,1600566.0,3814064.0,2969550.0,5889080.0,4722174.0,3461987.0,5772459.0
10,2113.0758603792,2111.1976528838,10.557,9926646227.0,9378995246.0,10562730970.0,10452634429.0,9839007184.0,1931623146.0,1862352612.0,2079550726.0,2073770882.0,1906937947.0,6975972.0,7590750.0,7912233.0,7829604.0,7456292.0,6973894.0,7590419.0,7912373.0,7835036.0,7457138.0,3084.0,2240.0,3440.0,2595.0,2473.0,4779921.0,10775688.0,6477839.0,5111707.0,9749797.0,2891442305.0,2891621587.0,2891671166.0,2891599330.0,2891647590.0,5024143.0,11179383.0,6802008.0,7068524.0,9808339.0,3023365159.0,2942009191.0,3220520340.0,3263538350.0,3000489866.0,2200.0,1700.0,2088.0,2176.0,2738.0,1770614.0,4694277.0,1740812.0,1580265.0,3841237.0,3005312.0,5933079.0,4756918.0,3503863.0,5822078.0
11,2113.2216932609,2111.026912575,13.849,9805417441.0,9611448027.0,10434722247.0,10453974984.0,9846410143.0,1914442883.0,1882227396.0,2061331902.0,2074923741.0,1939361018.0,7014805.0,7664791.0,7813662.0,7830524.0,7521232.0,7021976.0,7663709.0,7817812.0,7882434.0,7525136.0,2241.0,2196.0,2386.0,2336.0,1960.0,4808786.0,10774607.0,6518555.0,5149041.0,9657729.0,2891643255.0,2891617058.0,2891557292.0,2891721181.0,2891598678.0,5021681.0,11174925.0,6802789.0,7101978.0,9846075.0,3046128241.0,2947358830.0,3244525928.0,3286166005.0,3023318735.0,2723.0,2015.0,2723.0,1542.0,2348.0,1748524.0,4740939.0,1722861.0,1559626.0,3798748.0,2973468.0,5846510.0,4689494.0,3469712.0,5857920.0
12,2113.0154570216,2109.9946544459,20.852,9798991751.0,9304088602.0,10429601768.0,10583306171.0,9852833819.0,1912587679.0,1810769371.0,2059775630.0,2090942044.0,1939817088.0,6999034.0,7414699.0,7822623.0,7880739.0,7448749.0,6947226.0,7463727.0,7764017.0,7880386.0,7451789.0,4069.0,7051.0,3859.0,4458.0,3919.0,4647283.0,10395305.0,6295432.0,4988926.0,9236614.0,2891540225.0,2891139613.0,2891371889.0,2891525631.0,2891610077.0,4838607.0,10748808.0,6532473.0,6609401.0,9420217.0,3014153673.0,2927341263.0,3207032240.0,3252006686.0,2994632875.0,2431.0,4365.0,2455.0,3077.0,2601.0,1673600.0,4624589.0,1652816.0,1538728.0,3663238.0,2939491.0,5755426.0,4613586.0,3384838.0,5645479.0
13,2111.6121260942,2109.273094199,5.933,9669174338.0,9667144417.0,10287604737.0,10417830171.0,9852381287.0,1893169028.0,1885069024.0,2037056738.0,2065474723.0,1940381002.0,7059023.0,7520970.0,7781841.0,7819263.0,7500396.0,6977426.0,7473768.0,7834330.0,7818719.0,7446507.0,4341.0,8256.0,4569.0,5053.0,3451.0,4511349.0,9977586.0,6070993.0,4862867.0,8860580.0,2891516931.0,2791654299.0,2891587676.0,2891623128.0,2891418307.0,4808075.0,10565835.0,6477166.0,6584838.0,9246559.0,3032355989.0,2855722646.0,3227365497.0,3271580639.0,3015032167.0,2201.0,6151.0,3000.0,3588.0,2263.0,1623942.0,4480614.0,1608201.0,1533963.0,3538948.0,2879384.0,5572713.0,4502561.0,3311520.0,5439849.0
14,2112.8070670256,2110.8302509361,14.285,9818352008.0,9603841152.0,10450084647.0,10591208504.0,9749438483.0,1915910832.0,1896942367.0,2063309951.0,2093002496.0,1926319869.0,7005102.0,7786021.0,7981817.0,7900323.0,7527771.0,7008106.0,7787457.0,7983247.0,7900071.0,7530342.0,2231.0,1895.0,2571.0,2101.0,1871.0,4756949.0,10727354.0,6459471.0,5110785.0,9600519.0,2891866611.0,2891624789.0,2891789492.0,2891550597.0,2891797486.0,5003833.0,11197116.0,6759004.0,7037656.0,9807351.0,3025306866.0,2931060979.0,3223429650.0,3264872884.0,3001538964.0,1403.0,3182.0,1834.0,1584.0,1522.0,1699452.0,4773809.0,1675250.0,1540779.0,3855122.0,3018677.0,6048399.0,4744368.0,3407295.0,5891978.0
15,2113.1559073594,2110.752230404,13.564,9662808802.0,9614774767.0,10318110194.0,10444262961.0,9626576585.0,1893707219.0,1897522879.0,2044123914.0,2072191440.0,1909414529.0,6965300.0,7613425.0,7767100.0,7838452.0,7468623.0,6980757.0,7610344.0,7765951.0,7844580.0,7473443.0,3039.0,2923.0,3205.0,2795.0,2495.0,4740125.0,10615379.0,6427026.0,5072756.0,9540857.0,2891757207.0,2891570172.0,2891680909.0,2891805110.0,2891596917.0,5017514.0,11196743.0,6778558.0,6823552.0,9813090.0,2997931953.0,2924447088.0,3220692318.0,3284797482.0,2996546372.0,1676.0,1713.0,2063.0,1826.0,1300.0,1720760.0,4732505.0,1707572.0,1613194.0,3793592.0,2975928.0,6036566.0,4723334.0,3433332.0,5869368.0
16,2113.1361570908,2110.9823913155,9.606,6864405741.0,9540354077.0,10224578389.0,10448200939.0,9724760756.0,1317623169.0,1888606158.0,2031615117.0,2031552079.0,1928284469.0,4861877.0,7796128.0,7754445.0,7697429.0,7440012.0,4767292.0,7694573.0,7826919.0,7703668.0,7497089.0,17718.0,3696.0,2411.0,21972.0,21656.0,3908765.0,10313057.0,6304023.0,5054157.0,9127679.0,2091805678.0,2891726802.0,2891708840.0,2891466496.0,2891674145.0,4220208.0,10823372.0,6722180.0,6700778.0,9429588.0,2128516463.0,2959720939.0,3248840672.0,3294707982.0,3048194241.0,1416.0,4059.0,3101.0,1588.0,2450.0,1297095.0,4549968.0,1661222.0,1586384.0,3574847.0,2311479.0,5770800.0,4482490.0,3359613.0,5622645.0
