,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,433.02403645337,412.49802020846,11.335,9993533977.0,9696434193.0,10264175548.0,10677620822.0,10004667948.0,1914553766.0,1922150488.0,2033026547.0,2073399277.0,1977523046.0,7067015.0,7633186.0,7997208.0,7799296.0,7550077.0,7063793.0,7640529.0,7693403.0,7801906.0,7552358.0,5232.0,4202.0,4738.0,4360.0,4074.0,5072003.0,10325208.0,5668456.0,5051351.0,7963349.0,2893036521.0,2893103746.0,2893071010.0,2892940706.0,2892948630.0,5120043.0,10976171.0,5914447.0,5286454.0,8547247.0,3065770694.0,2974318165.0,3186335619.0,3282731543.0,3056196221.0,1601.0,1613.0,1976.0,1676.0,1288.0,1784160.0,4583253.0,1620147.0,1632925.0,3136791.0,3188962.0,5854433.0,4213921.0,3291963.0,4913712.0
1,1982.1717060537,2087.8855107549,6.775,9990676275.0,9682217280.0,10272150314.0,10688456929.0,9950262983.0,1930418996.0,1911899785.0,2027423101.0,2092356445.0,1961001461.0,6961505.0,7678772.0,7716439.0,7850443.0,7573081.0,6962913.0,7675629.0,7904031.0,7853621.0,7572116.0,1871.0,4177.0,2552.0,1911.0,1736.0,5079791.0,10395341.0,5864774.0,5056262.0,8046073.0,2892444903.0,2892444576.0,2892713716.0,2892402649.0,2892254142.0,5097536.0,10923292.0,5913162.0,5261688.0,8527349.0,3042671197.0,2950425907.0,3165327121.0,3260807658.0,3032588749.0,1888.0,1862.0,1988.0,2550.0,2001.0,1769819.0,4546772.0,1611493.0,1626031.0,3117389.0,3278870.0,5817851.0,4191919.0,3390873.0,4911420.0
2,2113.0989896011,2109.8516264367,10.662,9991611500.0,9674820901.0,10154712817.0,10691661372.0,9946816355.0,1930672446.0,1910466973.0,2010830193.0,2093411060.0,1959675719.0,6910391.0,7862869.0,7660242.0,7797016.0,7567087.0,6911293.0,7812398.0,7714154.0,7796600.0,7517376.0,2334.0,2351.0,2889.0,2101.0,1778.0,5084494.0,10368186.0,5837993.0,5050945.0,8014310.0,2891897548.0,2891634610.0,2891598589.0,2891748707.0,2891792280.0,5091695.0,10969647.0,5919273.0,5251357.0,8547347.0,3043491889.0,2948385737.0,3165822303.0,3261092080.0,3031920034.0,1913.0,1738.0,1713.0,1951.0,1588.0,1793711.0,4606997.0,1612541.0,1650838.0,3149910.0,3266867.0,5898760.0,4244662.0,3381217.0,4979208.0
3,2113.0791334108,2110.3990834779,11.216,9991802712.0,9499812870.0,10182801429.0,10688009757.0,9766224693.0,1944020155.0,1884740859.0,2015128624.0,2106887960.0,1933398169.0,6958840.0,7753820.0,7682956.0,7995764.0,7527011.0,6959712.0,7686834.0,7680369.0,7996789.0,7566972.0,1831.0,1500.0,2391.0,1706.0,1535.0,5053437.0,10420945.0,5876936.0,5027206.0,8059850.0,2891887135.0,2891813623.0,2891771599.0,2891720239.0,2891964040.0,5114619.0,11015676.0,5910029.0,5279321.0,8594043.0,3065630185.0,2972172494.0,3188497788.0,3284804682.0,3056666604.0,3127.0,2431.0,2847.0,2764.0,2425.0,1777368.0,4574278.0,1579292.0,1630267.0,3146114.0,3277224.0,5839578.0,4220085.0,3376644.0,4918411.0
4,2113.0681204603,2110.1461847811,6.56,9521385484.0,9582545597.0,10268725294.0,10679231486.0,9836721902.0,1852721989.0,1896995731.0,2026523484.0,2106391827.0,1943349713.0,6603751.0,7684702.0,7734444.0,7807543.0,7679119.0,6527560.0,7638274.0,7731082.0,7804855.0,7514727.0,2738.0,1831.0,2792.0,2458.0,2336.0,5063500.0,10362392.0,5842766.0,5050629.0,8013459.0,2601412271.0,2891572505.0,2891557294.0,2891666709.0,2891637552.0,5141667.0,11032453.0,5998232.0,5290668.0,8606242.0,2821124216.0,2946353173.0,3160097202.0,3260226073.0,3022475262.0,2891.0,1194.0,2152.0,2830.0,1648.0,1790047.0,4462779.0,1585590.0,1643433.0,3046874.0,3280460.0,5859013.0,4116515.0,3397988.0,4945556.0
5,2113.0824128199,2109.9168775102,14.141,9877182985.0,9474165062.0,10149405677.0,10565368773.0,9740959760.0,1928113249.0,1880636719.0,2009510414.0,2089737328.0,1929603877.0,6953885.0,7777507.0,7824263.0,7846224.0,7721288.0,7683422.0,7675916.0,7822487.0,7743324.0,7768407.0,2800.0,2414.0,3261.0,2850.0,2553.0,5056644.0,10332673.0,5816958.0,5020362.0,8003841.0,2891428457.0,2790788341.0,2891846608.0,2891717868.0,2891658740.0,5150491.0,11084620.0,5913820.0,5305472.0,8693517.0,3061116150.0,2788978180.0,3172846907.0,3277933187.0,3050265034.0,1950.0,1063.0,1676.0,1788.0,1150.0,1789061.0,4544658.0,1616324.0,1645466.0,3109488.0,3292460.0,5863008.0,4179821.0,3404908.0,4970821.0
6,2113.1280063192,2110.1206074492,12.998,9809271816.0,9027414985.0,10200949438.0,10499394371.0,9857015049.0,1915386373.0,1789397129.0,2014810354.0,2077470747.0,1947485584.0,6926578.0,7226903.0,7704718.0,7816084.0,7561079.0,6935645.0,7227270.0,7706428.0,7823199.0,7557328.0,3381.0,12145.0,4066.0,6012.0,3462.0,4790646.0,9620344.0,5444046.0,4794775.0,7392918.0,2891412767.0,2721580142.0,2891514720.0,2891380931.0,2891614061.0,4744260.0,9967375.0,5538744.0,4909501.0,7708069.0,3029105850.0,2826920185.0,3147319534.0,3251051778.0,3040048040.0,2654.0,11225.0,4140.0,5513.0,2042.0,1682334.0,4226689.0,1533387.0,1511043.0,2851203.0,3071390.0,5391134.0,3874970.0,3247240.0,4507158.0
7,2113.1927892581,2111.3249388241,6.448,9771819222.0,9479639006.0,10166708522.0,10459783159.0,9736373799.0,1912528666.0,1882865357.0,2008529725.0,2073630891.0,1929710602.0,6908242.0,7743589.0,7672519.0,7822089.0,7514922.0,6951415.0,7744616.0,7669105.0,8093404.0,7513329.0,2278.0,1817.0,2934.0,2451.0,1779.0,5056631.0,10374362.0,5822151.0,5028315.0,8017911.0,2891855392.0,2891943828.0,2891827026.0,2891835036.0,2891956644.0,5115097.0,11054685.0,5916771.0,5256547.0,8611856.0,3041799261.0,2949372912.0,3178739673.0,3258358940.0,3029929745.0,1400.0,1138.0,1826.0,1400.0,1263.0,1762350.0,4528434.0,1637202.0,1617601.0,3104078.0,3224314.0,5797674.0,4169391.0,3335511.0,4866579.0
8,2113.2498699811,2109.9805810532,11.754,9773274820.0,9467575267.0,10375266892.0,10455593501.0,9741713892.0,1913343751.0,1881484327.0,2010734485.0,2073968599.0,1931038120.0,6911020.0,7627703.0,7679284.0,7799694.0,7518772.0,6913700.0,7631834.0,7678471.0,7801588.0,7523584.0,2056.0,2861.0,2656.0,2181.0,1700.0,5051937.0,10431220.0,5894679.0,5027277.0,8071754.0,2891991535.0,2891920359.0,2891815176.0,2891800987.0,2891928560.0,5093970.0,10984239.0,5913349.0,5255702.0,8569939.0,3066705519.0,2977346306.0,3186409884.0,3285850660.0,3057872027.0,1188.0,1125.0,2326.0,2063.0,1313.0,1734218.0,4447146.0,1631179.0,1600188.0,3044266.0,3325850.0,5740672.0,4098919.0,3435369.0,4829849.0
9,2112.9904684842,2109.7175032921,11.306,9887209989.0,9587636336.0,10370126213.0,10579924223.0,9855417991.0,1929748412.0,1896528149.0,2027254870.0,2092329062.0,1945596658.0,6959116.0,7681073.0,7722913.0,7849732.0,7569993.0,6959537.0,7684592.0,7723589.0,7848577.0,7572364.0,2335.0,1610.0,2346.0,1698.0,1522.0,5045044.0,10358818.0,5917266.0,5015322.0,8008457.0,2891695661.0,2891783052.0,2891821633.0,2891801933.0,2891896083.0,5149940.0,10995357.0,5925981.0,5309552.0,8560458.0,3040403609.0,2964627288.0,3161093605.0,3258400638.0,3047101115.0,1709.0,1056.0,2920.0,1653.0,1181.0,1744095.0,4586106.0,1634725.0,1601488.0,3146338.0,3227504.0,5753391.0,4211771.0,3323347.0,4842259.0
