Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10686172,1206324,130270,25954670,9691248,0,594762
1,9756376,46914,3555734,5681732,0,9618,56756
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10888430,1204392,128394,26023452,9690436,0,611282
1,9933756,46830,3125612,5075336,0,9618,56994
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10888836,1206366,157094,26002424,9690828,0,605612
1,9927050,46858,3245648,4330494,0,9618,57008
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10889088,1198974,158634,26003138,9689596,0,610162
1,9911552,46816,3044566,5631654,0,9618,56756
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10888346,1206324,169106,26034988,9690268,0,610078
1,9943234,46872,3188262,4203906,0,9618,56672
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,10885644,1205638,161336,25991994,9690184,0,844116
1,9920792,46858,3041136,6349322,0,9618,81522
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15134770,1451646,132398,35884744,13946730,0,510916
1,14305340,67158,3159898,6047076,0,13874,79856
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,13983578,786996,211932,12721240,9551206,140,139468
1,14343322,67830,3175116,6788992,0,14084,80990
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8265866,188160,109214,12410202,9401420,140,138334
1,14265398,67354,3189326,7379260,0,13790,80976
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8304688,190820,73528,12169556,9285906,140,139650
1,14268716,67508,3098284,7427812,0,14350,81354
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8273832,193074,164598,12187448,9322460,154,145040
1,14341194,67592,3337418,6368404,0,14434,81984
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8131340,190050,163450,12242314,9301432,14,144676
1,14349426,67270,3180520,5080138,0,14364,82376
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8173914,194026,168924,12336744,9285794,14,140112
1,14246680,67270,3312596,5255642,0,14336,81410
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8225056,193690,163996,11980668,9445296,154,138656
1,14261618,67158,3191258,6220032,0,13650,81312
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8209334,190568,254016,12093830,9481416,140,139678
1,14261128,67060,3078236,6774068,0,13776,81326
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8087898,196602,272104,12118596,9425024,112,139524
1,14258356,67578,3011652,7376894,0,9758,57624
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8330476,158844,4608590,20223896,9825578,0,631344
1,10107440,50806,7074802,5607224,14,9744,57862
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11044068,1220044,184380,21168448,9822470,0,631792
1,10052378,47474,3039246,4366348,14,9744,57876
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11043830,1218728,161644,21124474,9824052,0,628124
1,10067582,47446,3006262,4918956,14,9744,57904
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11043382,1220030,158844,21199962,9843274,0,628950
1,10062752,47530,3008544,5132792,14,9758,57918
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11042710,1217986,157766,21082474,9821826,0,631526
1,10057572,47488,3063900,3720920,14,9758,57862
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11042374,1219484,159124,21222992,9823772,0,631204
1,10061352,47460,2979340,5445048,14,9744,57778
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11042472,1218938,159040,21291942,9821826,0,630168
1,10063116,47502,3025708,4272506,14,9744,57862
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11043130,1219330,159054,21214242,9823534,0,629678
1,10073686,47488,3097122,5214566,14,9744,58044
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11042444,1218350,160692,21159810,9821952,0,623070
1,10058314,47516,3024602,4782708,14,9744,57666
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11042710,1219302,169736,21197288,13552154,0,892332
1,10066308,47460,3047814,3575600,14,14014,82964
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15880228,1746010,6982318,29757308,14018984,0,879172
1,14476952,68320,15216586,5692582,14,14462,82880
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872584,1747914,169652,29548862,14130816,0,891268
1,14475286,68334,3096366,5075042,14,14462,82950
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872836,1747256,179088,29544746,14127470,168,891016
1,14469336,68292,3177006,5850306,14,14448,82936
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872276,1748124,115220,29531446,14129486,168,891072
1,14463274,68306,3119620,6663524,14,14028,82908
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15873242,1747284,90678,29487192,14124250,168,887768
1,14474572,68292,2992864,7334068,14,14028,82894
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872276,1748264,72506,29545600,14127358,168,888986
1,14471898,68320,2944984,6685098,0,14028,82936
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872710,1749328,72436,29580376,14127302,168,885388
1,14472794,68320,2987656,5633908,0,14014,82950
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15873130,1748614,115836,29637482,14127358,182,873684
1,14479556,68320,3097262,4889640,0,14028,83006
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15872626,1734166,74312,29492162,14127414,140,912352
1,14461874,68362,3097710,5497604,0,14028,87122
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15873452,1763062,75908,29481410,17206182,140,1049566
1,14475174,68334,3012898,6692658,0,17080,100968
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19301590,2144534,93408,33729514,16844100,196,1028216
1,17636080,83202,3000312,11593442,0,17066,100954
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19303214,2143862,76790,35217700,17138240,168,1035846
1,17628618,83188,2961812,6962550,0,17066,100898
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19307204,2144072,125944,35226408,17206686,140,1041642
1,17627932,83146,3192532,6379254,0,17066,100870
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19501762,2142826,109662,35018830,17203032,168,1052632
1,17634820,83146,3077914,8060920,0,17080,100982
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19389720,2143288,80920,35070658,17212314,602,1055992
1,17627218,83104,3001684,8017786,0,17080,100912
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19309402,2143330,75068,34885732,17202738,252,1057308
1,17631768,83202,2958186,6202714,0,17066,100954
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19307512,2143694,205968,34971804,17202668,168,1060416
1,17633630,83188,3051342,7378994,0,17080,101066
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19308912,2143442,45430,34924484,17202108,140,1048138
1,17630102,83202,3033674,8816318,0,17080,100856
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19301506,2142308,268870,34989626,17202500,140,1057938
1,17621324,83174,2989224,7434476,0,17080,101276
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,19309276,2143526,125776,34993784,8110340,364,517454
1,17629220,83188,3226160,6434372,0,8050,47824
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9122890,1015588,287966,17524038,8112636,140,306824
1,8321754,39242,3007522,4105430,0,8092,48286
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9011142,799204,240534,16180738,8129926,0,327810
1,8348270,39396,3025064,4207518,0,8078,47950
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8913660,943418,279496,16828966,8126818,0,334754
1,8338498,39368,3047212,4203570,0,8078,48034
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8923586,969080,201754,16811396,8127770,140,329224
1,8343230,39438,3048164,4565218,0,8246,47712
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8922900,952028,167384,17110716,8280776,140,328916
1,8340864,39382,3085040,4655882,0,8078,47740
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9144184,988750,73080,16778874,8136968,140,328748
1,8339086,39368,3041654,4895366,0,8092,47754
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9081422,973980,152922,16778846,8126902,140,338534
1,8322790,39424,3259018,4845036,0,8092,47978
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8909866,966728,147476,16798026,8131298,0,336294
1,8339310,39564,3024588,4556454,0,8106,47950
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8809164,968408,286804,16843092,8131774,0,333284
1,8385958,39368,3080770,4902254,0,8092,48664
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8908410,1002386,279412,12115712,9432038,0,140700
1,8330070,39396,3149048,6283802,0,10332,60830
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9620730,279230,1169910,18157608,10390170,140,520310
1,10662344,50386,3834166,5634986,0,10346,60788
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11634448,1299340,632548,22243620,10380496,140,659386
1,10651928,50232,3661840,4422712,0,10290,60900
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11653992,1298710,942172,22304660,10380468,224,651196
1,10641582,50218,3684170,4376680,0,10304,63252
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11654622,1299088,561666,22282092,10380566,168,660016
1,10635212,50232,3554670,5858706,0,10304,60970
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11658794,1298472,1069432,22308188,10380622,168,660758
1,10632860,50218,3626924,5559568,0,10304,60998
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11659494,1298752,620592,22281602,10381616,448,659666
1,10641792,50204,3633224,4494406,0,10304,60956
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11660040,1298836,1129898,22239364,10383604,140,659750
1,10626826,50190,3799516,3669736,0,10304,60872
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11683280,1298444,646380,22298920,10380566,140,659372
1,10636108,50218,3746358,4961740,0,10304,60942
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11660782,1298640,971740,22268806,10380076,210,660646
1,10635114,50204,3771460,5990208,0,10304,60956
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11662336,1298164,672686,18944870,8794506,196,558992
1,10645586,50176,3762738,4206692,0,8722,51590
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9882068,1100036,934220,18927202,8796536,140,439698
1,9018744,42532,3645306,4921070,0,8750,51702
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8730946,790650,928298,16675344,8821876,140,164262
1,9068808,42574,3954986,5205872,0,8792,52108
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,7931630,360024,1321096,13213704,9005752,0,210854
1,9049880,42714,3914218,3537226,0,8806,52094
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8140566,312004,262934,13082216,9011534,0,169540
1,9053142,42672,3112410,4056262,0,8820,51604
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,8281714,274064,179984,18151154,8829954,154,348712
1,9051826,42798,2953384,4889080,0,8820,54628
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9690002,1042398,69286,17903620,8817900,140,176834
1,9035922,42798,3077368,5038964,0,8806,51674
