,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,528.41185072431,488.86381898952,32.313,2301652219.0,2164173797.0,2290414943.0,2271881716.0,2285761250.0,455169684.0,435420777.0,451349062.0,450054619.0,453178218.0,1655056.0,1729801.0,1640397.0,1639161.0,1650935.0,1656261.0,1639467.0,1639938.0,1640877.0,1650777.0,1973.0,2193.0,2461.0,2121.0,2398.0,1054.0,1668.0,878.0,1260.0,2510.0,580026534.0,579935402.0,580045147.0,579766505.0,579418580.0,6316.0,6675.0,6978.0,6890.0,9617.0,719946898.0,712894822.0,713294174.0,716539756.0,717715902.0,75.0,38.0,225.0,13.0,13.0,0.0,25.0,25.0,25.0,288.0,551.0,576.0,526.0,667.0,651.0
1,484.07834934986,528.05239412265,22.115,2326687664.0,2296317136.0,2301889623.0,2234927235.0,2231072919.0,458232541.0,453110457.0,453208302.0,444979161.0,445071497.0,1660891.0,1644136.0,1602145.0,1619873.0,1776565.0,1660521.0,1611829.0,1606755.0,1618793.0,1768331.0,15.0,65.0,75.0,30.0,20.0,576.0,3831.0,3938.0,4137.0,3724.0,579243843.0,579236416.0,579218126.0,581670443.0,579171240.0,17163.0,6690.0,6715.0,6621.0,6260.0,679307954.0,711645828.0,712535501.0,714060863.0,718707732.0,63.0,13.0,38.0,25.0,0.0,13.0,113.0,351.0,125.0,400.0,926.0,801.0,12090.0,3432.0,2102.0
2,528.11896751302,528.13609371799,12.4,2315608915.0,2019776938.0,2168157118.0,2220909565.0,2192225632.0,442999187.0,411518827.0,430790733.0,440359488.0,437162754.0,1612692.0,1509944.0,1579343.0,1606946.0,1599871.0,1609853.0,1514735.0,1627535.0,1605215.0,1593069.0,120.0,165.0,65.0,105.0,110.0,10043.0,2241.0,1227.0,2198.0,2956.0,578674541.0,578732652.0,578418843.0,578403636.0,576736976.0,17145.0,16376.0,18140.0,12598.0,21235.0,695228374.0,692313306.0,685870176.0,693870285.0,696330435.0,100.0,38.0,113.0,150.0,50.0,338.0,688.0,326.0,826.0,1115.0,3419.0,4458.0,4034.0,6085.0,10711.0
3,528.22238876053,528.30250047655,49.68,2322507871.0,2301157617.0,2293530940.0,2294850659.0,2314926545.0,457524895.0,453543407.0,452378249.0,452609049.0,455892299.0,1658304.0,1644979.0,1637437.0,1642225.0,1655305.0,1657478.0,1642621.0,1637997.0,1639697.0,1655382.0,55.0,55.0,115.0,95.0,181.0,1246.0,1465.0,1490.0,2135.0,2352.0,578610516.0,578761092.0,578479346.0,578636613.0,577678398.0,6634.0,9699.0,9922.0,8232.0,11537.0,718851721.0,709320671.0,710878246.0,710250979.0,716240421.0,150.0,25.0,87.0,25.0,150.0,75.0,25.0,25.0,50.0,50.0,689.0,715.0,714.0,839.0,889.0
4,528.39331347961,528.3418727646,93.881,2326305810.0,2222948567.0,2303790283.0,2223276156.0,2237431967.0,458352349.0,442523636.0,454171367.0,442695235.0,445498888.0,1661153.0,1610888.0,1752336.0,1611289.0,1621578.0,1661661.0,1610354.0,1752086.0,1610471.0,1621915.0,10.0,55.0,165.0,60.0,45.0,426.0,4231.0,3805.0,4406.0,3968.0,579025832.0,579150875.0,579071644.0,579176449.0,579192634.0,6449.0,6524.0,6648.0,6745.0,6305.0,718523602.0,713467449.0,711602251.0,714239302.0,718790391.0,25.0,0.0,75.0,88.0,25.0,67949.0,0.0,0.0,25.0,25.0,145717.0,538.0,601.0,1423.0,438.0
5,528.4542618282,528.38789446412,27.664,2237379903.0,2220283279.0,2233333208.0,2238335591.0,2211509273.0,440872239.0,437492420.0,439964480.0,441180301.0,435683354.0,1592172.0,1638454.0,1641216.0,1650903.0,1616698.0,1592783.0,1638589.0,1641076.0,1651743.0,1617836.0,1457.0,886.0,651.0,1001.0,611.0,485479.0,564607.0,390045.0,407392.0,467064.0,578990110.0,578969749.0,579105199.0,578994013.0,578979341.0,505606.0,602022.0,419629.0,433368.0,497739.0,674599181.0,668599660.0,674119658.0,675592311.0,665789040.0,876.0,325.0,651.0,388.0,313.0,128122.0,199469.0,134531.0,114128.0,160982.0,312418.0,347174.0,249318.0,255999.0,291453.0
6,528.23779200312,528.31927978437,5.92,2236969316.0,2230547367.0,2236908662.0,2246878035.0,2247571531.0,440778231.0,439427009.0,440384560.0,442593601.0,441187802.0,1633734.0,1633184.0,1627812.0,1648519.0,1623020.0,1633684.0,1632994.0,1627377.0,1648810.0,1618952.0,751.0,546.0,395.0,386.0,350.0,508549.0,573748.0,396056.0,414953.0,466925.0,579086463.0,578981514.0,578982333.0,578935229.0,578467563.0,532686.0,615919.0,426099.0,438994.0,507518.0,691419073.0,685761676.0,690888036.0,691823211.0,684384331.0,1946.0,979.0,923.0,1266.0,796.0,111209.0,224814.0,138918.0,129457.0,165689.0,155218.0,348745.0,259290.0,286557.0,293808.0
7,528.46693051534,528.46621580529,5.872,2239505304.0,2134635949.0,2235593763.0,2158013405.0,2137020998.0,441279392.0,425410641.0,440240064.0,429846701.0,424817529.0,1632051.0,1593799.0,1628950.0,1612399.0,1718105.0,1632103.0,1632257.0,1594192.0,1650765.0,1717847.0,170.0,95.0,185.0,260.0,160.0,509983.0,569013.0,398683.0,414213.0,473661.0,578929768.0,579013186.0,579053108.0,578993095.0,579091313.0,522086.0,617315.0,427445.0,443861.0,500378.0,692221015.0,686490838.0,691554305.0,692747775.0,686042955.0,360.0,361.0,364.0,440.0,220.0,182441.0,214081.0,129035.0,124569.0,169889.0,325099.0,331708.0,246970.0,269957.0,297606.0
8,528.38127665914,528.29246958803,5.968,2240300076.0,2218944472.0,2238431324.0,2239873469.0,2216040827.0,441462772.0,437617431.0,440866208.0,441645242.0,436581945.0,1595452.0,1629563.0,1629272.0,1648580.0,1617208.0,1594195.0,1629269.0,1628962.0,1648836.0,1617686.0,100.0,90.0,180.0,140.0,140.0,522292.0,578836.0,399792.0,420618.0,482952.0,579029997.0,579034138.0,579071509.0,579042990.0,579058192.0,536770.0,612257.0,434129.0,438266.0,503207.0,672302322.0,668103715.0,674016968.0,673872526.0,668110389.0,113.0,63.0,50.0,188.0,75.0,180381.0,221592.0,137120.0,131154.0,169384.0,331697.0,359031.0,254322.0,286942.0,311987.0
9,528.36204068658,528.28158495157,6.237,2237151027.0,2220685612.0,2236925689.0,2241629047.0,2218140389.0,440741262.0,437530476.0,440596991.0,441788924.0,437100493.0,1630802.0,1629555.0,1629699.0,1647337.0,1617840.0,1631254.0,1629804.0,1629830.0,1647405.0,1617983.0,120.0,105.0,115.0,245.0,145.0,512300.0,586417.0,404149.0,426383.0,491039.0,579091191.0,579076927.0,579028811.0,579068767.0,579074884.0,540250.0,645424.0,445224.0,467818.0,518182.0,691583961.0,685303447.0,690954200.0,691655947.0,684635367.0,163.0,13.0,263.0,250.0,113.0,186285.0,212636.0,139665.0,125263.0,165928.0,327540.0,368090.0,253978.0,292001.0,303078.0
