,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,442.65599450951,407.68087777557,9.296,10034284692.0,9628588158.0,10163758922.0,9667560765.0,9542151595.0,1990850852.0,1915508532.0,2003111797.0,1926985511.0,1883260048.0,7744146.0,7654924.0,7640076.0,7435269.0,7320211.0,7749304.0,7659123.0,7649592.0,7494904.0,7332462.0,5694.0,6395.0,6519.0,5928.0,4657.0,8143913.0,10259403.0,7058773.0,8531774.0,9850280.0,2870234221.0,2870318907.0,2892597799.0,2870775735.0,2892807885.0,8989445.0,11207341.0,7513099.0,9591126.0,10466579.0,3110000260.0,2990116559.0,3122216455.0,3035145195.0,2916330974.0,6465.0,4476.0,4089.0,3289.0,1876.0,3069796.0,4471845.0,2513810.0,2397011.0,3126029.0,5369844.0,6312383.0,4857315.0,6633562.0,7325714.0
1,1906.0360313303,2088.1334609639,8.282,9989856703.0,9616730585.0,10188305494.0,9759788472.0,9488344300.0,1975784450.0,1904403912.0,2005106647.0,1931023901.0,1869390062.0,7709994.0,7856846.0,7770442.0,7446839.0,7234300.0,7962679.0,7593280.0,7773842.0,7449253.0,7240689.0,2881.0,4972.0,3626.0,2811.0,2031.0,8540339.0,10867737.0,7360897.0,9159644.0,10481966.0,2891879525.0,2891832159.0,2891939291.0,2892230023.0,2891830286.0,9356898.0,11718078.0,7680271.0,10038915.0,10848112.0,3079692643.0,2964859878.0,3106967577.0,3011726136.0,2894381559.0,1938.0,2921.0,3376.0,1834.0,1528.0,3097854.0,4479099.0,2504567.0,2396385.0,3124788.0,5397944.0,6376677.0,4729679.0,6695225.0,7192877.0
2,2112.7729351984,2109.8782397127,10.118,9846139900.0,9481636797.0,10184746007.0,9623423619.0,9499321124.0,1955717611.0,1886227506.0,2005305407.0,1911792685.0,1872481418.0,7862553.0,7581274.0,7633007.0,7386397.0,7295699.0,7857802.0,7649407.0,7581152.0,7388807.0,7457112.0,3223.0,3929.0,3523.0,3005.0,1906.0,8531003.0,10879894.0,7375895.0,9146524.0,10471783.0,2891857873.0,2891430040.0,2891475662.0,2891643148.0,2891691142.0,9353115.0,11734892.0,7741334.0,10081521.0,10898204.0,3100919492.0,2984317236.0,3126200512.0,3031067812.0,2913164060.0,1863.0,2813.0,2863.0,1863.0,1275.0,3087497.0,4471955.0,2513680.0,2458825.0,3141034.0,5400213.0,6385473.0,4887558.0,6661825.0,7449327.0
3,2112.9902325399,2109.5049361187,11.024,9983691284.0,9616431471.0,10082061142.0,9749441015.0,9386472130.0,1974669629.0,1903824221.0,1989991476.0,1930364098.0,1854887816.0,7893118.0,7821445.0,7635715.0,7441496.0,7283028.0,7894082.0,7822424.0,7636147.0,7445476.0,7285329.0,2481.0,3236.0,3426.0,2561.0,2706.0,8668104.0,11050467.0,7485263.0,9267003.0,10676542.0,2891734587.0,2891611469.0,2891728355.0,2891530394.0,2891655799.0,9432712.0,11817536.0,7737377.0,10228501.0,10938010.0,3079538819.0,2961102318.0,3108569552.0,3008360544.0,2894951793.0,2831.0,3904.0,3588.0,2646.0,2898.0,3028151.0,4380949.0,2524381.0,2416341.0,3160941.0,5461763.0,6423071.0,4869762.0,6547431.0,7472132.0
4,2113.0993047101,2109.7115077181,12.25,9883086170.0,9507974798.0,9971069977.0,9657538039.0,9308683573.0,1960798244.0,1889302940.0,1974137377.0,1916473794.0,1845435106.0,7957636.0,7589896.0,7572470.0,7400948.0,7238068.0,7961758.0,7587095.0,7690591.0,7399344.0,7391419.0,3159.0,3662.0,3526.0,3220.0,2526.0,8619381.0,10987203.0,7450424.0,9200179.0,10542810.0,2891874482.0,2891722715.0,2891612296.0,2891663250.0,2891780372.0,9475832.0,11857333.0,7745991.0,10132095.0,10837901.0,3075726731.0,2958186213.0,3103316720.0,3028368180.0,2894625041.0,2250.0,3084.0,2885.0,2922.0,1519.0,3099354.0,4487204.0,2523865.0,2495595.0,3081844.0,5457883.0,6436177.0,4911952.0,6698228.0,7499084.0
5,2113.0953303952,2110.077671814,8.14,9867909769.0,9475216340.0,9945086226.0,9773047588.0,6418864598.0,1958351622.0,1883801671.0,1969148930.0,1914799742.0,1272294220.0,7945196.0,7801028.0,7568489.0,7391604.0,5288568.0,7939330.0,7793335.0,7620017.0,7393065.0,5266702.0,3313.0,4137.0,3822.0,3501.0,2022.0,8646050.0,11037941.0,7474079.0,9298114.0,10400243.0,2891769872.0,2891640565.0,2891890224.0,2891827003.0,2092712960.0,9473591.0,11870978.0,7787602.0,10214265.0,10677097.0,3097838678.0,2978046704.0,3123483998.0,3025538170.0,2103897677.0,2101.0,2663.0,2363.0,2276.0,1988.0,3071875.0,4443538.0,2455755.0,2485862.0,3081473.0,5375670.0,6323537.0,4897720.0,6625637.0,7258092.0
6,2113.0119881315,2109.1930986751,26.221,10000979604.0,9619097975.0,10058518358.0,9857477180.0,6127453870.0,1976744487.0,1902539632.0,1984599858.0,1930240977.0,1209522980.0,7809093.0,7629441.0,7611317.0,7439957.0,4946018.0,7807244.0,7627659.0,7610669.0,7438475.0,4948503.0,3186.0,2956.0,4141.0,2756.0,1940.0,8648745.0,11028883.0,7453598.0,9295541.0,10273345.0,2891878309.0,2891636667.0,2891829051.0,2891703606.0,1892840824.0,9414545.0,11797972.0,7697264.0,10119574.0,10510699.0,3078247108.0,2958654799.0,3100105084.0,3005361104.0,1884276301.0,2807.0,2375.0,2709.0,2666.0,1056.0,3115118.0,4517734.0,2457675.0,2491406.0,3084607.0,5392125.0,6335502.0,4876154.0,6705518.0,7055332.0
7,2113.0515719325,2109.3403447348,12.368,9702149008.0,9473335160.0,9950050913.0,9230362632.0,6013966058.0,1931333005.0,1880753899.0,1969547530.0,1789182142.0,1192585369.0,8406310.0,7732675.0,7560129.0,7124516.0,4913932.0,8494748.0,7739421.0,7556262.0,7118862.0,4917014.0,2967.0,3467.0,3117.0,3179.0,1483.0,8702237.0,11082516.0,7455653.0,9288742.0,10387569.0,2853172672.0,2891771957.0,2891750391.0,2699629027.0,1892922275.0,9430561.0,11779471.0,7739966.0,9999452.0,10765547.0,2909121263.0,2963755397.0,3124172627.0,2659129351.0,1881397461.0,2088.0,2663.0,2313.0,2101.0,1300.0,3175418.0,4582284.0,2503709.0,2465005.0,3192787.0,5466068.0,6467615.0,4892743.0,6802273.0,7185634.0
8,2113.3263938301,2109.9323378782,9.533,9640053723.0,9689178678.0,10053130600.0,9855834513.0,6117152941.0,1877057919.0,1896897664.0,1985237444.0,1943260238.0,1209629141.0,7336039.0,7610489.0,7607760.0,7436196.0,4942824.0,7271583.0,7605751.0,7605704.0,7438549.0,4943800.0,2686.0,4296.0,3691.0,3226.0,1610.0,8629011.0,11032903.0,7435167.0,9179882.0,10259315.0,2722095570.0,2891840512.0,2891813651.0,2891790509.0,1892909881.0,9427110.0,11834612.0,7769006.0,10157063.0,10627485.0,2907065639.0,2963326581.0,3101854068.0,3022567298.0,1883744223.0,2151.0,2101.0,2276.0,2826.0,1125.0,3174600.0,4605158.0,2476438.0,2486328.0,3094510.0,5410679.0,6361078.0,4863989.0,6847421.0,7063312.0
9,2112.9746141717,2109.70526941,17.091,10091358441.0,9710693664.0,9959410957.0,9852083150.0,6064977392.0,1959598589.0,1888873188.0,1970705904.0,1943112419.0,1200414241.0,7785716.0,7585981.0,7569797.0,7582095.0,4915416.0,7787049.0,7589580.0,7569303.0,7581144.0,4915142.0,3221.0,2996.0,3306.0,3106.0,1943.0,8735610.0,11158749.0,7419509.0,9217963.0,10255026.0,2891952791.0,2891773581.0,2891798631.0,2891643980.0,1892918858.0,9431401.0,11813834.0,7722326.0,10113739.0,10508396.0,3074500423.0,2956815623.0,3117152771.0,3002602568.0,1895984326.0,2516.0,2656.0,2585.0,2626.0,1223.0,3193072.0,4614340.0,2547525.0,2468706.0,3187009.0,5521999.0,6529556.0,4871327.0,6842823.0,7098990.0
