,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,431.1488216344,394.83915472394,8.512,10130980016.0,9731841170.0,10195447932.0,9723109416.0,9321604589.0,1998932624.0,1924448739.0,1984994632.0,1935974123.0,1858448382.0,7768308.0,7649087.0,7618768.0,7468163.0,7284249.0,7837703.0,7603579.0,7631296.0,7514296.0,7332871.0,5149.0,6254.0,5370.0,4591.0,5288.0,8507979.0,10841034.0,6855504.0,9000145.0,10348846.0,2892870567.0,2892866881.0,2893206349.0,2892867148.0,2892832711.0,9329558.0,11691139.0,7647499.0,10016396.0,10841501.0,3102867132.0,2988571086.0,3107636013.0,3035479357.0,2919052538.0,2063.0,2913.0,3014.0,1388.0,1176.0,3108558.0,4522230.0,2533901.0,2419175.0,3100382.0,5434026.0,6410547.0,4862010.0,6693126.0,7414178.0
1,1915.5700620293,2109.6043072467,7.802,10081824711.0,9675155896.0,10145569815.0,9779057260.0,9413153079.0,1993639585.0,1915645771.0,1996979337.0,1935737729.0,1861597039.0,7966891.0,7636310.0,7621672.0,7507741.0,7542930.0,7761153.0,7641926.0,7623445.0,7508862.0,7544761.0,10462.0,5721.0,5287.0,5737.0,3051.0,7814753.0,9829836.0,6904861.0,8303268.0,9385769.0,2891515828.0,2891464044.0,2892194005.0,2891387707.0,2891826935.0,8209091.0,10137001.0,7048709.0,8834532.0,9431697.0,3124923096.0,3000240331.0,3113284530.0,3021053511.0,2916970719.0,9849.0,4890.0,6224.0,5835.0,2667.0,2680809.0,3935670.0,2177910.0,1986686.0,2554166.0,4955756.0,5613138.0,4232546.0,5852588.0,6241803.0
2,2112.9861715089,2111.4682501137,8.752,9861793503.0,9502429997.0,10198109321.0,9644630288.0,9286733937.0,1958149468.0,1889316633.0,2007759915.0,1915462200.0,1842113432.0,7703471.0,7584251.0,7726509.0,7433675.0,7230357.0,7829821.0,8018439.0,7722472.0,7433932.0,7230615.0,2940.0,3845.0,4012.0,2499.0,1847.0,8528223.0,10854982.0,7381841.0,9097497.0,10466930.0,2891902663.0,2891363544.0,2891888437.0,2891768290.0,2891902561.0,9348535.0,11701713.0,7662407.0,10142282.0,10906878.0,3082800777.0,2966756059.0,3109124824.0,3012942823.0,2896128702.0,2063.0,2963.0,3388.0,2314.0,913.0,3069651.0,4463100.0,2527885.0,2465603.0,3144695.0,5404652.0,6378124.0,4895784.0,6630376.0,7329669.0
3,2113.0532231799,2109.4773926331,7.642,9891010228.0,9536667664.0,9546510371.0,9680468741.0,9274418918.0,1961140304.0,1892846480.0,1879718996.0,1920353867.0,1837290409.0,7774140.0,7598803.0,7182552.0,7606884.0,7212833.0,7824358.0,7645284.0,7138427.0,7607811.0,7216927.0,2651.0,3201.0,3406.0,2649.0,1844.0,8584960.0,10932900.0,7373624.0,9213407.0,10655102.0,2891841591.0,2891775748.0,2720929785.0,2891675149.0,2891933613.0,9395768.0,11749573.0,7709754.0,10103119.0,10996552.0,3101096773.0,2984647429.0,2937502938.0,3036116769.0,2903549292.0,3004.0,3672.0,4246.0,3703.0,2210.0,3042618.0,4379499.0,2506539.0,2386757.0,3153768.0,5468149.0,6448420.0,4816384.0,6535119.0,7291046.0
4,2113.0821991206,2110.2154233598,13.45,9998540050.0,9626155165.0,10088803775.0,9778742733.0,9407533639.0,1976456380.0,1905791791.0,1991831281.0,1933659642.0,1857783304.0,7713868.0,7639880.0,7797546.0,7452132.0,7463622.0,7712901.0,7640057.0,7621431.0,7446662.0,7461759.0,2888.0,3658.0,3225.0,2580.0,1858.0,8552023.0,10877206.0,7430304.0,9144881.0,10484358.0,2891861761.0,2891733628.0,2891798467.0,2891735255.0,2891700091.0,9333901.0,11693150.0,7671014.0,10032309.0,10829570.0,3076794484.0,2961319943.0,3105591139.0,3011598814.0,2892381963.0,1978.0,2444.0,3005.0,1904.0,1540.0,3053626.0,4430867.0,2564311.0,2458149.0,3133455.0,5471895.0,6424630.0,4923587.0,6594775.0,7274668.0
5,2112.9804928885,2110.0450697367,9.456,9894614241.0,9537044125.0,9950263658.0,9671925631.0,9314011258.0,1961446886.0,1893229304.0,1970075102.0,1918128221.0,1844403124.0,7656658.0,7594643.0,7712226.0,7633245.0,7244902.0,7661524.0,7598306.0,7573736.0,7630751.0,7249897.0,3197.0,4799.0,4375.0,3426.0,3058.0,8562606.0,10920196.0,7366737.0,9235724.0,10590598.0,2891779673.0,2891770574.0,2891912198.0,2891674904.0,2891946703.0,9444139.0,11844481.0,7708635.0,10126477.0,10936919.0,3096576579.0,2982875382.0,3110029783.0,3030173565.0,2914061360.0,1613.0,2338.0,2163.0,1726.0,1163.0,3118451.0,4519344.0,2513122.0,2504546.0,3191657.0,5439690.0,6423303.0,4884880.0,6697664.0,7380748.0
6,2113.1452748018,2109.5478550691,9.943,9999157735.0,9632376104.0,9977701933.0,9872260208.0,9503715730.0,1977462959.0,1907314923.0,1974392941.0,1932574736.0,1857942667.0,7713992.0,7800441.0,7570805.0,7625703.0,7295552.0,7714641.0,7801309.0,7614931.0,7627690.0,7296827.0,2286.0,2836.0,3186.0,2446.0,2121.0,8593801.0,10968284.0,7445276.0,9280787.0,10665013.0,2891805803.0,2891752222.0,2891892751.0,2891623312.0,2891859975.0,9428216.0,11834417.0,7718562.0,10135878.0,10949489.0,3077857786.0,2963798262.0,3127810753.0,3027573238.0,2911876239.0,2181.0,2653.0,2348.0,2154.0,1431.0,3053917.0,4424852.0,2466129.0,2494277.0,3181582.0,5368946.0,6315866.0,4854467.0,6565851.0,7262945.0
7,2112.9830107804,2109.6694793811,21.61,9864808601.0,9510824131.0,10086349743.0,9862085742.0,9387392871.0,1956075945.0,1887967941.0,1990008312.0,1912680140.0,1822790276.0,7803455.0,7588305.0,7816416.0,7381546.0,7854167.0,7805373.0,7584834.0,7824259.0,7384362.0,7906412.0,3040.0,3462.0,3539.0,2645.0,11680.0,8516921.0,10874990.0,7407358.0,9275268.0,10668496.0,2891848576.0,2891836267.0,2891795731.0,2891873774.0,2891565127.0,9375827.0,11730089.0,7675234.0,10077374.0,10858622.0,3099408965.0,2983965527.0,3104987228.0,3008159572.0,2894257858.0,1838.0,2376.0,3038.0,3126.0,1581.0,3163421.0,4584128.0,2470131.0,2500341.0,3176237.0,5428256.0,6410364.0,4829653.0,6815493.0,7466802.0
8,2112.8772914563,2109.9998744755,30.88,9988367098.0,9621029343.0,9959722872.0,9856174456.0,9342357743.0,1957714934.0,1888639406.0,1971845034.0,1930388919.0,1821945525.0,7822577.0,7728235.0,7595850.0,7390224.0,7099542.0,7823316.0,7729600.0,7601665.0,7393441.0,7073356.0,3201.0,3061.0,3272.0,2931.0,2146.0,8706182.0,11130853.0,7439497.0,9252701.0,10590233.0,2891960431.0,2891825797.0,2891825195.0,2891630724.0,2821819747.0,9435470.0,11823296.0,7800019.0,10136360.0,10910682.0,3079105238.0,2964085550.0,3123219131.0,3010520846.0,2822882541.0,2238.0,2363.0,2338.0,2551.0,1425.0,3148555.0,4556655.0,2509813.0,2506635.0,3179018.0,5336991.0,6299042.0,4834298.0,6779456.0,7420503.0
9,2113.046997888,2109.2344544211,9.098,10092612452.0,9727230487.0,10081965855.0,9868948031.0,9501416239.0,1974854840.0,1906310840.0,1988586436.0,1946370884.0,1870935742.0,7830121.0,7648073.0,7623436.0,7446751.0,7290562.0,7829572.0,7645773.0,7626266.0,7450183.0,7295702.0,2391.0,2621.0,3041.0,2606.0,1710.0,8707009.0,11122760.0,7435474.0,9246117.0,10613120.0,2891857071.0,2891825744.0,2891932891.0,2891612056.0,2891820079.0,9412880.0,11786095.0,7762787.0,10126189.0,10943766.0,3073970455.0,2960012055.0,3106903330.0,3008368669.0,2891809349.0,2767.0,2231.0,2362.0,2667.0,2320.0,3171864.0,4606834.0,2455115.0,2505237.0,3194324.0,5439538.0,6444795.0,4785692.0,6811420.0,7508513.0
