,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,182.06740753019,180.51176813107,9.578,11085171480.0,10927444576.0,11013880016.0,10748280895.0,11036345270.0,2190952969.0,2161084507.0,2177359049.0,2143532653.0,2181539703.0,8124570.0,8034106.0,8071614.0,8222217.0,8242912.0,8259363.0,8035656.0,8074696.0,8216240.0,8240279.0,3537.0,3096.0,3517.0,3492.0,2933.0,2371482.0,3370233.0,1930129.0,1988900.0,2552654.0,2893469466.0,2893454894.0,2893425837.0,2893260460.0,2893482187.0,2578424.0,3595502.0,2011190.0,2153329.0,2816461.0,3428074160.0,3392152221.0,3404509130.0,3419108230.0,3405134782.0,1226.0,600.0,925.0,988.0,588.0,806186.0,1085027.0,595288.0,591747.0,890403.0,1289577.0,2211419.0,1152315.0,1151027.0,1447530.0
1,517.59019750883,528.40745015731,7.152,11020142106.0,11029354703.0,10952389602.0,11044428223.0,10954321437.0,2181298540.0,2150206571.0,2166570220.0,2184134583.0,2167530320.0,8089132.0,7998388.0,8040702.0,8147924.0,8073512.0,8089652.0,7998717.0,8040882.0,8149902.0,8075727.0,1500.0,855.0,1065.0,900.0,875.0,2382531.0,3473009.0,1938785.0,1997479.0,2567735.0,2892449736.0,2892583110.0,2892392338.0,2892258597.0,2892300135.0,2569867.0,3609479.0,2002080.0,2129717.0,2779824.0,3443326010.0,3374981311.0,3423908601.0,3419055833.0,3422499999.0,1389.0,736.0,959.0,1056.0,389.0,890723.0,1101671.0,620993.0,659655.0,925674.0,1460144.0,2301774.0,1284795.0,1305329.0,1603310.0
2,528.24826114581,528.24587656009,6.49,11090456901.0,11032839759.0,11023728398.0,11038146550.0,11030055733.0,2190756319.0,2160496019.0,2176680999.0,2183640668.0,2178372909.0,8422559.0,8034236.0,8265699.0,8191976.0,8107675.0,8424428.0,8034661.0,8266161.0,8189880.0,8108312.0,1548.0,611.0,989.0,1029.0,734.0,2349293.0,3465140.0,1923387.0,1973848.0,2537205.0,2892401987.0,2892325681.0,2892405023.0,2892058798.0,2892323926.0,2540254.0,3600734.0,1999440.0,2122610.0,2798200.0,3427645915.0,3393410686.0,3423058430.0,3434787215.0,3423615279.0,1275.0,683.0,1088.0,1038.0,300.0,889624.0,1096884.0,626447.0,652857.0,936821.0,1445698.0,2330116.0,1269613.0,1293897.0,1585317.0
3,528.30934858278,528.29076841174,8.022,11032861952.0,11030645958.0,11047341377.0,11058156602.0,11053565516.0,2182228393.0,2162665390.0,2169206445.0,2187273615.0,2171028690.0,8337817.0,8113965.0,8045657.0,8244271.0,8497682.0,8337963.0,8113819.0,8041983.0,8243533.0,8494458.0,1280.0,620.0,1220.0,1813.0,1865.0,2370070.0,3410077.0,1950029.0,1992461.0,2546093.0,2892204196.0,2892049244.0,2892302063.0,2891858082.0,2892064976.0,2574490.0,3580196.0,2012878.0,2128283.0,2808554.0,3429045883.0,3377757274.0,3408121687.0,3437412698.0,3409309703.0,1909.0,1725.0,1858.0,1673.0,3185.0,920082.0,1076817.0,620745.0,671412.0,931565.0,1450767.0,2293123.0,1298988.0,1298028.0,1613698.0
4,528.28424920861,528.31676809756,6.838,10979133053.0,10997186181.0,11091247715.0,10835918449.0,11089060508.0,2174585281.0,2168182354.0,2155686277.0,2154743951.0,2155616552.0,8071141.0,7959545.0,8144319.0,8138014.0,8243969.0,8069746.0,7960128.0,8143961.0,8133363.0,8244371.0,4431.0,3138.0,3188.0,2908.0,2402.0,2352092.0,3331368.0,1892151.0,1984521.0,2506734.0,2891875997.0,2891677715.0,2891829854.0,2891891092.0,2891880134.0,2500883.0,3500552.0,1945859.0,2090425.0,2720272.0,3438887345.0,3376329688.0,3408526661.0,3443032603.0,3402494959.0,3776.0,1908.0,2707.0,2201.0,1494.0,864289.0,1073587.0,615520.0,652707.0,921845.0,1429875.0,2275985.0,1237816.0,1272810.0,1551938.0
5,528.40442216316,528.3841180334,7.088,11089864951.0,11026705235.0,11118006398.0,11127278927.0,11131534803.0,2190076093.0,2173602069.0,2177256390.0,2197952086.0,2179898017.0,8121161.0,8030084.0,8075200.0,8167814.0,8075572.0,8120653.0,8031344.0,8075627.0,8168525.0,8075600.0,1944.0,1230.0,1457.0,1529.0,1271.0,2378589.0,3467687.0,1947680.0,2014042.0,2558219.0,2892306341.0,2891929853.0,2892393264.0,2892084978.0,2892164540.0,2556516.0,3588307.0,1989199.0,2123594.0,2754489.0,3441691273.0,3378874537.0,3407115828.0,3452125221.0,3408331578.0,938.0,788.0,1200.0,738.0,775.0,925644.0,1112089.0,625762.0,683861.0,941124.0,1453873.0,2317696.0,1307096.0,1307095.0,1622875.0
6,528.46429049328,528.44892524211,7.408,11201221228.0,10955566355.0,11126943661.0,11150139966.0,11146422582.0,2183835678.0,2164025699.0,2191646191.0,2177551321.0,2195515314.0,8127520.0,8037341.0,8212034.0,8141427.0,8053657.0,8126505.0,8003454.0,8211223.0,8133977.0,8052908.0,1100.0,650.0,970.0,850.0,565.0,2418514.0,3456933.0,1946010.0,2025196.0,2549600.0,2892435410.0,2892092595.0,2892342952.0,2892284240.0,2892245383.0,2577239.0,3644537.0,2017016.0,2130837.0,2825027.0,3427687651.0,3375100670.0,3404120102.0,3435365809.0,3407621801.0,681.0,333.0,695.0,570.0,750.0,905273.0,1087237.0,620960.0,663839.0,938589.0,1422987.0,2307504.0,1270080.0,1285667.0,1572922.0
7,528.26584230259,528.25201816483,10.909,11198279615.0,10841242297.0,11115043713.0,11114679369.0,11133053259.0,2192558317.0,2146934018.0,2189436332.0,2180974708.0,2193077673.0,8158253.0,8146323.0,8241560.0,8170359.0,8100055.0,8158630.0,8029869.0,8247465.0,8170429.0,8101876.0,2006.0,939.0,928.0,1250.0,950.0,2348757.0,3398200.0,1898117.0,1970622.0,2502220.0,2892316205.0,2892193338.0,2892283338.0,2892224379.0,2892235092.0,2531615.0,3542843.0,1966301.0,2096969.0,2738760.0,3445701046.0,3394611335.0,3420786168.0,3453547249.0,3424737686.0,1454.0,606.0,1025.0,1075.0,688.0,902610.0,1097092.0,625723.0,668282.0,941920.0,1432887.0,2315825.0,1263056.0,1287649.0,1576631.0
8,528.19272876005,528.18711224812,6.448,11195060307.0,10954960114.0,11122680288.0,11145240838.0,11136096608.0,2193772223.0,2163748901.0,2190551818.0,2177041152.0,2194117657.0,8240374.0,8041742.0,8218812.0,8303517.0,8133115.0,8238892.0,8039599.0,8321286.0,8305964.0,8097034.0,1265.0,535.0,985.0,830.0,685.0,2409499.0,3442139.0,1956005.0,2020566.0,2590633.0,2892251541.0,2891860112.0,2892146581.0,2892005697.0,2891920099.0,2618512.0,3645323.0,2043041.0,2173833.0,2863639.0,3427728910.0,3377792198.0,3405993269.0,3425311261.0,3408603463.0,1063.0,363.0,950.0,825.0,725.0,925730.0,1075835.0,633485.0,679951.0,945485.0,1474555.0,2340289.0,1320038.0,1320966.0,1658217.0
9,545.82071049007,559.43210116241,6.557,10792129253.0,10404986842.0,10622124343.0,10930732733.0,10500839053.0,2127306967.0,2061361019.0,2100387558.0,2154660690.0,2077622066.0,8347163.0,7972570.0,7839480.0,8219416.0,7871645.0,8346228.0,7973722.0,7834625.0,8219073.0,7865840.0,2001.0,940.0,1940.0,1315.0,1258.0,4601391.0,6635457.0,3814794.0,3894587.0,4939549.0,2892035905.0,2891951856.0,2892050771.0,2891830381.0,2891887007.0,4878810.0,6890343.0,3876846.0,4093773.0,5303301.0,3297924396.0,3230255225.0,3297269298.0,3339552567.0,3258793882.0,1556.0,736.0,1629.0,1111.0,794.0,1747723.0,2105710.0,1211014.0,1276508.0,1771937.0,2717580.0,4284096.0,2430468.0,2428801.0,2972381.0
