,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,20:28:51.935,  165.97,  316.09,  557.31,  516.00,,,,,  723.28,  832.08,     53127, 1555.37,  133.20,    5.55,  140.49,    8.95,,,,,  273.68,   14.50,     52720,  288.18,    996.96,    846.59,   1843.55
2023-10-29,20:28:52.935,  169.16,  322.75,  572.88,  530.39,,,,,  742.04,  853.14,     52594, 1595.18,   94.57,    2.44,   85.96,    5.79,,,,,  180.53,    8.22,     52447,  188.75,    922.57,    861.36,   1783.93
2023-10-29,20:28:53.935,  165.40,  316.76,  565.11,  525.20,,,,,  730.52,  841.96,     52572, 1572.48,   85.09,    1.05,   73.91,    4.43,,,,,  159.00,    5.48,     52420,  164.48,    889.51,    847.45,   1736.96
2023-10-29,20:28:54.935,  161.85,  308.59,  556.89,  516.04,,,,,  718.74,  824.64,     52576, 1543.38,   73.12,    1.77,   66.33,    5.10,,,,,  139.44,    6.87,     52419,  146.31,    858.18,    831.51,   1689.69
2023-10-29,20:28:55.935,  156.70,  300.36,  545.25,  505.41,,,,,  701.95,  805.77,     52585, 1507.72,   61.59,    0.79,   58.71,    4.15,,,,,  120.30,    4.94,     52472,  125.24,    822.25,    810.71,   1632.96
2023-10-29,20:28:56.935,  148.41,  283.82,  521.83,  482.97,,,,,  670.24,  766.79,     52506, 1437.03,   56.98,    1.07,   54.46,    4.41,,,,,  111.44,    5.48,     52408,  116.92,    781.68,    772.27,   1553.95
2023-10-29,20:28:57.936,  138.61,  264.29,  491.52,  455.03,,,,,  630.13,  719.32,     52488, 1349.45,   54.01,    0.73,   53.03,    4.06,,,,,  107.03,    4.79,     52414,  111.82,    737.17,    724.11,   1461.27
2023-10-29,20:28:58.936,  143.68,  239.73,  509.46,  433.07,,,,,  653.14,  672.80,     52570, 1325.93,  116.88,    8.67,  122.76,   12.21,,,,,  239.64,   20.88,     52535,  260.53,    892.78,    693.68,   1586.46
2023-10-29,20:28:59.936,  119.64,  226.74,  433.14,  400.41,,,,,  552.78,  627.15,     52477, 1179.94,   97.96,    1.05,   98.88,    4.40,,,,,  196.84,    5.45,     52447,  202.29,    749.62,    632.60,   1382.23
2023-10-29,20:29:00.936,  112.77,  212.76,  410.64,  379.83,,,,,  523.41,  592.59,     52511, 1116.00,   65.35,    0.77,   69.59,    4.13,,,,,  134.95,    4.89,     52478,  139.84,    658.35,    597.48,   1255.84
2023-10-29,20:29:01.936,  106.91,  201.42,  390.34,  361.94,,,,,  497.25,  563.37,     52451, 1060.62,   56.89,    0.74,   59.48,    4.07,,,,,  116.37,    4.81,     52409,  121.18,    613.62,    568.18,   1181.80
2023-10-29,20:29:02.937,  102.09,  192.30,  374.59,  347.91,,,,,  476.68,  540.21,     52489, 1016.89,   53.33,    0.91,   58.31,    4.24,,,,,  111.63,    5.15,     52459,  116.79,    588.31,    545.37,   1133.68
2023-10-29,20:29:03.936,   98.68,  184.92,  362.40,  336.05,,,,,  461.07,  520.97,     52439,  982.04,   53.98,    1.25,   57.87,    4.61,,,,,  111.85,    5.86,     52411,  117.71,    572.93,    526.83,   1099.75
2023-10-29,20:29:04.936,   96.19,  181.87,  355.71,  331.19,,,,,  451.90,  513.06,     52441,  964.97,   58.96,    0.65,   57.65,    3.97,,,,,  116.62,    4.62,     52408,  121.24,    568.52,    517.69,   1086.21
2023-10-29,20:29:05.937,   94.47,  179.15,  348.89,  326.02,,,,,  443.36,  505.18,     52480,  948.54,   57.26,    0.75,   53.90,    4.09,,,,,  111.17,    4.83,     52462,  116.00,    554.53,    510.01,   1064.54
2023-10-29,20:29:06.937,   93.35,  177.09,  344.68,  322.33,,,,,  438.03,  499.42,     52441,  937.45,   58.02,    1.94,   58.76,    5.28,,,,,  116.78,    7.22,     52413,  123.99,    554.80,    506.64,   1061.44
2023-10-29,20:29:07.937,   91.37,  174.46,  337.33,  317.45,,,,,  428.70,  491.91,     52477,  920.61,   66.26,    0.78,   62.29,    4.12,,,,,  128.55,    4.90,     52465,  133.45,    557.25,    496.81,   1054.06
2023-10-29,20:29:08.937,  100.81,  174.84,  366.62,  326.39,,,,,  467.44,  501.23,     52463,  968.67,  107.60,   18.60,  107.94,   21.98,,,,,  215.54,   40.58,     52498,  256.12,    682.98,    541.81,   1224.79
2023-10-29,20:29:09.938,   90.82,  168.18,  337.27,  310.90,,,,,  428.09,  479.08,     52511,  907.17,  131.98,    2.44,  138.99,    5.78,,,,,  270.97,    8.23,     52526,  279.20,    699.06,    487.31,   1186.37
2023-10-29,20:29:10.938,   88.05,  166.17,  328.15,  306.46,,,,,  416.20,  472.63,     52444,  888.83,   72.22,    0.93,   76.79,    4.26,,,,,  149.01,    5.19,     52418,  154.21,    565.21,    477.83,   1043.04
2023-10-29,20:29:11.937,   86.00,  163.07,  322.32,  301.79,,,,,  408.32,  464.85,     52430,  873.18,   60.07,    0.60,   60.45,    3.93,,,,,  120.51,    4.53,     52404,  125.05,    528.83,    469.39,    998.22
2023-10-29,20:29:12.938,   85.36,  161.60,  320.32,  299.50,,,,,  405.68,  461.10,     52472,  866.78,   52.08,    0.56,   52.58,    3.90,,,,,  104.66,    4.46,     52468,  109.11,    510.33,    465.55,    975.89
2023-10-29,20:29:13.938,   83.35,  158.60,  312.89,  294.08,,,,,  396.24,  452.69,     52422,  848.93,   51.47,    0.89,   52.61,    4.23,,,,,  104.08,    5.12,     52412,  109.20,    500.33,    457.80,    958.13
2023-10-29,20:29:14.938,   83.55,  158.28,  313.19,  293.89,,,,,  396.74,  452.17,     52475,  848.91,   49.27,    0.68,   49.36,    4.01,,,,,   98.63,    4.69,     52459,  103.33,    495.37,    456.87,    952.24
2023-10-29,20:29:15.938,   82.34,  156.41,  309.05,  290.30,,,,,  391.38,  446.72,     52431,  838.10,   47.30,    0.65,   48.80,    3.99,,,,,   96.11,    4.63,     52409,  100.74,    487.49,    451.35,    938.84
2023-10-29,20:29:16.939,   81.70,  155.27,  307.70,  288.50,,,,,  389.40,  443.78,     52474,  833.18,   45.11,    0.65,   48.58,    3.98,,,,,   93.69,    4.63,     52462,   98.33,    483.10,    448.41,    931.51
2023-10-29,20:29:17.939,   80.85,  154.12,  304.51,  286.15,,,,,  385.36,  440.26,     52417,  825.62,   43.75,    0.60,   48.79,    3.94,,,,,   92.54,    4.54,     52411,   97.08,    477.90,    444.81,    922.70
2023-10-29,20:29:18.939,   79.97,  151.83,  300.93,  282.15,,,,,  380.90,  433.99,     52476,  814.88,   44.23,    0.91,   45.97,    4.25,,,,,   90.20,    5.17,     52459,   95.37,    471.10,    439.15,    910.25
2023-10-29,20:29:19.939,   90.24,  151.93,  334.44,  292.45,,,,,  424.68,  444.38,     52461,  869.06,  168.63,   16.64,  167.86,   19.81,,,,,  336.49,   36.45,     52513,  372.93,    761.16,    480.82,   1241.99
2023-10-29,20:29:20.939,   78.06,  146.11,  292.73,  273.86,,,,,  370.79,  419.97,     52437,  790.76,  123.26,    4.31,  125.88,    7.64,,,,,  249.14,   11.95,     52472,  261.09,    619.93,    431.92,   1051.85
2023-10-29,20:29:21.940,   76.72,  143.99,  287.78,  270.13,,,,,  364.51,  414.12,     52484,  778.62,   77.13,    0.65,   75.97,    3.99,,,,,  153.10,    4.64,     52474,  157.74,    517.61,    418.75,    936.36
2023-10-29,20:29:22.939,   75.64,  142.62,  283.84,  267.76,,,,,  359.48,  410.38,     52416,  769.86,   59.06,    0.60,   60.70,    3.94,,,,,  119.76,    4.54,     52413,  124.30,    479.24,    414.92,    894.16
2023-10-29,20:29:23.940,   74.38,  140.99,  280.50,  265.17,,,,,  354.88,  406.17,     52473,  761.04,   51.41,    0.54,   55.43,    3.88,,,,,  106.84,    4.41,     52464,  111.25,    461.72,    410.58,    872.30
2023-10-29,20:29:24.940,   73.11,  138.75,  275.88,  261.31,,,,,  348.99,  400.06,     52417,  749.06,   52.76,    0.71,   55.01,    4.07,,,,,  107.77,    4.78,     52406,  112.56,    456.77,    404.84,    861.61
2023-10-29,20:29:25.940,   72.65,  138.59,  274.45,  260.67,,,,,  347.10,  399.26,     52473,  746.36,   48.43,    0.59,   50.92,    3.95,,,,,   99.34,    4.54,     52458,  103.88,    446.44,    403.80,    850.24
2023-10-29,20:29:26.940,   72.08,  137.02,  272.85,  258.44,,,,,  344.93,  395.45,     52414,  740.39,   46.96,    0.72,   49.64,    4.06,,,,,   96.60,    4.78,     52406,  101.38,    441.53,    400.24,    841.77
2023-10-29,20:29:27.941,   71.16,  135.92,  269.75,  256.11,,,,,  340.91,  392.04,     52471,  732.95,   47.66,    0.55,   47.36,    3.89,,,,,   95.03,    4.44,     52456,   99.47,    435.93,    396.48,    832.41
2023-10-29,20:29:28.941,   70.64,  134.94,  267.27,  253.75,,,,,  337.90,  388.70,     52437,  726.60,   43.34,    0.50,   42.84,    3.84,,,,,   86.18,    4.33,     52409,   90.51,    424.08,    393.03,    817.11
2023-10-29,20:29:29.940,   83.27,  136.54,  306.17,  265.68,,,,,  389.44,  402.22,     52457,  791.66,  150.38,   17.13,  156.13,   20.40,,,,,  306.50,   37.52,     52508,  344.03,    695.94,    439.74,   1135.68
2023-10-29,20:29:30.941,   69.44,  131.11,  260.97,  246.43,,,,,  330.42,  377.54,     52470,  707.96,  102.39,    1.54,  102.54,    4.87,,,,,  204.92,    6.41,     52483,  211.34,    535.34,    383.95,    919.30
2023-10-29,20:29:31.941,   67.20,  128.60,  253.54,  241.59,,,,,  320.74,  370.19,     52415,  690.92,   72.61,    0.69,   66.73,    4.02,,,,,  139.34,    4.71,     52410,  144.05,    460.07,    374.90,    834.97
2023-10-29,20:29:32.941,   66.88,  127.62,  251.53,  239.71,,,,,  318.41,  367.33,     52464,  685.74,   59.29,    1.05,   57.40,    4.39,,,,,  116.69,    5.44,     52468,  122.14,    435.10,    372.77,    807.88
2023-10-29,20:29:33.941,   65.68,  125.75,  248.00,  236.68,,,,,  313.68,  362.43,     52414,  676.11,   61.69,    0.97,   57.98,    4.30,,,,,  119.67,    5.27,     52415,  124.94,    433.35,    367.70,    801.05
2023-10-29,20:29:34.942,   64.65,  124.39,  244.02,  233.80,,,,,  308.67,  358.19,     52465,  666.86,   55.92,    0.73,   52.22,    4.06,,,,,  108.14,    4.78,     52461,  112.92,    416.81,    362.97,    779.78
2023-10-29,20:29:35.942,   63.57,  122.75,  239.61,  230.15,,,,,  303.19,  352.90,     52415,  656.09,   55.14,    0.78,   52.26,    4.11,,,,,  107.40,    4.89,     52406,  112.30,    410.59,    357.79,    768.38
2023-10-29,20:29:36.942,   63.55,  122.54,  239.88,  230.17,,,,,  303.42,  352.71,     52475,  656.13,   49.41,    0.45,   47.40,    3.79,,,,,   96.81,    4.24,     52461,  101.06,    400.24,    356.95,    757.19
2023-10-29,20:29:37.942,   62.98,  121.53,  236.92,  227.57,,,,,  299.90,  349.11,     52411,  649.01,   45.55,    0.62,   48.07,    3.96,,,,,   93.61,    4.58,     52408,   98.19,    393.51,    353.68,    747.20
2023-10-29,20:29:38.943,   62.75,  120.91,  236.64,  226.89,,,,,  299.39,  347.80,     52470,  647.19,   43.96,    0.59,   49.01,    3.94,,,,,   92.97,    4.53,     52458,   97.50,    392.36,    352.33,    744.69
2023-10-29,20:29:39.942,   75.70,  124.14,  278.94,  243.09,,,,,  354.64,  367.23,     52450,  721.86,  127.65,   16.93,  131.32,   20.08,,,,,  258.97,   37.01,     52497,  295.98,    613.61,    404.24,   1017.84
2023-10-29,20:29:40.942,   61.80,  116.41,  232.21,  220.22,,,,,  294.01,  336.64,     52422,  630.64,  108.82,    2.05,  108.00,    5.39,,,,,  216.82,    7.44,     52435,  224.26,    510.82,    344.08,    854.90
2023-10-29,20:29:41.943,   59.89,  115.00,  224.98,  216.13,,,,,  284.87,  331.13,     52472,  616.00,   75.73,    0.98,   71.83,    4.30,,,,,  147.57,    5.28,     52464,  152.85,    432.43,    336.42,    768.85
2023-10-29,20:29:42.942,   59.39,  114.20,  222.10,  213.74,,,,,  281.49,  327.94,     52410,  609.43,   60.47,    0.82,   60.01,    4.15,,,,,  120.48,    4.97,     52413,  125.46,    401.97,    332.92,    734.89
2023-10-29,20:29:43.943,   58.68,  113.69,  218.96,  211.38,,,,,  277.64,  325.07,     52461,  602.71,   53.73,    0.72,   57.23,    4.07,,,,,  110.96,    4.79,     52458,  115.75,    388.59,    329.86,    718.46
2023-10-29,20:29:44.943,   58.53,  112.85,  218.03,  209.99,,,,,  276.55,  322.84,     52409,  599.39,   50.55,    0.71,   52.59,    4.04,,,,,  103.14,    4.75,     52406,  107.89,    379.70,    327.59,    707.28
2023-10-29,20:29:45.943,   58.18,  112.16,  215.86,  208.40,,,,,  274.04,  320.56,     52467,  594.59,   46.05,    0.57,   48.34,    3.91,,,,,   94.39,    4.48,     52460,   98.88,    368.43,    325.04,    693.47
2023-10-29,20:29:46.943,   57.74,  110.90,  214.50,  206.58,,,,,  272.24,  317.48,     52414,  589.72,   46.56,    0.92,   50.70,    4.25,,,,,   97.26,    5.18,     52411,  102.44,    369.50,    322.66,    692.16
2023-10-29,20:29:47.943,   57.35,  110.62,  213.65,  206.17,,,,,  271.00,  316.79,     52466,  587.79,   44.45,    0.65,   51.83,    3.99,,,,,   96.28,    4.64,     52457,  100.93,    367.29,    321.43,    688.72
2023-10-29,20:29:48.942,   56.66,  109.37,  211.05,  203.88,,,,,  267.71,  313.25,     52419,  580.96,   41.45,    0.69,   48.59,    4.02,,,,,   90.04,    4.71,     52410,   94.75,    357.74,    317.96,    675.71
2023-10-29,20:29:49.947,   67.35,  113.18,  245.20,  218.69,,,,,  312.55,  331.87,     52505,  644.42,   92.24,   17.23,   94.55,   20.34,,,,,  186.79,   37.58,     52725,  224.37,    499.34,    369.45,    868.79
2023-10-29,20:29:50.944,   58.82,  106.61,  217.03,  202.19,,,,,  275.85,  308.80,     52447,  584.65,  128.91,    2.33,  133.74,    5.67,,,,,  262.65,    8.00,     52314,  270.65,    538.50,    316.80,    855.30
2023-10-29,20:29:51.943,   54.93,  104.28,  201.66,  194.29,,,,,  256.59,  298.57,     52413,  555.16,   71.48,    0.77,   71.23,    4.11,,,,,  142.71,    4.88,     52416,  147.59,    399.30,    303.45,    702.75
2023-10-29,20:29:52.943,   54.50,  103.35,  199.05,  191.82,,,,,  253.54,  295.17,     52408,  548.71,   60.73,    0.86,   60.62,    4.20,,,,,  121.35,    5.06,     52416,  126.41,    374.89,    300.22,    675.12
2023-10-29,20:29:53.943,   53.82,  102.93,  196.39,  190.19,,,,,  250.22,  293.13,     52460,  543.34,   51.05,    0.60,   52.43,    3.94,,,,,  103.47,    4.54,     52460,  108.02,    353.69,    297.67,    651.36
2023-10-29,20:29:54.942,   54.44,  102.09,  198.37,  189.80,,,,,  252.81,  291.89,     52410,  544.70,   55.38,    1.14,   57.26,    4.49,,,,,  112.64,    5.63,     52414,  118.27,    365.44,    297.52,    662.97
2023-10-29,20:29:55.942,   53.25,  101.71,  194.65,  188.32,,,,,  247.90,  290.03,     52462,  537.93,   54.87,    0.58,   52.89,    3.91,,,,,  107.76,    4.49,     52459,  112.25,    355.66,    294.53,    650.18
2023-10-29,20:29:56.942,   53.28,  101.08,  194.00,  187.36,,,,,  247.28,  288.44,     52410,  535.72,   55.25,    0.61,   50.23,    3.96,,,,,  105.48,    4.56,     52402,  110.04,    352.76,    293.00,    645.76
2023-10-29,20:29:57.941,   52.64,  100.21,  191.13,  185.13,,,,,  243.77,  285.34,     52467,  529.11,   50.95,    0.70,   50.67,    4.04,,,,,  101.61,    4.73,     52462,  106.35,    345.39,    290.07,    635.46
2023-10-29,20:29:58.941,   52.59,   99.81,  190.84,  184.49,,,,,  243.43,  284.30,     52410,  527.73,   50.99,    0.64,   49.66,    3.98,,,,,  100.65,    4.62,     52410,  105.27,    344.08,    288.92,    633.01
2023-10-29,20:29:59.942,   52.27,   99.25,  189.57,  183.32,,,,,  241.83,  282.56,     52462,  524.39,   47.28,    0.53,   47.30,    3.87,,,,,   94.58,    4.40,     52457,   98.99,    336.42,    286.96,    623.38
2023-10-29,20:30:00.942,   66.76,  105.40,  238.90,  205.88,,,,,  305.67,  311.29,     52428,  616.95,  174.29,   17.64,  176.10,   20.73,,,,,  350.38,   38.37,     52511,  388.75,    656.05,    349.66,   1005.71
2023-10-29,20:30:01.942,   51.82,   97.37,  187.99,  180.78,,,,,  239.81,  278.15,     52465,  517.96,   92.66,    1.03,   93.79,    4.36,,,,,  186.45,    5.38,     52474,  191.83,    426.26,    283.53,    709.79
2023-10-29,20:30:02.942,   51.00,   96.76,  185.06,  178.83,,,,,  236.06,  275.60,     52408,  511.66,   67.67,    0.73,   65.86,    4.08,,,,,  133.54,    4.81,     52407,  138.34,    369.60,    280.40,    650.00
2023-10-29,20:30:03.943,   50.10,   95.46,  181.81,  176.27,,,,,  231.91,  271.73,     52459,  503.63,   62.26,    1.02,   63.51,    4.34,,,,,  125.77,    5.36,     52460,  131.13,    357.68,    277.08,    634.76
2023-10-29,20:30:04.942,   50.17,   95.35,  182.16,  176.39,,,,,  232.33,  271.73,     52414,  504.06,   58.94,    0.74,   60.32,    4.09,,,,,  119.26,    4.83,     52413,  124.09,    351.59,    276.56,    628.15
2023-10-29,20:30:05.943,   49.50,   94.55,  179.85,  174.76,,,,,  229.35,  269.30,     52458,  498.65,   54.40,    0.56,   55.76,    3.89,,,,,  110.16,    4.45,     52464,  114.61,    339.51,    273.75,    613.26
2023-10-29,20:30:06.943,   49.50,   93.77,  179.09,  173.54,,,,,  228.58,  267.31,     52406,  495.89,   54.46,    0.75,   51.64,    4.09,,,,,  106.09,    4.84,     52410,  110.94,    334.67,    272.16,    606.83
2023-10-29,20:30:07.943,   49.12,   93.22,  176.91,  171.98,,,,,  226.03,  265.20,     52462,  491.23,   50.44,    0.73,   53.50,    4.07,,,,,  103.95,    4.80,     52456,  108.74,    329.98,    270.00,    599.97
2023-10-29,20:30:08.943,   48.57,   92.37,  175.30,  170.41,,,,,  223.87,  262.78,     52411,  486.66,   49.92,    0.85,   51.16,    4.19,,,,,  101.09,    5.04,     52409,  106.13,    324.96,    267.82,    592.78
2023-10-29,20:30:09.944,   48.36,   92.28,  175.09,  170.35,,,,,  223.45,  262.64,     52458,  486.08,   48.28,    0.60,   56.04,    3.93,,,,,  104.32,    4.53,     52466,  108.85,    327.77,    267.16,    594.93
2023-10-29,20:30:10.944,   63.39,   97.89,  223.03,  191.87,,,,,  286.42,  289.77,     52423,  576.19,  148.58,   17.75,  153.50,   21.13,,,,,  302.08,   38.88,     52485,  340.95,    588.50,    328.65,    917.14
2023-10-29,20:30:11.943,   48.46,   91.17,  176.05,  169.33,,,,,  224.51,  260.50,     52418,  485.01,   96.52,    1.20,  101.75,    4.53,,,,,  198.27,    5.73,     52443,  204.00,    422.78,    266.22,    689.01
2023-10-29,20:30:12.944,   47.26,   90.01,  171.00,  166.27,,,,,  218.26,  256.28,     52459,  474.54,   71.79,    0.68,   70.75,    4.02,,,,,  142.54,    4.70,     52464,  147.24,    360.80,    260.98,    621.78
2023-10-29,20:30:13.944,   46.48,   89.11,  167.94,  164.22,,,,,  214.42,  253.33,     52406,  467.75,   60.47,    0.67,   59.67,    4.01,,,,,  120.14,    4.68,     52414,  124.81,    334.56,    258.01,    592.57
2023-10-29,20:30:14.943,   46.04,   88.11,  166.14,  162.36,,,,,  212.18,  250.47,     52460,  462.65,   58.09,    0.90,   59.04,    4.25,,,,,  117.13,    5.15,     52461,  122.28,    329.31,    255.62,    584.93
2023-10-29,20:30:15.944,   45.55,   87.71,  164.58,  161.38,,,,,  210.14,  249.08,     52407,  459.22,   57.26,    0.53,   54.55,    3.88,,,,,  111.80,    4.41,     52407,  116.21,    321.94,    253.49,    575.43
2023-10-29,20:30:16.944,   45.70,   87.20,  164.66,  160.83,,,,,  210.36,  248.03,     52459,  458.39,   54.30,    0.63,   49.56,    4.00,,,,,  103.86,    4.63,     52456,  108.50,    314.22,    252.66,    566.88
2023-10-29,20:30:17.944,   44.95,   86.23,  161.41,  158.37,,,,,  206.37,  244.59,     52464,  450.96,   51.15,    0.63,   47.90,    3.97,,,,,   99.05,    4.60,     52457,  103.65,    305.41,    249.20,    554.61
2023-10-29,20:30:18.944,   44.30,   85.50,  158.93,  156.54,,,,,  203.23,  242.03,     52411,  445.26,   51.82,    0.64,   48.47,    3.99,,,,,  100.29,    4.63,     52405,  104.92,    303.52,    246.66,    550.19
2023-10-29,20:30:19.944,   44.26,   84.20,  157.26,  154.30,,,,,  201.52,  238.51,     52463,  440.03,   55.96,    1.50,   56.63,    4.82,,,,,  112.59,    6.32,     52467,  118.91,    314.11,    244.83,    558.94
2023-10-29,20:30:20.944,   57.28,   91.50,  202.77,  177.25,,,,,  260.05,  268.75,     52439,  528.80,  136.00,   16.92,  134.77,   20.04,,,,,  270.76,   36.96,     52507,  307.72,    530.82,    305.71,    836.53
2023-10-29,20:30:21.944,   44.96,   84.42,  160.19,  155.20,,,,,  205.15,  239.62,     52411,  444.77,  122.63,    1.63,  121.40,    4.96,,,,,  244.03,    6.59,     52435,  250.62,    449.18,    246.21,    695.39
2023-10-29,20:30:22.945,   44.10,   83.85,  157.81,  153.71,,,,,  201.91,  237.56,     52465,  439.47,   80.42,    0.80,   77.44,    4.14,,,,,  157.86,    4.94,     52461,  162.80,    359.77,    242.50,    602.27
2023-10-29,20:30:23.944,   42.70,   82.61,  152.28,  150.22,,,,,  194.98,  232.83,     52402,  427.81,   63.25,    0.48,   65.37,    3.82,,,,,  128.62,    4.31,     52407,  132.93,    323.60,    237.14,    560.74
2023-10-29,20:30:24.945,   42.43,   81.92,  151.54,  149.25,,,,,  193.97,  231.18,     52462,  425.15,   61.75,    0.66,   56.31,    4.00,,,,,  118.06,    4.65,     52465,  122.72,    312.04,    235.83,    547.87
2023-10-29,20:30:25.945,   41.73,   81.00,  148.74,  147.06,,,,,  190.47,  228.07,     52412,  418.53,   56.16,    0.78,   50.07,    4.13,,,,,  106.24,    4.91,     52405,  111.15,    296.70,    232.98,    529.68
2023-10-29,20:30:26.945,   41.60,   80.70,  148.30,  146.63,,,,,  189.90,  227.33,     52460,  417.23,   49.85,    0.71,   45.38,    4.06,,,,,   95.23,    4.77,     52462,  100.00,    285.13,    232.10,    517.24
2023-10-29,20:30:27.945,   40.95,   79.67,  146.24,  144.76,,,,,  187.19,  224.43,     52412,  411.62,   47.02,    0.50,   40.21,    3.83,,,,,   87.23,    4.33,     52406,   91.56,    274.42,    228.76,    503.18
2023-10-29,20:30:28.946,   40.78,   79.32,  145.88,  144.38,,,,,  186.66,  223.70,     52457,  410.36,   46.15,    0.56,   39.92,    3.90,,,,,   86.07,    4.46,     52459,   90.53,    272.73,    228.16,    500.89
2023-10-29,20:30:29.945,   40.31,   78.62,  144.22,  142.99,,,,,  184.53,  221.61,     52404,  406.14,   44.59,    0.59,   37.57,    3.93,,,,,   82.16,    4.52,     52402,   86.68,    266.69,    226.13,    492.82
2023-10-29,20:30:30.946,   53.23,   84.21,  187.73,  163.54,,,,,  240.96,  247.74,     52489,  488.70,   96.43,   18.06,   91.18,   21.13,,,,,  187.62,   39.19,     52506,  226.80,    428.57,    286.93,    715.51
2023-10-29,20:30:31.946,   41.11,   77.16,  146.47,  141.62,,,,,  187.58,  218.79,     52403,  406.37,  130.48,    2.58,  130.78,    5.96,,,,,  261.26,    8.54,     52445,  269.80,    448.84,    227.33,    676.17
2023-10-29,20:30:32.946,   40.15,   76.58,  143.34,  139.96,,,,,  183.49,  216.54,     52483,  400.03,   74.80,    1.00,   78.03,    4.35,,,,,  152.84,    5.35,     52473,  158.19,    336.33,    221.89,    558.22
2023-10-29,20:30:33.946,   38.91,   75.35,  137.77,  136.12,,,,,  176.68,  211.47,     52406,  388.16,   53.26,    0.61,   56.54,    3.94,,,,,  109.80,    4.55,     52404,  114.35,    286.48,    216.02,    502.50
2023-10-29,20:30:34.947,   38.79,   74.87,  137.11,  135.19,,,,,  175.89,  210.06,     52457,  385.95,   46.70,    0.68,   51.43,    4.03,,,,,   98.13,    4.71,     52457,  102.83,    274.02,    214.77,    488.79
2023-10-29,20:30:35.946,   38.51,   74.33,  135.76,  134.18,,,,,  174.26,  208.52,     52406,  382.78,   46.37,    0.68,   49.48,    4.01,,,,,   95.86,    4.69,     52409,  100.55,    270.12,    213.21,    483.33
2023-10-29,20:30:36.946,   38.52,   74.04,  135.23,  133.53,,,,,  173.75,  207.57,     52456,  381.32,   47.36,    1.13,   49.95,    4.48,,,,,   97.31,    5.62,     52454,  102.93,    271.06,    213.19,    484.25
2023-10-29,20:30:37.946,   38.09,   73.76,  133.32,  132.22,,,,,  171.41,  205.98,     52404,  377.39,   44.58,    0.67,   46.60,    3.99,,,,,   91.19,    4.66,     52407,   95.84,    262.60,    210.64,    473.24
2023-10-29,20:30:38.945,   37.81,   73.11,  132.69,  131.37,,,,,  170.50,  204.48,     52458,  374.98,   41.04,    0.69,   41.62,    4.01,,,,,   82.66,    4.70,     52459,   87.36,    253.15,    209.18,    462.33
2023-10-29,20:30:39.945,   37.23,   72.34,  130.55,  129.97,,,,,  167.78,  202.31,     52410,  370.09,   39.83,    0.52,   41.24,    3.85,,,,,   81.07,    4.37,     52404,   85.44,    248.86,    206.67,    455.53
