,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,23:03:03.451,   49.06,  618.91,  164.29,  688.85,,,,,  213.35, 1307.77,     52776, 1521.12,  549.41,    9.75,  546.74,    6.33,,,,, 1096.15,   16.08,     55298, 1112.23,   1309.50,   1323.85,   2633.35
2023-10-29,23:03:04.452,   44.90,  609.16,  150.13,  672.62,,,,,  195.03, 1281.78,     52537, 1476.81,  518.63,    4.98,  515.98,    1.58,,,,, 1034.61,    6.56,     54876, 1041.17,   1229.63,   1288.34,   2517.97
2023-10-29,23:03:05.451,   45.35,  605.61,  152.19,  669.67,,,,,  197.54, 1275.28,     52455, 1472.82,  508.43,    5.21,  506.25,    1.82,,,,, 1014.68,    7.03,     54548, 1021.70,   1212.21,   1282.31,   2494.52
2023-10-29,23:03:06.452,   43.66,  604.15,  145.63,  665.28,,,,,  189.29, 1269.44,     52506, 1458.72,  503.54,    4.72,  499.88,    1.36,,,,, 1003.42,    6.08,     54563, 1009.50,   1192.70,   1275.52,   2468.22
2023-10-29,23:03:07.452,   43.62,  602.10,  145.68,  663.11,,,,,  189.30, 1265.21,     52477, 1454.52,  494.01,    4.50,  487.57,    1.14,,,,,  981.58,    5.65,     54581,  987.23,   1170.89,   1270.86,   2441.75
2023-10-29,23:03:08.452,   43.75,  600.81,  147.05,  662.00,,,,,  190.79, 1262.81,     52495, 1453.61,  508.55,    6.41,  504.75,    3.00,,,,, 1013.30,    9.41,     54789, 1022.71,   1204.10,   1272.22,   2476.31
2023-10-29,23:03:09.452,   42.63,  598.65,  142.45,  658.16,,,,,  185.08, 1256.81,     52453, 1441.90,  508.40,    4.36,  505.07,    0.99,,,,, 1013.46,    5.35,     54740, 1018.81,   1198.55,   1262.16,   2460.71
2023-10-29,23:03:10.452,   62.47,  589.87,  214.24,  673.50,,,,,  276.72, 1263.37,     52554, 1540.08,  518.34,   10.57,  516.32,    7.36,,,,, 1034.66,   17.93,     54624, 1052.59,   1311.38,   1281.29,   2592.67
2023-10-29,23:03:11.453,   60.46,  609.75,  208.36,  693.13,,,,,  268.82, 1302.89,     52541, 1571.71,  551.24,    8.08,  547.82,    4.74,,,,, 1099.06,   12.82,     55151, 1111.88,   1367.88,   1315.71,   2683.59
2023-10-29,23:03:12.452,   60.97,  612.66,  215.39,  698.62,,,,,  276.35, 1311.27,     52509, 1587.63,  527.35,    5.12,  522.40,    1.71,,,,, 1049.75,    6.83,     54567, 1056.57,   1326.10,   1318.10,   2644.20
2023-10-29,23:03:13.453,   51.81,  615.08,  178.54,  688.04,,,,,  230.35, 1303.12,     52494, 1533.47,  509.48,    4.42,  505.24,    1.05,,,,, 1014.72,    5.47,     54641, 1020.19,   1245.07,   1308.59,   2553.66
2023-10-29,23:03:14.453,   47.20,  613.76,  162.09,  680.13,,,,,  209.29, 1293.89,     52540, 1503.18,  502.24,    4.44,  498.79,    1.04,,,,, 1001.03,    5.48,     54700, 1006.51,   1210.32,   1299.37,   2509.69
2023-10-29,23:03:15.453,   79.11,  591.04,  251.89,  689.29,,,,,  331.00, 1280.33,     52645, 1611.33,  569.94,   27.57,  565.89,   24.22,,,,, 1135.82,   51.79,     54867, 1187.61,   1466.82,   1332.12,   2798.94
2023-10-29,23:03:16.453,   45.82,  613.62,  154.15,  677.06,,,,,  199.96, 1290.68,     52511, 1490.65,  537.36,    5.42,  533.30,    2.01,,,,, 1070.66,    7.42,     54925, 1078.08,   1270.62,   1298.11,   2568.73
2023-10-29,23:03:17.453,   45.71,  612.42,  152.63,  675.37,,,,,  198.34, 1287.79,     52480, 1486.13,  523.57,   13.06,  520.04,    9.66,,,,, 1043.61,   22.72,     54737, 1066.32,   1241.95,   1310.50,   2552.45
2023-10-29,23:03:18.454,   71.13,  628.59,  237.55,  724.63,,,,,  308.68, 1353.22,     52583, 1661.90,  585.31,   42.55,  582.03,   39.19,,,,, 1167.34,   81.75,     55102, 1249.09,   1476.03,   1434.97,   2910.99
2023-10-29,23:03:19.454,   53.11,  617.63,  170.54,  687.85,,,,,  223.65, 1305.48,     52503, 1529.13,  576.61,   32.06,  573.24,   28.61,,,,, 1149.85,   60.67,     54928, 1210.51,   1373.50,   1366.14,   2739.64
2023-10-29,23:03:20.454,   44.50,  614.47,  148.59,  675.84,,,,,  193.09, 1290.31,     52522, 1483.40,  533.45,    5.39,  529.54,    2.02,,,,, 1062.98,    7.41,     54799, 1070.40,   1256.07,   1297.72,   2553.79
2023-10-29,23:03:21.454,   76.70,  607.64,  266.94,  711.19,,,,,  343.64, 1318.82,     52566, 1662.46,  574.65,   19.62,  570.97,   16.36,,,,, 1145.62,   35.98,     55004, 1181.60,   1489.26,   1354.80,   2844.06
2023-10-29,23:03:22.455,   46.45,  619.94,  157.63,  685.11,,,,,  204.07, 1305.05,     52553, 1509.13,  532.70,    4.56,  527.87,    1.18,,,,, 1060.57,    5.74,     54757, 1066.31,   1264.64,   1310.79,   2575.43
2023-10-29,23:03:23.454,   48.48,  618.00,  167.85,  686.82,,,,,  216.33, 1304.83,     52475, 1521.16,  513.52,    4.26,  509.36,    0.89,,,,, 1022.89,    5.15,     54735, 1028.04,   1239.22,   1309.98,   2549.20
2023-10-29,23:03:24.455,   47.22,  617.82,  163.18,  684.80,,,,,  210.40, 1302.63,     52532, 1513.02,  501.22,    4.03,  496.67,    0.65,,,,,  997.89,    4.68,     54759, 1002.57,   1208.29,   1307.31,   2515.59
2023-10-29,23:03:25.455,   47.19,  616.75,  163.01,  683.75,,,,,  210.20, 1300.49,     52465, 1510.70,  497.37,    4.46,  493.58,    1.06,,,,,  990.96,    5.52,     54583,  996.48,   1201.16,   1306.02,   2507.17
2023-10-29,23:03:26.455,   46.66,  616.67,  160.21,  682.62,,,,,  206.87, 1299.29,     52543, 1506.16,  492.57,    4.12,  489.07,    0.74,,,,,  981.64,    4.86,     54667,  986.50,   1188.51,   1304.15,   2492.67
2023-10-29,23:03:27.455,   47.94,  615.76,  164.47,  683.22,,,,,  212.40, 1298.98,     52481, 1511.38,  497.43,    4.76,  492.62,    1.37,,,,,  990.05,    6.13,     54508,  996.18,   1202.45,   1305.11,   2507.56
2023-10-29,23:03:28.456,   47.11,  615.99,  162.02,  682.58,,,,,  209.13, 1298.57,     52527, 1507.70,  496.27,    4.27,  490.94,    0.88,,,,,  987.21,    5.16,     54518,  992.36,   1196.34,   1303.72,   2500.06
2023-10-29,23:03:29.455,   47.22,  614.76,  162.39,  681.46,,,,,  209.61, 1296.21,     52465, 1505.83,  491.51,    4.20,  488.19,    0.84,,,,,  979.70,    5.04,     54561,  984.74,   1189.32,   1301.25,   2490.57
2023-10-29,23:03:30.456,   46.26,  615.34,  157.92,  680.46,,,,,  204.18, 1295.80,     52533, 1499.98,  488.32,    4.17,  485.06,    0.78,,,,,  973.38,    4.95,     54647,  978.33,   1177.57,   1300.75,   2478.31
2023-10-29,23:03:31.456,   62.69,  611.74,  214.37,  697.26,,,,,  277.06, 1309.01,     52506, 1586.06,  540.20,   20.40,  536.24,   16.98,,,,, 1076.45,   37.38,     54790, 1113.82,   1353.50,   1346.38,   2699.89
2023-10-29,23:03:32.455,   46.62,  615.86,  157.74,  681.07,,,,,  204.36, 1296.93,     52482, 1501.29,  536.09,    5.73,  533.74,    2.35,,,,, 1069.83,    8.08,     54822, 1077.91,   1274.19,   1305.01,   2579.20
2023-10-29,23:03:33.455,   46.56,  616.19,  159.26,  681.99,,,,,  205.82, 1298.18,     52534, 1504.00,  513.16,    4.45,  510.58,    1.11,,,,, 1023.74,    5.56,     54821, 1029.30,   1229.56,   1303.74,   2533.30
