,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,630.06634488751,617.0404478978,47.923,9848074392.0,9392251395.0,10243876567.0,10559726852.0,1892765695.0,1866772077.0,2032045280.0,2096473240.0,6886917.0,7718079.0,7903764.0,7882801.0,6890854.0,7716038.0,7903236.0,7884142.0,5130.0,4622.0,5412.0,5693.0,5091472.0,10865483.0,5182369.0,5161215.0,2893168265.0,2892924053.0,2892833963.0,2892775626.0,5238948.0,11321195.0,5355829.0,5396669.0,3004448332.0,2951035613.0,3212795227.0,3311849063.0,2051.0,1463.0,1563.0,1688.0,1449741.0,4045640.0,1418280.0,1565641.0,3075789.0,5722339.0,3166119.0,2986617.0
1,2066.7819658325,2110.3315147138,17.248,9862595580.0,9519148084.0,10352417092.0,10669125339.0,1904155897.0,1884570728.0,2043521647.0,2109281918.0,6918583.0,7608211.0,7810130.0,7935207.0,6920374.0,7608911.0,7809287.0,7934647.0,2551.0,2222.0,2361.0,2295.0,5125520.0,10923541.0,5167366.0,5146039.0,2892287178.0,2891863438.0,2891689702.0,2891768218.0,5268567.0,11366755.0,5403189.0,5450248.0,3020822723.0,2928194243.0,3210621740.0,3310181975.0,2651.0,1751.0,1612.0,1723.0,1619977.0,4448602.0,1598217.0,1763290.0,3467159.0,6272124.0,3497535.0,3315854.0
2,2113.3093733843,2110.8247782364,17.616,9823990321.0,9455489442.0,10349092703.0,10636058954.0,1897884026.0,1881597038.0,2021385207.0,2082045668.0,6847600.0,7531004.0,7933852.0,7893853.0,6850953.0,7527536.0,7939442.0,7893831.0,4863.0,11388.0,5396.0,7513.0,4668555.0,9735717.0,4721716.0,4730979.0,2891304063.0,2891108139.0,2891098874.0,2890900811.0,4849218.0,10420380.0,4993403.0,5047440.0,2993350473.0,2944467238.0,3184456883.0,3278903643.0,3938.0,9751.0,2964.0,5014.0,1502990.0,4210413.0,1530877.0,1676664.0,3286634.0,5768761.0,3284479.0,3148843.0
3,2113.0878485412,2112.3513100716,19.795,9861078933.0,9415762794.0,10470136913.0,10779467034.0,1918789571.0,1868993693.0,2029441477.0,2093345806.0,6868963.0,7558666.0,7716127.0,7880675.0,6869282.0,7557285.0,7716645.0,7880469.0,2751.0,2265.0,2521.0,2121.0,5135835.0,10951164.0,5221047.0,5196943.0,2891802801.0,2891855267.0,2891793226.0,2891854466.0,5260223.0,11387161.0,5404429.0,5436176.0,3023980951.0,2954337439.0,3213424966.0,3309661410.0,3505.0,3086.0,3165.0,2975.0,1596618.0,4473134.0,1611916.0,1776282.0,3493760.0,6135993.0,3485900.0,3292155.0
4,2112.9057161947,2110.3666286231,9.77,9856572948.0,9524444322.0,10452900618.0,10775191278.0,1917914024.0,1883254060.0,2043356521.0,2110117183.0,6916427.0,7604861.0,7798092.0,7926476.0,6913816.0,7603097.0,7798238.0,7925488.0,3457.0,2230.0,2372.0,2582.0,5134927.0,10880451.0,5208649.0,5178776.0,2891702835.0,2891858033.0,2891706297.0,2892007434.0,5240001.0,11375348.0,5357345.0,5382775.0,3000665265.0,2944366123.0,3182998249.0,3285293069.0,2612.0,1972.0,3102.0,2834.0,1611656.0,4603063.0,1614156.0,1781988.0,3522979.0,6296144.0,3582858.0,3391146.0
5,2113.360983442,2110.3558960313,19.459,9746294560.0,9607392872.0,10455354068.0,10781995936.0,1902400553.0,1863896611.0,2058233830.0,2125613598.0,6910062.0,7695191.0,7735443.0,7873036.0,6860459.0,7696796.0,7739488.0,7875737.0,3391.0,3219.0,3478.0,2957.0,5089581.0,11012914.0,5151973.0,5140014.0,2891705394.0,2891763343.0,2891713047.0,2891716769.0,5251559.0,11345350.0,5385917.0,5408280.0,3005695470.0,2932543080.0,3191030130.0,3292305266.0,1813.0,1625.0,2000.0,1963.0,1595876.0,4552932.0,1592588.0,1747426.0,3470628.0,6287823.0,3533868.0,3344672.0
6,2113.0332008221,2110.2456139892,13.782,9665311805.0,9609071926.0,10457675192.0,10771597726.0,1890793561.0,1880895923.0,2059304859.0,2124368530.0,6875195.0,7733246.0,7764742.0,7928327.0,7048445.0,7734194.0,7763372.0,7927942.0,1956.0,2796.0,2361.0,2171.0,5160051.0,11082165.0,5246368.0,5208100.0,2891918711.0,2891823209.0,2891630174.0,2891797726.0,5288812.0,11364436.0,5427045.0,5432029.0,3021731586.0,2948693832.0,3211088705.0,3308102855.0,1979.0,2444.0,2764.0,2584.0,1589149.0,4556109.0,1601812.0,1766481.0,3474294.0,6406582.0,3550032.0,3377939.0
7,2112.998680173,2109.7465110994,9.296,9756242667.0,9612270770.0,10452260872.0,10759355354.0,1903613071.0,1881935001.0,2057761273.0,2121782276.0,6914963.0,7550007.0,7775480.0,7922195.0,6908342.0,7549340.0,7723506.0,7865857.0,2545.0,2523.0,3190.0,2834.0,5083370.0,10866483.0,5127596.0,5104114.0,2891467938.0,2891837143.0,2891617550.0,2891371499.0,5228933.0,11335212.0,5371978.0,5415860.0,3002391911.0,2929014249.0,3189466598.0,3285047363.0,1513.0,2138.0,2475.0,2513.0,1572702.0,4572773.0,1617487.0,1781847.0,3521007.0,6369149.0,3568009.0,3377081.0
8,2113.0892632072,2110.8598270851,14.583,9645066768.0,9616410900.0,10233727556.0,10547352874.0,1888281439.0,1898830873.0,2027920959.0,2092120245.0,6869378.0,7559836.0,7747092.0,7904102.0,6874357.0,7561964.0,7751028.0,7908027.0,3111.0,2486.0,3131.0,2436.0,5094137.0,10835590.0,5145982.0,5122685.0,2891551750.0,2891689578.0,2891609901.0,2891727842.0,5250105.0,11384402.0,5375387.0,5408348.0,3027846437.0,2948095852.0,3214193501.0,3312692576.0,1950.0,1863.0,1978.0,1855.0,1587079.0,4558735.0,1613486.0,1776749.0,3511529.0,6375600.0,3560959.0,3363670.0
9,2112.8444516919,2110.7293937116,21.769,9744715224.0,9608796524.0,10350801631.0,10658972960.0,1902381816.0,1895811433.0,2044060573.0,2108013286.0,6912529.0,7610946.0,7783019.0,7931308.0,6913289.0,7611264.0,7784902.0,7935775.0,2350.0,2391.0,2476.0,2432.0,5125251.0,10896840.0,5190197.0,5171590.0,2891711312.0,2891627870.0,2891569150.0,2891752982.0,5278048.0,11283586.0,5360068.0,5395647.0,2999011740.0,2925643165.0,3189983405.0,3286394143.0,1889.0,2208.0,1723.0,1917.0,1570127.0,4611481.0,1570783.0,1735376.0,3446578.0,6398243.0,3579721.0,3390276.0
