,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,688.11521955834,675.16035870676,36.772,9896072055.0,8985474222.0,10311970114.0,10788569865.0,1926221223.0,1770213685.0,2043754175.0,2128575682.0,6924712.0,7326829.0,7754990.0,8003567.0,6918450.0,7371189.0,7806280.0,8003323.0,4493.0,6722.0,4553.0,4166.0,5105387.0,10927229.0,5089315.0,5135752.0,2892916040.0,2803125101.0,2892987108.0,2892565559.0,5251463.0,11343420.0,5378702.0,5422581.0,3022483191.0,2846212380.0,3214116266.0,3309267389.0,2388.0,2016.0,2085.0,3276.0,1607770.0,4565472.0,1602236.0,1767781.0,3484732.0,6244008.0,3537872.0,3365740.0
1,2066.404765793,2109.3456183019,12.896,9859194545.0,9617593461.0,10352775434.0,10775457783.0,1918948621.0,1868928572.0,2044351533.0,2124939143.0,6992240.0,7680918.0,7785027.0,7904995.0,6988125.0,7683529.0,7876680.0,7899647.0,2451.0,2491.0,3152.0,2386.0,5077246.0,10883435.0,5156551.0,5110442.0,2892032874.0,2892006031.0,2892211549.0,2891304229.0,5220670.0,11293548.0,5333888.0,5408459.0,3001290272.0,2926874147.0,3191033805.0,3286354839.0,30753.0,2362.0,1931.0,3084.0,1613411.0,4570761.0,1560289.0,1774080.0,3489747.0,6335048.0,3563968.0,3382862.0
2,2113.1288328624,2110.7979753939,13.514,9736079691.0,9623438495.0,10230460156.0,10639563741.0,1901257891.0,1899316715.0,2027288607.0,2105813415.0,6910522.0,7709243.0,7926967.0,7920295.0,7022323.0,7710937.0,7806265.0,7874302.0,2751.0,2667.0,3201.0,2551.0,5093774.0,10860375.0,5146908.0,5135772.0,2891900541.0,2891832152.0,2891874360.0,2891655897.0,5265546.0,11364243.0,5385531.0,5433419.0,3025185040.0,2948554913.0,3214982321.0,3311049137.0,2400.0,2113.0,1576.0,2238.0,1610422.0,4554490.0,1595295.0,1772385.0,3477287.0,6346722.0,3544816.0,3353796.0
3,2112.9648201622,2110.6835993403,21.104,9759370332.0,9625075207.0,10364590112.0,10667299454.0,1904397211.0,1899987045.0,2046498157.0,2109428012.0,6922080.0,7614131.0,7803061.0,7934103.0,6926944.0,7613716.0,7803061.0,7938229.0,2220.0,2341.0,2501.0,2125.0,5114870.0,10918608.0,5189931.0,5154123.0,2891786866.0,2891730905.0,2891752369.0,2891552188.0,5250993.0,11313864.0,5364688.0,5415572.0,3005080717.0,2931044423.0,3195643228.0,3290801031.0,3189.0,3479.0,2646.0,2741.0,1591483.0,4574934.0,1565514.0,1750533.0,3483079.0,6408323.0,3493832.0,3363711.0
4,2113.0159196934,2110.2809624433,19.773,9661723546.0,9598298692.0,9641161325.0,10561447083.0,1890080559.0,1895160112.0,1908653424.0,2093570533.0,6823281.0,7609727.0,7283901.0,8158843.0,6867849.0,7677373.0,7362092.0,7926278.0,2817.0,2856.0,2810.0,2918.0,5111331.0,10853777.0,5176203.0,5123809.0,2891568470.0,2891697098.0,2888881435.0,2890667437.0,5242758.0,11347927.0,5402762.0,5405956.0,2999703168.0,2928700719.0,3158582208.0,3285623786.0,2002.0,2214.0,2013.0,1416.0,1595025.0,4593676.0,1580486.0,1754385.0,3558023.0,6400451.0,3501113.0,3400248.0
5,2113.0558926606,2110.2207854548,14.557,9636306195.0,9397493163.0,10230041999.0,10541889187.0,1886323294.0,1865056005.0,2027341540.0,2090989998.0,6938062.0,7736957.0,7727886.0,7871307.0,6936949.0,7606213.0,7633047.0,7871605.0,2847.0,2757.0,3723.0,3097.0,5197927.0,10940796.0,5216259.0,5199525.0,2891900092.0,2891925133.0,2724401313.0,2891749512.0,5268193.0,11358260.0,5379222.0,5420047.0,3022017809.0,2948013467.0,3020271040.0,3310033359.0,2264.0,3200.0,1438.0,1813.0,1566679.0,4574725.0,1569852.0,1719431.0,3541954.0,6423017.0,3450405.0,3377110.0
6,2113.0817428375,2110.3184745469,16.407,9752389376.0,9518058380.0,10353081882.0,10667049630.0,1903303333.0,1884240057.0,2044726789.0,2109156773.0,6852583.0,7754670.0,7787745.0,7922353.0,6853875.0,7736570.0,7789870.0,7923713.0,2452.0,2356.0,2536.0,2163.0,5144195.0,10885499.0,5140018.0,5156450.0,2891870428.0,2891771171.0,2891751494.0,2891385736.0,5285659.0,11343137.0,5386015.0,5440598.0,3002316670.0,2927490845.0,3212523567.0,3288304177.0,1709.0,1570.0,1542.0,1431.0,1581707.0,4441259.0,1609456.0,1736261.0,3457915.0,6326574.0,3520463.0,3294486.0
7,2112.9835485525,2110.3783598836,16.94,9483105856.0,9486669384.0,10352644075.0,10510039002.0,1865298003.0,1882487128.0,2026164105.0,2081643922.0,6753839.0,7515910.0,7756399.0,7853587.0,6802463.0,7570902.0,7758072.0,7846230.0,4518.0,19239.0,5212.0,6884.0,4807457.0,10059524.0,4837170.0,4823101.0,2835136271.0,2891201285.0,2891435899.0,2890999878.0,4906433.0,10423879.0,5044179.0,5090269.0,2854089002.0,2968851875.0,3184441672.0,3298556485.0,2625.0,8388.0,2952.0,4624.0,1495471.0,4185591.0,1517887.0,1635107.0,3231055.0,5895170.0,3266640.0,3144950.0
8,2112.9912689269,2111.9031887984,14.524,9393129380.0,9514916892.0,10466414991.0,10670603095.0,1827275583.0,1884804835.0,2044782565.0,2110049654.0,6572431.0,7613852.0,7973541.0,7936535.0,6526068.0,7615891.0,7973149.0,7937431.0,2275.0,2315.0,2566.0,2340.0,5102986.0,10935287.0,5189036.0,5138302.0,2752017049.0,2891506036.0,2891908895.0,2891581969.0,5236693.0,11323282.0,5394040.0,5422367.0,2869053486.0,2930827738.0,3212201109.0,3291903728.0,1738.0,2076.0,2054.0,1463.0,1589059.0,4435278.0,1596574.0,1744593.0,3444087.0,6256211.0,3503109.0,3302510.0
9,2112.9558714705,2109.7127528935,18.816,9637067039.0,8823027303.0,10439659116.0,10541521691.0,1884756221.0,1753668276.0,2025544958.0,2088883568.0,6791622.0,7135038.0,7732512.0,7864510.0,6791386.0,7137592.0,7735153.0,7865637.0,2605.0,2291.0,2716.0,2706.0,5146029.0,10911699.0,5213456.0,5161866.0,2891815002.0,2712887456.0,2892034801.0,2891558521.0,5269448.0,11422614.0,5401202.0,5436118.0,3010293547.0,2701124007.0,3178273419.0,3298544954.0,2168.0,1764.0,2556.0,1904.0,1615963.0,4554130.0,1623235.0,1783643.0,3510906.0,6287386.0,3594453.0,3351043.0
