Unnamed: 0,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
36,2112.9691914862,1828.3687745185,17.965,9653206102.0,9617153763.0,10239212909.0,10541825636.0,1890027471.0,1866442264.0,2027897349.0,2091330425.0,6985682.0,7554056.0,7657194.0,7873207.0,6938751.0,7554410.0,7657270.0,7819912.0,3290.0,2839.0,2912.0,3373.0,4544991.0,10980627.0,5167223.0,5126018.0,2891836346.0,2891675380.0,2891817580.0,2891362857.0,4753621.0,11382640.0,5372778.0,5391538.0,3010196473.0,2930059801.0,3192566629.0,3291196843.0,2576.0,1975.0,1438.0,1651.0,1301461.0,4592480.0,1582457.0,1750276.0,3250386.0,6334480.0,3560409.0,3347502.0
37,2112.8407386012,1840.6115921656,10.72,9090536237.0,9593962882.0,10241248141.0,10567406291.0,1774582184.0,1866572476.0,2027837817.0,2091993565.0,6404395.0,7666555.0,7926383.0,7875602.0,6404665.0,7667670.0,7923663.0,7876506.0,3046.0,3801.0,2646.0,2821.0,5104017.0,11079880.0,5210438.0,5171466.0,2722071448.0,2891787571.0,2891754875.0,2891473323.0,5202119.0,11416001.0,5450637.0,5448251.0,2857831907.0,2944042923.0,3211196413.0,3328033339.0,2531.0,2965.0,2588.0,2572.0,1587359.0,4556024.0,1579864.0,1773599.0,3422809.0,6405811.0,3513302.0,3335576.0
38,2113.2512349941,2085.5448639618,13.308,9857863670.0,9597920314.0,10348641804.0,10772708721.0,1903802281.0,1894432227.0,2043619907.0,2108470286.0,6852631.0,7601833.0,7769673.0,8098867.0,6850732.0,7603767.0,7769720.0,8099625.0,2732.0,2280.0,2903.0,2421.0,5194691.0,10982339.0,5173722.0,5192895.0,2891667869.0,2891686300.0,2891794450.0,2891690364.0,5257084.0,11356159.0,5387620.0,5406785.0,3001555222.0,2924951168.0,3189911805.0,3286562072.0,2121.0,2570.0,1745.0,2249.0,1598247.0,4600443.0,1555042.0,1757614.0,3429127.0,6328994.0,3498113.0,3261792.0
39,2113.2156636509,2110.4991161531,10.836,9852451215.0,9593189993.0,10214457441.0,10775134138.0,1885268563.0,1893164149.0,2022811297.0,2089472501.0,6791821.0,7539589.0,7696712.0,7862568.0,6793490.0,7538634.0,7700226.0,7866605.0,3543.0,2767.0,3756.0,3505.0,5215096.0,10888405.0,5187430.0,5217602.0,2891886815.0,2891713576.0,2891681248.0,2891677533.0,5271145.0,11374975.0,5399923.0,5430135.0,3005303487.0,2928807200.0,3211114317.0,3291227155.0,1771.0,2012.0,1951.0,2202.0,1619537.0,4593846.0,1610323.0,1776880.0,3544252.0,6418870.0,3514338.0,3374458.0
40,2113.1723221139,2110.0564645927,13.178,9854592189.0,9576761216.0,10357718584.0,10775528859.0,1904628632.0,1891074058.0,2043640747.0,2110026647.0,6850121.0,7602682.0,7768588.0,8028308.0,6851485.0,7609173.0,7770340.0,8030470.0,2451.0,1990.0,2436.0,2316.0,5199333.0,10951800.0,5210173.0,5186600.0,2891932314.0,2891617727.0,2891826746.0,2891708452.0,5267533.0,11397476.0,5397891.0,5402978.0,3023626580.0,2944079002.0,3212105065.0,3310742927.0,3029.0,2750.0,1834.0,2556.0,1632500.0,4594903.0,1617339.0,1791573.0,3536830.0,6455130.0,3483731.0,3372500.0
41,2113.0987735121,2110.5204103167,15.991,9835604199.0,9535293950.0,10438574034.0,10756974833.0,1914050332.0,1887531989.0,2021525957.0,2121506780.0,6791422.0,7593352.0,7753146.0,7847859.0,6795092.0,7537112.0,7752259.0,7849995.0,4585.0,10397.0,5463.0,6824.0,4731391.0,10011500.0,4852440.0,4767640.0,2891505830.0,2891434975.0,2891166732.0,2890580772.0,4896742.0,10451014.0,5069486.0,5060900.0,2994439690.0,2946205270.0,3180707157.0,3280233944.0,3965.0,8376.0,3668.0,5589.0,1517108.0,4254070.0,1531023.0,1665101.0,3342784.0,5915093.0,3324450.0,3208168.0
42,2112.924796682,2111.6678753171,11.491,9838667135.0,9412492289.0,10451159017.0,10752987284.0,1914787677.0,1867824940.0,2029341412.0,2120976860.0,6807766.0,7664261.0,7734626.0,7874941.0,6803938.0,7557845.0,7733618.0,7874704.0,3326.0,4981.0,3171.0,3431.0,5067873.0,10695374.0,5166551.0,5063680.0,2891518157.0,2891340614.0,2891795233.0,2891433003.0,5212404.0,11255677.0,5359993.0,5365693.0,3019436987.0,2948237423.0,3207631848.0,3305747873.0,2151.0,3664.0,2414.0,2363.0,1597515.0,4465817.0,1600215.0,1755134.0,3500479.0,6306696.0,3507733.0,3354112.0
43,2113.1367374744,2110.4861353555,11.623,9850608787.0,9510180209.0,10458498731.0,10764305277.0,1917090334.0,1880620381.0,2059347221.0,2123091808.0,6892032.0,7717739.0,7766527.0,7973061.0,6854511.0,7651622.0,7765516.0,7929722.0,2526.0,2395.0,2391.0,2446.0,5157074.0,10939029.0,5191308.0,5156630.0,2891701439.0,2891687181.0,2891539129.0,2891477621.0,5248764.0,11373164.0,5398533.0,5394855.0,2999274967.0,2922310389.0,3186078134.0,3284772573.0,1831.0,1306.0,3112.0,2455.0,1618728.0,4472243.0,1611990.0,1778292.0,3536369.0,6395023.0,3566125.0,3361638.0
44,2113.2608056889,2110.8067048126,17.904,9645538814.0,9405186941.0,10470404804.0,10553711097.0,1887846772.0,1867754115.0,2060786749.0,2092942827.0,6802557.0,7556568.0,7890482.0,8004345.0,6804294.0,7553490.0,7888405.0,7880195.0,2856.0,3681.0,3273.0,2712.0,5132810.0,10863332.0,5151059.0,5120982.0,2891761363.0,2891620552.0,2891585251.0,2891317299.0,5239736.0,11318346.0,5368633.0,5387995.0,3006743844.0,2933734796.0,3194023620.0,3264552724.0,1752.0,1425.0,2138.0,1899.0,1619963.0,4540600.0,1615744.0,1777144.0,3560562.0,6430556.0,3551995.0,3398233.0
45,2112.7556528477,2109.6291652932,11.328,9666173839.0,9402295987.0,10450427312.0,10310781870.0,1891281962.0,1868166569.0,2057314189.0,2044243138.0,6810841.0,7695465.0,7770133.0,7688869.0,6854306.0,7697171.0,7775524.0,7737081.0,2371.0,2267.0,2276.0,2211.0,5179060.0,10997942.0,5204668.0,5177197.0,2891744670.0,2891724536.0,2891597887.0,2821692367.0,5284001.0,11525916.0,5437093.0,5424669.0,3022073178.0,2947034519.0,3210830458.0,3229060292.0,1889.0,1806.0,2972.0,1889.0,1577718.0,4442366.0,1624458.0,1727899.0,3558022.0,6269177.0,3582943.0,3392348.0
0,626.44480473343,614.93515534551,16.599,9630497269.0,9603000213.0,10461307948.0,10784184478.0,1886705186.0,1869324656.0,2065307137.0,2095158467.0,6870603.0,7553805.0,7723897.0,7886436.0,6873708.0,7555047.0,7726845.0,7887918.0,4527.0,4659.0,4827.0,4640.0,5165349.0,11075021.0,5135654.0,5237581.0,2893041259.0,2892998754.0,2892820025.0,2892913373.0,5062528.0,11204747.0,5411335.0,5347094.0,3040228670.0,2973496654.0,3217409806.0,3319830148.0,1938.0,1801.0,2114.0,1663.0,1575014.0,4428859.0,1489135.0,1718824.0,3442761.0,6225648.0,3444707.0,3306045.0
1,2066.9596708362,2110.7700654621,11.228,9772145644.0,9627617130.0,10345672854.0,10778405025.0,1906490447.0,1885073563.0,2042508637.0,2111102929.0,6927074.0,7611935.0,7913727.0,7937987.0,6927796.0,7564667.0,7914799.0,7937495.0,2386.0,19825.0,2426.0,2451.0,5048693.0,10896926.0,5133907.0,5138088.0,2891928483.0,2891906622.0,2892311353.0,2892073538.0,5232289.0,11251958.0,5349268.0,5378869.0,3018983338.0,2926700897.0,3189308075.0,3282123169.0,2237.0,2431.0,2890.0,2627.0,1594830.0,4547686.0,1609035.0,1767064.0,3416808.0,6392721.0,3552037.0,3390666.0
2,2112.8238043278,2109.8929768166,17.942,9730420709.0,9624505643.0,10412139183.0,10046843376.0,1883013666.0,1884171308.0,2050758491.0,1964712492.0,6857658.0,7505335.0,7738983.0,7277203.0,6857298.0,7504712.0,7688052.0,7172355.0,4286.0,10751.0,4674.0,6040.0,4882220.0,10140878.0,4883112.0,4875691.0,2891496857.0,2891064906.0,2891399646.0,2520238562.0,4790052.0,10228513.0,5015126.0,4964003.0,3005767291.0,2957415997.0,3188420951.0,3034374448.0,2864.0,8215.0,4001.0,5664.0,1513118.0,4234220.0,1513872.0,1663366.0,3238555.0,5858754.0,3313700.0,3167486.0
3,2113.0912055901,2112.0104252483,12.038,9861378639.0,9617744678.0,10255528161.0,10779256128.0,1904334837.0,1898266869.0,2030206744.0,2125528325.0,6922255.0,7609166.0,7735423.0,7936639.0,6923286.0,7609175.0,7784470.0,7937604.0,3276.0,2076.0,2386.0,2251.0,5150047.0,10922525.0,5173818.0,5159078.0,2891902037.0,2891822077.0,2891803721.0,2891776828.0,5283417.0,11425456.0,5417424.0,5441338.0,3023371480.0,2946218624.0,3212618171.0,3311439604.0,3196.0,3495.0,3098.0,3493.0,1610412.0,4605048.0,1617212.0,1786752.0,3439416.0,6381804.0,3593620.0,3378858.0
4,2112.975660951,2110.4608432222,9.469,9865010640.0,9617694049.0,10354731987.0,10783545858.0,1894321159.0,1897947571.0,2044965978.0,2125804618.0,6884317.0,7576007.0,7796201.0,8002490.0,6884120.0,7572127.0,7758009.0,7999735.0,3008.0,2534.0,2986.0,2927.0,5176263.0,10882106.0,5175848.0,5152377.0,2891941607.0,2891741625.0,2891493220.0,2891643380.0,5243011.0,11329763.0,5366752.0,5396422.0,3004107364.0,2928940310.0,3188363725.0,3287487790.0,2496.0,2712.0,1422.0,3045.0,1610704.0,4581095.0,1568712.0,1774471.0,3490734.0,6346230.0,3547032.0,3354884.0
5,2113.0139343997,2109.9906299258,9.261,9856205350.0,9489122385.0,10213902415.0,10644328456.0,1917870403.0,1879346889.0,2023475583.0,2105802108.0,6867016.0,7595300.0,7717532.0,7925800.0,6869076.0,7743294.0,7771911.0,7873021.0,3252.0,3112.0,3377.0,3075.0,5075759.0,10840193.0,5176697.0,5132595.0,2891834140.0,2891878886.0,2891868331.0,2891662186.0,5288022.0,11369813.0,5381302.0,5408831.0,3024182382.0,2949117079.0,3213846329.0,3311451332.0,2313.0,1813.0,1675.0,1888.0,1601818.0,4566275.0,1580646.0,1770926.0,3499173.0,6362874.0,3544383.0,3361991.0
6,2113.1611716176,2110.6556135747,16.896,9862572760.0,9523998476.0,10358584520.0,10682928327.0,1918607857.0,1884869995.0,2044573686.0,2111957241.0,6919739.0,7731523.0,7795491.0,7940429.0,6917832.0,7610470.0,7795707.0,7937456.0,2030.0,2195.0,2456.0,2260.0,5203043.0,11079744.0,5232967.0,5247450.0,2891504840.0,2891458762.0,2891859400.0,2891618581.0,5291182.0,11405861.0,5401095.0,5445637.0,2999783731.0,2925679866.0,3187125282.0,3285978844.0,2750.0,2736.0,1876.0,1686.0,1638457.0,4562871.0,1559729.0,1772230.0,3520763.0,6482136.0,3579693.0,3429320.0
7,2113.3060057006,2110.1641668941,12.515,9846706858.0,9384884248.0,10218573395.0,10528544078.0,1916443497.0,1863880995.0,2024442310.0,2088714751.0,6913228.0,7542453.0,7733266.0,7866491.0,6864543.0,7601941.0,7731365.0,7928725.0,5224.0,2645.0,2758.0,2539.0,5108283.0,10858587.0,5157217.0,5141598.0,2891797383.0,2891681203.0,2891884810.0,2891570592.0,5222010.0,11321174.0,5393004.0,5400341.0,2982483257.0,2907876133.0,3188664822.0,3265701846.0,2050.0,1551.0,2151.0,1238.0,1616831.0,4551747.0,1597555.0,1766021.0,3506805.0,6395773.0,3558837.0,3386142.0
8,2113.0995922116,2109.4515792097,17.549,9653158060.0,9404560043.0,9594011373.0,10561579832.0,1889444111.0,1867003041.0,1901992414.0,2094105978.0,6873634.0,7787172.0,7282812.0,8008279.0,6922043.0,7786536.0,7296686.0,8009607.0,2301.0,3151.0,2886.0,2386.0,5123406.0,10904079.0,5155486.0,5147496.0,2891933005.0,2891863192.0,2722008574.0,2891833707.0,5280568.0,11408516.0,5383326.0,5436107.0,3024099770.0,2948542323.0,3021388779.0,3311322091.0,1930.0,1488.0,1601.0,1788.0,1616527.0,4445893.0,1573302.0,1727408.0,3503214.0,6432882.0,3468968.0,3405250.0
9,2112.914334542,2110.4374119559,69.194,9763923395.0,9526855952.0,10294404242.0,10681019194.0,1905073960.0,1883815053.0,2035995977.0,2110893868.0,6855262.0,7611811.0,7760629.0,8134535.0,6810690.0,7608479.0,7795728.0,8133351.0,2846.0,2325.0,2301.0,2653.0,5195504.0,10935773.0,5204199.0,5172479.0,2891595739.0,2891782082.0,2891582543.0,2891792173.0,5259509.0,11414198.0,5413903.0,5440192.0,3000330045.0,2923087395.0,3208967120.0,3286008070.0,1779.0,1514.0,1973.0,1792.0,1589683.0,4470319.0,1610540.0,1741664.0,3555850.0,6305235.0,3516387.0,3358986.0
10,2113.2953405695,2110.608616892,12.32,9633468740.0,9396676181.0,10354058711.0,10542172037.0,1886666920.0,1865423082.0,2025820883.0,2090732684.0,6800469.0,7554098.0,7709636.0,8016615.0,6845302.0,7556187.0,7712398.0,8018793.0,2729.0,2691.0,2795.0,3293.0,5156575.0,10863852.0,5210904.0,5140453.0,2891908275.0,2891617665.0,2891924201.0,2891555111.0,5310396.0,11413525.0,5406398.0,5437261.0,3023064723.0,2947016240.0,3189285702.0,3310172691.0,2100.0,1463.0,1475.0,1563.0,1585815.0,4514689.0,1617053.0,1751175.0,3494450.0,6291688.0,3519684.0,3321447.0
11,2112.9189264595,2110.5203397314,13.846,9756802491.0,9511114794.0,10463069380.0,10218899537.0,1903419068.0,1881511663.0,2044661575.0,2019921008.0,6850880.0,7606595.0,7764537.0,7602235.0,6851951.0,7605855.0,7765458.0,7603359.0,2336.0,2906.0,2681.0,2386.0,5163832.0,10907638.0,5225212.0,5145374.0,2891740162.0,2891812755.0,2892033863.0,2771981227.0,5244213.0,11377602.0,5380929.0,5401326.0,3004366926.0,2932843202.0,3212764904.0,3153526896.0,1709.0,1959.0,2338.0,1737.0,1575251.0,4500046.0,1605067.0,1746059.0,3507797.0,6246540.0,3504079.0,3304951.0
12,2113.0459441693,2109.9715966821,11.034,9636406206.0,9464800635.0,10442930919.0,10539956743.0,1885287546.0,1876530795.0,2025453807.0,2087318231.0,7015894.0,7550027.0,7699655.0,8051400.0,7017042.0,7547639.0,7697890.0,8052703.0,3366.0,8404.0,4298.0,5226.0,4952358.0,10447867.0,5053006.0,4999686.0,2891526712.0,2891828628.0,2891764890.0,2891624990.0,4935235.0,10535961.0,5059557.0,5079267.0,3003383876.0,2966157373.0,3195204196.0,3308149204.0,1926.0,6680.0,3876.0,3702.0,1540368.0,4443984.0,1580448.0,1720488.0,3342764.0,6045853.0,3453567.0,3248700.0
13,2111.8249605755,2110.0444805822,8.339,9627941968.0,9619616458.0,10459622666.0,10774204133.0,1885204520.0,1867043283.0,2058887818.0,2089574614.0,6797691.0,7543306.0,7837044.0,7899357.0,6802444.0,7544651.0,7835675.0,7896418.0,3251.0,5652.0,4139.0,4406.0,5023740.0,10687477.0,5046076.0,5075980.0,2891592417.0,2891802782.0,2891888850.0,2891844739.0,5104535.0,10935925.0,5214195.0,5241896.0,3020482832.0,2962128433.0,3212877769.0,3310174018.0,2288.0,5552.0,2826.0,3276.0,1536745.0,4453758.0,1579029.0,1729897.0,3382904.0,6007527.0,3456228.0,3213539.0
14,2112.9515396913,2111.012839674,9.943,9756029175.0,9610385389.0,10452455375.0,10775739542.0,1903617317.0,1882312467.0,2057408836.0,2108638208.0,6851558.0,7610438.0,7756213.0,7970472.0,6853229.0,7611420.0,7756940.0,7972083.0,2321.0,2171.0,2361.0,2006.0,5134976.0,10991574.0,5192066.0,5183526.0,2891850806.0,2891853341.0,2891905272.0,2891907919.0,5289142.0,11387603.0,5368418.0,5432655.0,3017445664.0,2923822573.0,3188112772.0,3286367660.0,2530.0,2103.0,3319.0,2580.0,1611929.0,4575674.0,1613782.0,1772076.0,3488133.0,6375096.0,3567464.0,3361139.0
15,2113.4795835718,2111.1265232641,18.343,9753041536.0,9612747152.0,10456919437.0,10782631943.0,1885659112.0,1881390140.0,2058882186.0,2109748267.0,6994052.0,7857404.0,7914764.0,7901138.0,6994997.0,7858128.0,7862593.0,7902378.0,2762.0,4012.0,3390.0,2701.0,5186245.0,10966962.0,5192605.0,5182389.0,2891819150.0,2891809478.0,2891586920.0,2891798274.0,5280306.0,11364293.0,5374385.0,5411373.0,3005547969.0,2927875127.0,3194363380.0,3290976024.0,1526.0,1788.0,2450.0,2326.0,1615348.0,4536421.0,1596512.0,1760150.0,3468310.0,6362892.0,3526732.0,3353788.0
16,2113.0717775406,2110.5230242851,10.806,9862348365.0,9615490410.0,10246639690.0,10775849382.0,1903229269.0,1897768484.0,2028607161.0,2124571636.0,6850009.0,7607981.0,7726780.0,7924463.0,6848754.0,7608745.0,7921950.0,7925001.0,2616.0,2120.0,2466.0,2190.0,5198819.0,10990498.0,5205028.0,5192307.0,2891800592.0,2891810846.0,2891912124.0,2891792969.0,5247422.0,11426445.0,5408417.0,5436709.0,3024168034.0,2950542199.0,3212330969.0,3310514239.0,2636.0,3220.0,3525.0,3387.0,1608483.0,4563168.0,1612542.0,1765513.0,3479247.0,6353605.0,3520163.0,3344124.0
17,2112.9826957654,2110.2033385701,13.946,9864532370.0,9513650441.0,10267362347.0,10682179219.0,1891345796.0,1883389996.0,2031080296.0,2111539616.0,6810012.0,7513845.0,8225273.0,7839299.0,6811556.0,7553063.0,8171268.0,7877626.0,3409.0,3087.0,2952.0,2941.0,4669404.0,10850508.0,5157471.0,5148270.0,2891812810.0,2891563996.0,2891572186.0,2891515286.0,4740416.0,11311575.0,5371486.0,5385850.0,3000379621.0,2921708808.0,3184133380.0,3281621218.0,2597.0,2883.0,2087.0,2812.0,1351339.0,4557939.0,1570834.0,1774401.0,3343282.0,6351826.0,3523443.0,3370227.0
18,2113.1025043242,1854.2444255049,12.708,9870285503.0,9484654048.0,10230721726.0,10644734386.0,1920521638.0,1878217092.0,2025930544.0,2105743717.0,6812954.0,7591556.0,7833950.0,7914911.0,6814354.0,7758071.0,7881495.0,7869231.0,3403.0,3578.0,3259.0,3036.0,4639023.0,10949554.0,5192158.0,5182873.0,2891813470.0,2891709058.0,2891626072.0,2891295732.0,4746397.0,11441457.0,5431830.0,5443338.0,3026959941.0,2941455235.0,3210227863.0,3308152846.0,1775.0,1675.0,1500.0,2188.0,1285833.0,4568723.0,1576319.0,1773786.0,3310630.0,6431306.0,3562872.0,3386486.0
19,2113.2789788595,1837.6252422401,10.816,9867660710.0,9509178700.0,10358640096.0,10668296008.0,1920464089.0,1881832555.0,2044263228.0,2109189165.0,6862010.0,7614021.0,7764090.0,7933586.0,6864039.0,7614659.0,7763863.0,7931274.0,2676.0,2571.0,2580.0,2071.0,4585310.0,10945272.0,5189352.0,5156319.0,2891758115.0,2891577933.0,2891862842.0,2891828426.0,4676045.0,11405459.0,5380668.0,5420587.0,3006127636.0,2925871662.0,3190324240.0,3285393258.0,2834.0,2092.0,2167.0,1941.0,1249764.0,4528039.0,1569315.0,1758332.0,3312151.0,6393003.0,3533276.0,3381076.0
20,2113.3031922705,1829.104248267,19.427,9865633595.0,9404448359.0,10248808620.0,10401283121.0,1920405864.0,1865849565.0,2027903074.0,2069402482.0,6862307.0,7551980.0,7731888.0,7813140.0,6818627.0,7596090.0,7730214.0,8136026.0,2745.0,2832.0,3022.0,2701.0,4636157.0,10887603.0,5151641.0,5149565.0,2891676998.0,2891662619.0,2891502646.0,2891539157.0,4704733.0,11387640.0,5401244.0,5424592.0,3010221385.0,2927082296.0,3192542711.0,3267141527.0,2063.0,1738.0,1751.0,1813.0,1345037.0,4524462.0,1596429.0,1761132.0,3286549.0,6413729.0,3558525.0,3384335.0
21,2113.1219695806,1846.7171115065,18.614,9653072408.0,9376842091.0,10222717512.0,10415832283.0,1889821584.0,1863771606.0,2025549402.0,2060148649.0,6813808.0,7685652.0,7732664.0,7735699.0,6857582.0,7687258.0,7733165.0,7704901.0,2636.0,2802.0,3236.0,2491.0,4598135.0,11027373.0,5241991.0,5212170.0,2891689543.0,2891777312.0,2891896001.0,2822002600.0,4735982.0,11429600.0,5419766.0,5442092.0,3026474598.0,2947203535.0,3213463724.0,3231856278.0,1647.0,1488.0,1851.0,1500.0,1318533.0,4466568.0,1567731.0,1740887.0,3323410.0,6426833.0,3497374.0,3406612.0
22,2113.1994766969,1832.2368943659,15.088,9767893580.0,9503022034.0,10354282162.0,10668481168.0,1906166473.0,1880374942.0,2044242785.0,2108887515.0,6860375.0,7752878.0,7952246.0,8090293.0,6821629.0,7751856.0,7952828.0,8090446.0,2891.0,2418.0,2201.0,2577.0,4589524.0,10978930.0,5199913.0,5200000.0,2891490726.0,2891570748.0,2891502535.0,2891621026.0,4724795.0,11465986.0,5426005.0,5453584.0,3005441074.0,2926766979.0,3212803842.0,3287530843.0,1736.0,1709.0,1931.0,1667.0,1241109.0,4470263.0,1619352.0,1730498.0,3295062.0,6274967.0,3519933.0,3327319.0
23,2113.2149049332,1835.6628218867,12.954,9581279390.0,9429368903.0,10308340162.0,10492740650.0,1875515867.0,1872494688.0,2017101880.0,2082157224.0,6769664.0,7521916.0,7700884.0,7848956.0,6812213.0,7527975.0,7706069.0,7855241.0,7234.0,14131.0,4979.0,7118.0,4349636.0,10086767.0,4930461.0,4880817.0,2891430868.0,2891644259.0,2891794395.0,2891574822.0,4309496.0,10285860.0,4951780.0,5004933.0,3014868088.0,2970754455.0,3192826359.0,3308134044.0,2964.0,8452.0,2876.0,4614.0,1193382.0,4236185.0,1518853.0,1654881.0,3076313.0,5847143.0,3324353.0,3163544.0
24,2113.2062799119,1838.1623715542,10.397,9762775484.0,9495463726.0,10452608090.0,10660102547.0,1905271035.0,1879105470.0,2041711220.0,2107302923.0,6858021.0,7597681.0,7769721.0,7919530.0,6858372.0,7601049.0,7769934.0,7919787.0,2411.0,2050.0,2426.0,2351.0,4627298.0,10967325.0,5250667.0,5181190.0,2891908108.0,2891780984.0,2891945055.0,2891785905.0,4632824.0,11367307.0,5373085.0,5382625.0,3010888283.0,2933564189.0,3214911086.0,3293851086.0,2995.0,3071.0,3272.0,1695.0,1281490.0,4481578.0,1621456.0,1749776.0,3255957.0,6267919.0,3519993.0,3317721.0
25,2113.1479453176,1826.3425307413,11.709,9672450029.0,9431291576.0,10461064204.0,10576964751.0,1892470689.0,1868961483.0,2031557846.0,2094110008.0,6815649.0,7558995.0,7727013.0,8041586.0,6814576.0,7556329.0,7724941.0,8040772.0,2890.0,4135.0,3096.0,2932.0,4551364.0,10997373.0,5272489.0,5194111.0,2891872028.0,2891778952.0,2891807052.0,2891717840.0,4771059.0,11394833.0,5400628.0,5426962.0,3006130637.0,2945255920.0,3188944956.0,3308897913.0,1992.0,2024.0,2992.0,1426.0,1289630.0,4563900.0,1615461.0,1773322.0,3289050.0,6277425.0,3569172.0,3325016.0
26,2113.2289558063,1838.0920784838,18.512,9648529309.0,9615548626.0,10051114860.0,10780162981.0,1889038574.0,1866411997.0,1979776884.0,2090165368.0,6810101.0,7796331.0,7418653.0,7877327.0,6814063.0,7795422.0,7430592.0,7881365.0,3225.0,3214.0,3838.0,3220.0,4586767.0,10992556.0,5153950.0,5195609.0,2891554809.0,2891576798.0,2791678682.0,2891651703.0,4707832.0,11446309.0,5403634.0,5453572.0,3028922370.0,2948882877.0,3098905943.0,3309249595.0,2150.0,1525.0,2838.0,1288.0,1257729.0,4554258.0,1615275.0,1774644.0,3239996.0,6263448.0,3546798.0,3325495.0
27,2113.1050663526,1839.8320595057,18.0,9770060357.0,9599684859.0,10459493577.0,10778331576.0,1906172901.0,1879767310.0,2059100901.0,2109512309.0,6862409.0,7602464.0,7766371.0,7941138.0,6863241.0,7604402.0,7765905.0,7943023.0,2246.0,2036.0,2681.0,2066.0,4555053.0,11058962.0,5227561.0,5218049.0,2891855712.0,2891735770.0,2891846528.0,2891995857.0,4702690.0,11335530.0,5374918.0,5414024.0,3025120911.0,2928082740.0,3192761250.0,3289033240.0,2264.0,2359.0,3209.0,2682.0,1209918.0,4531071.0,1584167.0,1757564.0,3263452.0,6448429.0,3547440.0,3407397.0
28,2113.0621114708,1831.3747705784,9.504,9773494668.0,9612326088.0,10448932214.0,10779098663.0,1890259734.0,1882815177.0,2057400247.0,2109500073.0,6807446.0,7558843.0,7759179.0,7872487.0,6805175.0,7554927.0,7713183.0,7873134.0,3429.0,2629.0,2812.0,2812.0,4698081.0,11019894.0,5182709.0,5203277.0,2891927816.0,2891843801.0,2891424100.0,2891847183.0,4616558.0,11383517.0,5390466.0,5426608.0,3008854126.0,2928738171.0,3193108252.0,3290435584.0,2001.0,1950.0,2375.0,2225.0,1259552.0,4632515.0,1612970.0,1795335.0,3247457.0,6457210.0,3609055.0,3406956.0
29,2113.2023154841,1842.8213180751,15.622,9869776922.0,9504920336.0,10250007674.0,10366445687.0,1906908205.0,1876599025.0,2029687883.0,2044263241.0,6863973.0,7690652.0,7928691.0,7640519.0,6864674.0,7694659.0,7763599.0,7644677.0,2176.0,2235.0,2271.0,2245.0,4605458.0,10917160.0,5160693.0,5153774.0,2891788592.0,2861755806.0,2891800373.0,2781968197.0,4734432.0,11405029.0,5406275.0,5419178.0,3026716241.0,2916661284.0,3212106651.0,3183428843.0,2339.0,2263.0,2423.0,2988.0,1306808.0,4560575.0,1619284.0,1770274.0,3278768.0,6386994.0,3556085.0,3382156.0
30,2112.901209543,1839.4880949332,22.736,9856262215.0,9602191113.0,10351340454.0,10357408948.0,1891298394.0,1893070342.0,2042869253.0,2041387071.0,6811083.0,7548842.0,7755841.0,7598671.0,6810694.0,7544236.0,7713130.0,7655676.0,3650.0,2638.0,3156.0,2742.0,4656478.0,10891046.0,5186745.0,5151412.0,2891865247.0,2891450702.0,2891222811.0,2891306696.0,4711017.0,11376360.0,5412171.0,5421097.0,3002460482.0,2923742630.0,3187500552.0,3284908356.0,2126.0,2878.0,1709.0,2305.0,1288391.0,4590956.0,1576804.0,1772365.0,3276171.0,6420553.0,3599558.0,3385538.0
