,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,259.67819949495,255.99172963012,5.815,10378276672.0,11057517704.0,11190265654.0,11173261219.0,2027071162.0,2167374965.0,2211113824.0,2186985438.0,7199003.0,8086961.0,8159115.0,8217550.0,7197890.0,8087770.0,8160812.0,8217714.0,3126.0,3146.0,2983.0,3457.0,1082706.0,2768127.0,1158757.0,1114816.0,2893736863.0,2893418958.0,2893513308.0,2893499794.0,3141414.0,3184162.0,1285868.0,1261852.0,3207041934.0,3391459658.0,3454289320.0,3417477097.0,775.0,800.0,700.0,1013.0,443696.0,1208483.0,388865.0,432226.0,711679.0,1623323.0,764304.0,711055.0
1,517.43568103655,528.31599710076,5.783,10396118326.0,11000232631.0,11095394011.0,11123147030.0,2028813608.0,2143027210.0,2195191862.0,2166275501.0,7177689.0,8027192.0,8121371.0,8167397.0,7178388.0,8028551.0,8121481.0,8165988.0,740.0,915.0,1135.0,890.0,1161627.0,2880037.0,1172762.0,1159818.0,2892794969.0,2892356938.0,2892366751.0,2892311109.0,3515005.0,3212864.0,1296477.0,1273924.0,3187958622.0,3369260696.0,3468928350.0,3371489047.0,764.0,1160.0,361.0,992.0,438788.0,1195417.0,399279.0,427676.0,704469.0,1666719.0,765914.0,721145.0
2,528.38768149936,528.38436732984,6.0,10410239164.0,11025728263.0,11190244347.0,11162559780.0,2031359386.0,2159682651.0,2195378770.0,2184566520.0,7339607.0,8034092.0,8118147.0,8320814.0,7304407.0,8034441.0,8119227.0,8324400.0,1556.0,1023.0,672.0,789.0,1173638.0,2891707.0,1166163.0,1166061.0,2892415061.0,2892390958.0,2892475217.0,2892348102.0,3265139.0,3176171.0,1288676.0,1254604.0,3213568231.0,3387707257.0,3471326538.0,3489522342.0,500.0,775.0,425.0,863.0,441480.0,1210412.0,397740.0,432621.0,715711.0,1663615.0,761340.0,715946.0
3,528.45039593183,528.4761400095,5.888,10346067180.0,11018630316.0,11280917174.0,11349392076.0,2022915181.0,2171659605.0,2209961551.0,2228742984.0,7377166.0,8078600.0,8164832.0,8363898.0,7231542.0,8080400.0,8164806.0,8364651.0,490.0,605.0,485.0,825.0,1156921.0,2857017.0,1152116.0,1151197.0,2892295160.0,2892350196.0,2892380078.0,2892405285.0,3132864.0,3171431.0,1295647.0,1256127.0,3201748252.0,3376862434.0,3456835235.0,3479300467.0,1662.0,1590.0,1306.0,1805.0,442409.0,1184690.0,391276.0,424461.0,698139.0,1636137.0,742441.0,702554.0
4,528.19007403164,528.13352239904,5.693,10238752156.0,11022965151.0,11282641382.0,10893364619.0,2006742497.0,2172270346.0,2197922908.0,2146509299.0,7181567.0,8043681.0,8125306.0,8178222.0,7279849.0,8040696.0,8122049.0,8177398.0,838.0,1024.0,812.0,867.0,1159288.0,2833009.0,1167833.0,1146963.0,2892313061.0,2892093875.0,2892430483.0,2892007602.0,3003061.0,3181287.0,1307728.0,1267857.0,3191763107.0,3371179483.0,3453731731.0,3471224016.0,540.0,874.0,854.0,1178.0,428789.0,1188113.0,391472.0,426643.0,698834.0,1636589.0,751338.0,698745.0
5,528.19287871475,528.21800964483,8.067,10217992851.0,10931285830.0,11278686443.0,11250823284.0,2003557251.0,2158840002.0,2221776869.0,2222162508.0,7555994.0,8076381.0,8160673.0,8235656.0,7411299.0,8079602.0,8162940.0,8238055.0,1092.0,1161.0,1010.0,1431.0,1170493.0,2856488.0,1169202.0,1155555.0,2892441281.0,2892113769.0,2892186923.0,2892183090.0,3156211.0,3150259.0,1295248.0,1250985.0,3192852725.0,3375394172.0,3457857368.0,3474639733.0,300.0,775.0,488.0,900.0,428830.0,1209048.0,394292.0,432246.0,716892.0,1641351.0,748895.0,703225.0
6,528.23133155493,528.22574451136,5.638,10313121648.0,10935617540.0,11272790440.0,11161924335.0,2016785294.0,2159633852.0,2220656770.0,2197524936.0,7211460.0,8079180.0,8119421.0,8339324.0,7211213.0,8149929.0,8118755.0,8357460.0,1070.0,1845.0,835.0,1300.0,1175023.0,2886441.0,1178321.0,1172968.0,2892427687.0,2892059119.0,2892337321.0,2892342434.0,3341178.0,3187247.0,1291480.0,1265603.0,3189933647.0,3371671307.0,3453537348.0,3472869939.0,333.0,1119.0,875.0,760.0,433055.0,1188276.0,388091.0,425277.0,715038.0,1624018.0,736607.0,696518.0
7,528.33196610189,528.34428608556,5.52,10165290429.0,10772778765.0,11258684591.0,9917057278.0,1993923178.0,2135439646.0,2217751878.0,1951567034.0,7141414.0,8000165.0,8138845.0,7346641.0,7142208.0,8052151.0,8213515.0,7169016.0,2388.0,4902.0,2123.0,2940.0,1141694.0,2786421.0,1158553.0,1142546.0,2891926100.0,2891646096.0,2892030398.0,2647857481.0,3376627.0,3125800.0,1288878.0,1244356.0,3198683659.0,3380991592.0,3462413763.0,3248693767.0,1713.0,4163.0,1575.0,2475.0,432791.0,1179957.0,396480.0,419061.0,701072.0,1611401.0,757845.0,703150.0
8,528.4749500618,528.46397010049,6.586,10339670595.0,10940210824.0,11186342245.0,11260541286.0,2022277606.0,2161274725.0,2208990267.0,2223892823.0,7233324.0,8088455.0,8162849.0,8242667.0,7232995.0,8089390.0,8256665.0,8243885.0,630.0,820.0,450.0,945.0,1151168.0,2854465.0,1158928.0,1151326.0,2892497555.0,2892268078.0,2892400244.0,2892346737.0,3396582.0,3151209.0,1289935.0,1252586.0,3199844433.0,3375774631.0,3455238303.0,3477111635.0,513.0,650.0,708.0,588.0,431089.0,1182945.0,399241.0,422331.0,716667.0,1658511.0,753914.0,716903.0
9,545.69337887971,559.55325114789,5.677,10136526497.0,10454326009.0,10922923396.0,11029996045.0,1985546308.0,2070016492.0,2161407401.0,2183234170.0,7082873.0,7908245.0,8012029.0,8245493.0,7084462.0,7903303.0,8175141.0,8244183.0,1135.0,1303.0,1040.0,1111.0,2133791.0,5283365.0,2201164.0,2147031.0,2891991197.0,2891986208.0,2891885792.0,2891987103.0,3517321.0,5830113.0,2353560.0,2299772.0,3167916575.0,3234974821.0,3391430001.0,3375144849.0,486.0,820.0,903.0,736.0,815566.0,2173862.0,713145.0,788250.0,1277604.0,2897071.0,1345653.0,1267760.0
10,1056.6365004841,1056.6779903451,5.689,10154779835.0,10317686953.0,10845395408.0,10953087492.0,1970151815.0,2045606536.0,2147487821.0,2170465605.0,7024666.0,8009168.0,7970283.0,8060916.0,7024200.0,8009595.0,8018129.0,8061291.0,1011.0,2189.0,1273.0,1205.0,2334808.0,5712818.0,2339820.0,2319697.0,2892343332.0,2892027592.0,2892210561.0,2892109662.0,3744649.0,6220059.0,2516245.0,2441049.0,3155666394.0,3236726060.0,3403235668.0,3437226717.0,750.0,863.0,788.0,1013.0,872572.0,2332149.0,772800.0,832006.0,1390169.0,3190052.0,1509132.0,1387909.0
11,1056.5267600069,1056.5145809054,5.856,10253109197.0,10402396140.0,10967665482.0,11071870705.0,1985262805.0,2056205054.0,2165561977.0,2187839260.0,7068564.0,7888800.0,8026746.0,8118009.0,7068297.0,7887886.0,8026576.0,8117782.0,1065.0,1205.0,1450.0,1265.0,2338300.0,5704945.0,2346429.0,2314021.0,2892214670.0,2891990707.0,2892098767.0,2892006892.0,3798796.0,6196087.0,2506356.0,2439392.0,3138546575.0,3203940221.0,3386921000.0,3420420297.0,786.0,834.0,875.0,959.0,866979.0,2340136.0,767471.0,835805.0,1389695.0,3188141.0,1516470.0,1389177.0
12,1056.839578044,1056.7787144693,8.246,10251900586.0,10331053485.0,10866132982.0,10974555242.0,1972372997.0,2046052854.0,2150571349.0,2172569562.0,7023956.0,7987938.0,7977210.0,8066779.0,7023051.0,7986395.0,7974934.0,8064106.0,1717.0,1756.0,1465.0,1543.0,2333258.0,5675366.0,2341007.0,2301782.0,2892298585.0,2891933226.0,2892032543.0,2891910904.0,3675310.0,6153935.0,2502335.0,2418439.0,3134113333.0,3234267950.0,3402061760.0,3431961281.0,1163.0,913.0,975.0,938.0,871552.0,2362039.0,772099.0,842480.0,1395198.0,3193927.0,1493361.0,1379743.0
13,1056.4159143193,1056.4241204947,8.192,10251239742.0,10527925117.0,10956108027.0,11176469789.0,1998572485.0,2060695568.0,2164481930.0,2184874946.0,7063877.0,7905075.0,8025257.0,8263586.0,7066042.0,7907366.0,8028156.0,8277189.0,1519.0,1607.0,1709.0,2096.0,2291989.0,5685872.0,2331932.0,2305088.0,2892130491.0,2892000151.0,2891853820.0,2891865606.0,3588671.0,6179441.0,2504895.0,2431709.0,3156276235.0,3235082102.0,3384658578.0,3431418778.0,1425.0,738.0,675.0,800.0,876746.0,2423690.0,774778.0,862743.0,1442620.0,3211125.0,1504490.0,1390231.0
14,1056.6266767843,1056.6267480402,7.565,10274645673.0,10526177790.0,10866299179.0,11176539713.0,2003301237.0,2047011126.0,2150759625.0,2173527183.0,7044857.0,7867336.0,7980928.0,8071619.0,7044552.0,7867294.0,7980646.0,8071981.0,955.0,1495.0,1145.0,1550.0,2308778.0,5703235.0,2327939.0,2306618.0,2892188285.0,2891882591.0,2891917396.0,2891936309.0,3864879.0,6159488.0,2491811.0,2444885.0,3143121399.0,3216952155.0,3401613344.0,3417450584.0,1361.0,1714.0,861.0,1321.0,860160.0,2362828.0,782588.0,842646.0,1398374.0,3220663.0,1489865.0,1384748.0
15,1056.3977867888,1056.4367336032,7.347,10272491492.0,10526960538.0,10961301434.0,11042984362.0,2003082863.0,2061254810.0,2148131257.0,2167656058.0,7083786.0,7854721.0,7971696.0,8082703.0,7041463.0,7853585.0,7971822.0,8075472.0,1222.0,2312.0,1117.0,1545.0,2319486.0,5717279.0,2348190.0,2325089.0,2892168617.0,2892025928.0,2892120618.0,2892038085.0,3699782.0,6195653.0,2506251.0,2436447.0,3161904991.0,3235712630.0,3404029915.0,3433823677.0,1475.0,1125.0,713.0,1138.0,864296.0,2364518.0,785710.0,844155.0,1396785.0,3245990.0,1480722.0,1397792.0
16,1056.492105383,1056.4680841324,8.829,10071058287.0,10439533919.0,10965700038.0,10532964226.0,1972991659.0,2063358214.0,2151859331.0,2081340520.0,7030596.0,8388263.0,7984856.0,7681720.0,7030379.0,8388704.0,8031669.0,7682269.0,1255.0,1300.0,1075.0,1095.0,2302472.0,5647041.0,2339600.0,2280375.0,2892285826.0,2892122897.0,2892005263.0,2752052712.0,3595212.0,6203300.0,2515719.0,2428597.0,3137208632.0,3216249018.0,3385137464.0,3248372397.0,2181.0,2215.0,1835.0,2369.0,870915.0,2391960.0,797040.0,862686.0,1415083.0,3272987.0,1509067.0,1408033.0
