,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,629.93632850986,617.70070311618,32.499,9864613638.0,9433150210.0,10457709239.0,10766840066.0,1894349738.0,1872537899.0,2033115084.0,2127847451.0,6948037.0,7576551.0,7771319.0,7905244.0,6950412.0,7578418.0,7774350.0,7906946.0,4651.0,4936.0,4749.0,4801.0,5153887.0,10833894.0,5175448.0,5047462.0,2892613182.0,2892799526.0,2893039906.0,2893028116.0,5248699.0,11295463.0,5375866.0,5379130.0,3020362468.0,2953770983.0,3213313005.0,3311523184.0,2093.0,1326.0,2296.0,2039.0,1460245.0,4075298.0,1456030.0,1618393.0,3146038.0,5676972.0,3175743.0,3032424.0
1,2064.2383060906,2110.0108711856,9.808,9852890793.0,9614721584.0,10485336265.0,10773765089.0,1902626050.0,1900894684.0,2047713593.0,2123925843.0,6856346.0,7611258.0,7779018.0,7982210.0,6857905.0,7612281.0,7780797.0,7986996.0,3871.0,9102.0,4527.0,5668.0,4909248.0,10210622.0,4938296.0,4873433.0,2889986560.0,2891256969.0,2891944224.0,2892291891.0,4939088.0,10464073.0,5069805.0,5106258.0,2994133501.0,2964795421.0,3182787862.0,3278565515.0,3557.0,8436.0,4182.0,5389.0,1508555.0,4245411.0,1505192.0,1660104.0,3292211.0,5651300.0,3312178.0,3162850.0
2,2113.0367617878,2111.9233550463,13.418,9854373343.0,9630091874.0,10469366253.0,10639039426.0,1918115713.0,1868132921.0,2061724850.0,2104706132.0,6799065.0,7544887.0,7724207.0,7985844.0,6798964.0,7545112.0,7722956.0,7934373.0,2762.0,3451.0,2701.0,3079.0,5136272.0,10920327.0,5135500.0,5105044.0,2891562985.0,2891862621.0,2892005189.0,2891884953.0,5212970.0,11166142.0,5318565.0,5349345.0,3004606684.0,2933610177.0,3192502757.0,3287580931.0,2563.0,3176.0,2550.0,1838.0,1595786.0,4443461.0,1584678.0,1759548.0,3448982.0,6089221.0,3468982.0,3325294.0
3,2113.037492803,2109.7911419365,13.479,9849145355.0,9617911481.0,10459103663.0,10548169666.0,1916860110.0,1885681705.0,2059375417.0,2092346233.0,6854998.0,7617986.0,7784058.0,7881287.0,6857081.0,7620367.0,7786200.0,8052344.0,2381.0,2341.0,2240.0,2306.0,5177344.0,11024805.0,5199085.0,5170635.0,2891297043.0,2891851812.0,2891777191.0,2891853094.0,5274247.0,11359623.0,5406503.0,5427283.0,3023983665.0,2953050077.0,3215773238.0,3310395395.0,3447.0,2978.0,3584.0,2939.0,1618992.0,4560597.0,1608575.0,1758804.0,3524777.0,6362259.0,3536467.0,3360298.0
4,2113.1638591904,2110.3609241917,15.462,9832826529.0,9030771197.0,10440350514.0,10652461895.0,1913867378.0,1770665357.0,2055462393.0,2105826214.0,6840424.0,7156390.0,7733634.0,7915137.0,6793586.0,7232481.0,7680734.0,8059547.0,3267.0,2499.0,2742.0,2762.0,5154418.0,10971025.0,5179531.0,5149494.0,2890739829.0,2891617250.0,2891486894.0,2891592010.0,5220914.0,11289561.0,5337574.0,5369355.0,3000717654.0,2929089416.0,3190980322.0,3286168447.0,2517.0,2577.0,2867.0,2095.0,1613439.0,4587540.0,1608257.0,1732978.0,3536251.0,6361361.0,3572042.0,3364300.0
5,2112.9080864195,2109.9060945335,10.336,9645461971.0,9597712642.0,10235316101.0,10541527411.0,1887334989.0,1895535378.0,2026585263.0,2090405622.0,6804656.0,7527064.0,7738563.0,8223493.0,6798253.0,7437621.0,7732310.0,8218040.0,3552.0,3170.0,3475.0,2976.0,5150750.0,10882000.0,5178865.0,5159139.0,2890574403.0,2721678555.0,2891463096.0,2891815748.0,5309701.0,11408215.0,5440543.0,5459728.0,3017554638.0,2767327008.0,3204617145.0,3304192795.0,1640.0,2676.0,2282.0,1376.0,1598770.0,4561445.0,1593220.0,1736875.0,3508497.0,6307530.0,3537389.0,3356992.0
6,2113.1390450349,2110.2209513915,10.554,9765515194.0,9613548514.0,10365438727.0,10671893092.0,1905025903.0,1898395670.0,2045993801.0,2110202040.0,6856678.0,7614712.0,7803044.0,7935697.0,6852876.0,7614250.0,7801304.0,7936779.0,3326.0,2266.0,2481.0,2179.0,5153776.0,10916236.0,5171284.0,5159572.0,2891509310.0,2891699412.0,2891962250.0,2891747039.0,5249697.0,11322227.0,5372177.0,5422768.0,3000024897.0,2924825457.0,3189420920.0,3286063921.0,1723.0,2541.0,2000.0,1584.0,1571527.0,4585669.0,1561835.0,1729600.0,3537395.0,6416078.0,3544477.0,3292258.0
7,2113.1621359239,2109.7773362298,13.453,9627442882.0,9387240499.0,10226314750.0,10526017893.0,1884897407.0,1864125524.0,2025267853.0,2087979783.0,6796475.0,7547540.0,7739595.0,7859340.0,6793929.0,7549608.0,7736592.0,7856782.0,2845.0,3895.0,2867.0,2467.0,5149068.0,10856361.0,5172503.0,5160804.0,2891259363.0,2891835366.0,2891946407.0,2891813181.0,5235523.0,11285253.0,5358731.0,5381894.0,3003500438.0,2927803502.0,3193260572.0,3290696347.0,1776.0,1609.0,2076.0,1988.0,1586739.0,4557635.0,1581324.0,1746527.0,3517946.0,6373138.0,3533159.0,3312514.0
8,2112.8701363601,2110.1185840469,29.152,9645248902.0,9405159026.0,10232643253.0,10541771118.0,1888679008.0,1867984481.0,2027693262.0,2090322957.0,6808767.0,7722597.0,7745734.0,7875520.0,6812027.0,7610097.0,7750120.0,7880566.0,2526.0,2301.0,2600.0,2666.0,5159301.0,10918623.0,5182292.0,5128352.0,2890947052.0,2891625666.0,2891783037.0,2891781272.0,5308341.0,11383877.0,5432518.0,5426187.0,3024280831.0,2948582270.0,3213681889.0,3329355100.0,1926.0,1488.0,1763.0,1801.0,1587428.0,4483629.0,1582961.0,1800866.0,3486322.0,6403138.0,3506903.0,3352702.0
9,2113.2555702334,2110.301202875,10.81,9736786552.0,9506761938.0,10342560054.0,10773351178.0,1901081363.0,1882392508.0,2042992329.0,2106924242.0,6845890.0,7605621.0,7765310.0,7927099.0,6848048.0,7604952.0,7765887.0,7928091.0,2754.0,2651.0,2540.0,2371.0,5162817.0,10905839.0,5192909.0,5178207.0,2891289511.0,2891543707.0,2891857262.0,2891902062.0,5242830.0,11292823.0,5368481.0,5379186.0,2996973312.0,2921844128.0,3186973281.0,3282713737.0,1487.0,1737.0,2042.0,1584.0,1569811.0,4425618.0,1560082.0,1745466.0,3473489.0,6410180.0,3480239.0,3287234.0
10,2113.2874988888,2110.6616955774,12.957,9623825095.0,9374851555.0,10213292235.0,10777969879.0,1884699536.0,1863876073.0,2023781565.0,2088585358.0,6795744.0,7548785.0,7730506.0,7869862.0,6795717.0,7550511.0,7730480.0,7871780.0,3840.0,2375.0,3145.0,2512.0,5126421.0,10899559.0,5156985.0,5194505.0,2890713396.0,2891764767.0,2891806446.0,2892005431.0,5280168.0,11453662.0,5403026.0,5432949.0,3021186899.0,2947926194.0,3211545203.0,3290008276.0,1825.0,1500.0,1863.0,1870.0,1610222.0,4495078.0,1603964.0,1781876.0,3467472.0,6294213.0,3490234.0,3345234.0
11,2113.0764059363,2110.1377159866,12.019,9763018950.0,9507379395.0,9744768543.0,10782295983.0,1903435665.0,1881314091.0,1922474970.0,2110663393.0,6850235.0,7608429.0,7336771.0,7928940.0,6849574.0,7608953.0,7334847.0,7929045.0,2071.0,1988.0,2451.0,2461.0,5207560.0,10981338.0,5219399.0,5221548.0,2891273978.0,2891814305.0,2722185727.0,2891977874.0,5258048.0,11365369.0,5361036.0,5413270.0,3024657551.0,2934735369.0,3023697532.0,3312951383.0,1320.0,1514.0,2071.0,3335.0,1625559.0,4422922.0,1621413.0,1794712.0,3456792.0,6222092.0,3446813.0,3394046.0
12,2113.1476440803,2110.8984107523,19.43,9834737775.0,9422141263.0,10447218185.0,10745840575.0,1881443214.0,1870450659.0,2022918097.0,2118845407.0,7320465.0,7526215.0,7700043.0,7848249.0,7330863.0,7524782.0,7703240.0,7846368.0,4601.0,11604.0,5116.0,6621.0,4830709.0,9854511.0,4858769.0,4804811.0,2889312631.0,2891049160.0,2891566170.0,2891525957.0,4848637.0,10346320.0,4968016.0,5026468.0,2990399950.0,2945273103.0,3178927844.0,3273682400.0,3127.0,9314.0,3277.0,5426.0,1542668.0,4252699.0,1547040.0,1689338.0,3298790.0,5831091.0,3309877.0,3221352.0
