,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,598.40643046938,585.88856676324,40.064,9823013616.0,9463404629.0,10465662741.0,10723571848.0,1882292934.0,1888945577.0,2062567613.0,2119115979.0,6935091.0,7555429.0,7735063.0,8017276.0,6940957.0,7696382.0,7745008.0,8023092.0,6873.0,11778.0,6837.0,8301.0,4756668.0,9654650.0,4746965.0,4744847.0,2892313044.0,2892371456.0,2892499744.0,2892527654.0,4872399.0,10422784.0,5050206.0,5096985.0,3006787913.0,2944440754.0,3194536771.0,3288001773.0,2370.0,5559.0,2813.0,4001.0,1494358.0,3902166.0,1427899.0,1565395.0,3245648.0,5519513.0,3283538.0,3146452.0
1,2065.7116541845,2110.2763450748,11.913,9853778571.0,9414791955.0,10444215672.0,10763166013.0,1902968726.0,1869114139.0,2056938597.0,2122659250.0,6978616.0,7554614.0,7754843.0,7914543.0,6979663.0,7600207.0,7755247.0,7917095.0,2506.0,2431.0,2416.0,2991.0,5164250.0,10954780.0,5207627.0,5187350.0,2891865854.0,2892060340.0,2891743560.0,2891988746.0,5310624.0,11388609.0,5416599.0,5453800.0,3018493460.0,2945442139.0,3208038393.0,3307819822.0,2237.0,1709.0,2722.0,2820.0,1608139.0,4439677.0,1616604.0,1783459.0,3516750.0,6383439.0,3527102.0,3359694.0
2,2113.5499230922,2109.9789228684,21.116,9857430185.0,9508570857.0,10341059535.0,10642903629.0,1918052254.0,1882850601.0,2042172521.0,2105220117.0,6881057.0,7607819.0,7783341.0,7930371.0,6881587.0,7607248.0,7725969.0,7875998.0,2628.0,2323.0,2440.0,2834.0,5117015.0,10873823.0,5177721.0,5146685.0,2891782002.0,2891882144.0,2891906291.0,2891878246.0,5259223.0,11353772.0,5386275.0,5412778.0,3003827621.0,2928747914.0,3193315845.0,3288548142.0,2275.0,1701.0,2357.0,2370.0,1602179.0,4455625.0,1603194.0,1770780.0,3501411.0,6368464.0,3540036.0,3361366.0
3,2113.1486307572,2109.5853264953,16.854,9857844049.0,9420728049.0,10248923805.0,10554749839.0,1918552944.0,1869958426.0,2028986693.0,2093043560.0,6816532.0,7558936.0,7877242.0,7883919.0,6815852.0,7559255.0,7754998.0,7894623.0,2646.0,2195.0,2876.0,2266.0,5129289.0,10846380.0,5135163.0,5119346.0,2891734593.0,2891629507.0,2891663278.0,2891635562.0,5262090.0,11324242.0,5378640.0,5391832.0,3024199389.0,2950364990.0,3211963359.0,3310983302.0,3176.0,3151.0,3168.0,2933.0,1614415.0,4518255.0,1574976.0,1737079.0,3522022.0,6256265.0,3543782.0,3359119.0
4,2112.8185670022,2110.4826153779,11.274,9852715781.0,9517199287.0,10349313795.0,10662028293.0,1917907513.0,1883620742.0,2043282932.0,2108347458.0,6896418.0,7614780.0,7794425.0,7943269.0,6854513.0,7616366.0,7844080.0,7990515.0,2224.0,2140.0,2906.0,2229.0,5121571.0,10856928.0,5145392.0,5121714.0,2891821342.0,2891583570.0,2891929068.0,2891516211.0,5235793.0,11336865.0,5386912.0,5375612.0,3002176563.0,2930792782.0,3188532410.0,3288109112.0,2764.0,2689.0,1923.0,1822.0,1599321.0,4491570.0,1567216.0,1724471.0,3493500.0,6214258.0,3521940.0,3335623.0
5,2112.7781882227,2109.7597502196,16.301,9629764787.0,9371653802.0,10215711875.0,10518727933.0,1885654659.0,1863361522.0,2024713840.0,2087896679.0,6796317.0,7541877.0,7742627.0,8021136.0,6797948.0,7546184.0,7747607.0,8020865.0,3384.0,3236.0,3472.0,3422.0,5122241.0,10723290.0,5115643.0,5095266.0,2891575560.0,2891785003.0,2891594947.0,2891672383.0,5238409.0,11281095.0,5342425.0,5366143.0,3003512792.0,2932745092.0,3192010337.0,3288687326.0,2034.0,1825.0,1376.0,1876.0,1617919.0,4512502.0,1585433.0,1745007.0,3534112.0,6280117.0,3540854.0,3368158.0
6,2113.128105388,2109.6063592615,18.441,9661295825.0,9323891274.0,10248718232.0,10552792827.0,1890152410.0,1854104389.0,2029276585.0,2092740354.0,6809981.0,7646900.0,7716298.0,7873761.0,6855348.0,7694029.0,7718473.0,7874358.0,2106.0,3541.0,1986.0,2096.0,5180013.0,10963055.0,5213425.0,5185814.0,2891864329.0,2891878455.0,2891704464.0,2891805649.0,5279350.0,11408718.0,5431701.0,5480871.0,3023290632.0,2966830183.0,3212682540.0,3309872920.0,1445.0,33500.0,1806.0,1848.0,1589850.0,4598430.0,1575146.0,1735950.0,3564140.0,6255799.0,3519774.0,3345996.0
7,2113.2378960991,2109.5959663144,12.73,9756133787.0,9624106713.0,10353089218.0,10661216850.0,1903988606.0,1883671973.0,2044130029.0,2108169837.0,6852459.0,7611266.0,7762507.0,7932015.0,6851105.0,7609237.0,7762386.0,7933237.0,2596.0,2012.0,2307.0,2434.0,5102171.0,10958999.0,5135993.0,5111149.0,2892373275.0,2892486428.0,2892415672.0,2892348435.0,5221520.0,11241114.0,5331696.0,5356240.0,3004720396.0,2935408964.0,3193776877.0,3290768267.0,1651.0,1651.0,1951.0,1539.0,1567874.0,4537015.0,1561545.0,1723658.0,3542623.0,6198953.0,3475190.0,3300805.0
8,2112.7971321944,2110.102510714,19.511,9648775052.0,9598592046.0,10227394900.0,10535392272.0,1888291514.0,1863673596.0,2027066185.0,2091266604.0,6806659.0,7550482.0,7866099.0,8066191.0,6809146.0,7550755.0,7867971.0,8065705.0,2811.0,2366.0,3036.0,2406.0,5170494.0,10984930.0,5180644.0,5155454.0,2891434972.0,2891611298.0,2891523597.0,2891386232.0,5259240.0,11350001.0,5380816.0,5407441.0,3025476729.0,2926447819.0,3214521206.0,3311428269.0,1888.0,1563.0,2525.0,1838.0,1595910.0,4586992.0,1600031.0,1761170.0,3485727.0,6349330.0,3538543.0,3358415.0
9,2112.9581985074,2110.2486298791,10.442,9758793958.0,9613508157.0,10361163566.0,10673417798.0,1903957259.0,1884550782.0,2043375373.0,2108556552.0,6853703.0,7608796.0,7760978.0,7931153.0,6855063.0,7609550.0,7761385.0,7931200.0,2298.0,1996.0,2526.0,2071.0,5135321.0,11046677.0,5190198.0,5161193.0,2891411196.0,2891733151.0,2891615633.0,2891592710.0,5267988.0,11296569.0,5378583.0,5396196.0,2998271587.0,2944233591.0,3205919940.0,3304521331.0,1875.0,2237.0,1612.0,1640.0,1573499.0,4574096.0,1609794.0,1770917.0,3451816.0,6373566.0,3494170.0,3308461.0
